controller,stage2_rank,sample_id,safe,task_success,acquisition_time_s,position_rmse_3d_m,orientation_rmse_deg,ramp_peak_position_error_m,ramp_steady_state_position_error_m,control_effort,max_abs_ax_m_s2,max_ax_step_m_s2,max_thrust_N,max_abs_torque_Nm
lqr,3,calm__-y_r0.25,True,False,,1.8609632382557795,0.0,,,9.231028310310791e-32,3.3223358922547065e-16,3.582627449078532e-17,142.3231803422361,4.868918631220175
lqr,3,wind_1p5__-y_r0.25,True,False,,1.0285916677956333,0.17904962899983742,,,0.03335702273486944,0.06685370640959981,0.017221726784482992,131.60414794465984,4.850683771779882
lqr,3,wind_3p0__-y_r0.25,True,False,,1.0533422658414804,0.702021950236979,,,0.5770098448978911,0.29501076199000964,0.07620735409422028,131.64315927955377,4.845746218254165
lqr,3,calm__+z_r0.25,True,True,1.2600000000000002,0.050905701662481276,0.0,,,3.4783732219783193e-31,8.343055502241104e-16,8.343055502241104e-16,144.86215,3.6136929560337965e-13
lqr,3,wind_1p5__+z_r0.25,True,False,,0.0769249944849746,0.18115233367385714,,,0.032960318725721645,0.06685370640959981,0.017221726784482992,144.86588973495375,0.03996435928152028
lqr,3,wind_3p0__+z_r0.25,True,False,,0.2418348003089462,0.707033893130289,,,0.5671106428481488,0.29501076199000964,0.07620735409422028,144.92615491791048,0.19187404858284446
lqr,3,calm__-z_r0.25,True,True,1.2600000000000002,0.050905701662481435,0.0,,,3.6417130503013176e-31,8.343055502241104e-16,8.343055502241104e-16,136.1756882870477,3.615771066708652e-13
lqr,3,wind_1p5__-z_r0.25,True,False,,0.07717532084282412,0.17487400551878762,,,0.032761882923894016,0.06685370640959981,0.017221726784482992,136.1777622774227,0.03996435928152028
lqr,3,wind_3p0__-z_r0.25,True,False,,0.2424982660670055,0.6851615602083719,,,0.5676992458315089,0.29501076199000964,0.07620735409422028,136.21570822651404,0.19187404858284446
lqr,3,stochastic_dev_0000,True,True,2.1500000000000004,0.06276836870370585,0.441769922938154,,,0.03833969651940845,0.5017083085547771,0.24999999999999997,129.9102915155908,0.6474258826911589
lqr,3,stochastic_dev_0001,True,True,5.290000000000001,0.06025175218324644,0.6628191257091304,,,0.04941618409915087,0.5022559120088479,0.25,129.90171410652115,0.6974485841923226
lqr,3,stochastic_dev_0002,True,False,,0.5913739171594826,0.3341999046458766,,,0.014946573349239139,0.10903378617169698,0.017701500477579388,132.5176776824807,4.070363588403727
lqr,3,stochastic_dev_0003,True,False,,0.5907021893048144,0.21241440061118305,,,0.007324441057517124,0.07955441204177832,0.019841656876211283,132.5174447537257,4.070482360264165
lqr,3,stochastic_dev_0004,True,True,1.08,0.037675337897300584,0.2732909656513426,,,0.00949769210817347,0.0822105685054588,0.01588259426984616,139.81389125369648,0.06415287846227133
lqr,3,stochastic_dev_0005,True,True,1.0700000000000003,0.03535379499002898,0.19808460945890913,,,0.004776373276363055,0.06343987308174552,0.014634671741791845,133.6902356600025,0.0698740073410637
lqr,3,stochastic_dev_0006,True,True,4.2700000000000005,0.10226143574067077,0.785669469197507,,,0.09815032935944931,0.7559562317571593,0.25000000000000006,129.94864677122723,0.8358340598533581
lqr,3,stochastic_dev_0007,True,True,3.42,0.06147969306069145,0.4179627678485304,,,0.07254477378583223,0.5946921560778238,0.25,129.9224701324221,0.8606952364608649
lqr,3,stochastic_dev_0008,True,False,,1.0272737614689635,0.1665895470543324,,,0.01025893592343015,0.09959182296269185,0.036058861117284374,131.60150335063136,4.851134991924445
lqr,3,stochastic_dev_0009,True,False,,1.027059353018124,0.08641596440331097,,,0.0013453678794471786,0.04807254916631769,0.015027969477991131,131.60206887311688,4.850991584799151
lqr,3,stochastic_dev_0010,True,True,1.7400000000000002,0.06842626665595969,0.49309390721503266,,,0.028943671939247108,0.1977136036498202,0.04271324065281673,144.86531270991233,0.13696333830674812
lqr,3,stochastic_dev_0011,True,True,1.2599999999999998,0.05147461743154311,0.07169170749162929,,,0.0016669901337646581,0.035483059801548616,0.008798514504383029,136.1756749532337,0.022612225697047735
lqr,3,stochastic_dev_0012,True,True,3.5700000000000003,0.054027495703711195,0.37334636027163726,,,0.035042827739275084,0.47603549396363776,0.25,129.9022391684721,0.6695048863703795
lqr,3,stochastic_dev_0013,True,True,3.88,0.061443595845105115,0.4605343748802079,,,0.04283821192219633,0.5061776347047394,0.25,129.9083561243176,0.6688945665376157
lqr,3,stochastic_dev_0014,True,False,,0.5907848663783988,0.29648346411308957,,,0.010545538719991265,0.10871094809800719,0.026831753808764902,132.51768711439578,4.070289645249214
lqr,3,stochastic_dev_0015,True,False,,0.5905213169844871,0.11691813121543514,,,0.005104561724892461,0.06585787253955352,0.01242839678012471,132.51650014943385,4.070510415375005
lqr,3,stochastic_dev_0016,True,True,1.0899999999999999,0.033449383212143545,0.19955122063193131,,,0.003928959289401792,0.06307436131208928,0.015994930341668184,139.81550033682637,0.044105696894341906
lqr,3,stochastic_dev_0017,True,True,1.0750000000000002,0.0387399214365382,0.16167548584274327,,,0.012408636495229476,0.1063717281823244,0.02709041403977841,133.69063541235357,0.08570286073693917
lqr,3,stochastic_dev_0018,True,True,5.48,0.10006802560713207,0.6421656833952049,,,0.08987708652438471,0.7531041206460047,0.25,129.94794444265062,0.8334103963058654
lqr,3,stochastic_dev_0019,True,True,7.225,0.09605886391735646,0.8268878199551647,,,0.09996532749434056,0.7382686119211233,0.25000000000000006,129.94115130380428,0.8357376908075889
lqr,3,ramp_dev_0_to_3p0,True,True,0.0,0.14531403125152068,0.35130387378955535,0.16695967314604732,0.23732173846496685,0.2510523695443555,0.23406810261284813,0.0037989978248296197,129.93134459700897,0.06189996293520865
task_lqr,1,calm__+x_r0.15,True,True,2.06,0.052928738343065336,0.2719795607244237,,,0.07294715826698218,0.75,0.25,129.9349513661626,0.8381110329736756
task_lqr,1,wind_1p5__+x_r0.15,True,False,,0.05982274995394492,0.30885038419518596,,,0.10275290417909613,0.6894107190841798,0.25,129.91229982553202,0.8402199917216765
task_lqr,1,wind_3p0__+x_r0.15,True,False,,0.22438973201080298,0.6616615854942816,,,0.6237663480662983,0.5094710638200424,0.25,130.02864040101272,0.8484078519086484
task_lqr,1,calm__-x_r0.15,True,True,2.065,0.05292025645947534,0.2719795607244237,,,0.07294715826698218,0.75,0.25,129.9349513661626,0.8381110329736756
task_lqr,1,wind_1p5__-x_r0.15,True,False,,0.0966232468544032,0.2907785708802328,,,0.10718296188910324,0.8105892809158202,0.25000000000000006,129.99155857410798,0.8359410975531312
task_lqr,1,wind_3p0__-x_r0.15,True,False,,0.27362773654882405,0.6374433450894398,,,0.651532760927177,0.9905289361799576,0.25,130.2254600799081,0.8266538248800795
task_lqr,1,calm__+y_r0.15,True,False,,1.4611399946469152,0.0,,,4.4966115232602196e-35,5.6970646180697746e-18,7.417283684812382e-19,136.53446119399752,4.070504685932759
task_lqr,1,wind_1p5__+y_r0.15,True,False,,0.5932805026431887,0.15138794894910718,,,0.033136485416296046,0.09178629688770619,0.03625615920349523,132.51743607622163,4.070590113159851
task_lqr,1,wind_3p0__+y_r0.15,True,False,,0.6388598741068268,0.6063672421369796,,,0.57164276088666,0.3852923172890189,0.15293526770512839,132.5315360063907,4.07219441084455
task_lqr,1,calm__-y_r0.15,True,False,,1.4611399946469152,0.0,,,4.4966115232602196e-35,5.6970646180697746e-18,7.417283684812382e-19,136.53446119399752,4.070504685932759
task_lqr,1,wind_1p5__-y_r0.15,True,False,,0.5932805026431887,0.15138794894910718,,,0.033136485416296046,0.09178629688770619,0.03625615920349523,132.51743607622163,4.070590113159851
task_lqr,1,wind_3p0__-y_r0.15,True,False,,0.6388598741068268,0.6063672421369796,,,0.57164276088666,0.3852923172890189,0.15293526770512839,132.5315360063907,4.07219441084455
task_lqr,1,calm__+z_r0.15,True,True,1.065,0.02920626172430326,0.0,,,7.788163077241888e-31,8.489496087181838e-16,1.8502072614955364e-16,139.8144,1.7616221936438017e-13
task_lqr,1,wind_1p5__+z_r0.15,True,False,,0.06674282839863172,0.15047281074370267,,,0.03303633538821466,0.09178629688770619,0.03625615920349523,139.81747927667513,0.07713448728587985
task_lqr,1,wind_3p0__+z_r0.15,True,False,,0.2459002037153355,0.6021185302438314,,,0.5651413424320233,0.3852923172890189,0.15293526770512839,139.86634702874917,0.34395944491616026
task_lqr,1,calm__-z_r0.15,True,True,1.065,0.029206261724303375,0.0,,,7.90412752604965e-31,8.461679805166334e-16,1.7490234241651186e-16,133.69032302575295,1.8287101066288508e-13
task_lqr,1,wind_1p5__-z_r0.15,True,False,,0.06683190813142212,0.15017776174533506,,,0.032931190152895945,0.09178629688770619,0.03625615920349523,133.6927687420197,0.07713448728587985
task_lqr,1,wind_3p0__-z_r0.15,True,False,,0.24613955002860438,0.5998882816833416,,,0.5673802830536399,0.3852923172890189,0.15293526770512839,133.7312472837837,0.34395944491616026
task_lqr,1,calm__+x_r0.25,True,True,2.485,0.08853234056601592,0.4819767131578018,,,0.21059095887074983,1.0,0.25,130.01431937570814,0.9972764195149891
task_lqr,1,wind_1p5__+x_r0.25,True,False,,0.08233059323515335,0.49545483206342794,,,0.237953283151546,0.9394107190841798,0.25,129.98116154272125,0.9958816263639318
task_lqr,1,wind_3p0__+x_r0.25,True,True,0.0,0.21792361515656322,0.760459947607002,,,0.7454057591481444,0.9204636801589232,0.25,130.04622760318492,0.9779887593584498
task_lqr,1,calm__-x_r0.25,True,True,2.485,0.08850523606333012,0.48197671315780144,,,0.21059095887074988,1.0,0.25,130.01431937570814,0.9972764195149892
task_lqr,1,wind_1p5__-x_r0.25,True,False,,0.12791151728378858,0.47212796332597895,,,0.24141933289158202,1.0605892809158202,0.25000000000000006,130.07554868555135,0.9888106200673505
task_lqr,1,wind_3p0__-x_r0.25,True,False,,0.29716822442312607,0.7229036842509997,,,0.787975482253191,1.2405289361799576,0.25,130.3490434277275,0.9765702678338986
task_lqr,1,calm__+y_r0.25,True,False,,1.8609632382557795,0.0,,,1.3967380516438863e-34,1.0449172902191627e-17,1.377936224990748e-18,142.3231803422361,4.868918631220175
task_lqr,1,wind_1p5__+y_r0.25,True,False,,1.028761096422822,0.151951439620762,,,0.033294191896562034,0.09178629688770619,0.03625615920349523,131.60484763980594,4.850604990127883
task_lqr,1,wind_3p0__+y_r0.25,True,False,,1.0557123951410508,0.6089152507737252,,,0.5746380798510407,0.3852923172890189,0.15293526770512839,131.65175472049876,4.844389119991154
task_lqr,1,calm__-y_r0.25,True,False,,1.8609632382557795,0.0,,,1.3967380516438863e-34,1.0449172902191627e-17,1.377936224990748e-18,142.3231803422361,4.868918631220175
task_lqr,1,wind_1p5__-y_r0.25,True,False,,1.028761096422822,0.151951439620762,,,0.033294191896562034,0.09178629688770619,0.03625615920349523,131.60484763980594,4.850604990127883
task_lqr,1,wind_3p0__-y_r0.25,True,False,,1.0557123951410508,0.6089152507737252,,,0.5746380798510407,0.3852923172890189,0.15293526770512839,131.65175472049876,4.844389119991154
task_lqr,1,calm__+z_r0.25,True,True,1.2600000000000002,0.050905701662481276,0.0,,,1.73293522527648e-30,1.26584463854606e-15,3.391132454188402e-16,144.86215,2.4224817932347006e-13
task_lqr,1,wind_1p5__+z_r0.25,True,False,,0.07866404249084212,0.15067590062106007,,,0.03305640922184651,0.09178629688770619,0.03625615920349523,144.8651883444163,0.07713448728587985
task_lqr,1,wind_3p0__+z_r0.25,True,False,,0.2493527970735587,0.6023638552339132,,,0.5660352343622274,0.3852923172890189,0.15293526770512839,144.91334299814852,0.34395944491616026
task_lqr,1,calm__-z_r0.25,True,True,1.2600000000000002,0.050905701662481435,0.0,,,1.7121794034862798e-30,1.2916381926258191e-15,3.0843603010222756e-16,136.1756882870477,2.5795541232051844e-13
task_lqr,1,wind_1p5__-z_r0.25,True,False,,0.07880679016627602,0.15022824936485007,,,0.03312799013729231,0.09178629688770619,0.03625615920349523,136.1782698225346,0.07713448728587985
task_lqr,1,wind_3p0__-z_r0.25,True,False,,0.24970443986363736,0.6009195807828261,,,0.5669825084852261,0.3852923172890189,0.15293526770512839,136.21814378019235,0.34395944491616026
task_lqr,1,stochastic_dev_0000,True,True,2.075,0.060198602558680626,0.3215140425458412,,,0.083382264588611,0.7492746051114156,0.25000000000000006,129.94115194486784,0.8243059876101669
task_lqr,1,stochastic_dev_0001,True,True,2.21,0.04953267961496349,0.44301993292973285,,,0.08894706086115463,0.7496969527935822,0.25,129.9280215286961,0.8608117970102227
task_lqr,1,stochastic_dev_0002,True,False,,0.5911670874152204,0.21857142912635402,,,0.014835029332460548,0.1060570006534878,0.031758314766499346,132.51715103017182,4.070542494489548
task_lqr,1,stochastic_dev_0003,True,False,,0.5905904178496814,0.17375512630749673,,,0.009193687435076627,0.112374183723476,0.03903133198488218,132.517410438944,4.070508517680907
task_lqr,1,stochastic_dev_0004,True,True,1.0700000000000003,0.034664969705476605,0.20552096004641743,,,0.009080940188637754,0.0967694172257869,0.027135242966768586,139.8137654890631,0.08356234061542754
task_lqr,1,stochastic_dev_0005,True,True,1.0700000000000003,0.03408474470332485,0.13095286366343048,,,0.0065615842418195736,0.07314498251832005,0.02929440301182755,133.6903346325457,0.10766989748746138
task_lqr,1,stochastic_dev_0006,True,True,2.5200000000000005,0.09459340544292325,0.5334591171066251,,,0.22680753729810746,1.002496731778902,0.25,130.02439354208477,1.0007999717865568
task_lqr,1,stochastic_dev_0007,True,True,2.08,0.0571162980049669,0.3348645935141554,,,0.2317594057361871,0.8570941316764864,0.25,129.98179889697087,1.0289755993722591
task_lqr,1,stochastic_dev_0008,True,False,,1.0272495273643731,0.14326787319244835,,,0.015748948585079497,0.16578988668768688,0.06818281787337038,131.60198736052052,4.851032588039512
task_lqr,1,stochastic_dev_0009,True,False,,1.02705744347743,0.06807483719244302,,,0.0021744976728956533,0.07090863464796114,0.022904761665128795,131.60197974008867,4.850971902790532
task_lqr,1,stochastic_dev_0010,True,True,1.25,0.06338485575501816,0.3464359408287535,,,0.03458892038300507,0.26715537845300363,0.07630132191255357,144.86784037229694,0.23212422074633948
task_lqr,1,stochastic_dev_0011,True,True,1.2599999999999998,0.051397917497959515,0.07501455477180187,,,0.002612926212295329,0.04417820260465486,0.018277610113900333,136.175612486864,0.056200854508484964
task_lqr,1,stochastic_dev_0012,True,True,1.9800000000000004,0.05082284293892049,0.2537507738904219,,,0.0774985255739377,0.7184045427939805,0.25,129.93230168724088,0.8452538059763917
task_lqr,1,stochastic_dev_0013,True,True,2.2350000000000003,0.05728770005636281,0.30484036510728074,,,0.08344066379665692,0.7622601704444805,0.25,129.94373669505464,0.8449490944488851
task_lqr,1,stochastic_dev_0014,True,False,,0.5905725389110845,0.18149071651555249,,,0.012028763049760603,0.12501720281803622,0.05273985496162659,132.51619560288896,4.07050866128452
task_lqr,1,stochastic_dev_0015,True,False,,0.5904936201000817,0.11235731055671415,,,0.00789856211656298,0.09257621139444622,0.022323073426926188,132.51602339959675,4.070509392649045
task_lqr,1,stochastic_dev_0016,True,True,1.08,0.03227139490159574,0.15317483143100782,,,0.006355943568201542,0.09196886476000413,0.029370352525418635,139.81500927095132,0.08333348792766287
task_lqr,1,stochastic_dev_0017,True,True,1.0700000000000003,0.037996986206557,0.16078922575545132,,,0.018583015149055263,0.14508033735070597,0.04969550027531677,133.69023506758256,0.15140474215833216
task_lqr,1,stochastic_dev_0018,True,True,2.76,0.09505646071080494,0.4432774760963567,,,0.2017994008036353,1.004556382613698,0.25,130.02404045538847,0.9781966681675615
task_lqr,1,stochastic_dev_0019,True,True,2.4450000000000003,0.08481650202553345,0.5602833381294656,,,0.22452355664159998,0.9849709007477422,0.25,130.01093410486044,0.990629099488312
task_lqr,1,ramp_dev_0_to_3p0,True,True,0.0,0.14702873348798512,0.34487843853633016,0.16135936374465248,0.24191499701939576,0.24923602785149906,0.2302277837768582,0.0037984210461062262,129.92985536944568,0.05745989396066296
task_lqr,2,calm__+x_r0.15,True,True,2.0700000000000003,0.053841001348382184,0.24899832626652957,,,0.045495181227663724,0.5983040959011868,0.25,129.91841837725062,0.6637408528369386
task_lqr,2,wind_1p5__+x_r0.15,True,False,,0.06288690562072963,0.29034767118004257,,,0.0756646215477004,0.5421712943727137,0.25,129.9022737426096,0.6676964163014285
task_lqr,2,wind_3p0__+x_r0.15,True,False,,0.24431828630360017,0.6583594705998778,,,0.5951494279817378,0.3658801750890043,0.25,130.00737960804335,0.6861579336438286
task_lqr,2,calm__-x_r0.15,True,True,2.0700000000000003,0.05383455033958501,0.24899832626652957,,,0.045495181227663724,0.5983040959011868,0.25,129.91841837725062,0.6637408528369386
task_lqr,2,wind_1p5__-x_r0.15,True,False,,0.10227758018215476,0.27077512870927223,,,0.07978413086515522,0.6546327016561125,0.25,129.9671424957338,0.6597394941359321
task_lqr,2,wind_3p0__-x_r0.15,True,False,,0.2957897388425789,0.6320456737937367,,,0.6212398376588882,0.8309705132985018,0.25,130.16038213586523,0.6399857950887579
task_lqr,2,calm__+y_r0.15,True,False,,1.4611399946469152,0.0,,,5.645766706856098e-34,2.0176756877208743e-17,3.4289700600593796e-18,136.53446119399752,4.070504685932759
task_lqr,2,wind_1p5__+y_r0.15,True,False,,0.5938253189294095,0.15277971697940412,,,0.032955666807008975,0.08295750247881477,0.028448701013716736,132.51738117951177,4.070583825869528
task_lqr,2,wind_3p0__+y_r0.15,True,False,,0.6472847916171888,0.6106480738221018,,,0.5688360024084917,0.3425771515723208,0.1210268133863249,132.53068880452736,4.07205418481486
task_lqr,2,calm__-y_r0.15,True,False,,1.4611399946469152,0.0,,,5.645766706856098e-34,2.0176756877208743e-17,3.4289700600593796e-18,136.53446119399752,4.070504685932759
task_lqr,2,wind_1p5__-y_r0.15,True,False,,0.5938253189294095,0.15277971697940412,,,0.032955666807008975,0.08295750247881477,0.028448701013716736,132.51738117951177,4.070583825869528
task_lqr,2,wind_3p0__-y_r0.15,True,False,,0.6472847916171888,0.6106480738221018,,,0.5688360024084917,0.3425771515723208,0.1210268133863249,132.53068880452736,4.07205418481486
task_lqr,2,calm__+z_r0.15,True,True,1.065,0.02920626172430326,0.0,,,1.4314796439846176e-31,2.9635848441581076e-16,1.4434001771116373e-16,139.8144,2.1081743487946773e-13
task_lqr,2,wind_1p5__+z_r0.15,True,False,,0.07143931255516923,0.15193853864197904,,,0.03305184465283342,0.08295750247881477,0.028448701013716736,139.8175362204651,0.0625970135621538
task_lqr,2,wind_3p0__+z_r0.15,True,False,,0.26706480611479005,0.6065135297221657,,,0.5634578470713703,0.3425771515723208,0.1210268133863249,139.8670323589461,0.2853434892551038
task_lqr,2,calm__-z_r0.15,True,True,1.065,0.029206261724303375,0.0,,,1.2945810784274425e-31,2.8096539431749465e-16,1.4434001771116425e-16,133.69032302575295,2.0997598307453408e-13
task_lqr,2,wind_1p5__-z_r0.15,True,False,,0.07152942905291627,0.15147745631577753,,,0.03253948661741756,0.08295750247881477,0.028448701013716736,133.69269362875755,0.0625970135621538
task_lqr,2,wind_3p0__-z_r0.15,True,False,,0.26738010423767883,0.6034247128101725,,,0.5652642027522106,0.3425771515723208,0.1210268133863249,133.73322610182245,0.2853434892551038
task_lqr,2,calm__+x_r0.25,True,True,2.5700000000000003,0.0900589382730556,0.4337584841496855,,,0.13831083037467942,0.8706690314615777,0.25,129.98204205560017,0.944998861177093
task_lqr,2,wind_1p5__+x_r0.25,True,False,,0.08404606765138356,0.45061799380395623,,,0.165567617490535,0.8180275570542481,0.25,129.95329912466696,0.9420632905381202
task_lqr,2,wind_3p0__+x_r0.25,True,True,0.0,0.23628513885900787,0.7398653218774744,,,0.6734743674117767,0.6443890222005207,0.25000000000000006,130.01437522151204,0.9364160687792675
task_lqr,2,calm__-x_r0.25,True,True,2.5700000000000003,0.09003893996636551,0.4337584841496859,,,0.13831083037467945,0.8706690314615777,0.25,129.98204205560017,0.944998861177093
task_lqr,2,wind_1p5__-x_r0.25,True,False,,0.13391907024373265,0.4258672199697732,,,0.1717213186307363,0.9238724861543883,0.25,130.04557702727314,0.9468928468263306
task_lqr,2,wind_3p0__-x_r0.25,True,False,,0.31978534686284193,0.6973422712596157,,,0.7182773852912071,1.0987313062264148,0.25,130.28419815200334,0.9485452903440793
task_lqr,2,calm__+y_r0.25,True,False,,1.86096323825578,0.0,,,1.9534873904241797e-33,3.633726713134204e-17,6.729493337323784e-18,142.32318034223613,4.868918631220173
task_lqr,2,wind_1p5__+y_r0.25,True,False,,1.0290717068875228,0.1533516787100112,,,0.033120710425908036,0.08295750247881477,0.028448701013716736,131.6048051585818,4.850606472327995
task_lqr,2,wind_3p0__+y_r0.25,True,False,,1.0607695627021219,0.6132452301254656,,,0.5718757471429818,0.3425771515723208,0.1210268133863249,131.650838828593,4.8444611110266615
task_lqr,2,calm__-y_r0.25,True,False,,1.86096323825578,0.0,,,1.9534873904241797e-33,3.633726713134204e-17,6.729493337323784e-18,142.32318034223613,4.868918631220173
task_lqr,2,wind_1p5__-y_r0.25,True,False,,1.0290717068875228,0.1533516787100112,,,0.033120710425908036,0.08295750247881477,0.028448701013716736,131.6048051585818,4.850606472327995
task_lqr,2,wind_3p0__-y_r0.25,True,False,,1.0607695627021219,0.6132452301254656,,,0.5718757471429818,0.3425771515723208,0.1210268133863249,131.650838828593,4.8444611110266615
task_lqr,2,calm__+z_r0.25,True,True,1.2600000000000002,0.050905701662481276,0.0,,,4.30289707736771e-31,5.2038575992760765e-16,2.4056669618527306e-16,144.86215,3.0425187515026466e-13
task_lqr,2,wind_1p5__+z_r0.25,True,False,,0.0826767229501464,0.15219189151282483,,,0.03308460973341965,0.08295750247881477,0.028448701013716736,144.865356938724,0.0625970135621538
task_lqr,2,wind_3p0__+z_r0.25,True,False,,0.27018629240264846,0.6066992321006262,,,0.5630633237615781,0.3425771515723208,0.1210268133863249,144.916086716915,0.2853434892551038
task_lqr,2,calm__-z_r0.25,True,True,1.2600000000000002,0.050905701662481435,0.0,,,3.981118404449381e-31,5.085382045700417e-16,2.4056669618527316e-16,136.1756882870477,3.1494848506683987e-13
task_lqr,2,wind_1p5__-z_r0.25,True,False,,0.0828358102437662,0.15147839738068108,,,0.03267408927579972,0.08295750247881477,0.028448701013716736,136.17826568603894,0.0625970135621538
task_lqr,2,wind_3p0__-z_r0.25,True,False,,0.2706922823139554,0.6039555094357364,,,0.564792783422545,0.3425771515723208,0.1210268133863249,136.22019783373034,0.2853434892551038
task_lqr,2,stochastic_dev_0000,True,True,2.1950000000000003,0.06198441970563601,0.30104336307735374,,,0.054362643480855136,0.6122533381450492,0.25,129.9246266279348,0.6484885250911163
task_lqr,2,stochastic_dev_0001,True,True,2.2649999999999997,0.04973342828865523,0.41957630271794877,,,0.05716648809833389,0.5803810807504525,0.25,129.90889592713475,0.686617870439379
task_lqr,2,stochastic_dev_0002,True,False,,0.5913223484823928,0.2224314574074107,,,0.013755781918574128,0.09710477631015983,0.025451999197049546,132.51711134968903,4.0705461344299705
task_lqr,2,stochastic_dev_0003,True,False,,0.5906438653404725,0.17199239176663614,,,0.007741986913580993,0.10126307319418303,0.03179269572516141,132.51722487996972,4.0705111605435444
task_lqr,2,stochastic_dev_0004,True,True,1.0700000000000003,0.03531304946358793,0.2070943881909247,,,0.008172386055631864,0.08681497686236166,0.022365522690104583,139.81379142518946,0.06975619412645308
task_lqr,2,stochastic_dev_0005,True,True,1.0700000000000003,0.034837138243788195,0.1323617442715602,,,0.00562954092488825,0.0699509938583728,0.024459158027657316,133.69032182064544,0.09441994594960261
task_lqr,2,stochastic_dev_0006,True,True,2.615,0.09684613958843677,0.49148320876645796,,,0.15094994555306834,0.8906277457545777,0.25000000000000006,129.98818928466042,0.9490359439367687
task_lqr,2,stochastic_dev_0007,True,True,2.0200000000000005,0.056152503974751786,0.27395254281202325,,,0.1388333570847213,0.8426358961287466,0.25,129.94868189119595,0.9753036149221762
task_lqr,2,stochastic_dev_0008,True,False,,1.0272909947407842,0.14327228913891932,,,0.013518518450085032,0.14804088206978666,0.05801519897689773,131.6019202489638,4.851050989189741
task_lqr,2,stochastic_dev_0009,True,False,,1.0270597681914613,0.06751184421019045,,,0.0017550820771255913,0.06163106741865971,0.020876000068470464,131.60198646813515,4.850976500884623
task_lqr,2,stochastic_dev_0010,True,True,1.255,0.0652965128434637,0.34567818615509655,,,0.03013812670114753,0.2428133967729938,0.06399423749194155,144.86697461805383,0.20132071339617896
task_lqr,2,stochastic_dev_0011,True,True,1.2599999999999998,0.05144233201091483,0.0713947838311874,,,0.0021589554474215726,0.04082029004134491,0.014824336340375027,136.17561712544483,0.045101300680302624
task_lqr,2,stochastic_dev_0012,True,True,2.0549999999999997,0.05154612741104091,0.23225716113714165,,,0.04878308309237986,0.6173742338859727,0.25,129.91209206788574,0.6829942800382238
task_lqr,2,stochastic_dev_0013,True,True,2.2800000000000002,0.05860503174774689,0.28852672805270263,,,0.05466909531960863,0.6299174900716249,0.24999999999999997,129.92453377035486,0.6708876286229628
task_lqr,2,stochastic_dev_0014,True,False,,0.5906236700793309,0.18642685594180702,,,0.010488597811269144,0.1151753939324918,0.04489770665765919,132.51634209778766,4.07048702202502
task_lqr,2,stochastic_dev_0015,True,False,,0.590538181215722,0.10992593751571718,,,0.0067474262460447305,0.08141263010796715,0.018339100144288925,132.51615264279155,4.070507701309083
task_lqr,2,stochastic_dev_0016,True,True,1.08,0.0326429473803962,0.15196593304371123,,,0.005189413738271677,0.08094918405148667,0.025290385200294526,139.81521852307657,0.07035608731671725
task_lqr,2,stochastic_dev_0017,True,True,1.0700000000000003,0.03931832258975673,0.15886809048973302,,,0.01614089291788689,0.12991341342317184,0.04136452931988133,133.69031947323495,0.13061841651694434
task_lqr,2,stochastic_dev_0018,True,True,2.88,0.09736147698277495,0.4070083438483888,,,0.13523076449303179,0.8860997906543462,0.25,129.98867403435474,0.9353437609220026
task_lqr,2,stochastic_dev_0019,True,True,2.5200000000000005,0.08595632447147791,0.5148335733570246,,,0.1491310290554489,0.8691733258331752,0.25,129.976098679697,0.941475946002259
task_lqr,2,ramp_dev_0_to_3p0,True,True,0.0,0.15903347237400958,0.347583039011475,0.17214354177580077,0.2621594642689825,0.24985694587630483,0.23112848671856787,0.0037759655191562103,129.93019676227593,0.057258003607688665
task_lqr,3,calm__+x_r0.15,True,True,2.075,0.052376656949383926,0.295887609300778,,,0.08634809416314208,0.75,0.25,129.94605238729756,0.8381110329736756
task_lqr,3,wind_1p5__+x_r0.15,True,False,,0.05788166040194179,0.32975778953892876,,,0.1158758437368027,0.6897290977840929,0.25,129.92050971148183,0.8384134245680201
task_lqr,3,wind_3p0__+x_r0.15,True,False,,0.21045615236479212,0.6732694343383755,,,0.6385598945857955,0.5104154741528659,0.25,130.01850667808418,0.8415154116810071
task_lqr,3,calm__-x_r0.15,True,True,2.075,0.052366473620065704,0.295887609300778,,,0.08634809416314208,0.75,0.25,129.94605238729756,0.8381110329736756
task_lqr,3,wind_1p5__-x_r0.15,True,False,,0.09258952839711704,0.31154197795402505,,,0.12035332653877215,0.8102709022159071,0.25,129.9903991703537,0.8377470423681203
task_lqr,3,wind_3p0__-x_r0.15,True,False,,0.25794723972148786,0.6477865771558496,,,0.6675149499315148,0.9895845258471341,0.25000000000000006,130.221008466958,0.8335831566299361
task_lqr,3,calm__+y_r0.15,True,False,,1.4611399946469152,0.0,,,1.8648833899256855e-34,1.2364270396771373e-17,2.201413723227733e-18,136.53446119399752,4.070504685932759
task_lqr,3,wind_1p5__+y_r0.15,True,False,,0.5929170661857875,0.15148576562646196,,,0.033414617666943605,0.09991467952445744,0.03843701064880153,132.51746276260687,4.070595369987757
task_lqr,3,wind_3p0__+y_r0.15,True,False,,0.6332816765071909,0.6085463974403443,,,0.5748647970024511,0.41853138288718594,0.16238394562920766,132.53184840243543,4.072303806709276
