sample_id,cohort,controller,candidate_id,safe,task_success,acquisition_time_s,position_rmse_3d_m,orientation_rmse_deg,ramp_peak_position_error_m,ramp_steady_state_position_error_m,total_acceleration_effort,max_abs_command_m_s2,max_command_step_m_s2,max_thrust_N,max_abs_torque_Nm,max_cutter_angular_speed_rad_s,safety_failure_reasons,solve_time_p95_ms,amplitude_saturation_fraction,slew_activity_fraction
dev_strong_simultaneous_04,STRONG_SIMULTANEOUS,full_lqr,full_lqr_048,True,False,,0.18400320235350073,1.1031330475448107,0.3077974437027869,0.2082380005658909,1.5865960066595086,1.25,0.25,131.11732991742647,1.29836430562726,0.13594089953134866,[],0.0221,0.0,0.03319502074688797
dev_strong_post_target_04,STRONG_POST_TARGET,full_lqr,full_lqr_048,True,False,,0.17311867492564156,0.951049158755116,0.28851486103681057,0.1967843015462391,1.4646002124167161,1.25,0.25,131.12726231299843,1.2993613281748844,0.15121843036668817,[],0.0225,0.0,0.029045643153526972
dev_ramp_target_04,RAMP_STRONG,full_lqr,full_lqr_048,True,False,,0.14069016419733613,0.5539188268146853,0.18481854919819157,0.19962965943209626,1.1865930765414046,1.25,0.25,131.12688595958164,1.299341677601922,0.04508676597264172,[],0.0377,0.0,0.029045643153526972
dev_calm_05,NORMAL_CALM,full_lqr,full_lqr_048,True,True,1.9450000000000003,0.047617082653260305,0.3800716262303429,0.18,0.014994059116263144,0.3310164556273858,1.0000000000000013,0.25,143.1564337208364,0.6275238337258577,0.054022173973890426,[],0.0367,0.0,0.029045643153526972
dev_constant_2p0_05,NORMAL_CONSTANT,full_lqr,full_lqr_048,True,False,,0.08151678218374458,0.34797229865812007,0.21309459479179127,0.06360221445280882,0.43659679637500043,1.000652663386341,0.25000000000000006,143.20806189871408,0.6223826728634939,0.04632619115900536,[],0.0343,0.0,0.029045643153526972
dev_strong_preexisting_05,STRONG_PREEXISTING,full_lqr,full_lqr_048,True,False,,0.20870870654621915,0.9573309781512515,0.3238565485789483,0.20231563378591447,1.4407083644993464,1.005988329384847,0.25000000000000006,143.39396428357372,0.5971693893950771,0.13284987030249895,[],0.0342,0.0,0.03319502074688797
dev_strong_simultaneous_05,STRONG_SIMULTANEOUS,full_lqr,full_lqr_048,True,False,,0.18064123159000092,0.9477928022343717,0.2894767306620253,0.2067483946954199,1.198507289749379,1.0000000000000013,0.25,143.23755514038945,0.7345225106777942,0.12802196872645522,[],0.037,0.0,0.024896265560165973
dev_strong_post_target_05,STRONG_POST_TARGET,full_lqr,full_lqr_048,True,True,1.9449999999999998,0.1693829569630955,1.069370408378891,0.3008912374949564,0.20002710194460982,1.1128384209071585,1.0000000000000013,0.25,143.1564337208364,0.6275238337258577,0.10975356518903498,[],0.0404,0.0,0.029045643153526972
dev_ramp_target_05,RAMP_STRONG,full_lqr,full_lqr_048,True,True,1.7199999999999998,0.1331416914985859,0.5317469680860232,0.18027222922589975,0.1972695156351287,0.8089944898911858,0.9999989646323457,0.25000000000000006,143.16000583618907,0.6286334378154814,0.05249342871613662,[],0.0337,0.0,0.029045643153526972
dev_calm_06,NORMAL_CALM,full_lqr,full_lqr_048,True,True,7.984999999999999,0.07889048676864022,0.8457882567788798,0.23000000000000007,0.03349600141422119,0.6471098577793122,1.0,0.25,142.76607308541745,0.9665316206472157,0.12692175609675532,[],0.0369,0.0,0.04149377593360996
dev_constant_2p0_06,NORMAL_CONSTANT,full_lqr,full_lqr_048,True,True,2.42,0.10398148172585979,0.6471861876738169,0.27632326776017496,0.06303080363725481,0.739546480618058,1.0780418647003078,0.25000000000000006,142.83577284277033,0.9159195042541274,0.12122700946225885,[],0.0399,0.0,0.03734439834024896
dev_strong_preexisting_06,STRONG_PREEXISTING,full_lqr,full_lqr_048,True,False,,0.22179512494166148,0.9788940912615214,0.3990441929625962,0.20187967531501655,1.7353932435875707,1.2529226154983215,0.25000000000000006,143.05971249247392,0.8824159530653642,0.13284987030249895,[],0.0394,0.0,0.03734439834024896
dev_strong_simultaneous_06,STRONG_SIMULTANEOUS,full_lqr,full_lqr_048,True,False,,0.19252454559762208,1.0572009129526414,0.32317012934787864,0.2061946570647317,1.5849721431583903,1.4288435571303766,0.25,142.8003300927632,1.0099263990171599,0.15172318679937122,[],0.0357,0.0,0.05394190871369295
dev_strong_post_target_06,STRONG_POST_TARGET,full_lqr,full_lqr_048,True,False,,0.1826003717944149,1.3667592557364843,0.32606528835746795,0.20214531138913433,1.4431898417468125,1.0,0.25,142.76607308541745,0.9665316206472157,0.13490511515948364,[],0.0358,0.0,0.04149377593360996
dev_ramp_target_06,RAMP_STRONG,full_lqr,full_lqr_048,True,False,,0.14657586662360916,0.8232314708784104,0.2304087734900357,0.19618345682394048,1.1138073214676858,1.0106262502367866,0.2500000000000001,142.77143831116751,0.9668514695223387,0.1242156652739475,[],0.0229,0.0,0.04149377593360996
dev_calm_07,NORMAL_CALM,full_lqr,full_lqr_048,True,True,1.4450000000000003,0.05287632923679627,0.34473769139784144,0.23,0.01346627121141912,0.48486722066407534,1.2500000000000013,0.25,146.44586237890002,0.6275238337258577,0.04775174438827804,[],0.0224,0.012448132780082987,0.04979253112033195
dev_constant_2p0_07,NORMAL_CONSTANT,full_lqr,full_lqr_048,True,True,3.7199999999999998,0.08034359321596966,0.5759122386387668,0.22080589731708192,0.0657830858866567,0.5938565975005824,1.250652663386341,0.25,146.4449142610626,0.6318798150882663,0.055238883115560786,[],0.0338,0.012448132780082987,0.04979253112033195
dev_strong_preexisting_07,STRONG_PREEXISTING,full_lqr,full_lqr_048,True,False,,0.202515346204937,1.2030386153677832,0.28997289220043804,0.203966300202144,1.5976917954251264,1.255988329384847,0.25000000000000006,146.5083434119614,0.6521842077620544,0.13284987030249895,[],0.0381,0.012448132780082987,0.04979253112033195
dev_strong_simultaneous_07,STRONG_SIMULTANEOUS,full_lqr,full_lqr_048,True,False,,0.1806593531087367,1.1707464315619802,0.31853426240381827,0.2088095905388897,1.3931085624871995,1.2500000000000013,0.25000000000000006,146.4197824544619,0.7811774164076111,0.1426114374108168,[],0.028,0.012448132780082987,0.04979253112033195
dev_strong_post_target_07,STRONG_POST_TARGET,full_lqr,full_lqr_048,True,True,1.4449999999999998,0.1678897763536481,0.9532226192438602,0.28748042783985384,0.19655000320614072,1.24798304185784,1.2500000000000013,0.25,146.44586237890002,0.6275238337258577,0.15420281354174942,[],0.0361,0.012448132780082987,0.04979253112033195
dev_ramp_target_07,RAMP_STRONG,full_lqr,full_lqr_048,True,False,,0.13450845912592216,0.584627193043642,0.22991361650446251,0.1996733651992467,0.9719601640832617,1.2499989646323457,0.25000000000000006,146.44390356359656,0.6264141994106809,0.04774883774848031,[],0.039,0.012448132780082987,0.04979253112033195
dev_calm_08,NORMAL_CALM,full_lqr,full_lqr_048,True,False,,0.09631851514583033,1.328983575064508,0.23,0.05225274680190348,0.6190763027920909,1.25,0.25,131.5089662361348,0.9971332360504515,0.181037863138407,[],0.0347,0.012448132780082987,0.06639004149377593
dev_constant_2p0_08,NORMAL_CONSTANT,full_lqr,full_lqr_048,True,False,,0.10601940229246283,1.3775229902278736,0.2137545890381932,0.0701976223969331,0.7181200046367869,1.1719581352996922,0.25,131.46754655355562,0.9918442170383588,0.1747957441299653,[],0.0349,0.012448132780082987,0.06639004149377593
dev_strong_preexisting_08,STRONG_PREEXISTING,full_lqr,full_lqr_048,True,False,,0.20627459866852219,1.7447139986435762,0.3661335677908604,0.2068722558540387,1.6957058532465243,1.2529226154983215,0.25,131.4793158089762,1.0237236132339658,0.17098735411340582,[],0.0233,0.008298755186721992,0.06639004149377593
dev_strong_simultaneous_08,STRONG_SIMULTANEOUS,full_lqr,full_lqr_048,True,False,,0.19452537187539495,1.7965777487903034,0.40004895914714,0.2126403575772208,1.5594975225337948,1.4589581486917296,0.25,131.63504853898112,1.002468317172902,0.2564117067551592,[],0.0364,0.008298755186721992,0.06639004149377593
dev_strong_post_target_08,STRONG_POST_TARGET,full_lqr,full_lqr_048,True,False,,0.18115430745103778,1.4490303350905598,0.30920602901153904,0.19213244277986466,1.352822627121457,1.25,0.25,131.5089662361348,0.9971332360504515,0.21547694880542934,[],0.0375,0.012448132780082987,0.06639004149377593
dev_ramp_target_08,RAMP_STRONG,full_lqr,full_lqr_048,True,False,,0.15341723779007327,1.3264089980649694,0.22947374151051564,0.20361492849372587,1.118333434611424,1.2393737497632134,0.25,131.50940736479714,0.9988382809154739,0.17848248559470006,[],0.0368,0.012448132780082987,0.06639004149377593
dev_calm_09,NORMAL_CALM,full_lqr,full_lqr_048,True,False,,0.09368476060239138,1.266508039624444,0.22999999999999998,0.04981677773192808,0.6109066345060434,1.25,0.25,137.75709673012025,1.0031847551078337,0.1725605604384471,[],0.0231,0.012448132780082987,0.06639004149377593
dev_constant_2p0_09,NORMAL_CONSTANT,full_lqr,full_lqr_048,True,True,5.645,0.11426381040794122,0.9850602377358849,0.28931740760037516,0.06193187434797574,0.6847368593229646,1.3280418647003078,0.25000000000000006,137.83215176898483,1.014382560779434,0.16732787220365558,[],0.0247,0.012448132780082987,0.06224066390041494
dev_strong_preexisting_09,STRONG_PREEXISTING,full_lqr,full_lqr_048,True,False,,0.22819389116235664,1.105743229610817,0.427940251693197,0.2008408918448211,1.667030700056092,1.5029226154983215,0.25000000000000006,138.0720873227875,1.029708365561465,0.16337605866011937,[],0.0372,0.016597510373443983,0.05394190871369295
dev_strong_simultaneous_09,STRONG_SIMULTANEOUS,full_lqr,full_lqr_048,True,False,,0.19766668880951424,1.2453345064626227,0.3528724494173693,0.2052462197114105,1.5647737369687065,1.593095416133559,0.25,137.7725853974769,0.99372051949939,0.21595607430645852,[],0.0351,0.024896265560165973,0.08298755186721991
dev_strong_post_target_09,STRONG_POST_TARGET,full_lqr,full_lqr_048,True,False,,0.19039047070464188,1.6658008327622724,0.34889509300355914,0.20439036108355435,1.418082901590438,1.25,0.25,137.75709673012025,1.0031847551078337,0.1725605604384471,[],0.024,0.012448132780082987,0.06639004149377593
dev_ramp_target_09,RAMP_STRONG,full_lqr,full_lqr_048,True,False,,0.15356314493861925,1.147639400819386,0.2305476694335603,0.19470372578676431,1.0529037061022275,1.2606262502367866,0.2500000000000001,137.76134987831134,1.0022920094436167,0.1685335493906579,[],0.0222,0.012448132780082987,0.058091286307053944
dev_calm_10,NORMAL_CALM,full_lqr,full_lqr_048,True,True,6.325000000000001,0.08798694738025895,0.733390899390139,0.23462471281977906,0.02943208554423797,0.9918528263063346,1.2695516629652843,0.25,136.51627590840988,1.2762774179084555,0.12167217641197871,[],0.0354,0.004149377593360996,0.04564315352697095
dev_constant_2p0_10,NORMAL_CONSTANT,full_lqr,full_lqr_048,True,True,7.175000000000001,0.10375215659823583,0.8767989583322936,0.215303242823229,0.06709917499501883,1.1008938945969016,1.2679261609384427,0.25,136.4610568016052,1.2737754658110667,0.11653902068202396,[],0.0337,0.004149377593360996,0.04564315352697095
dev_strong_preexisting_10,STRONG_PREEXISTING,full_lqr,full_lqr_048,True,False,,0.2096197319878778,1.394197271592002,0.31559890483371544,0.2049859546578204,2.0980974782848105,1.266604891090331,0.25000000000000006,136.4123765414656,1.2701048341912784,0.13284987030249895,[],0.0362,0.004149377593360996,0.04564315352697095
dev_strong_simultaneous_10,STRONG_SIMULTANEOUS,full_lqr,full_lqr_048,True,False,,0.19275086547180897,1.4033551360008651,0.3490297567917327,0.2103389223786855,1.9109554859169524,1.2665017540073675,0.25,136.51553319261487,1.2729177327314642,0.21015562038706226,[],0.0363,0.004149377593360996,0.04979253112033195
dev_strong_post_target_10,STRONG_POST_TARGET,full_lqr,full_lqr_048,True,False,,0.18008417302792853,1.0724555439997427,0.2901197531191987,0.19489343118770522,1.744870156139316,1.2695516629652843,0.25,136.51627590840988,1.2762774179084555,0.1781875070521739,[],0.0376,0.004149377593360996,0.04564315352697095
dev_ramp_target_10,RAMP_STRONG,full_lqr,full_lqr_048,True,False,,0.15072436891775653,0.8426218369732528,0.23211510691690815,0.20100264590861994,1.4828886824563954,1.2693307394413984,0.25,136.5131237993857,1.2760156210394473,0.11916870899369604,[],0.0219,0.004149377593360996,0.04564315352697095
dev_calm_11,NORMAL_CALM,full_lqr,full_lqr_048,True,False,,0.07731126393963882,0.9453705858885534,0.23,0.037126234124535376,0.5048507073962414,1.0000000000000013,0.25,143.2387019108659,0.9890960014384,0.13943838175512122,[],0.0355,0.0,0.04149377593360996
dev_constant_2p0_11,NORMAL_CONSTANT,full_lqr,full_lqr_048,True,True,5.545,0.1024605865458463,0.721854250462864,0.2793739524887116,0.06267576677036772,0.5906778276538751,1.0780418647003078,0.25000000000000006,143.37542271369279,0.9649700350103283,0.13440360386448816,[],0.0354,0.0,0.04149377593360996
dev_strong_preexisting_11,STRONG_PREEXISTING,full_lqr,full_lqr_048,True,False,,0.22141227570617045,0.9967413425260994,0.4058383358030224,0.2016500004543091,1.5839451305165266,1.2529226154983215,0.25000000000000006,143.75934414348217,0.8656460327027996,0.13284987030249895,[],0.0348,0.004149377593360996,0.04149377593360996
dev_strong_simultaneous_11,STRONG_SIMULTANEOUS,full_lqr,full_lqr_048,True,False,,0.1920380188997809,1.0944566366285309,0.32455243806447615,0.20618266431034166,1.4203487912022683,1.5,0.25,143.24872984438312,1.0020087019691286,0.16555705255046305,[],0.0353,0.0,0.05394190871369295
dev_strong_post_target_11,STRONG_POST_TARGET,full_lqr,full_lqr_048,True,False,,0.18213393353621302,1.4312278301220978,0.3306739385385221,0.2026823080550081,1.3033020504740658,1.0000000000000013,0.25,143.2387019108659,0.9890960014384,0.1400000842652018,[],0.0358,0.0,0.04149377593360996
dev_ramp_target_11,RAMP_STRONG,full_lqr,full_lqr_048,True,False,,0.1454105826428368,0.8985209414431934,0.23044499614759198,0.19574527321190546,0.9681553465132645,1.0106262502367866,0.2500000000000001,143.24694072499355,0.990418794286471,0.13654311354071247,[],0.0359,0.0,0.04149377593360996
dev_stochastic_3000,NORMAL_STOCHASTIC,full_lqr,full_lqr_048,True,True,4.28,0.0716335416245865,0.6299579068727666,0.18259420263082396,0.020618287549450852,0.593509720393222,1.0621898798108034,0.25,136.5127925309675,1.0723069614028733,0.08740440589532017,[],0.0218,0.0,0.02074688796680498
dev_stochastic_3001,NORMAL_STOCHASTIC,full_lqr,full_lqr_048,True,False,,0.07681519932374682,1.0031972167454686,0.17229363097915523,0.04279471135482274,0.4770718277908358,0.8343310553235801,0.25,132.54516403128633,0.9411383727931791,0.10705672698393526,[],0.0226,0.0,0.016597510373443983
dev_stochastic_3002,NORMAL_STOCHASTIC,full_lqr,full_lqr_048,True,True,5.245000000000001,0.06571728636245693,0.5636895622613524,0.18302539078454355,0.030959622922299212,0.4914600135228708,0.9908033050067373,0.25000000000000006,139.86802117015873,0.970866128134583,0.08375619521432487,[],0.0351,0.0,0.016597510373443983
dev_stochastic_3003,NORMAL_STOCHASTIC,full_lqr,full_lqr_048,True,False,,0.0640727209993664,0.8259192906899564,0.16622667739692834,0.03787127199878225,0.3771210266026134,1.0047648903845643,0.25000000000000006,139.85068679782762,0.9613802915475488,0.1342312816922487,[],0.024,0.0,0.04149377593360996
dev_stochastic_3004,NORMAL_STOCHASTIC,full_lqr,full_lqr_048,True,True,2.4400000000000004,0.06645208436362195,0.23603934470017646,0.1860516833261578,0.007246544291706081,0.7016950051452452,1.25,0.25,131.12671665461295,1.2993461267660138,0.04677863691607339,[],0.0349,0.0,0.029045643153526972
dev_stochastic_3005,NORMAL_STOCHASTIC,full_lqr,full_lqr_048,True,True,4.7,0.05014286853132371,0.5099588295257623,0.17866813133120618,0.019185679771018475,0.34858844673579764,1.0000105430240658,0.25,143.15036662344195,0.6349068648382925,0.07214841403603814,[],0.0321,0.0,0.024896265560165973
dev_stochastic_3006,NORMAL_STOCHASTIC,full_lqr,full_lqr_048,True,True,5.4,0.0800817640254354,0.8249627481128132,0.22091860850872305,0.025631569636118314,0.657178388169682,1.0172377673174042,0.25000000000000006,142.77031764002456,0.9796119220006131,0.1357708780245914,[],0.0289,0.0,0.04149377593360996
dev_stochastic_3007,NORMAL_STOCHASTIC,full_lqr,full_lqr_048,True,True,2.295,0.06120803897395093,0.5164058641570876,0.23234563855047702,0.032492347609783666,0.5012597573699816,1.2501635354009852,0.25,146.4597114042579,0.6389727784186027,0.061398884927150135,[],0.0348,0.012448132780082987,0.04979253112033195
dev_stochastic_3008,NORMAL_STOCHASTIC,full_lqr,full_lqr_048,True,False,,0.09557726433587749,1.3021709201559653,0.22707131743958903,0.0568897724690802,0.6209625948974782,1.2467233865595968,0.25000000000000006,131.50233033275558,0.9906479046946927,0.18246587490291233,[],0.0328,0.012448132780082987,0.06224066390041494
dev_stochastic_3009,NORMAL_STOCHASTIC,full_lqr,full_lqr_048,True,False,,0.09010033478587653,1.1172286775934388,0.24769911298399253,0.04674302411749842,0.6199774017307584,1.2464124080094772,0.2500000000000001,137.7635220663311,0.9844300894603367,0.17210809614417044,[],0.0358,0.012448132780082987,0.06224066390041494
dev_stochastic_3010,NORMAL_STOCHASTIC,full_lqr,full_lqr_048,True,False,,0.09732044231827888,1.0629939086379292,0.24428403501874724,0.04920172629939085,1.0202030933686863,1.2684371873605194,0.25,136.52234493928515,1.2750243646894726,0.11024754752999834,[],0.0305,0.004149377593360996,0.04564315352697095
dev_stochastic_3011,NORMAL_STOCHASTIC,full_lqr,full_lqr_048,True,False,,0.07669223002005707,0.9818825142616948,0.22788526940276893,0.04815108948113645,0.5181882227822037,0.9999976331788752,0.25,143.2271637956404,0.9858470106488384,0.1358969214869325,[],0.0323,0.0,0.04149377593360996
dev_stochastic_3012,NORMAL_STOCHASTIC,full_lqr,full_lqr_048,True,True,6.9399999999999995,0.07319895069589125,0.7213899179281706,0.19155013231787166,0.034643786865814936,0.5872233625277605,1.061357375205215,0.25,136.5296190407368,1.071530696381465,0.07662558151889858,[],0.0359,0.0,0.024896265560165973
dev_stochastic_3013,NORMAL_STOCHASTIC,full_lqr,full_lqr_048,True,True,2.1100000000000003,0.052461058697700985,0.36874606550536987,0.1761715684022005,0.019619615611401846,0.43889445970302854,0.8337701406006973,0.25000000000000006,132.5161395633742,0.9317895684562115,0.08764601106041219,[],0.0331,0.0,0.016597510373443983
dev_stochastic_3014,NORMAL_STOCHASTIC,full_lqr,full_lqr_048,True,True,5.390000000000001,0.06410626686640777,0.6857370556453424,0.17870389983472107,0.024378100482234627,0.4968714691758098,0.9909936817179776,0.25,139.85780389095436,0.9711219661406587,0.07336025571030458,[],0.0343,0.0,0.016597510373443983
dev_stochastic_3015,NORMAL_STOCHASTIC,full_lqr,full_lqr_048,True,True,6.805,0.06698077761972071,0.768371616849675,0.1828095966063094,0.03349528147061535,0.36640794617826944,1.015311384296603,0.25000000000000006,139.87478092078095,0.9136899220861312,0.12515996000229868,[],0.0332,0.0,0.03734439834024896
dev_stochastic_3016,NORMAL_STOCHASTIC,full_lqr,full_lqr_048,True,True,2.425,0.0687579759542819,0.34190375163797665,0.18596489904090524,0.02650163326386096,0.7172672836605232,1.25,0.25,131.12943417301307,1.2993713798989563,0.04088613342023834,[],0.0314,0.0,0.029045643153526972
dev_stochastic_3017,NORMAL_STOCHASTIC,full_lqr,full_lqr_048,True,True,1.455,0.04382309807605222,0.28917964894719206,0.17319502067432424,0.026350207376398448,0.3441639672431243,1.0000411615206626,0.2500000000000001,143.12842479671227,0.6405548687968239,0.06925440915015146,[],0.0337,0.0,0.024896265560165973
dev_stochastic_3018,NORMAL_STOCHASTIC,full_lqr,full_lqr_048,True,True,5.029999999999999,0.08041427306034701,0.7979770497361733,0.22723329114824511,0.03204522564006603,0.6657584175175553,1.007308183609557,0.25000000000000006,142.7688602134374,0.9826627263595383,0.12746037801150029,[],0.0335,0.0,0.04149377593360996
dev_stochastic_3019,NORMAL_STOCHASTIC,full_lqr,full_lqr_048,True,True,1.3950000000000005,0.055273003124057585,0.4718491087572109,0.23020296318334163,0.028689464101016592,0.4935109366624611,1.2500003061561924,0.25,146.4463556362969,0.6240516334976612,0.05180685690862262,[],0.0329,0.012448132780082987,0.04979253112033195
dev_strong_equilibrium,STRONG_PREEXISTING,full_lqr,full_lqr_048,True,False,,0.19926360800930673,1.0377143015055463,0.28997289220043804,0.2030874857524574,1.110930503282646,0.5505782635559489,0.17514369454905412,130.01306870727242,0.4485969467134886,0.13284987030249895,[],0.0333,0.0,0.0
dev_ramp_equilibrium,RAMP_STRONG,full_lqr,full_lqr_048,True,True,0.0,0.1242663694256408,0.457515516176091,0.15840922422297768,0.19854111622246182,0.47889806069069396,0.3294815477707126,0.005501731857752601,129.9657817458621,0.08527765585207603,0.010951411890647886,[],0.0334,0.0,0.0
dev_calm_00,NORMAL_CALM,task_lqr,task_lqr_009,True,True,2.1399999999999997,0.06293075231658457,0.21795584161826415,0.1799999999999998,0.0006378941598222092,0.4594686871456537,1.000000000000013,0.25000000000000006,136.51627590840988,1.0152719105807912,0.07939240870179744,[],0.0451,0.0,0.029045643153526972
dev_constant_2p0_00,NORMAL_CONSTANT,task_lqr,task_lqr_009,True,False,,0.12085049937454047,0.3301831549301939,0.24351025505321203,0.09588942921857982,0.5730098122561191,0.9999999999999997,0.25,136.56154833239103,1.015847251255331,0.0801297409928351,[],0.0418,0.0,0.029045643153526972
dev_strong_preexisting_00,STRONG_PREEXISTING,task_lqr,task_lqr_009,True,False,,0.3018176527411013,0.8338886675772049,0.41348868544966405,0.3021419943363983,1.5945335489008583,1.0810337291143375,0.25000000000000006,136.73496841050638,1.0165630568505246,0.13271387129092532,[],0.0429,0.0,0.03734439834024896
dev_strong_simultaneous_00,STRONG_SIMULTANEOUS,task_lqr,task_lqr_009,True,False,,0.251661946130473,0.7382677508561656,0.3119751987894964,0.3021565718398595,1.4085421064848969,1.2499999999999996,0.25000000000000006,136.51736894120435,1.059339322825974,0.13011868234218943,[],0.0437,0.0,0.04979253112033195
dev_strong_post_target_00,STRONG_POST_TARGET,task_lqr,task_lqr_009,True,False,,0.22850773571767463,0.7560975580500822,0.2921423919628528,0.30174246280541267,1.2327002063472683,1.0000000000000002,0.25000000000000006,136.51627590840988,1.0152719105807797,0.12143480496163381,[],0.0392,0.0,0.03734439834024896
dev_ramp_target_00,RAMP_STRONG,task_lqr,task_lqr_009,True,False,,0.18214018047629485,0.49684751959290624,0.1911272003415094,0.2767700540324875,0.9319760984138895,0.9999999999999991,0.25,136.51427009707336,1.015335956772461,0.07768773825610965,[],0.0455,0.0,0.029045643153526972
dev_calm_01,NORMAL_CALM,task_lqr,task_lqr_009,True,True,1.9299999999999997,0.05426936968948785,0.22209479919303396,0.18000000000000016,0.0006206857072049962,0.39024878868999563,0.784981689336504,0.25,132.4942119248217,0.9562272943386456,0.0918822846846202,[],0.0418,0.0,0.03319502074688797
dev_constant_2p0_01,NORMAL_CONSTANT,task_lqr,task_lqr_009,True,False,,0.11589301179193436,0.3357714277926016,0.24102213378515264,0.0958696834425333,0.5022927677269894,0.8551533939803145,0.25,132.52059352465338,0.9591702131813756,0.09116168740992671,[],0.0403,0.0,0.03319502074688797
dev_strong_preexisting_01,STRONG_PREEXISTING,task_lqr,task_lqr_009,True,False,,0.29941713016157584,0.8380971388779234,0.409177962627262,0.3020754775963506,1.521668775641984,1.0810337291143375,0.25000000000000006,132.62770715278978,0.9616447613917869,0.13271387129092532,[],0.0391,0.0,0.04149377593360996
dev_strong_simultaneous_01,STRONG_SIMULTANEOUS,task_lqr,task_lqr_009,True,False,,0.24849784799509844,0.7305426281843561,0.3057592578198134,0.3020888550473435,1.3008090488826074,1.1752015515177483,0.25,132.7123996338394,1.0610899425070548,0.1364687498375054,[],0.0376,0.0,0.04564315352697095
dev_strong_post_target_01,STRONG_POST_TARGET,task_lqr,task_lqr_009,True,True,1.9300000000000002,0.22624430644889407,0.7538461451356957,0.2921318530546094,0.3017291115597182,1.164054291704989,0.7849816893365055,0.25,132.4942119248217,0.9562272943386454,0.12184603990299503,[],0.0267,0.0,0.04149377593360996
dev_ramp_target_01,RAMP_STRONG,task_lqr,task_lqr_009,True,False,,0.17921060826477214,0.49989129575685415,0.19079951977679727,0.2767552442237084,0.8622279116123199,0.7850694546845256,0.25000000000000006,132.4775298854092,0.958961549362477,0.09022151132771825,[],0.0373,0.0,0.03319502074688797
dev_calm_02,NORMAL_CALM,task_lqr,task_lqr_009,True,True,2.0200000000000005,0.05695769927680149,0.21343326280014258,0.17999999999999985,0.0006045494164976025,0.3955539476707556,0.9486404732123355,0.25000000000000006,139.8603615169323,0.9348737381640787,0.07771190676467823,[],0.0305,0.0,0.029045643153526972
dev_constant_2p0_02,NORMAL_CONSTANT,task_lqr,task_lqr_009,True,False,,0.1175381580885642,0.3267508352411319,0.24282604823523202,0.09589578082134532,0.5091903413009002,0.9493012083462244,0.25,139.94163009422758,0.9361948604359369,0.07817298564405765,[],0.037,0.0,0.029045643153526972
dev_strong_preexisting_02,STRONG_PREEXISTING,task_lqr,task_lqr_009,True,False,,0.30027805310458405,0.8316381819681593,0.4121951131406134,0.30215443861800007,1.5237542421087098,1.0614526776854143,0.25000000000000006,140.18000481876393,0.9394141664365274,0.13271387129092532,[],0.0382,0.0,0.03734439834024896
dev_strong_simultaneous_02,STRONG_SIMULTANEOUS,task_lqr,task_lqr_009,True,False,,0.2501894145741992,0.7377807599783183,0.30945400758619107,0.30216914950484053,1.3425343700149892,1.2499999999999996,0.25000000000000006,139.86445229922475,1.057528553913965,0.12878444106535675,[],0.0354,0.0,0.04979253112033195
dev_strong_post_target_02,STRONG_POST_TARGET,task_lqr,task_lqr_009,True,True,2.02,0.22692902569844176,0.7546534343877002,0.29211847719993633,0.3017398725847298,1.168973140578623,0.9486404732123329,0.25000000000000006,139.8603615169323,0.9348737381640777,0.12175113587354856,[],0.0353,0.0,0.03734439834024896
dev_ramp_target_02,RAMP_STRONG,task_lqr,task_lqr_009,True,False,,0.18013807956309633,0.4952554431253415,0.1911100108379792,0.27677615275301864,0.8683316212415803,0.9487024640061579,0.25,139.86087650730443,0.9350067819698631,0.07592394492071755,[],0.0391,0.0,0.029045643153526972
dev_calm_03,NORMAL_CALM,task_lqr,task_lqr_009,True,True,1.9800000000000004,0.05437761628644527,0.3455744180716614,0.1799999999999999,0.0010929983205420388,0.3672237970328964,0.892118402795111,0.25000000000000006,139.85957875007244,1.0133560092554046,0.1181905321076349,[],0.0225,0.0,0.04979253112033195
dev_constant_2p0_03,NORMAL_CONSTANT,task_lqr,task_lqr_009,True,False,,0.08741549851215091,0.43258662374940826,0.1278371746104665,0.09656172190942267,0.4716300030939913,0.9388212000173739,0.25,139.71588452680436,1.014514091961294,0.11145120372555428,[],0.0233,0.0,0.04979253112033195
dev_strong_preexisting_03,STRONG_PREEXISTING,task_lqr,task_lqr_009,True,False,,0.2655901712975021,0.8844181363848137,0.30599701631967763,0.3025672930321877,1.4602081379636278,1.1295188519493062,0.2500000000000001,139.4841065935212,1.0207622259057145,0.13271387129092532,[],0.0229,0.0,0.058091286307053944
dev_strong_simultaneous_03,STRONG_SIMULTANEOUS,task_lqr,task_lqr_009,True,False,,0.23422418794546945,0.9310203946089949,0.30654975508951976,0.3025468236328935,1.3422441587588618,1.3679066998894431,0.25000000000000006,139.84673677927896,1.0188904514544415,0.27138002354119634,[],0.0223,0.0,0.07053941908713693
dev_strong_post_target_03,STRONG_POST_TARGET,task_lqr,task_lqr_009,True,True,1.98,0.22610028306950516,0.8201545109322304,0.29626094824084753,0.30164637122480564,1.1556409381482302,0.892118402795111,0.25000000000000006,139.85957875007244,1.0133560092554046,0.15073511003144405,[],0.0382,0.0,0.058091286307053944
