time,uav_x,uav_y,uav_z,tip_x,tip_y,tip_z,tip_vx,tip_vy,tip_vz,ref_x,ref_y,ref_z,wind_x,wind_y,wind_z,ax_cmd,ay_cmd,az_cmd,safe,q1,q2,q3,q4,q5,qd1,qd2,qd3,qd4,qd5
36.545,1.999999912279285,1.6999353317160006,7.699999999973461,2.225000024025654,1.69994028305658,4.890000000031474,-1.0388517446715352e-08,3.1147834373281565e-05,-1.1319861921697846e-11,2.225,1.7,4.89,0.0,0.0,0.0,-2.449333286998672e-06,-2.1381263472727197e-05,-2.748516352777199e-10,True,-2.743895543211585e-07,3.385686237198081e-07,-7.226680676717781e-08,1.3074273701308972e-08,-3.0129914526690935e-09,1.415700045572631e-07,-1.7435975472086333e-07,3.729566151229875e-08,-6.514049857914099e-09,7.846730636750319e-10
36.550000000000004,1.9999999125228782,1.699935500149603,7.699999999973747,2.2250000239737453,1.6999404385932373,4.890000000031401,-1.0375246322881287e-08,3.106686603073607e-05,-1.778700719097024e-11,2.225,1.7,4.89,0.0,0.0,0.0,-2.3867148571647415e-06,-2.0831468537019662e-05,-2.523488754649466e-10,True,-2.736824610739117e-07,3.376983167286393e-07,-7.208048568444565e-08,1.3041664247256991e-08,-3.0091092860452033e-09,1.412688958626204e-07,-1.7375873069130405e-07,3.7235286236627985e-08,-6.529636466079685e-09,7.678948375391359e-10
36.555,1.9999999127657153,1.6999356681445053,7.699999999974026,2.225000023921907,1.69994059372477,4.890000000031308,-1.0359995585018039e-08,3.0985784321531335e-05,-1.8840405600449945e-11,2.225,1.7,4.89,0.0,0.0,0.0,-2.3867148571647415e-06,-2.0831468537019662e-05,-2.523488754649466e-10,True,-2.729773378987983e-07,3.3683011219524794e-07,-7.189449930170356e-08,1.3009237464118217e-08,-3.005215289940097e-09,1.4078864135219587e-07,-1.735150047776922e-07,3.71536409371722e-08,-6.444679303831448e-09,7.895330614476774e-10
36.56,1.9999999130078183,1.6999358357020644,7.699999999974299,2.225000023870146,1.6999407484515112,4.8900000000312165,-1.0344442991414807e-08,3.0904949624513594e-05,-1.766321541578613e-11,2.225,1.7,4.89,0.0,0.0,0.0,-2.3867148571647415e-06,-2.0831468537019662e-05,-2.523488754649466e-10,True,-2.722744951692283e-07,3.3596326277112453e-07,-7.170899087824992e-08,1.2977177164856847e-08,-3.001220105805237e-09,1.4035458379469837e-07,-1.7321682485468402e-07,3.7046761999017175e-08,-6.382937372229751e-09,8.07861972139832e-10
36.565,1.999999913249188,1.6999360028233663,7.699999999974565,2.2250000238184633,1.6999409027746961,4.890000000031132,-1.0328775176928173e-08,3.082436126523215e-05,-1.50821652272157e-11,2.225,1.7,4.89,0.0,0.0,0.0,-2.3867148571647415e-06,-2.0831468537019662e-05,-2.523488754649466e-10,True,-2.7157373231597413e-07,3.3509803309077503e-07,-7.152405117590214e-08,1.2945371595794164e-08,-2.9971459908309367e-09,1.3995523482287098e-07,-1.728675340337043e-07,3.69279936922359e-08,-6.342393877347645e-09,8.208760653961477e-10
36.57,1.9999999134898232,1.6999361695094943,7.699999999974826,2.2250000237668575,1.6999410566955526,4.890000000031067,-1.031314067477664e-08,3.07440185664827e-05,-1.1919488356229684e-11,2.225,1.7,4.89,0.0,0.0,0.0,-2.3867148571647415e-06,-2.0831468537019662e-05,-2.523488754649466e-10,True,-2.708748971114884e-07,3.3423466799529514e-07,-7.133971518798227e-08,1.2913722438933138e-08,-2.99302164445238e-09,1.3958251915486313e-07,-1.7247153707667848e-07,3.680654458877463e-08,-6.319850798835709e-09,8.278990214492391e-10
36.575,1.999999913729723,1.6999363357615298,7.6999999999750806,2.225000023715331,1.6999412102153084,4.8900000000310175,-1.0297652120534825e-08,3.0663920848310975e-05,-8.941713845660006e-12,2.225,1.7,4.89,0.0,0.0,0.0,-2.3867148571647415e-06,-2.0831468537019662e-05,-2.523488754649466e-10,True,-2.701778716021343e-07,3.333733893023046e-07,-7.11559795312136e-08,1.2882148694942396e-08,-2.9888769484871536e-09,1.3923065490371584e-07,-1.7203354430161957e-07,3.6688728202489305e-08,-6.311672973964606e-09,8.290635859882627e-10
36.58,1.9999999139688862,1.6999365015805503,7.699999999975328,2.2250000236638816,1.6999413633351872,4.890000000030976,-1.0282389333006279e-08,3.0584067428034196e-05,-6.8320082936576346e-12,2.225,1.7,4.89,0.0,0.0,0.0,-2.3867148571647415e-06,-2.0831468537019662e-05,-2.523488754649466e-10,True,-2.694825625975013e-07,3.325143954097799e-07,-7.097281462886508e-08,1.2850587688574607e-08,-2.9847398504196003e-09,1.3889542210333804e-07,-1.715581635661319e-07,3.657882803399027e-08,-6.314219342788431e-09,8.249638030288111e-10
36.585,1.9999999142073097,1.6999366669676308,7.69999999997557,2.225000023612507,1.699941516056407,4.890000000030941,-1.0267402759663038e-08,3.0504457620241805e-05,-6.179385446281853e-12,2.225,1.7,4.89,0.0,0.0,0.0,-2.3867148571647415e-06,-2.0831468537019662e-05,-2.523488754649466e-10,True,-2.687888951472821e-07,3.316578623814986e-07,-7.079017326078141e-08,1.2818994442778274e-08,-2.9806346681610425e-09,1.3857368085597336e-07,-1.710496966574459e-07,3.647970131439835e-08,-6.324080055728548e-09,8.164272046071394e-10
36.59,1.9999999144449911,1.6999368319238441,7.699999999975806,2.2250000235612064,1.6999416683801867,4.89000000003091,-1.0252716962517937e-08,3.0425090736821534e-05,-7.47667775834525e-12,2.225,1.7,4.89,0.0,0.0,0.0,-2.3867148571647415e-06,-2.0831468537019662e-05,-2.523488754649466e-10,True,-2.680968079948805e-07,3.3080394573026055e-07,-7.06079965800712e-08,1.2787340189546493e-08,-2.976581313543688e-09,1.3826305105837616e-07,-1.705120529548339e-07,3.639319954711381e-08,-6.3381941558525775e-09,8.043696018139961e-10
36.595,1.9999999146819274,1.6999369964502604,7.699999999976035,2.2250000235099794,1.6999418203077368,4.8900000000308665,-1.0238333914745395e-08,3.034596608696254e-05,-1.112426011993355e-11,2.225,1.7,4.89,0.0,0.0,0.0,-2.3867148571647415e-06,-2.0831468537019662e-05,-2.523488754649466e-10,True,-2.674062503521613e-07,3.299527824557435e-07,-7.042621836677685e-08,1.2755610488439886e-08,-2.972595094667734e-09,1.3796169669301272e-07,-1.699487271304588e-07,3.632046103876834e-08,-6.353895412389889e-09,7.897052278338768e-10
36.6,1.9999999149181151,1.699937160547946,7.699999999976259,2.2250000234588225,1.6999419718402689,4.890000000030797,-1.022423608320794e-08,3.0267082977182834e-05,-1.7436772884403795e-11,2.225,1.7,4.89,0.0,0.0,0.0,-2.3256826974803463e-06,-2.029589021820578e-05,-2.289205709929707e-10,True,-2.667171795688612e-07,3.2910449309507304e-07,-7.024476805080298e-08,1.27238032293019e-08,-2.968686866809646e-09,1.3766817898440409e-07,-1.693628125523994e-07,3.6262115822520354e-08,-6.368916401760046e-09,7.732944938662609e-10
