candidate_id,sample_count,safe_sample_count,task_success_count,safety_rate,success_rate,acquisition_median_s,position_rmse_3d_m,orientation_rmse_deg,ramp_peak_position_error_m,ramp_steady_state_position_error_m,total_acceleration_effort,solve_time_p95_ms,parameters,d_raw_norm_max,d_hat_norm_max,d_projected_norm_max,d_rejected_norm_max,steady_state_residual_max,steady_task_residual_max,limiter_mismatch_max,qp_iterations_max,solver_valid_rate,limiter_parity_rate
self_a_014,14,14,14,1.0,1.0,2.385,0.06833305379899672,0.5963144867874375,0.25296513925586306,0.03627889582361264,0.56961373450718,1.3633,"{'candidate_id': 'self_a_014', 'architecture_version': '3D-DR-TSRMPC-A1', 'backbone': 'full_lqr_048', 'K': [[11.036584322215683, 11.310904011180716, -3.3382746201713446e-15, -8.900660521397779e-15, -2.813693586093646e-14, -7.702111236651157e-15, 9.43936776743195e-14, 6.670365950885416e-14, 38.92879933660244, 5.337925253878614, -6.084194990838757, 2.6552404127018474, 5.049987482087981, 4.054220960707486, 2.1552594949150667, 2.421714511887743, 1.8621453147926068, 1.3063611555841352, 0.8137787428199841, 0.39238394271376303], [-1.3843466819219791e-14, 1.3088100374485791e-15, 11.48860306524821, 18.054936155037538, 7.430432799965661e-14, -2.4301417079340863e-15, -120.91305218846745, -48.636929055587366, 3.531532371149011e-14, -2.0083309488338833e-14, 6.662545540611083e-15, 3.232478864911196e-14, 1.3307115298253875e-14, 6.870369222023325e-15, 2.059586930277579e-15, -1.6999248458841583e-14, -1.309594304027873e-14, -9.768835157730358e-15, -6.492671181353986e-15, -3.378918146639703e-15], [1.3007162627811421e-14, 2.7204972495731044e-15, -4.370670440126095e-14, -6.58706878745623e-14, 10.616806342051534, 6.175848022506019, 3.6195331793642125e-13, 3.7060348104404046e-14, -6.276219857346146e-14, -3.8246708005970864e-14, 1.855291104216411e-14, -1.223229949284984e-14, -1.5692566731957858e-15, -2.0877671437387673e-14, 7.093091280379269e-16, -3.1028263610950764e-14, -2.4794074093094014e-14, -1.833584254166759e-14, -1.2415140458440736e-14, -6.3561588612490095e-15]], 'horizon_updates': 12, 'residual_beta': 0.05, 'residual_clip_norm': 0.2, 'task_position_weight': 40.0, 'task_velocity_weight': 2.0, 'orientation_weight': 1.0, 'angular_velocity_weight': 0.2, 'residual_correction_weight': 0.2, 'command_rate_weight': 1.0}",0.11657995300223196,0.035793637174087366,0.035769442147100775,0.0013158535767405937,5.199090028945938e-17,5.6385260509205035e-09,1.108062028490342e-05,150.0,1.0,0.9285714285714286
self_a_013,14,14,14,1.0,1.0,2.6224999999999996,0.06873626419144976,0.5028946182244598,0.2516932535643566,0.043549410820814885,0.5163242288929071,1.4139,"{'candidate_id': 'self_a_013', 'architecture_version': '3D-DR-TSRMPC-A1', 'backbone': 'full_lqr_048', 'K': [[11.036584322215683, 11.310904011180716, -3.3382746201713446e-15, -8.900660521397779e-15, -2.813693586093646e-14, -7.702111236651157e-15, 9.43936776743195e-14, 6.670365950885416e-14, 38.92879933660244, 5.337925253878614, -6.084194990838757, 2.6552404127018474, 5.049987482087981, 4.054220960707486, 2.1552594949150667, 2.421714511887743, 1.8621453147926068, 1.3063611555841352, 0.8137787428199841, 0.39238394271376303], [-1.3843466819219791e-14, 1.3088100374485791e-15, 11.48860306524821, 18.054936155037538, 7.430432799965661e-14, -2.4301417079340863e-15, -120.91305218846745, -48.636929055587366, 3.531532371149011e-14, -2.0083309488338833e-14, 6.662545540611083e-15, 3.232478864911196e-14, 1.3307115298253875e-14, 6.870369222023325e-15, 2.059586930277579e-15, -1.6999248458841583e-14, -1.309594304027873e-14, -9.768835157730358e-15, -6.492671181353986e-15, -3.378918146639703e-15], [1.3007162627811421e-14, 2.7204972495731044e-15, -4.370670440126095e-14, -6.58706878745623e-14, 10.616806342051534, 6.175848022506019, 3.6195331793642125e-13, 3.7060348104404046e-14, -6.276219857346146e-14, -3.8246708005970864e-14, 1.855291104216411e-14, -1.223229949284984e-14, -1.5692566731957858e-15, -2.0877671437387673e-14, 7.093091280379269e-16, -3.1028263610950764e-14, -2.4794074093094014e-14, -1.833584254166759e-14, -1.2415140458440736e-14, -6.3561588612490095e-15]], 'horizon_updates': 12, 'residual_beta': 0.05, 'residual_clip_norm': 0.08, 'task_position_weight': 120.0, 'task_velocity_weight': 2.0, 'orientation_weight': 1.0, 'angular_velocity_weight': 0.2, 'residual_correction_weight': 0.2, 'command_rate_weight': 1.0}",0.11313474949261744,0.03375327831624902,0.03374658020962566,0.00109190123996889,4.7993039281250956e-17,5.597752110429353e-09,1.5685378992102983e-05,100.0,1.0,0.7142857142857143
self_a_002,14,14,14,1.0,1.0,2.67,0.06897053810405963,0.631850330452801,0.2588581244962852,0.034988084874941476,0.5855077105958724,1.0038,"{'candidate_id': 'self_a_002', 'architecture_version': '3D-DR-TSRMPC-A1', 'backbone': 'full_lqr_048', 'K': [[11.036584322215683, 11.310904011180716, -3.3382746201713446e-15, -8.900660521397779e-15, -2.813693586093646e-14, -7.702111236651157e-15, 9.43936776743195e-14, 6.670365950885416e-14, 38.92879933660244, 5.337925253878614, -6.084194990838757, 2.6552404127018474, 5.049987482087981, 4.054220960707486, 2.1552594949150667, 2.421714511887743, 1.8621453147926068, 1.3063611555841352, 0.8137787428199841, 0.39238394271376303], [-1.3843466819219791e-14, 1.3088100374485791e-15, 11.48860306524821, 18.054936155037538, 7.430432799965661e-14, -2.4301417079340863e-15, -120.91305218846745, -48.636929055587366, 3.531532371149011e-14, -2.0083309488338833e-14, 6.662545540611083e-15, 3.232478864911196e-14, 1.3307115298253875e-14, 6.870369222023325e-15, 2.059586930277579e-15, -1.6999248458841583e-14, -1.309594304027873e-14, -9.768835157730358e-15, -6.492671181353986e-15, -3.378918146639703e-15], [1.3007162627811421e-14, 2.7204972495731044e-15, -4.370670440126095e-14, -6.58706878745623e-14, 10.616806342051534, 6.175848022506019, 3.6195331793642125e-13, 3.7060348104404046e-14, -6.276219857346146e-14, -3.8246708005970864e-14, 1.855291104216411e-14, -1.223229949284984e-14, -1.5692566731957858e-15, -2.0877671437387673e-14, 7.093091280379269e-16, -3.1028263610950764e-14, -2.4794074093094014e-14, -1.833584254166759e-14, -1.2415140458440736e-14, -6.3561588612490095e-15]], 'horizon_updates': 8, 'residual_beta': 0.05, 'residual_clip_norm': 0.2, 'task_position_weight': 40.0, 'task_velocity_weight': 2.0, 'orientation_weight': 1.0, 'angular_velocity_weight': 0.2, 'residual_correction_weight': 0.2, 'command_rate_weight': 1.0}",0.11712487292007497,0.036687677449521144,0.03666166041461637,0.0013814240056749013,5.540791632061906e-17,5.6636465424653004e-09,1.670699063544001e-05,100.0,1.0,0.7857142857142857
self_a_015,14,14,14,1.0,1.0,2.615,0.06918066730454604,0.5023972581402961,0.25776268654817636,0.043549410820814885,0.516193828260672,1.3155,"{'candidate_id': 'self_a_015', 'architecture_version': '3D-DR-TSRMPC-A1', 'backbone': 'full_lqr_048', 'K': [[11.036584322215683, 11.310904011180716, -3.3382746201713446e-15, -8.900660521397779e-15, -2.813693586093646e-14, -7.702111236651157e-15, 9.43936776743195e-14, 6.670365950885416e-14, 38.92879933660244, 5.337925253878614, -6.084194990838757, 2.6552404127018474, 5.049987482087981, 4.054220960707486, 2.1552594949150667, 2.421714511887743, 1.8621453147926068, 1.3063611555841352, 0.8137787428199841, 0.39238394271376303], [-1.3843466819219791e-14, 1.3088100374485791e-15, 11.48860306524821, 18.054936155037538, 7.430432799965661e-14, -2.4301417079340863e-15, -120.91305218846745, -48.636929055587366, 3.531532371149011e-14, -2.0083309488338833e-14, 6.662545540611083e-15, 3.232478864911196e-14, 1.3307115298253875e-14, 6.870369222023325e-15, 2.059586930277579e-15, -1.6999248458841583e-14, -1.309594304027873e-14, -9.768835157730358e-15, -6.492671181353986e-15, -3.378918146639703e-15], [1.3007162627811421e-14, 2.7204972495731044e-15, -4.370670440126095e-14, -6.58706878745623e-14, 10.616806342051534, 6.175848022506019, 3.6195331793642125e-13, 3.7060348104404046e-14, -6.276219857346146e-14, -3.8246708005970864e-14, 1.855291104216411e-14, -1.223229949284984e-14, -1.5692566731957858e-15, -2.0877671437387673e-14, 7.093091280379269e-16, -3.1028263610950764e-14, -2.4794074093094014e-14, -1.833584254166759e-14, -1.2415140458440736e-14, -6.3561588612490095e-15]], 'horizon_updates': 12, 'residual_beta': 0.05, 'residual_clip_norm': 0.2, 'task_position_weight': 120.0, 'task_velocity_weight': 2.0, 'orientation_weight': 1.0, 'angular_velocity_weight': 0.2, 'residual_correction_weight': 0.2, 'command_rate_weight': 1.0}",0.11313474949261744,0.03360088256737659,0.03359446605019858,0.0010877877891457277,5.0101044149512054e-17,5.558267265189954e-09,1.5685378992102983e-05,100.0,1.0,0.7142857142857143
self_a_039,14,14,14,1.0,1.0,2.63,0.069482555739634,0.37091903010570304,0.28149902844850266,0.06602708642597227,0.5132717833893241,1.4126,"{'candidate_id': 'self_a_039', 'architecture_version': '3D-DR-TSRMPC-A1', 'backbone': 'task_lqr_009', 'K': [[11.106224542625887, 17.470461831616884, 1.5464732862818248e-14, 2.1189042483751587e-14, 0.1240911368666274, 0.053225292614218614, -2.213542853291988e-13, -8.30929039540339e-14, 82.13780742046619, 2.4462349502545297, 16.992313302552652, 26.517252814291908, 23.831339754705283, 16.643233515578263, 8.590534789312795, -0.6559215388080796, -0.5078837524212465, -0.44241609392503867, -0.35154266344494484, -0.2164631739648866], [1.3253591901411076e-13, 7.54734982094088e-14, 11.574193706905334, 22.45240034031052, -3.463419877388124e-15, -1.5607674872768699e-15, -159.19877420389403, -55.731161089440235, -8.503988784847722e-15, -6.495585279504552e-14, -1.1067331944955502e-13, -7.096162338518517e-14, -3.825166072386517e-14, -7.24422237939566e-15, -4.6309653397621534e-14, -6.234794889101343e-14, -4.905533961615558e-14, -3.619346140684544e-14, -2.3843425435012598e-14, -1.2779851247954108e-14], [-0.15612834684476892, -0.2723658073901805, -2.3461453449558822e-14, 3.4888932054755463e-15, 10.58063604854578, 6.934249777165041, -1.0275061801225476e-13, 2.4113620783051717e-14, -4.035845280971266, -1.9213628276947188, -1.0648439074700375, -0.8088861241462306, -0.020887699155186682, 0.4279399231661433, -0.3070715482840982, -1.7650667713177126, -1.4552411581309423, -1.1262673861875168, -0.7820819941339575, -0.4335597353161311]], 'horizon_updates': 12, 'residual_beta': 0.05, 'residual_clip_norm': 0.2, 'task_position_weight': 120.0, 'task_velocity_weight': 2.0, 'orientation_weight': 1.0, 'angular_velocity_weight': 0.2, 'residual_correction_weight': 0.2, 'command_rate_weight': 1.0}",0.11882707494483785,0.034361672683001,0.03435316817310368,0.000936162760137078,4.140298035421905e-17,5.316971049458685e-09,1.7507292256330187e-05,125.0,1.0,0.7857142857142857
self_a_017,14,14,8,1.0,0.5714285714285714,2.61,0.1308452212220532,2.084073317410785,0.558342540763301,0.2552524745521721,8.839096584713532,1.9091,"{'candidate_id': 'self_a_017', 'architecture_version': '3D-DR-TSRMPC-A1', 'backbone': 'full_lqr_048', 'K': [[11.036584322215683, 11.310904011180716, -3.3382746201713446e-15, -8.900660521397779e-15, -2.813693586093646e-14, -7.702111236651157e-15, 9.43936776743195e-14, 6.670365950885416e-14, 38.92879933660244, 5.337925253878614, -6.084194990838757, 2.6552404127018474, 5.049987482087981, 4.054220960707486, 2.1552594949150667, 2.421714511887743, 1.8621453147926068, 1.3063611555841352, 0.8137787428199841, 0.39238394271376303], [-1.3843466819219791e-14, 1.3088100374485791e-15, 11.48860306524821, 18.054936155037538, 7.430432799965661e-14, -2.4301417079340863e-15, -120.91305218846745, -48.636929055587366, 3.531532371149011e-14, -2.0083309488338833e-14, 6.662545540611083e-15, 3.232478864911196e-14, 1.3307115298253875e-14, 6.870369222023325e-15, 2.059586930277579e-15, -1.6999248458841583e-14, -1.309594304027873e-14, -9.768835157730358e-15, -6.492671181353986e-15, -3.378918146639703e-15], [1.3007162627811421e-14, 2.7204972495731044e-15, -4.370670440126095e-14, -6.58706878745623e-14, 10.616806342051534, 6.175848022506019, 3.6195331793642125e-13, 3.7060348104404046e-14, -6.276219857346146e-14, -3.8246708005970864e-14, 1.855291104216411e-14, -1.223229949284984e-14, -1.5692566731957858e-15, -2.0877671437387673e-14, 7.093091280379269e-16, -3.1028263610950764e-14, -2.4794074093094014e-14, -1.833584254166759e-14, -1.2415140458440736e-14, -6.3561588612490095e-15]], 'horizon_updates': 12, 'residual_beta': 0.15, 'residual_clip_norm': 0.08, 'task_position_weight': 120.0, 'task_velocity_weight': 2.0, 'orientation_weight': 1.0, 'angular_velocity_weight': 0.2, 'residual_correction_weight': 0.2, 'command_rate_weight': 1.0}",0.6389548565673514,0.15394039579257993,0.1538303975828434,0.008555396575426436,3.875552694821906e-16,8.29742515041208e-08,4.930314699258531e-05,675.0,1.0,0.2857142857142857
self_a_016,14,14,8,1.0,0.5714285714285714,2.275,0.1309982562587645,2.2194529300782966,0.6003115520855841,0.25572736491897974,9.322708827937701,1.828,"{'candidate_id': 'self_a_016', 'architecture_version': '3D-DR-TSRMPC-A1', 'backbone': 'full_lqr_048', 'K': [[11.036584322215683, 11.310904011180716, -3.3382746201713446e-15, -8.900660521397779e-15, -2.813693586093646e-14, -7.702111236651157e-15, 9.43936776743195e-14, 6.670365950885416e-14, 38.92879933660244, 5.337925253878614, -6.084194990838757, 2.6552404127018474, 5.049987482087981, 4.054220960707486, 2.1552594949150667, 2.421714511887743, 1.8621453147926068, 1.3063611555841352, 0.8137787428199841, 0.39238394271376303], [-1.3843466819219791e-14, 1.3088100374485791e-15, 11.48860306524821, 18.054936155037538, 7.430432799965661e-14, -2.4301417079340863e-15, -120.91305218846745, -48.636929055587366, 3.531532371149011e-14, -2.0083309488338833e-14, 6.662545540611083e-15, 3.232478864911196e-14, 1.3307115298253875e-14, 6.870369222023325e-15, 2.059586930277579e-15, -1.6999248458841583e-14, -1.309594304027873e-14, -9.768835157730358e-15, -6.492671181353986e-15, -3.378918146639703e-15], [1.3007162627811421e-14, 2.7204972495731044e-15, -4.370670440126095e-14, -6.58706878745623e-14, 10.616806342051534, 6.175848022506019, 3.6195331793642125e-13, 3.7060348104404046e-14, -6.276219857346146e-14, -3.8246708005970864e-14, 1.855291104216411e-14, -1.223229949284984e-14, -1.5692566731957858e-15, -2.0877671437387673e-14, 7.093091280379269e-16, -3.1028263610950764e-14, -2.4794074093094014e-14, -1.833584254166759e-14, -1.2415140458440736e-14, -6.3561588612490095e-15]], 'horizon_updates': 12, 'residual_beta': 0.15, 'residual_clip_norm': 0.08, 'task_position_weight': 40.0, 'task_velocity_weight': 2.0, 'orientation_weight': 1.0, 'angular_velocity_weight': 0.2, 'residual_correction_weight': 0.2, 'command_rate_weight': 1.0}",0.6401208696489372,0.15662213057765356,0.1564930185772036,0.008629508223746968,3.9924235783282286e-16,8.239249567680869e-08,5.997005677116363e-05,650.0,1.0,0.5714285714285714
self_a_036,14,14,8,1.0,0.5714285714285714,2.005,0.13584733823405123,2.8603648777981228,0.610094012793577,0.22408287225559295,9.747953748166363,1.9003,"{'candidate_id': 'self_a_036', 'architecture_version': '3D-DR-TSRMPC-A1', 'backbone': 'task_lqr_009', 'K': [[11.106224542625887, 17.470461831616884, 1.5464732862818248e-14, 2.1189042483751587e-14, 0.1240911368666274, 0.053225292614218614, -2.213542853291988e-13, -8.30929039540339e-14, 82.13780742046619, 2.4462349502545297, 16.992313302552652, 26.517252814291908, 23.831339754705283, 16.643233515578263, 8.590534789312795, -0.6559215388080796, -0.5078837524212465, -0.44241609392503867, -0.35154266344494484, -0.2164631739648866], [1.3253591901411076e-13, 7.54734982094088e-14, 11.574193706905334, 22.45240034031052, -3.463419877388124e-15, -1.5607674872768699e-15, -159.19877420389403, -55.731161089440235, -8.503988784847722e-15, -6.495585279504552e-14, -1.1067331944955502e-13, -7.096162338518517e-14, -3.825166072386517e-14, -7.24422237939566e-15, -4.6309653397621534e-14, -6.234794889101343e-14, -4.905533961615558e-14, -3.619346140684544e-14, -2.3843425435012598e-14, -1.2779851247954108e-14], [-0.15612834684476892, -0.2723658073901805, -2.3461453449558822e-14, 3.4888932054755463e-15, 10.58063604854578, 6.934249777165041, -1.0275061801225476e-13, 2.4113620783051717e-14, -4.035845280971266, -1.9213628276947188, -1.0648439074700375, -0.8088861241462306, -0.020887699155186682, 0.4279399231661433, -0.3070715482840982, -1.7650667713177126, -1.4552411581309423, -1.1262673861875168, -0.7820819941339575, -0.4335597353161311]], 'horizon_updates': 12, 'residual_beta': 0.05, 'residual_clip_norm': 0.08, 'task_position_weight': 40.0, 'task_velocity_weight': 2.0, 'orientation_weight': 1.0, 'angular_velocity_weight': 0.2, 'residual_correction_weight': 0.2, 'command_rate_weight': 1.0}",0.7124832134340904,0.08555459951394188,0.08548001031385744,0.004364446500923575,3.426167194369152e-16,7.44417034217693e-08,6.713516013689969e-05,1075.0,1.0,0.5714285714285714
self_a_005,14,14,8,1.0,0.5714285714285714,2.325,0.1429258918638519,3.5860673390381335,0.8429628241852006,0.20744258346479888,10.766415260351755,1.1456,"{'candidate_id': 'self_a_005', 'architecture_version': '3D-DR-TSRMPC-A1', 'backbone': 'full_lqr_048', 'K': [[11.036584322215683, 11.310904011180716, -3.3382746201713446e-15, -8.900660521397779e-15, -2.813693586093646e-14, -7.702111236651157e-15, 9.43936776743195e-14, 6.670365950885416e-14, 38.92879933660244, 5.337925253878614, -6.084194990838757, 2.6552404127018474, 5.049987482087981, 4.054220960707486, 2.1552594949150667, 2.421714511887743, 1.8621453147926068, 1.3063611555841352, 0.8137787428199841, 0.39238394271376303], [-1.3843466819219791e-14, 1.3088100374485791e-15, 11.48860306524821, 18.054936155037538, 7.430432799965661e-14, -2.4301417079340863e-15, -120.91305218846745, -48.636929055587366, 3.531532371149011e-14, -2.0083309488338833e-14, 6.662545540611083e-15, 3.232478864911196e-14, 1.3307115298253875e-14, 6.870369222023325e-15, 2.059586930277579e-15, -1.6999248458841583e-14, -1.309594304027873e-14, -9.768835157730358e-15, -6.492671181353986e-15, -3.378918146639703e-15], [1.3007162627811421e-14, 2.7204972495731044e-15, -4.370670440126095e-14, -6.58706878745623e-14, 10.616806342051534, 6.175848022506019, 3.6195331793642125e-13, 3.7060348104404046e-14, -6.276219857346146e-14, -3.8246708005970864e-14, 1.855291104216411e-14, -1.223229949284984e-14, -1.5692566731957858e-15, -2.0877671437387673e-14, 7.093091280379269e-16, -3.1028263610950764e-14, -2.4794074093094014e-14, -1.833584254166759e-14, -1.2415140458440736e-14, -6.3561588612490095e-15]], 'horizon_updates': 8, 'residual_beta': 0.15, 'residual_clip_norm': 0.08, 'task_position_weight': 120.0, 'task_velocity_weight': 2.0, 'orientation_weight': 1.0, 'angular_velocity_weight': 0.2, 'residual_correction_weight': 0.2, 'command_rate_weight': 1.0}",0.7758558964208904,0.1658895846053437,0.16570484854838377,0.012702322533817397,3.9625523517987446e-16,8.517032115162636e-08,6.978029920645668e-05,575.0,1.0,0.42857142857142855
self_a_020,14,14,8,1.0,0.5714285714285714,2.275,0.14401064781099635,2.322936076230891,0.6168597928080402,0.28682022028500687,9.60790985189144,1.9767,"{'candidate_id': 'self_a_020', 'architecture_version': '3D-DR-TSRMPC-A1', 'backbone': 'full_lqr_048', 'K': [[11.036584322215683, 11.310904011180716, -3.3382746201713446e-15, -8.900660521397779e-15, -2.813693586093646e-14, -7.702111236651157e-15, 9.43936776743195e-14, 6.670365950885416e-14, 38.92879933660244, 5.337925253878614, -6.084194990838757, 2.6552404127018474, 5.049987482087981, 4.054220960707486, 2.1552594949150667, 2.421714511887743, 1.8621453147926068, 1.3063611555841352, 0.8137787428199841, 0.39238394271376303], [-1.3843466819219791e-14, 1.3088100374485791e-15, 11.48860306524821, 18.054936155037538, 7.430432799965661e-14, -2.4301417079340863e-15, -120.91305218846745, -48.636929055587366, 3.531532371149011e-14, -2.0083309488338833e-14, 6.662545540611083e-15, 3.232478864911196e-14, 1.3307115298253875e-14, 6.870369222023325e-15, 2.059586930277579e-15, -1.6999248458841583e-14, -1.309594304027873e-14, -9.768835157730358e-15, -6.492671181353986e-15, -3.378918146639703e-15], [1.3007162627811421e-14, 2.7204972495731044e-15, -4.370670440126095e-14, -6.58706878745623e-14, 10.616806342051534, 6.175848022506019, 3.6195331793642125e-13, 3.7060348104404046e-14, -6.276219857346146e-14, -3.8246708005970864e-14, 1.855291104216411e-14, -1.223229949284984e-14, -1.5692566731957858e-15, -2.0877671437387673e-14, 7.093091280379269e-16, -3.1028263610950764e-14, -2.4794074093094014e-14, -1.833584254166759e-14, -1.2415140458440736e-14, -6.3561588612490095e-15]], 'horizon_updates': 12, 'residual_beta': 0.3, 'residual_clip_norm': 0.08, 'task_position_weight': 40.0, 'task_velocity_weight': 2.0, 'orientation_weight': 1.0, 'angular_velocity_weight': 0.2, 'residual_correction_weight': 0.2, 'command_rate_weight': 1.0}",0.6913396071250153,0.17936047120304285,0.17910217616169766,0.012016894984196114,4.2470506701516363e-16,8.041150446317888e-08,4.940581153434209e-05,625.0,1.0,0.5714285714285714
self_a_004,14,14,8,1.0,0.5714285714285714,2.335,0.14439333676889618,3.6871398785740177,0.8475096406988134,0.2180342481290804,11.055092099176978,1.2031,"{'candidate_id': 'self_a_004', 'architecture_version': '3D-DR-TSRMPC-A1', 'backbone': 'full_lqr_048', 'K': [[11.036584322215683, 11.310904011180716, -3.3382746201713446e-15, -8.900660521397779e-15, -2.813693586093646e-14, -7.702111236651157e-15, 9.43936776743195e-14, 6.670365950885416e-14, 38.92879933660244, 5.337925253878614, -6.084194990838757, 2.6552404127018474, 5.049987482087981, 4.054220960707486, 2.1552594949150667, 2.421714511887743, 1.8621453147926068, 1.3063611555841352, 0.8137787428199841, 0.39238394271376303], [-1.3843466819219791e-14, 1.3088100374485791e-15, 11.48860306524821, 18.054936155037538, 7.430432799965661e-14, -2.4301417079340863e-15, -120.91305218846745, -48.636929055587366, 3.531532371149011e-14, -2.0083309488338833e-14, 6.662545540611083e-15, 3.232478864911196e-14, 1.3307115298253875e-14, 6.870369222023325e-15, 2.059586930277579e-15, -1.6999248458841583e-14, -1.309594304027873e-14, -9.768835157730358e-15, -6.492671181353986e-15, -3.378918146639703e-15], [1.3007162627811421e-14, 2.7204972495731044e-15, -4.370670440126095e-14, -6.58706878745623e-14, 10.616806342051534, 6.175848022506019, 3.6195331793642125e-13, 3.7060348104404046e-14, -6.276219857346146e-14, -3.8246708005970864e-14, 1.855291104216411e-14, -1.223229949284984e-14, -1.5692566731957858e-15, -2.0877671437387673e-14, 7.093091280379269e-16, -3.1028263610950764e-14, -2.4794074093094014e-14, -1.833584254166759e-14, -1.2415140458440736e-14, -6.3561588612490095e-15]], 'horizon_updates': 8, 'residual_beta': 0.15, 'residual_clip_norm': 0.08, 'task_position_weight': 40.0, 'task_velocity_weight': 2.0, 'orientation_weight': 1.0, 'angular_velocity_weight': 0.2, 'residual_correction_weight': 0.2, 'command_rate_weight': 1.0}",0.7950194174785793,0.1654883173580758,0.16530351754748956,0.01321740778081436,3.8528786411598525e-16,8.486582437422716e-08,6.703345009739792e-05,500.0,1.0,0.42857142857142855
self_a_037,14,14,8,1.0,0.5714285714285714,2.0775,0.14494341634757194,2.8581637621363916,0.6903895955451911,0.25547652841021223,9.692747318851028,1.9422,"{'candidate_id': 'self_a_037', 'architecture_version': '3D-DR-TSRMPC-A1', 'backbone': 'task_lqr_009', 'K': [[11.106224542625887, 17.470461831616884, 1.5464732862818248e-14, 2.1189042483751587e-14, 0.1240911368666274, 0.053225292614218614, -2.213542853291988e-13, -8.30929039540339e-14, 82.13780742046619, 2.4462349502545297, 16.992313302552652, 26.517252814291908, 23.831339754705283, 16.643233515578263, 8.590534789312795, -0.6559215388080796, -0.5078837524212465, -0.44241609392503867, -0.35154266344494484, -0.2164631739648866], [1.3253591901411076e-13, 7.54734982094088e-14, 11.574193706905334, 22.45240034031052, -3.463419877388124e-15, -1.5607674872768699e-15, -159.19877420389403, -55.731161089440235, -8.503988784847722e-15, -6.495585279504552e-14, -1.1067331944955502e-13, -7.096162338518517e-14, -3.825166072386517e-14, -7.24422237939566e-15, -4.6309653397621534e-14, -6.234794889101343e-14, -4.905533961615558e-14, -3.619346140684544e-14, -2.3843425435012598e-14, -1.2779851247954108e-14], [-0.15612834684476892, -0.2723658073901805, -2.3461453449558822e-14, 3.4888932054755463e-15, 10.58063604854578, 6.934249777165041, -1.0275061801225476e-13, 2.4113620783051717e-14, -4.035845280971266, -1.9213628276947188, -1.0648439074700375, -0.8088861241462306, -0.020887699155186682, 0.4279399231661433, -0.3070715482840982, -1.7650667713177126, -1.4552411581309423, -1.1262673861875168, -0.7820819941339575, -0.4335597353161311]], 'horizon_updates': 12, 'residual_beta': 0.05, 'residual_clip_norm': 0.08, 'task_position_weight': 120.0, 'task_velocity_weight': 2.0, 'orientation_weight': 1.0, 'angular_velocity_weight': 0.2, 'residual_correction_weight': 0.2, 'command_rate_weight': 1.0}",0.7270365693999522,0.08647444478149527,0.08640384237619425,0.004555481832651263,3.3173361910860385e-16,7.441490840337533e-08,5.257372054501275e-05,875.0,1.0,0.42857142857142855
self_a_021,14,14,8,1.0,0.5714285714285714,2.61,0.14943641317740888,2.281385615796253,0.6190419679236469,0.2881365305331643,9.419738890550722,1.8008,"{'candidate_id': 'self_a_021', 'architecture_version': '3D-DR-TSRMPC-A1', 'backbone': 'full_lqr_048', 'K': [[11.036584322215683, 11.310904011180716, -3.3382746201713446e-15, -8.900660521397779e-15, -2.813693586093646e-14, -7.702111236651157e-15, 9.43936776743195e-14, 6.670365950885416e-14, 38.92879933660244, 5.337925253878614, -6.084194990838757, 2.6552404127018474, 5.049987482087981, 4.054220960707486, 2.1552594949150667, 2.421714511887743, 1.8621453147926068, 1.3063611555841352, 0.8137787428199841, 0.39238394271376303], [-1.3843466819219791e-14, 1.3088100374485791e-15, 11.48860306524821, 18.054936155037538, 7.430432799965661e-14, -2.4301417079340863e-15, -120.91305218846745, -48.636929055587366, 3.531532371149011e-14, -2.0083309488338833e-14, 6.662545540611083e-15, 3.232478864911196e-14, 1.3307115298253875e-14, 6.870369222023325e-15, 2.059586930277579e-15, -1.6999248458841583e-14, -1.309594304027873e-14, -9.768835157730358e-15, -6.492671181353986e-15, -3.378918146639703e-15], [1.3007162627811421e-14, 2.7204972495731044e-15, -4.370670440126095e-14, -6.58706878745623e-14, 10.616806342051534, 6.175848022506019, 3.6195331793642125e-13, 3.7060348104404046e-14, -6.276219857346146e-14, -3.8246708005970864e-14, 1.855291104216411e-14, -1.223229949284984e-14, -1.5692566731957858e-15, -2.0877671437387673e-14, 7.093091280379269e-16, -3.1028263610950764e-14, -2.4794074093094014e-14, -1.833584254166759e-14, -1.2415140458440736e-14, -6.3561588612490095e-15]], 'horizon_updates': 12, 'residual_beta': 0.3, 'residual_clip_norm': 0.08, 'task_position_weight': 120.0, 'task_velocity_weight': 2.0, 'orientation_weight': 1.0, 'angular_velocity_weight': 0.2, 'residual_correction_weight': 0.2, 'command_rate_weight': 1.0}",0.7139435421682091,0.17920543016260446,0.17884761013365277,0.012465658904263977,3.960479361054642e-16,8.038566406435027e-08,7.619358383870178e-05,725.0,1.0,0.2857142857142857
