sample_id,scenario,wind_kind,wind_speed_m_s,seed,sample_count,safe,safe_sample_count,task_success,acquisition_time_s,position_rmse_3d_m,orientation_rmse_deg,ramp_peak_position_error_m,ramp_steady_state_position_error_m,total_acceleration_effort,max_abs_ax_m_s2,max_abs_ay_m_s2,max_abs_az_m_s2,max_ax_step_m_s2,max_ay_step_m_s2,max_az_step_m_s2,max_thrust_N,max_abs_torque_Nm,max_cutter_angular_speed_rad_s,solve_time_mean_ms,solve_time_p95_ms,safety_failure_reasons,controller,candidate_id,d_raw_norm_max,d_hat_norm_max,d_projected_norm_max,d_rejected_norm_max,steady_state_residual_max,steady_task_residual_max,limiter_mismatch_max,qp_iterations_max,qp_statuses,solver_valid,limiter_parity_valid
calm_axis_05,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,0.855,0.028313968082377298,0.01212336482985164,0.0167009567745064,0.00019697913258597192,0.18763799389510152,0.019354983537423577,5.585203619224888e-15,0.8502615422501462,0.013228828337953925,3.4916686951202315e-15,0.25,134.44247753269252,0.026326607596406378,0.00185137715351257,0.71126472303207,0.9543,[],self_dr_tsrmpc,self_a_002,0.0025907181849538783,0.0004678622910996769,0.0004673398294661265,2.2104461712753497e-05,6.311764048213603e-19,8.800420338273712e-12,4.554417817548284e-06,75,['solved'],True,True
constant_3_face_diagonal_00,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,6.710000000000001,0.11205426199896894,1.3094593156075605,0.2588581244962852,0.03272577295877782,1.0602671746093524,0.5400838576944677,0.7525359568253777,0.02714760075428049,0.25,0.25,0.007899010114077822,130.14049598443336,0.7785315059697452,0.09945303007060302,0.706602332361516,0.9924,[],self_dr_tsrmpc,self_a_002,0.11712487292007497,0.03572681049591259,0.03571248958350754,0.0011561068341311342,4.804767134080382e-17,5.519455012751387e-09,1.4233101336136311e-06,75,['solved'],True,True
constant_3_face_diagonal_01,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,2.4699999999999998,0.08766642894425565,0.8342277665307182,0.22277372489935382,0.00916959962072827,1.0381457298272312,0.7992146014363363,0.7544367913375822,0.032678395230054745,0.25,0.25,0.0089448845845609,130.12736898571038,0.7811041854590466,0.09945303007060302,0.7500152852977925,0.9792,[],self_dr_tsrmpc,self_a_002,0.11712487292007497,0.03499872849566546,0.03497456794668882,0.0013002281552687664,4.9741692129993315e-17,5.600436094685718e-09,1.7235176720253875e-06,75,['solved'],True,True
constant_3_face_diagonal_04,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,6.745000000000001,0.10259867894282333,1.3303814580120095,0.213772203356271,0.03358456010175085,0.9219293215573505,0.5514497378402019,3.709767861537507e-15,0.8147256543326777,0.25,2.6043929724300067e-15,0.25,140.5808752935119,0.6586267891027752,0.09945303007060302,0.7169139525197834,0.9602,[],self_dr_tsrmpc,self_a_002,0.11712487292007497,0.03634176769785663,0.036326781435270766,0.0012321901223763224,4.637770643891332e-17,5.48920366897608e-09,1.2621537605839173e-05,75,['solved'],True,False
constant_3_face_diagonal_05,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,1.4350000000000005,0.07332706388342299,0.8364340165521806,0.22196067102352005,0.00878740321325665,0.8924091934049536,0.8107555376375608,4.957870617487934e-15,0.814714240432654,0.25,2.629477254524097e-15,0.25,134.34695674213646,0.8115006944889346,0.09945303007060302,0.6875213244481465,0.9786,[],self_dr_tsrmpc,self_a_002,0.11712487292007497,0.036687677449521144,0.03666166041461637,0.0013814240056749013,5.540791632061906e-17,5.6636465424653004e-09,1.2499642651209175e-06,100,['solved'],True,True
constant_3_face_diagonal_08,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,3.0600000000000005,0.0892915501200803,0.9480243967291736,0.20323840391492035,0.01498316766723629,1.1108576993713877,0.5400838576944677,0.7622152436495986,0.8107158560515054,0.12482769190620913,0.25,0.25,140.62653306528105,0.7292727490131471,0.09945303007060302,0.6822473552686381,0.9608,[],self_dr_tsrmpc,self_a_002,0.11712487292007497,0.030799852629574152,0.03079479959862844,0.0009252696384154856,3.3962535072385847e-17,5.322466054689368e-09,6.739992731708e-07,100,['solved'],True,True
constant_3_face_diagonal_09,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,2.87,0.08766141537922133,0.9249638403745193,0.20145139060637107,0.013293132886931491,1.1137782414722524,0.5400838576944677,0.7429434594644094,0.8094820056569514,0.12482769190620913,0.25,0.25,134.07929735415226,0.8387665049562606,0.09945303007060302,0.7487049979175343,0.9888,[],self_dr_tsrmpc,self_a_002,0.11712487292007497,0.030191201910070218,0.030181739835969074,0.0009252696384154856,3.631484986548474e-17,5.4150924044888615e-09,6.850273358838255e-07,100,['solved'],True,True
ramp_wind_equilibrium_hold,RAMP_WIND_EQUILIBRIUM_HOLD,ramp,3.0,-1,2401,True,2401,True,0.0,0.03341971527590283,0.3400532628512184,0.06215221873661291,0.034988084874941476,0.24971271805725692,0.25354121800712126,5.040291151204623e-16,0.0031068297410086,0.004953417957273082,7.339712783067678e-17,0.0004765252980408925,129.957284121663,0.07579267135308786,0.011347197936150927,0.7365872553102873,0.9673,[],self_dr_tsrmpc,self_a_002,0.030219527833268766,0.02758869844758841,0.02758801195218191,0.0002476553073134803,2.773004345968084e-17,5.0332176534047476e-09,6.162975822039155e-33,25,['solved'],True,True
calm_face_diagonal_00,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,6.615,0.08075535562912317,0.7361591649719281,0.19900592465231837,0.02439680734348975,0.44250397547911874,0.6591336786353805,0.7530517735947105,0.014743276196334627,0.25,0.25,0.004062484305795819,130.06931352194147,0.7793947232834385,0.09683691014940665,0.6793535610162432,0.9582,[],self_dr_tsrmpc,self_a_002,0.09751483104079808,0.019737652510729807,0.019715629507896223,0.0009321371903805023,2.399620193286528e-17,3.2054554567712933e-10,1.7399581286881016e-06,75,['solved'],True,True
calm_axis_00,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,3.3550000000000004,0.05610605291176285,0.49384856230935037,0.14176885663767888,0.009913451782751886,0.08261500667753587,0.5871140173488015,1.1607766759042934e-15,0.026981946874320133,0.25,7.769464912231581e-16,0.0083408199335304,130.24400143293977,0.6640687629452213,0.08147560064231579,0.9481924198250727,1.3021,[],self_dr_tsrmpc,self_a_015,0.0809303183626152,0.01576004229537126,0.015742592900149562,0.0007477990111351354,2.209739613342718e-17,2.571738443763377e-10,1.5685378992102983e-05,50,['solved'],True,False
calm_axis_01,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,3.3550000000000004,0.056098685192219624,0.4934369427403384,0.14168544282911652,0.009910081479471014,0.08267062810007345,0.5872180356691487,1.2060966411982807e-15,0.031399609024421404,0.25,7.856460097095975e-16,0.011608128882899103,130.27308196067756,0.6634131494002908,0.08168338191275962,0.9929819241982506,1.2808,[],self_dr_tsrmpc,self_a_015,0.08084623585208137,0.015730606555353223,0.01571322549562535,0.0007464022946077265,2.1735193778402878e-17,2.599543088782621e-10,1.5685378992102983e-05,50,['solved'],True,False
calm_axis_02,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.61,0.06105861639595477,1.5625661786311932e-05,0.1542776406680973,0.00022060534329006604,0.1301804770898359,1.648410524074805e-05,0.5205908265220278,0.0025010482885822103,2.9276869733398686e-06,0.24999999999999997,0.0003444879215758681,129.89778112531855,0.5452860720418917,0.009076731330728909,0.9648118284048313,1.3155,[],self_dr_tsrmpc,self_a_015,9.462521191778186e-05,4.12153233354056e-05,4.121532333540561e-05,2.217178099081664e-13,5.2572018259880075e-20,3.654541242946987e-14,1.3872619593513491e-05,25,['solved'],True,False
calm_axis_03,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.61,0.06105861639595478,1.5625661786311932e-05,0.1542776406680973,0.00022060534329006312,0.13018047708983602,1.648410524061741e-05,0.5205908265220294,0.0025010482885754306,2.9276869733639074e-06,0.25,0.0003444879215757984,129.89778112531852,0.5452860720418933,0.009076731330728909,0.9299087463556851,1.2881,[],self_dr_tsrmpc,self_a_015,9.462521191774242e-05,4.121532333539977e-05,4.121532333539977e-05,2.2171780786374227e-13,5.1659188924912923e-20,3.654539897736824e-14,1.3872619592431024e-05,25,['solved'],True,False
calm_axis_04,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,0.81,0.02685600435475692,0.009541963625903272,0.0021061708111104914,6.441301207802286e-05,0.338762958811242,0.019255885339727934,6.2005919643815264e-15,1.0960770605286971,0.006662039761380063,3.799160652063048e-15,0.25,144.39649894010293,0.02255905433047051,0.001896672757981084,0.9864563931695125,1.2951,[],self_dr_tsrmpc,self_a_015,0.002785663505917795,0.0005043522306050195,0.000503777975939523,2.4060828633614768e-05,7.255017364894853e-19,8.10986630698106e-12,4.829889025392831e-07,100,['solved'],True,True
calm_axis_05,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,0.81,0.0268566869357092,0.010332988449094856,0.0021071654879937594,7.138513666666161e-05,0.3388424732341222,0.019499781026134318,6.070803172509547e-15,1.0961081714944858,0.0065979316642683266,3.790461133576619e-15,0.25,138.0664647570623,0.023284611500775383,0.0019881633172808043,0.940258683881716,1.2804,[],self_dr_tsrmpc,self_a_015,0.0030308259902357866,0.0005578185789166307,0.0005571869767721717,2.6537518724566573e-05,7.001654547022904e-19,1.1067951288903553e-11,4.828044421478772e-07,100,['solved'],True,True
constant_3_face_diagonal_00,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,3.885,0.10524573582495443,1.0176473725907804,0.22957094364644087,0.013585867039634136,0.7923429280079729,0.5120945608264973,0.4928718710683112,0.05184626114912469,0.25,0.25,0.016684687590767727,130.29734027925662,0.6619662444562178,0.09731555403962762,0.9216355268638066,1.2531,[],self_dr_tsrmpc,self_a_015,0.11313474949261744,0.031636205012328104,0.031628504200307134,0.0008883302833887391,4.1156469400820996e-17,5.4302065618196964e-09,4.964991313721745e-06,50,['solved'],True,True
constant_3_face_diagonal_01,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,2.5700000000000003,0.09825182855385443,0.7642681596841218,0.2577025377577888,0.004179385578987484,0.7949779731547661,0.7266540115257176,0.49342368020320815,0.05184626114912469,0.25,0.24999999999999997,0.016684687590767727,130.22195894277075,0.6326244771866125,0.09731555403962762,0.869773469387755,1.2077,[],self_dr_tsrmpc,self_a_015,0.11313474949261744,0.031558280209522845,0.03155469615721769,0.0010179557166037512,4.3125887957567334e-17,5.45174198662737e-09,1.0701446506722334e-08,50,['solved'],True,True
constant_3_face_diagonal_04,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,4.015000000000001,0.09259472354074332,1.0403937767817768,0.19102070967789775,0.014172592618245366,1.0086313442123576,0.5120945608264973,4.2742325547221265e-15,1.05555433970131,0.25,2.8734386506840866e-15,0.25,143.80684260366664,0.6435231960555258,0.09731555403962762,0.9239746355685131,1.2562,[],self_dr_tsrmpc,self_a_015,0.11313474949261744,0.0322521665207636,0.032243838188109226,0.0009839716315122643,4.226019082701211e-17,5.392445435117662e-09,1.7855835223179461e-06,100,['solved'],True,True
constant_3_face_diagonal_05,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,1.5949999999999998,0.08360998270342045,0.7686959057892111,0.25776268654817636,0.003953831219206933,1.014181511078956,0.7399335588540102,5.178452487583235e-15,1.0742601028007985,0.24999998543228644,2.8446042553909064e-15,0.25,137.85738570385973,0.6957248558692327,0.09731555403962762,0.9422370678883799,1.2829,[],self_dr_tsrmpc,self_a_015,0.11313474949261744,0.03360088256737659,0.03359446605019858,0.0010877877891457277,5.0101044149512054e-17,5.558267265189954e-09,1.4162217655266929e-06,100,['solved'],True,True
constant_3_face_diagonal_08,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,2.8049999999999997,0.09168217638779992,0.8220988685697435,0.2131817508357083,0.005831791489390988,1.0346958415390786,0.5120945608264973,0.4959970639627187,1.0314108559754143,0.12084319659689544,0.24999999999999925,0.25,143.5465790183562,0.4820627344525091,0.09731555403962762,0.9893106205747606,1.2983,[],self_dr_tsrmpc,self_a_015,0.11313474949261744,0.02944394767321275,0.029441255247679925,0.0008655359830295889,3.218051334313327e-17,5.2653656959960135e-09,1.6826556124560632e-06,100,['solved'],True,True
constant_3_face_diagonal_09,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,2.62,0.09078678187657237,0.8022410834369365,0.2133271387068123,0.004849860472750142,1.0368305630148562,0.5120945608264973,0.4899278584056358,1.0487020294016485,0.12084319659689544,0.24999999999999997,0.25,137.42163280599104,0.5554344627403349,0.09731555403962762,0.9945135360266557,1.306,[],self_dr_tsrmpc,self_a_015,0.11313474949261744,0.028761213942508825,0.028753507714711288,0.0008655359830295889,3.34131301642896e-17,5.376489798737221e-09,1.7050201502333273e-06,100,['solved'],True,True
ramp_wind_equilibrium_hold,RAMP_WIND_EQUILIBRIUM_HOLD,ramp,3.0,-1,2401,True,2401,True,0.0,0.04019222248104438,0.3457496828413336,0.07334097190802953,0.043549410820814885,0.2517395853865255,0.25271298938274606,2.2542690207495717e-16,0.004146565185237599,0.004418397474356239,3.159579387986581e-17,0.0007469742383748416,129.97358216186606,0.07298122219254798,0.009954815947300051,0.9577746772178259,1.2654,[],self_dr_tsrmpc,self_a_015,0.02984948357635125,0.027560223212407475,0.02755966907832213,0.00023612440684481315,2.7838373956609275e-17,5.040623302172869e-09,3.851859888774472e-34,25,['solved'],True,True
calm_face_diagonal_00,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,3.37,0.07813122870889697,0.4652750558219831,0.1974143320282075,0.009294099733570756,0.19006182825224885,0.5602652159145962,0.49293940851948403,0.025299525658328593,0.25,0.24999999999999997,0.00788489770116326,130.2264632054308,0.6495220758108827,0.07690570901632705,0.9596224489795918,1.2518,[],self_dr_tsrmpc,self_a_015,0.07681885750496956,0.014916511414547326,0.014899955482901546,0.0007059355088156981,2.14580948163733e-17,2.437147490588922e-10,1.1020173440456915e-08,50,['solved'],True,True
calm_axis_00,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.075,0.05363447524174758,0.24115825515086758,0.14202184695183337,5.4358223951682554e-05,0.07916083312110264,0.5723600845026564,1.0145511538044e-14,0.04138512774951091,0.24999999999999997,6.470189874358315e-15,0.015189423358239602,130.41068421189763,0.6643940807596915,0.07592600000789756,1.0003229904206579,1.3083,[],self_dr_tsrmpc,self_a_039,0.0860439493606918,0.013395637761975988,0.013380931790450384,0.0006275153140692167,1.968294924463213e-17,2.0796959573178708e-10,6.929895897123117e-07,75,['solved'],True,True
calm_axis_01,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.08,0.05362907641105139,0.24031940417545075,0.1419702044339423,5.2641911947470846e-05,0.07896108513656477,0.5726078697968006,9.298810050137478e-15,0.0465452333022501,0.25,6.367301831620636e-15,0.01845330958817372,130.50108342057536,0.6630886608605766,0.07617593296406097,0.9874662224073302,1.2703,[],self_dr_tsrmpc,self_a_039,0.08593121436937588,0.013321016784085368,0.013306443848886903,0.0006229287746636878,1.736828544027061e-17,2.0842810014932633e-10,6.929895890739335e-07,75,['solved'],True,True
calm_axis_02,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.97,0.06295278658468857,1.867775320269456e-05,0.15300966003615044,0.0016670656562062767,0.12822044979922415,3.0196073144335475e-05,0.5495913198622946,0.0022779624927592394,6.185901909200531e-06,0.25,0.00034224667655896276,129.89737418736635,0.5757824358052537,0.008824787472075447,1.0215553102873802,1.332,[],self_dr_tsrmpc,self_a_039,8.64806523022135e-05,3.507760500902617e-05,3.507760500902617e-05,4.417407100715919e-13,4.33994461170586e-20,2.864753572583632e-14,1.7507292256135898e-05,25,['solved'],True,False
calm_axis_03,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.97,0.06295278658468857,1.867775320269456e-05,0.15300966003615038,0.0016670656562063186,0.12822044979922398,3.0196073145087772e-05,0.5495913198622953,0.0022779624927599528,6.18590190930145e-06,0.25,0.0003422466765591282,129.89737418736635,0.5757824358052542,0.008824787472075433,1.0159590170762183,1.2897,[],self_dr_tsrmpc,self_a_039,8.64806523022565e-05,3.507760500902669e-05,3.507760500902669e-05,4.41740709547914e-13,4.5244144325593637e-20,2.864752422330673e-14,1.7507292256330187e-05,25,['solved'],True,False
calm_axis_04,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,0.8049999999999999,0.027038674222059966,0.009272221777131849,0.005596622277346542,9.85058070845254e-07,0.3120674207829651,0.03557614325874293,4.2717472246825603e-16,1.0574566847532827,0.01417176435512716,1.5692041303509753e-16,0.25,143.8852738107833,0.04620892340838511,0.0027125951330646573,1.0054714702207412,1.2971,[],self_dr_tsrmpc,self_a_039,0.006416013249686634,0.0010748065103931915,0.0010735943852545578,5.103068423486019e-05,1.412809188486816e-18,1.8663983909247122e-11,4.5456147362843424e-07,100,['solved'],True,True
calm_axis_05,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,0.8049999999999999,0.02703820012594779,0.009320207986779832,0.005589990486807676,1.5124491628849918e-06,0.3122477966877439,0.03699775018880505,7.41808619577774e-16,1.057569948980336,0.01458016670380853,2.598084557727585e-16,0.25,137.44153491865623,0.0489888277123281,0.0028277943147436307,1.090565889212828,1.3383,[],self_dr_tsrmpc,self_a_039,0.006350184744633286,0.0010728507093233656,0.0010716609450099374,5.0512012789599715e-05,1.2763456709888774e-18,1.976426140871448e-11,4.545614724071889e-07,100,['solved'],True,True
constant_3_face_diagonal_00,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,2.875,0.08962599226990185,0.7030099832491271,0.17294201863663117,0.00633127979099182,0.7951884890769785,0.6308797487901198,0.519570629416772,0.07723000898389622,0.25,0.25,0.02549117442066632,130.50664043844657,0.6488662293247932,0.09724519948121482,0.975728113286131,1.4126,[],self_dr_tsrmpc,self_a_039,0.11882707494483785,0.02934346999440634,0.029340180784931575,0.000936162760137078,3.2030584471510296e-17,5.155251260758818e-09,6.949381994025838e-07,75,['solved'],True,True
constant_3_face_diagonal_01,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,3.0,0.11320793093151764,0.6837178624304375,0.28149902844850266,0.005543566672522353,0.8176638010183301,0.7645811386931731,0.5203820254327696,0.07723000898389622,0.25,0.25,0.02549117442066632,130.5725427886972,0.6625552328108678,0.09724519948121482,1.0392355268638067,1.3386,[],self_dr_tsrmpc,self_a_039,0.11882707494483785,0.03202329999609341,0.03201824230137108,0.000936162760137078,3.836259651682834e-17,5.299658613786353e-09,1.231633732112769e-05,25,['solved'],True,False
constant_3_face_diagonal_04,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,1.7000000000000002,0.07189807601560008,0.7127957920992405,0.17294201863663117,0.003190038719703864,0.9982513236009405,0.6308797487901198,7.883235215106388e-15,1.0335929969527036,0.25,5.777003593730733e-15,0.25,143.52260200965677,0.6286953874518271,0.09724519948121482,1.1279890045814243,1.3658,[],self_dr_tsrmpc,self_a_039,0.11882707494483785,0.03003281326867786,0.030028748665991596,0.000936162760137078,3.521760190380241e-17,5.159908065868628e-09,1.15603836658984e-06,125,['solved'],True,True
constant_3_face_diagonal_05,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,2.385,0.09954017022274272,0.689876935398071,0.28141021381927955,0.0012420708668475955,1.0337439367432608,0.7911528707263693,9.996857331790401e-15,1.0495449209474141,0.25,5.937459131062139e-15,0.25,137.7850758798845,0.7329910492614725,0.09724519948121482,1.079627696793003,1.3349,[],self_dr_tsrmpc,self_a_039,0.11882707494483785,0.034361672683001,0.03435316817310368,0.000936162760137078,4.140298035421905e-17,5.316971049458685e-09,3.4510290733980042e-06,100,['solved'],True,True
constant_3_face_diagonal_08,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,2.9299999999999997,0.09197207154896311,0.6628718255432288,0.22460827787703733,0.0054692272774903485,1.021893016859198,0.6308797487901198,0.5232995921798442,0.9986593003847335,0.1639657593288112,0.25,0.25,143.12063645932278,0.5091116940126895,0.09724519948121482,1.0441139525197833,1.3547,[],self_dr_tsrmpc,self_a_039,0.11882707494483785,0.028873586297539115,0.02887213648800016,0.000936162760137078,3.2030584471510296e-17,5.054132309957104e-09,2.2920046215402223e-06,100,['solved'],True,True
constant_3_face_diagonal_09,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,2.9000000000000004,0.09155120838493107,0.6619598407676361,0.22438558184431143,0.005906094718608916,1.0372391113200268,0.6308797487901198,0.5161862164027549,1.009913906653356,0.1639657593288112,0.25,0.25,136.9701050414086,0.5857756436340305,0.09724519948121482,1.0284607246980426,1.3559,[],self_dr_tsrmpc,self_a_039,0.11882707494483785,0.02878192314869154,0.028770340680144373,0.000936162760137078,3.2030584471510296e-17,5.133164708649664e-09,1.7721994034491928e-06,100,['solved'],True,True
ramp_wind_equilibrium_hold,RAMP_WIND_EQUILIBRIUM_HOLD,ramp,3.0,-1,2401,True,2401,True,0.0,0.04979467213777211,0.35082168766728417,0.08495980965906945,0.06602708642597227,0.2571891170664491,0.24970199849901775,1.4344432547278208e-15,0.006011922546485992,0.00644517826337293,3.2954041778265315e-16,0.0011629675942733011,129.99717252241174,0.07121163926686196,0.0078388458901313,1.0629657642648898,1.3892,[],self_dr_tsrmpc,self_a_039,0.030045821820778577,0.027582059343041032,0.02758157200493467,0.00023560567242182184,2.939383139972768e-17,5.011913894669443e-09,0.0,25,['solved'],True,True
calm_face_diagonal_00,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.89,0.07791965967326357,0.22770504972818303,0.1966731675555898,0.0015664186721770978,0.1857581364385294,0.547669351603665,0.5197090056386134,0.03926230340564001,0.24999999999999997,0.25,0.014293421141408899,130.38536779605147,0.6618339008740114,0.07196737826702072,1.0449673885880884,1.3608,[],self_dr_tsrmpc,self_a_039,0.08194917359465263,0.012683734540784525,0.012669811473715362,0.0005941372918787888,1.7117358487561954e-17,1.9712203113548596e-10,4.106321132235635e-06,50,['solved'],True,True
calm_axis_00,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,3.34,0.05615819468972523,0.510217199626414,0.14184143620786385,0.009123844918337889,0.07778242919068992,0.5865756340407985,1.696528093520636e-15,0.033337333790834284,0.25,7.76523565743234e-16,0.012223495129087776,130.33977343207482,0.6640150276296374,0.08041636083412837,0.9594323198667221,1.2626,[],self_dr_tsrmpc,self_a_017,0.0786411714423566,0.03607740766685164,0.03603747864316018,0.0016969021786713621,4.662289291873079e-17,5.601593649043714e-10,1.5685378992574828e-05,50,['solved'],True,False
calm_axis_01,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,3.34,0.0561461976769613,0.5098957036854229,0.14175103035195313,0.009122570420800604,0.07795497355214707,0.5867003207772425,1.7587919343664252e-15,0.04005870120773829,0.24999999999999997,7.860689351895218e-16,0.017145543385684928,130.40899254557357,0.6634669031489255,0.0807404189945525,0.9476334027488547,1.2611,[],self_dr_tsrmpc,self_a_017,0.07846421824454003,0.036135415018893065,0.03609549077212335,0.0016981650412140601,4.3425316715487175e-17,5.682452880428501e-10,1.5685378992547072e-05,50,['solved'],True,False
calm_axis_02,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.61,0.061053675382490735,1.1350604789570803e-05,0.1542839500867626,0.0002232625510851644,0.1308360941476122,1.379628941628811e-05,0.5208286460147429,0.002586586857719215,2.5956436698201025e-06,0.25,0.00037532666916977324,129.89688499442605,0.5455383816743212,0.009090475072699652,1.0018661391087047,1.3189,[],self_dr_tsrmpc,self_a_017,9.515146990353466e-05,7.301548678281239e-05,7.30154867828124e-05,4.886462532718174e-13,9.111926339171458e-20,8.40590556361062e-14,1.3872619593235935e-05,25,['solved'],True,False
calm_axis_03,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.61,0.06105367538249073,1.1350604789570803e-05,0.1542839500867626,0.0002232625510851655,0.1308360941476123,1.3796289416111795e-05,0.5208286460147438,0.0025865868577161044,2.59564366983622e-06,0.25,0.00037532666916822066,129.896884994426,0.545538381674322,0.009090475072699647,0.9157441066222408,1.2819,[],self_dr_tsrmpc,self_a_017,9.515146990355594e-05,7.30154867828263e-05,7.30154867828263e-05,4.88646251735022e-13,9.630430177399956e-20,8.405903212453681e-14,1.3872619593541247e-05,25,['solved'],True,False
calm_axis_04,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,0.81,0.026856215662689566,0.010072774036256464,0.002118136493977719,7.045223071878911e-05,0.33884453142045806,0.019512968193495715,6.2373607000014514e-15,1.0960912120934587,0.006757802386454351,3.79958357754297e-15,0.25,144.39668710925983,0.022967882065136135,0.001831984598486156,0.9270844648063307,1.2684,[],self_dr_tsrmpc,self_a_017,0.0027509117107429705,0.0012671583241044282,0.0012657214170668615,6.0328374131909104e-05,1.6013479167070262e-18,2.0661271422249452e-11,4.825540835806663e-07,100,['solved'],True,True
calm_axis_05,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,0.81,0.026856344113453848,0.010448204093458967,0.0021208900048102198,7.2617498227295e-05,0.33894756141506804,0.01942355444654842,6.040227577604209e-15,1.0961329481187958,0.006615263257177112,3.790038208096691e-15,0.25,138.07080012811014,0.023333380842009782,0.001935522757205127,0.9422478134110787,1.2927,[],self_dr_tsrmpc,self_a_017,0.003022961874357712,0.0014082745807605175,0.0014066848640354238,6.689535193011358e-05,1.844766562453801e-18,2.7538997160508157e-11,4.829580765863817e-07,100,['solved'],True,True
constant_3_face_diagonal_00,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.2142587205192419,4.572536612911995,0.3724094358481185,0.23619337628097578,20.163454204827623,2.0,0.4948243650898736,0.5862099366767386,0.25,0.24999992362247658,0.17176489514115806,136.9792900633326,1.0977173342824074,0.461117099837899,1.2216883798417326,1.9091,[],self_dr_tsrmpc,self_a_017,0.6382940894140509,0.15389883319375014,0.1537783198280009,0.008169895813384991,3.7786384339982557e-16,8.180629413821755e-08,4.930314699258531e-05,675,['solved'],True,False
constant_3_face_diagonal_01,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.2752437103988488,4.685750210457424,0.5451104740432839,0.2446246686950399,20.547567986807394,2.0,0.4943905526581489,0.5862099366767386,0.25,0.25,0.17176489514115806,136.9792900633326,1.0977173342824074,0.45730085956698063,1.2371072469804247,1.8879,[],self_dr_tsrmpc,self_a_017,0.6304131963066623,0.15394039579257993,0.1538103254611487,0.008104294794938885,3.875552694821906e-16,8.240554657790462e-08,4.1649900339280066e-05,575,['solved'],True,False
constant_3_face_diagonal_04,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.2055765843305326,4.517250189473753,0.4633973500879118,0.1716990442582309,20.341727159200545,2.0,8.379147275767967e-14,1.1969202796678906,0.25,1.4728285898905042e-14,0.25,144.0923132070783,1.0977173342824074,0.47355895518491353,1.2043287380258225,1.787,[],self_dr_tsrmpc,self_a_017,0.6389548565673514,0.15336968360185926,0.1532382598114783,0.008555396575426436,3.751994519862634e-16,8.295652985942576e-08,3.117399377394747e-05,500,['solved'],True,False
