candidate_id,stage1_rank,sample_id,scenario,safe,solver_success,solver_valid,steady_state_valid,limiter_parity_valid,task_success,acquisition_time_s,position_rmse_3d_m,orientation_rmse_deg,ramp_peak_position_error_m,ramp_steady_state_position_error_m,total_acceleration_effort,total_solve_time_p95_ms,limiter_mismatch_max,steady_state_residual_max,d_hat_norm_max,d_controllable_norm_max,d_uncontrollable_norm_max
dr_tsrmpc_005,2,stochastic_dev_0002,WIND_3D_SETPOINT,True,True,True,True,True,True,5.33,0.08779855096552491,0.3278698892335482,,,0.024605293429189556,1.7263,3.469446951953614e-18,4.139280828505731e-17,0.010488133782333917,0.010481035977018587,0.0005500208790484139
dr_tsrmpc_005,2,stochastic_dev_0003,WIND_3D_SETPOINT,True,True,True,True,True,True,4.985,0.08626121925698453,0.24238917080943448,,,0.019019831559249942,1.7131,3.469446951953614e-18,2.174188695803948e-17,0.006024903133284763,0.006021177314502109,0.0003741616701761459
dr_tsrmpc_005,2,stochastic_dev_0004,WIND_3D_SETPOINT,True,True,True,True,True,True,1.005,0.03781205081921356,0.29362772051607944,,,0.13325563905714705,1.7556,3.469446951953614e-18,1.5097463184850083e-16,0.029003990427703054,0.006632376126205377,0.028235492693608717
dr_tsrmpc_005,2,stochastic_dev_0005,WIND_3D_SETPOINT,True,True,True,True,True,True,0.9849999999999999,0.03283868202861633,0.20125426555532777,,,0.12249635298749888,1.7983,3.469446951953614e-18,1.3818763807582114e-16,0.028532494992404886,0.006295953548628148,0.028005207691692943
dr_tsrmpc_005,2,stochastic_dev_0006,WIND_3D_SETPOINT,True,True,True,True,True,True,2.6850000000000005,0.0971188244463315,0.5617629125455836,,,0.11866089334649699,1.7648,4.787350458279604e-07,5.783289776161023e-17,0.01648888217286226,0.01646602290855512,0.0009405750334391885
dr_tsrmpc_005,2,stochastic_dev_0007,WIND_3D_SETPOINT,True,True,True,True,False,True,3.1000000000000005,0.08160217127369654,0.24629589309363897,,,0.10810409323655432,1.7169,6.395736451225709e-06,7.25087401871779e-17,0.016370266266503803,0.01637006526137135,0.000538147541296208
dr_tsrmpc_005,2,stochastic_dev_0008,WIND_3D_SETPOINT,True,True,True,True,True,True,5.34,0.14229874118781305,0.18257690651190384,,,0.03342470710024873,1.6588,6.938893903907228e-18,2.8541271721608736e-17,0.009315999048910083,0.009312165967037211,0.0004032194617474655
dr_tsrmpc_005,2,stochastic_dev_0009,WIND_3D_SETPOINT,True,True,True,True,True,True,5.359999999999999,0.14128327676272556,0.10063083662663158,,,0.010182129516229824,1.675,8.673617379884035e-19,1.2072734686406499e-17,0.0030236338984165004,0.003016565388870924,0.00020742391765238324
dr_tsrmpc_005,2,stochastic_dev_0010,WIND_3D_SETPOINT,True,True,True,True,True,True,1.6150000000000002,0.061779753056070426,0.5098604555170126,,,0.32702886336526943,1.7709,3.469446951953614e-18,2.0755568924472778e-16,0.04646997722338236,0.017942792992959276,0.046343031570644254
dr_tsrmpc_005,2,stochastic_dev_0011,WIND_3D_SETPOINT,True,True,True,True,True,True,1.25,0.052232906368502134,0.1064550862296644,,,0.282590944417665,1.7061,1.734723475976807e-18,2.3098131191920123e-16,0.04646150370479686,0.003327110013726138,0.04639250245876616
dr_tsrmpc_005,2,stochastic_dev_0012,WIND_3D_SETPOINT,True,True,True,True,True,True,2.1450000000000005,0.053884030691417686,0.25366510114981766,,,0.044898661114167106,1.7512,1.5855760149285913e-07,3.215577842827831e-17,0.009284632929283734,0.00927299499150711,0.0005272729725342082
dr_tsrmpc_005,2,stochastic_dev_0013,WIND_3D_SETPOINT,True,True,True,True,True,True,2.4699999999999998,0.057269797540662956,0.36788259075152197,,,0.05443562507904714,1.7962,1.249210312970206e-07,4.666548646636809e-17,0.012796990560217306,0.012780393499531488,0.0007044259693923183
dr_tsrmpc_005,2,stochastic_dev_0014,WIND_3D_SETPOINT,True,True,True,True,True,True,4.99,0.0873359243256617,0.2678652614637455,,,0.0240482464720002,1.7775,6.938893903907228e-18,2.944632164965119e-17,0.0077178408809440826,0.007703153599341311,0.0004964920518475134
dr_tsrmpc_005,2,stochastic_dev_0015,WIND_3D_SETPOINT,True,True,True,True,True,True,4.985,0.0855243480931359,0.14450119017372495,,,0.015208765234778565,1.8035,3.469446951953614e-18,2.3833046820526535e-17,0.005733264634504266,0.005725238564548603,0.0003082560700587438
dr_tsrmpc_005,2,stochastic_dev_0016,WIND_3D_SETPOINT,True,True,True,True,True,True,1.0350000000000001,0.03264774061303768,0.23582476081489606,,,0.12385318227125842,1.7489,1.734723475976807e-18,1.3550027011475546e-16,0.02809526359642833,0.006751660728183833,0.027883998290035985
dr_tsrmpc_005,2,stochastic_dev_0017,WIND_3D_SETPOINT,True,True,True,True,True,True,1.005,0.0371837940749153,0.18727076498160977,,,0.14518587709484274,1.713,3.469446951953614e-18,1.596642507872125e-16,0.02825019421815093,0.0080625506948558,0.0279063601531528
dr_tsrmpc_005,2,stochastic_dev_0018,WIND_3D_SETPOINT,True,True,True,True,True,True,3.5200000000000005,0.09666232584591053,0.5078171409854544,,,0.10382839577587046,1.7479,4.18594786277815e-07,6.109648545205604e-17,0.01613258871954491,0.016132337045694587,0.0010883768094344997
dr_tsrmpc_005,2,stochastic_dev_0019,WIND_3D_SETPOINT,True,True,True,True,True,True,2.4699999999999998,0.08768219714860596,0.5338983205225042,,,0.10908515465839157,1.8507,3.8358726028864254e-07,5.542224706950959e-17,0.01570325591438752,0.015703228796078383,0.0010590280424821435
dr_tsrmpc_005,2,ramp_dev_0_to_3p0,RAMP_WIND_EQUILIBRIUM_HOLD,True,True,True,True,True,True,0.0,0.05160585864604419,0.3543624898157192,0.08912688210782237,0.07423089905236466,0.25836014592649414,1.8947,3.3881317890172014e-21,1.0548975428220189e-16,0.027515972716069776,0.02751245988704257,0.0007774233472337266
dr_tsrmpc_003,3,calm__+x_r0.15,CALM_3D_SETPOINT,True,True,True,True,True,True,2.205,0.05420750079540256,0.2727708645254874,,,0.03944397178948461,1.6638,0.0,3.6187449021557046e-17,0.00974642891879638,0.009746414454567384,0.000537330225831521
dr_tsrmpc_003,3,wind_1p5__+x_r0.15,WIND_3D_SETPOINT,True,True,True,True,True,True,2.17,0.053440577903358086,0.33882622274248503,,,0.07169479274285195,1.6603,1.3877787807814457e-17,4.3513520053296415e-17,0.011256335653811254,0.011256284931082045,0.0006453627726942127
dr_tsrmpc_003,3,wind_3p0__+x_r0.15,WIND_3D_SETPOINT,True,True,True,True,True,True,2.08,0.07723101487026124,0.787093100849793,,,0.6286383070059511,1.6691,1.3877787807814457e-17,1.2174105038284607e-16,0.02966700545875262,0.029653947353436523,0.0018642552347049592
dr_tsrmpc_003,3,calm__-x_r0.15,CALM_3D_SETPOINT,True,True,True,True,True,True,2.205,0.0542030714329622,0.2729912711890834,,,0.03944970429784993,1.6269,3.469446951953614e-18,3.263005751788268e-17,0.009743531156966962,0.009743488722621653,0.0006147597441759589
dr_tsrmpc_003,3,wind_1p5__-x_r0.15,WIND_3D_SETPOINT,True,True,True,True,True,True,2.165,0.06068748643526326,0.2826460285571659,,,0.0748237205270303,1.5791,1.3877787807814457e-17,4.8947205708977994e-17,0.012204329207098782,0.012204111264123954,0.00055667737483722
dr_tsrmpc_003,3,wind_3p0__-x_r0.15,WIND_3D_SETPOINT,True,True,True,True,True,True,2.3899999999999997,0.0998651172089998,0.7165283036542012,,,0.6517635117510528,1.7787,0.0,1.213771972961347e-16,0.030611998144414967,0.030606071821742468,0.0018642552347049592
dr_tsrmpc_003,3,calm__+y_r0.15,CALM_3D_SETPOINT,True,True,True,True,True,True,4.955,0.09327564472024619,0.0,,,0.00401628670776459,1.6035,4.81482486096809e-35,6.111129333620283e-20,1.684028208401743e-05,1.4576486069581896e-10,1.684028208338658e-05
dr_tsrmpc_003,3,wind_1p5__+y_r0.15,WIND_3D_SETPOINT,True,True,True,True,True,True,4.955,0.08644066205379548,0.17877054526128755,,,0.03671096769300443,1.6797,0.0,2.7459229832996307e-17,0.007069861159826078,0.007068789758771707,0.0003897745280830107
dr_tsrmpc_003,3,wind_3p0__+y_r0.15,WIND_3D_SETPOINT,True,True,True,True,True,True,4.955,0.11007867285996444,0.712244718113534,,,0.6046508550047367,1.7253,0.0,1.1396804724338225e-16,0.028849999361000942,0.02884463193954702,0.0018642552347049592
dr_tsrmpc_003,3,calm__-y_r0.15,CALM_3D_SETPOINT,True,True,True,True,True,True,4.955,0.09327564472024619,0.0,,,0.00401628670776459,1.6856,4.81482486096809e-35,6.111129333620283e-20,1.684028208401743e-05,1.4576486069581896e-10,1.684028208338658e-05
dr_tsrmpc_003,3,wind_1p5__-y_r0.15,WIND_3D_SETPOINT,True,True,True,True,True,True,4.955,0.08644066205379548,0.17877054526128755,,,0.03671096769300443,1.688,0.0,2.7459229832996307e-17,0.007069861159826078,0.007068789758771707,0.0003897745280830107
dr_tsrmpc_003,3,wind_3p0__-y_r0.15,WIND_3D_SETPOINT,True,True,True,True,True,True,4.955,0.11007867285996444,0.712244718113534,,,0.6046508550047367,1.7388,0.0,1.1396804724338225e-16,0.028849999361000942,0.02884463193954702,0.0018642552347049592
dr_tsrmpc_003,3,calm__+z_r0.15,CALM_3D_SETPOINT,True,True,True,True,True,True,0.99,0.029780750412311516,0.0,,,0.11217005724800687,1.6984,1.9721522630525295e-31,1.6519980911431062e-16,0.027713397904178566,2.3994101840748675e-07,0.027713397903139866
dr_tsrmpc_003,3,wind_1p5__+z_r0.15,WIND_3D_SETPOINT,True,True,True,True,True,True,0.9900000000000002,0.03445068797138126,0.17939392115499195,,,0.14671732953226302,1.7575,0.0,1.3919314238994007e-16,0.028435002301495777,0.0071240673052533725,0.027621337746671453
dr_tsrmpc_003,3,wind_3p0__+z_r0.15,WIND_3D_SETPOINT,True,True,True,True,True,True,1.0149999999999997,0.07639422843074317,0.7146662482087721,,,0.71503618015217,1.6433,0.0,1.9984583978399684e-16,0.038548361254048695,0.02905659729114455,0.027287650456444157
dr_tsrmpc_003,3,calm__-z_r0.15,CALM_3D_SETPOINT,True,True,True,True,True,True,0.99,0.029780750412311496,0.0,,,0.11217005724800738,1.657,1.9721522630525295e-31,1.2871620761764025e-16,0.027713397904178837,2.399410184074646e-07,0.027713397903140136
dr_tsrmpc_003,3,wind_1p5__-z_r0.15,WIND_3D_SETPOINT,True,True,True,True,True,True,0.9900000000000002,0.034443110322192994,0.1782929129471643,,,0.1463445831826671,1.6224,0.0,1.3025972634009223e-16,0.028610630251220067,0.0070277251648175705,0.027802123163065306
dr_tsrmpc_003,3,wind_3p0__-z_r0.15,WIND_3D_SETPOINT,True,True,True,True,True,True,1.0099999999999998,0.07635370835668022,0.7101968320423845,,,0.7137765891317644,1.6006,0.0,1.7119622040125513e-16,0.03916280130683739,0.028671807189438334,0.02817001061564112
dr_tsrmpc_003,3,calm__+x_r0.25,CALM_3D_SETPOINT,True,True,True,True,True,True,2.66,0.09128394051063941,0.45880552085905474,,,0.09489358417630435,1.7687,2.4640824614063916e-07,5.460190052932498e-17,0.01569855876627126,0.015681695191824892,0.0009367471175590184
dr_tsrmpc_003,3,wind_1p5__+x_r0.25,WIND_3D_SETPOINT,True,True,True,True,True,True,2.6399999999999997,0.08950732229638549,0.4956833467947752,,,0.12519084497854485,1.6357,3.6431472782982866e-07,6.324502570510549e-17,0.016322378501553537,0.016322347054110568,0.001025276568457944
dr_tsrmpc_003,3,wind_3p0__+x_r0.25,WIND_3D_SETPOINT,True,True,True,True,True,True,2.5650000000000004,0.10063960205430258,0.8686080704580476,,,0.6737223472082572,1.6688,3.328906079680394e-07,1.2409375916874901e-16,0.030653959123341717,0.0306355956438511,0.0018642552347049592
dr_tsrmpc_003,3,calm__-x_r0.25,CALM_3D_SETPOINT,True,True,True,True,True,True,2.66,0.09127193974226706,0.45930025361946925,,,0.09494360825417206,1.758,2.466151097779701e-07,5.4761453756213424e-17,0.01569359014230542,0.015665421340449966,0.0010707064191534093
dr_tsrmpc_003,3,wind_1p5__-x_r0.25,WIND_3D_SETPOINT,True,True,True,True,True,True,2.6950000000000003,0.09703892177818879,0.43400724659672735,,,0.12963372564098788,2.0326,1.1714641301452389e-07,6.690316946448501e-17,0.01807676298267782,0.01805337084926468,0.0010036980089012982
dr_tsrmpc_003,3,wind_3p0__-x_r0.25,WIND_3D_SETPOINT,True,True,True,True,True,True,2.84,0.1299880376500699,0.7663947434426088,,,0.7123901047402095,1.919,4.681428211750216e-08,1.3741519403463822e-16,0.034436790095610265,0.034422281212599194,0.0018642552347049592
dr_tsrmpc_003,3,calm__+y_r0.25,CALM_3D_SETPOINT,True,True,True,True,True,True,5.34,0.15545997022509508,0.0,,,0.0111572132455739,1.9866,1.925929944387236e-34,1.3559623623683308e-19,4.677888743454644e-05,4.0490520965704313e-10,4.6778887432794064e-05
dr_tsrmpc_003,3,wind_1p5__+y_r0.25,WIND_3D_SETPOINT,True,True,True,True,True,True,5.34,0.1422068683361658,0.1787717781490821,,,0.040862458665771484,1.9342,0.0,2.76685938878971e-17,0.0070698690524706705,0.007068790744841869,0.0003897745280830107
dr_tsrmpc_003,3,wind_3p0__+y_r0.25,WIND_3D_SETPOINT,True,True,True,True,True,True,5.34,0.15769485908207043,0.7122568841513646,,,0.6088358524244801,1.9527,0.0,1.1546834758049478e-16,0.028850047546917362,0.028844673185610827,0.0018642552347049592
dr_tsrmpc_003,3,calm__-y_r0.25,CALM_3D_SETPOINT,True,True,True,True,True,True,5.34,0.15545997022509508,0.0,,,0.0111572132455739,1.8309,1.925929944387236e-34,1.3559623623683308e-19,4.677888743454644e-05,4.0490520965704313e-10,4.6778887432794064e-05
dr_tsrmpc_003,3,wind_1p5__-y_r0.25,WIND_3D_SETPOINT,True,True,True,True,True,True,5.34,0.1422068683361658,0.1787717781490821,,,0.040862458665771484,1.7489,0.0,2.76685938878971e-17,0.0070698690524706705,0.007068790744841869,0.0003897745280830107
dr_tsrmpc_003,3,wind_3p0__-y_r0.25,WIND_3D_SETPOINT,True,True,True,True,True,True,5.34,0.15769485908207043,0.7122568841513646,,,0.6088358524244801,1.7769,0.0,1.1546834758049478e-16,0.028850047546917362,0.028844673185610827,0.0018642552347049592
dr_tsrmpc_003,3,calm__+z_r0.25,CALM_3D_SETPOINT,True,True,True,True,True,True,1.25,0.05180510724881431,0.0,,,0.27958878552442984,1.8355,3.944304526105059e-31,2.108576248352676e-16,0.04618897807657106,3.9990153776701236e-07,0.046188978074839904
dr_tsrmpc_003,3,wind_1p5__+z_r0.25,WIND_3D_SETPOINT,True,True,True,True,True,True,1.25,0.05461778573604335,0.1797438823103798,,,0.3137471602543319,1.7663,0.0,1.8011368899187788e-16,0.04658773726318601,0.007161771260005877,0.046095611365298196
dr_tsrmpc_003,3,wind_3p0__+z_r0.25,WIND_3D_SETPOINT,True,True,True,True,True,True,1.25,0.08737036040752001,0.7159594077715007,,,0.8805378559022359,1.8399,0.0,2.906851558842228e-16,0.05314794601613647,0.029200549691245244,0.04575878387214414
dr_tsrmpc_003,3,calm__-z_r0.25,CALM_3D_SETPOINT,True,True,True,True,True,True,1.25,0.05180510724881431,0.0,,,0.2795887855244335,1.8421,1.9721522630525295e-31,2.5598813099741027e-16,0.046188978076571324,3.999015377670111e-07,0.046188978074840174
dr_tsrmpc_003,3,wind_1p5__-z_r0.25,WIND_3D_SETPOINT,True,True,True,True,True,True,1.25,0.054624180425208564,0.17819917086678905,,,0.313918168780028,1.6769,0.0,2.2558677564391824e-16,0.046766685853372514,0.007027187918850523,0.046276475342710274
dr_tsrmpc_003,3,wind_3p0__-z_r0.25,WIND_3D_SETPOINT,True,True,True,True,True,True,1.2599999999999998,0.08734234526507559,0.710084999002178,,,0.8820474685710857,1.8061,0.0,2.7023964559275713e-16,0.05391661564877671,0.028632247142739035,0.04664243521697744
dr_tsrmpc_003,3,stochastic_dev_0000,WIND_3D_SETPOINT,True,True,True,True,True,True,2.0700000000000003,0.05975550015482792,0.34335363383478673,,,0.05766364845133984,1.8913,1.3877787807814457e-17,3.617977579017954e-17,0.010995430967228978,0.010978764201756096,0.0006368051762216948
dr_tsrmpc_003,3,stochastic_dev_0001,WIND_3D_SETPOINT,True,True,True,True,True,True,2.335,0.05904658930262646,0.5527256954693203,,,0.06301432702057583,1.7891,1.734723475976807e-18,5.0996754090558866e-17,0.015504831515998296,0.015467721431580976,0.0010744164309261694
dr_tsrmpc_003,3,stochastic_dev_0002,WIND_3D_SETPOINT,True,True,True,True,True,True,5.345000000000001,0.08797841745415781,0.3364426218461508,,,0.02444997058619326,1.9782,3.469446951953614e-18,4.201659299760597e-17,0.010465082347888316,0.01045798709305159,0.0005644547890938043
dr_tsrmpc_003,3,stochastic_dev_0003,WIND_3D_SETPOINT,True,True,True,True,True,True,4.995,0.08633702554800866,0.2435331970256182,,,0.01854996551538226,1.9203,1.734723475976807e-18,2.094047832439825e-17,0.005906214106984833,0.0059026285222538505,0.000375829945726103
dr_tsrmpc_003,3,stochastic_dev_0004,WIND_3D_SETPOINT,True,True,True,True,True,True,1.005,0.03816017893102399,0.299590778154943,,,0.13315385210712663,1.7116,3.469446951953614e-18,1.3290973573641134e-16,0.029044581989808842,0.0067587289843093245,0.028247253414790358
dr_tsrmpc_003,3,stochastic_dev_0005,WIND_3D_SETPOINT,True,True,True,True,True,True,0.9900000000000002,0.032970851566014626,0.20637635775783306,,,0.122209213749095,1.7541,3.469446951953614e-18,1.5762086234312646e-16,0.0285391557413523,0.006330793060096113,0.028008818575184842
dr_tsrmpc_003,3,stochastic_dev_0006,WIND_3D_SETPOINT,True,True,True,True,True,True,2.71,0.09730247220685934,0.5799776136248364,,,0.1170472683018636,1.6926,4.2723928495025376e-07,6.144118167215332e-17,0.01652110397848163,0.01649810059543978,0.0009809051697682147
dr_tsrmpc_003,3,stochastic_dev_0007,WIND_3D_SETPOINT,True,True,True,True,True,True,3.0150000000000006,0.08117699491447801,0.25286444364027777,,,0.10512755313014088,1.8624,5.013384707375224e-07,6.783734126777365e-17,0.01621480089830446,0.01621459631937186,0.0005503186465983939
dr_tsrmpc_003,3,stochastic_dev_0008,WIND_3D_SETPOINT,True,True,True,True,True,True,5.345000000000001,0.14233153535412252,0.18366201636410878,,,0.0324600454893461,1.8266,3.469446951953614e-18,3.073067555360135e-17,0.009394945744857877,0.009391011951096836,0.00040629256975822583
dr_tsrmpc_003,3,stochastic_dev_0009,WIND_3D_SETPOINT,True,True,True,True,True,True,5.359999999999999,0.14129091186909684,0.10190008007141105,,,0.009996388515963035,1.7864,8.673617379884035e-19,1.1331601608164642e-17,0.003000369869882491,0.002993242468327452,0.00020783049029131077
dr_tsrmpc_003,3,stochastic_dev_0010,WIND_3D_SETPOINT,True,True,True,True,True,True,1.6799999999999997,0.06224133475809452,0.5179079753748003,,,0.3249865852476188,1.8905,3.469446951953614e-18,1.9087712394744156e-16,0.04645117887013899,0.017821014250617082,0.046338911259614826
dr_tsrmpc_003,3,stochastic_dev_0011,WIND_3D_SETPOINT,True,True,True,True,True,True,1.25,0.05223509954360192,0.10533436791858022,,,0.28244795693002395,1.7896,1.734723475976807e-18,2.0907035539658397e-16,0.0464504652042647,0.0032630161202061463,0.04639456088518721
dr_tsrmpc_003,3,stochastic_dev_0012,WIND_3D_SETPOINT,True,True,True,True,True,True,2.175,0.053895446227755474,0.2631651209099552,,,0.04415317353050943,1.8044,1.3971397549994435e-07,3.3259322694790923e-17,0.009296493242334503,0.009284751670925875,0.000525360102986587
dr_tsrmpc_003,3,stochastic_dev_0013,WIND_3D_SETPOINT,True,True,True,True,True,True,2.505,0.05746230538784315,0.38094100550437765,,,0.05375363124562865,1.8164,6.705138499984997e-08,4.7211115805008645e-17,0.012716739869257962,0.012700235485968379,0.0006957089869308483
dr_tsrmpc_003,3,stochastic_dev_0014,WIND_3D_SETPOINT,True,True,True,True,True,True,5.0,0.08749846191546677,0.2761717134219879,,,0.023526017728079582,1.791,6.938893903907228e-18,3.015143790542604e-17,0.007815672289700069,0.0078006643476987055,0.0005037571568517529
dr_tsrmpc_003,3,stochastic_dev_0015,WIND_3D_SETPOINT,True,True,True,True,True,True,4.985,0.085554617995397,0.14391935395008332,,,0.01467755423934476,1.8973,3.469446951953614e-18,2.1770048433660834e-17,0.0056087993651529515,0.00560085513703597,0.00030295261214495527
dr_tsrmpc_003,3,stochastic_dev_0016,WIND_3D_SETPOINT,True,True,True,True,True,True,1.04,0.03276974370007992,0.239018030337479,,,0.12353179978228011,1.8206,1.734723475976807e-18,1.2719455528353063e-16,0.028074595247249087,0.006643874653670385,0.02787593628850449
dr_tsrmpc_003,3,stochastic_dev_0017,WIND_3D_SETPOINT,True,True,True,True,True,True,1.005,0.03730584877841161,0.186262340909323,,,0.14401274974106856,1.854,3.469446951953614e-18,1.4030660939256145e-16,0.02824272241364421,0.007912306185240484,0.02790743279942966
dr_tsrmpc_003,3,stochastic_dev_0018,WIND_3D_SETPOINT,True,True,True,True,True,True,3.745,0.09675644730390394,0.5234881550289476,,,0.1031095438947792,1.8009,3.7904500937990804e-07,5.83010147762953e-17,0.016005723947813792,0.016005487734414556,0.0011289812456542305
dr_tsrmpc_003,3,stochastic_dev_0019,WIND_3D_SETPOINT,True,True,True,True,True,True,2.495,0.08781841906845352,0.5530530703674184,,,0.10749360769424039,1.9172,3.4990037800497475e-07,5.288315863667065e-17,0.015620770784003686,0.015620745332405562,0.0010607874749216904
dr_tsrmpc_003,3,ramp_dev_0_to_3p0,RAMP_WIND_EQUILIBRIUM_HOLD,True,True,True,True,True,True,0.0,0.05142775579176807,0.354533393324525,0.08914895254413943,0.07375249646853539,0.2582428507415046,1.5614,0.0,1.0500450584759934e-16,0.027513762302365987,0.027510358973356432,0.000780473533692987
dr_tsrmpc_007,4,calm__+x_r0.15,CALM_3D_SETPOINT,True,True,True,True,True,True,2.15,0.054289402959463606,0.261702202408181,,,0.03923031893354425,1.4989,1.3877787807814457e-17,3.626884659547757e-17,0.009688020602666728,0.00968800583974849,0.0005313318267045815
dr_tsrmpc_007,4,wind_1p5__+x_r0.15,WIND_3D_SETPOINT,True,True,True,True,True,True,2.1000000000000005,0.05309324382970834,0.326432171841415,,,0.07139594121254442,1.612,1.3877787807814457e-17,4.432092730160455e-17,0.011239380614727165,0.011239328895993253,0.000616308775914749
dr_tsrmpc_007,4,wind_3p0__+x_r0.15,WIND_3D_SETPOINT,True,True,True,True,True,True,1.915,0.07618023972133096,0.7729345853168574,,,0.6283527839114729,1.4315,1.3877787807814457e-17,1.1930702652674676e-16,0.029555607939522315,0.029544170294969623,0.0018446131469778701
dr_tsrmpc_007,4,calm__-x_r0.15,CALM_3D_SETPOINT,True,True,True,True,True,True,2.15,0.054284271001857266,0.2619128020049854,,,0.03923631155713763,1.5236,8.758115402030107e-47,3.5363057119680846e-17,0.00968517211632427,0.00968512992446,0.0006068370272467575
dr_tsrmpc_007,4,wind_1p5__-x_r0.15,WIND_3D_SETPOINT,True,True,True,True,True,True,2.1900000000000004,0.06120324225650209,0.27722821596570174,,,0.07480892168559887,1.3962,0.0,4.703973458631896e-17,0.012149932168713308,0.012139433091101014,0.0005600063685053269
dr_tsrmpc_007,4,wind_3p0__-x_r0.15,WIND_3D_SETPOINT,True,True,True,True,True,True,2.4350000000000005,0.10095533259594106,0.7125266950407356,,,0.6525659018287819,1.2835,0.0,1.214444471383303e-16,0.03070525780625958,0.03069869950133323,0.0018446131469778701
dr_tsrmpc_007,4,calm__+y_r0.15,CALM_3D_SETPOINT,True,True,True,True,True,True,4.955,0.09327564472024619,0.0,,,0.00401628670776459,1.4864,4.81482486096809e-35,6.126114208510551e-20,1.684028208401743e-05,1.457648606961714e-10,1.684028208338658e-05
dr_tsrmpc_007,4,wind_1p5__+y_r0.15,WIND_3D_SETPOINT,True,True,True,True,True,True,4.955,0.08644313307519703,0.17665282927239107,,,0.03676125787941249,1.3211,0.0,2.7325315278858858e-17,0.0070552553212397465,0.007054236250730275,0.0003857372885997774
dr_tsrmpc_007,4,wind_3p0__+y_r0.15,WIND_3D_SETPOINT,True,True,True,True,True,True,4.955,0.11013842866679417,0.7052379210596511,,,0.6052007757910016,1.377,0.0,1.1363624481186606e-16,0.028812580404913687,0.028807355088335766,0.0018446131469778701
dr_tsrmpc_007,4,calm__-y_r0.15,CALM_3D_SETPOINT,True,True,True,True,True,True,4.955,0.09327564472024619,0.0,,,0.00401628670776459,1.323,4.81482486096809e-35,6.126114208510551e-20,1.684028208401743e-05,1.457648606961714e-10,1.684028208338658e-05
dr_tsrmpc_007,4,wind_1p5__-y_r0.15,WIND_3D_SETPOINT,True,True,True,True,True,True,4.955,0.08644313307519703,0.17665282927239107,,,0.03676125787941249,1.443,0.0,2.7325315278858858e-17,0.0070552553212397465,0.007054236250730275,0.0003857372885997774
dr_tsrmpc_007,4,wind_3p0__-y_r0.15,WIND_3D_SETPOINT,True,True,True,True,True,True,4.955,0.11013842866679417,0.7052379210596511,,,0.6052007757910016,1.5983,0.0,1.1363624481186606e-16,0.028812580404913687,0.028807355088335766,0.0018446131469778701
dr_tsrmpc_007,4,calm__+z_r0.15,CALM_3D_SETPOINT,True,True,True,True,True,True,0.99,0.029780750412311516,0.0,,,0.11217005724800687,1.3616,1.9721522630525295e-31,1.3472438970592096e-16,0.027713397904178545,2.399410184074703e-07,0.027713397903139845
dr_tsrmpc_007,4,wind_1p5__+z_r0.15,WIND_3D_SETPOINT,True,True,True,True,True,True,0.9900000000000002,0.03445101273477652,0.1771902104061417,,,0.14658375794795866,1.3838,0.0,1.6697623816557813e-16,0.028435193118362522,0.007107976116185734,0.02762154411979764
dr_tsrmpc_007,4,wind_3p0__+z_r0.15,WIND_3D_SETPOINT,True,True,True,True,True,True,1.0149999999999997,0.07646127607606784,0.7073413650331964,,,0.7148564951515605,1.3654,0.0,1.731872078978262e-16,0.03854790240160672,0.029013653012669456,0.02728359344332166
dr_tsrmpc_007,4,calm__-z_r0.15,CALM_3D_SETPOINT,True,True,True,True,True,True,0.99,0.029780750412311496,0.0,,,0.11217005724800738,1.2905,1.9721522630525295e-31,1.4644064686610594e-16,0.027713397904178837,2.399410184074809e-07,0.027713397903140136
dr_tsrmpc_007,4,wind_1p5__-z_r0.15,WIND_3D_SETPOINT,True,True,True,True,True,True,0.9900000000000002,0.03445515378310653,0.1762612923824877,,,0.14653527315901282,1.4196,0.0,1.3770310882841478e-16,0.028610545504877485,0.007018024221523686,0.027802026000277653
dr_tsrmpc_007,4,wind_3p0__-z_r0.15,WIND_3D_SETPOINT,True,True,True,True,True,True,1.0099999999999998,0.07645910941020329,0.703516373393205,,,0.7148360169879404,1.5189,0.0,1.6029583084741842e-16,0.03915909178565803,0.028648489891170473,0.028168585400228856
dr_tsrmpc_007,4,calm__+x_r0.25,CALM_3D_SETPOINT,True,True,True,True,True,True,2.645,0.09141047799046013,0.44036199556133004,,,0.09439297437324234,1.3828,2.863769551497697e-07,5.593018657281578e-17,0.015503414127624848,0.015487018362666206,0.0008949866369795823
dr_tsrmpc_007,4,wind_1p5__+x_r0.25,WIND_3D_SETPOINT,True,True,True,True,True,True,2.615,0.08922640530019424,0.4764295656049998,,,0.1245333757042962,1.5606,4.2088591878375325e-07,6.172395662737048e-17,0.01627204415998472,0.01627201017134426,0.0009781070808215007
dr_tsrmpc_007,4,wind_3p0__+x_r0.25,WIND_3D_SETPOINT,True,True,True,True,True,True,2.5300000000000002,0.09931362511489272,0.8486949963736063,,,0.6727665480901885,1.5554,3.9440199439688683e-07,1.2175688299447236e-16,0.030500018346350643,0.03048452401983895,0.0018446131469778701
