sample_id,cohort,controller,candidate_id,safe,task_success,acquisition_time_s,position_rmse_3d_m,orientation_rmse_deg,ramp_peak_position_error_m,ramp_steady_state_position_error_m,total_acceleration_effort,max_abs_command_m_s2,max_command_step_m_s2,max_thrust_N,max_abs_torque_Nm,max_cutter_angular_speed_rad_s,safety_failure_reasons,solve_time_p95_ms,amplitude_saturation_fraction,slew_activity_fraction,directional_stratum
v5d_ramp_opposed_03,RAMP_STRONG,paper_incremental_mpc,paper_b_011,True,False,,31.44937975814347,7.8941783671493,20.712004924266598,50.268890148484125,67.44870193832269,2.0,0.25,139.050968024025,1.3909842868300308,0.3034845774049594,[],1.5526,0.4149377593360996,0.008298755186721992,opposed
v5d_ramp_cross_00,RAMP_STRONG,paper_incremental_mpc,paper_b_011,True,False,,26.941103834924235,7.543754230794972,14.404809196520022,42.5834492577683,62.01071021701596,2.0,0.25,140.5849672641806,1.398478023707599,0.27255904721823915,[],1.5213,0.3941908713692946,0.012448132780082987,cross
v5d_ramp_cross_01,RAMP_STRONG,paper_incremental_mpc,paper_b_011,True,False,,30.446329632874445,7.623440013984573,18.579488465717663,48.54782730692547,66.29329904385258,2.0,0.25,139.83066390577426,1.9484435991634168,0.2752701379677083,[],1.5448,0.3360995850622407,0.012448132780082987,cross
v5d_ramp_cross_02,RAMP_STRONG,paper_incremental_mpc,paper_b_011,True,False,,15.514263930381999,5.330901437542773,7.451297045994033,23.97808076601188,56.69761931367567,2.0,0.25,139.10982727699152,1.5062324679193104,0.23206988457004446,[],1.488,0.3941908713692946,0.004149377593360996,cross
v5d_ramp_cross_03,RAMP_STRONG,paper_incremental_mpc,paper_b_011,True,False,,24.961853751361406,5.299355939025467,14.190804993457066,39.630021639887204,63.261026503351346,2.0,0.25000000000000006,143.14196574141312,1.49933922165612,0.23879325952985972,[],1.4773,0.4315352697095436,0.012448132780082987,cross
v5d_calm_00,NORMAL_CALM,paper_incremental_mpc,paper_b_012,True,False,,24.578324766128368,6.700284428062099,14.975011286185442,38.99059226663791,62.92832106327637,2.0,0.22645448022185696,139.1084269778551,1.3647983076045773,0.25092037193359534,[],1.5804,0.13278008298755187,0.0,not_applicable
v5d_moderate_00,NORMAL_CONSTANT,paper_incremental_mpc,paper_b_012,True,False,,38.149916834330696,7.720264395804093,35.34962611874924,60.65487754822681,73.21501994219878,2.0,0.21907537194590404,139.19043986817152,1.3715375642565522,0.2585834995898669,[],1.5963,0.2074688796680498,0.0,aligned
v5d_calm_01,NORMAL_CALM,paper_incremental_mpc,paper_b_012,True,False,,19.33658791987578,6.921707119482847,13.84383586514104,30.81783222356482,57.978996507477554,2.0,0.2499995056625186,139.0110658398523,1.4344557437959269,0.26597616149269826,[],1.6004,0.27385892116182575,0.0,not_applicable
v5d_moderate_01,NORMAL_CONSTANT,paper_incremental_mpc,paper_b_012,True,False,,35.0801632698487,7.7121817215218105,34.9513936148683,55.58712334915213,67.22234827781693,2.0,0.24999999999999997,140.04801759297135,1.431111319403019,0.26237422679286154,[],1.583,0.5062240663900415,0.004149377593360996,opposed
v5d_calm_02,NORMAL_CALM,paper_incremental_mpc,paper_b_012,True,False,,22.92308004616547,6.7484752233987475,14.165429456849381,36.31014511574856,61.660202390726425,2.0,0.24507073535596394,139.29112588735742,1.3590864293408398,0.24762945224363983,[],1.6149,0.17842323651452283,0.0,not_applicable
v5d_moderate_02,NORMAL_CONSTANT,paper_incremental_mpc,paper_b_012,True,False,,37.09742463842614,7.718415480301629,34.949888926784936,58.922393429324686,71.78930334101301,2.0,0.23751412707945868,138.95721898117372,1.4187588803202644,0.2585834995898669,[],1.6224,0.1078838174273859,0.0,aligned
v5d_calm_03,NORMAL_CALM,paper_incremental_mpc,paper_b_012,True,False,,27.751841118063975,6.7086120166889645,17.610278758188798,44.26067528333345,65.78793225085508,2.0,0.24999999999999997,138.84380347178882,1.3491771156581394,0.2600462193323501,[],1.6316,0.0995850622406639,0.004149377593360996,not_applicable
v5d_moderate_03,NORMAL_CONSTANT,paper_incremental_mpc,paper_b_012,True,False,,40.22297423184001,7.720410705258838,36.63932084016672,64.03727990872365,75.6432065181009,2.0,0.25,139.10638440864494,1.3645557387574307,0.26237422679286154,[],1.582,0.29045643153526973,0.004149377593360996,opposed
v5d_calm_04,NORMAL_CALM,paper_incremental_mpc,paper_b_012,True,False,,26.684234023493836,6.608140942939648,16.231286261544955,42.45639785211877,64.41075955696398,2.0,0.24010757323172263,138.5461723298956,1.3397708327971238,0.25013225464455047,[],1.6041,0.18672199170124482,0.0,not_applicable
v5d_moderate_04,NORMAL_CONSTANT,paper_incremental_mpc,paper_b_012,True,False,,39.72381271335828,7.742060908403248,36.15111950876134,63.258453261691464,75.23212597503237,2.0,0.2401075751464254,139.5490016923204,1.332272237654307,0.2585834995898669,[],1.5924,0.3070539419087137,0.0,aligned
v5d_calm_05,NORMAL_CALM,paper_incremental_mpc,paper_b_012,True,False,,27.027284544170307,6.657971151941244,16.901953977718733,43.04978345741553,65.11382543255215,2.0,0.24999999993252095,138.82580999330102,1.3435190866678934,0.24664055806992885,[],1.6531,0.1037344398340249,0.0,not_applicable
v5d_moderate_05,NORMAL_CONSTANT,paper_incremental_mpc,paper_b_012,True,False,,39.83458037398726,7.74213752412289,36.40990513069616,63.39594511588756,75.23191728078618,2.0,0.25,138.99466288424117,1.3536025819624706,0.26237422679286154,[],1.6321,0.23651452282157676,0.008298755186721992,opposed
v5d_calm_06,NORMAL_CALM,paper_incremental_mpc,paper_b_012,True,False,,25.100167589191212,6.704439236854576,15.353249904896245,39.85108983907708,63.45110364741675,2.0,0.16557935194863085,138.8513374794608,1.3550881369275904,0.24702205221651785,[],1.6007,0.1825726141078838,0.0,not_applicable
v5d_moderate_06,NORMAL_CONSTANT,paper_incremental_mpc,paper_b_012,True,False,,38.62555136145777,7.747697047797547,35.764700378284886,61.396071088679065,73.64458369257656,2.0,0.16727234487478757,139.29470524669327,1.3603685116524273,0.2585834995898669,[],1.5772,0.24066390041493776,0.0,opposed
v5d_calm_07,NORMAL_CALM,paper_incremental_mpc,paper_b_012,True,False,,21.25166457436077,6.694385667287572,12.813662830524413,33.569267493597096,60.16280690462098,2.0,0.25,138.52088253936574,1.404780685838929,0.2360144319840206,[],1.577,0.12448132780082988,0.008298755186721992,not_applicable
v5d_moderate_07,NORMAL_CONSTANT,paper_incremental_mpc,paper_b_012,True,False,,36.44241856038218,7.752027328975453,34.84097443295565,57.84050537704706,70.87299688665885,2.0,0.25,138.8854076875097,1.4472858306920184,0.26237422679286154,[],1.5175,0.4024896265560166,0.008298755186721992,aligned
v5d_calm_08,NORMAL_CALM,paper_incremental_mpc,paper_b_012,True,False,,21.76886391013607,6.7678018336662085,13.6939321825388,34.47038821837788,60.639752798040185,2.0,0.2499992723814538,138.65359372274963,1.3950596184287503,0.2356673288004315,[],1.6159,0.0995850622406639,0.0,not_applicable
v5d_moderate_08,NORMAL_CONSTANT,paper_incremental_mpc,paper_b_012,True,False,,36.61586165778919,7.714019865220607,35.05925086924329,58.08682091506369,70.7406720886543,2.0,0.25,138.8390122172948,1.438585687296727,0.2585834995898669,[],1.5846,0.3236514522821577,0.004149377593360996,opposed
v5d_calm_09,NORMAL_CALM,paper_incremental_mpc,paper_b_012,True,False,,27.022946690729142,6.7877834005820326,17.17517638770492,43.05571564294931,65.35194519031276,2.0,0.2146118481455786,139.21075206982974,1.3279669694963017,0.26465878972219126,[],1.5683,0.13692946058091288,0.0,not_applicable
v5d_moderate_09,NORMAL_CONSTANT,paper_incremental_mpc,paper_b_012,True,False,,39.39759182233718,7.709755631049386,35.96050387097816,62.72066945057334,74.81571175128083,2.0,0.21461184982813525,138.89433605100123,1.355103923090897,0.26237422679286154,[],1.5825,0.34024896265560167,0.0,aligned
v5d_calm_10,NORMAL_CALM,paper_incremental_mpc,paper_b_012,True,False,,21.25828724859812,6.6542776765669025,12.435435443878093,33.5321180736589,59.95338696946964,2.0,0.25,138.43002141357113,1.4091286817624913,0.23647428035405685,[],1.5905,0.11203319502074689,0.0,not_applicable
v5d_moderate_10,NORMAL_CONSTANT,paper_incremental_mpc,paper_b_012,True,False,,36.72771109021708,7.765820542615053,35.05556659780449,58.276632650002945,71.15159269222283,2.0,0.25,138.90046661678159,1.440867305115832,0.2585834995898669,[],1.5774,0.2074688796680498,0.004149377593360996,opposed
v5d_calm_11,NORMAL_CALM,paper_incremental_mpc,paper_b_012,True,False,,24.468064307107426,6.75536065086481,15.173513212253635,38.83119034354676,63.18204290733556,2.0,0.24999999932120628,138.47500682065044,1.3634307059438953,0.25072942114940244,[],1.5667,0.1078838174273859,0.0,not_applicable
v5d_moderate_11,NORMAL_CONSTANT,paper_incremental_mpc,paper_b_012,True,False,,37.9368559508481,7.741293710288148,35.28724662761444,60.30111455618561,73.02020136028956,2.0,0.25,138.62784170461208,1.4091466781545425,0.26237422679286154,[],1.568,0.34439834024896265,0.004149377593360996,aligned
v5d_calm_12,NORMAL_CALM,paper_incremental_mpc,paper_b_012,True,False,,22.80075233242481,6.352432136880097,10.866540156110236,35.72494356600646,57.155258561276504,2.0,0.25,140.0570394896273,1.3408834858486227,0.25030585768767294,[],1.5402,0.17427385892116182,0.004149377593360996,not_applicable
v5d_moderate_12,NORMAL_CONSTANT,paper_incremental_mpc,paper_b_012,True,False,,39.578677383116435,7.7661789431506945,36.1494660156158,62.99962196362435,75.09660767940018,2.0,0.25,139.52263614097473,1.328505288808415,0.2585834995898669,[],1.583,0.16597510373443983,0.008298755186721992,cross
v5d_calm_13,NORMAL_CALM,paper_incremental_mpc,paper_b_012,True,False,,27.19617347244049,6.523161674949233,15.81513507650877,43.261255694609865,63.93065218762406,2.0,0.25,141.13312518983,1.5506463033389075,0.2613245954831183,[],1.5484,0.04564315352697095,0.004149377593360996,not_applicable
v5d_moderate_13,NORMAL_CONSTANT,paper_incremental_mpc,paper_b_012,True,False,,40.98757269575404,7.709397964223823,36.986167614943305,65.3408407363181,76.97003528170845,2.0,0.25,139.43015703088068,1.5332054701242188,0.26237422679286154,[],1.5468,0.21991701244813278,0.004149377593360996,cross
v5d_calm_14,NORMAL_CALM,paper_incremental_mpc,paper_b_012,True,False,,16.88724167359236,6.589904012380504,8.924460750092297,26.38557137058584,55.003422808748425,2.0,0.25,139.36634393810166,1.3861023436926234,0.2508363685634518,[],1.4774,0.17012448132780084,0.008298755186721992,not_applicable
v5d_moderate_14,NORMAL_CONSTANT,paper_incremental_mpc,paper_b_012,True,False,,35.19338289759567,7.783334447410162,34.68402363080073,55.808347977509,68.26297252265906,2.0,0.25,138.77620111377377,1.4496565286372578,0.2585834995898669,[],1.5843,0.1991701244813278,0.004149377593360996,cross
v5d_calm_15,NORMAL_CALM,paper_incremental_mpc,paper_b_012,True,False,,25.538613566905774,6.526388178952425,14.20368979496284,40.46339682781491,62.48390909707306,2.0,0.25,139.82263641545566,1.3389558216620023,0.2702594903955441,[],1.504,0.1037344398340249,0.004149377593360996,not_applicable
v5d_moderate_15,NORMAL_CONSTANT,paper_incremental_mpc,paper_b_012,True,False,,40.02198468758187,7.753541931407917,36.44243921066147,63.72728601741464,75.67561746051128,2.0,0.25,139.09009598711904,1.3447208870156497,0.26237422679286154,[],1.513,0.35269709543568467,0.012448132780082987,cross
v5d_calm_16,NORMAL_CALM,paper_incremental_mpc,paper_b_012,True,False,,23.511234358923538,6.213003818383462,11.91037543297311,36.973777405222286,56.0795782968529,2.0,0.24999999999999997,140.1940216103462,1.3553592693129777,0.23666807909414664,[],1.5986,0.11618257261410789,0.004149377593360996,not_applicable
v5d_moderate_16,NORMAL_CONSTANT,paper_incremental_mpc,paper_b_012,True,False,,40.300064371535065,7.751515951021605,36.55322550983976,64.19927678657761,75.95429971882436,2.0,0.25,139.6525071322402,1.3528547619105047,0.2585834995898669,[],1.5332,0.2821576763485477,0.004149377593360996,cross
v5d_calm_17,NORMAL_CALM,paper_incremental_mpc,paper_b_012,True,False,,25.733945807747993,6.408523016521287,13.943878639307941,40.7456344970572,60.57459033688379,2.0,0.25,140.03718698392387,1.5243233281250903,0.25121035430350747,[],1.5433,0.06639004149377593,0.004149377593360996,not_applicable
v5d_moderate_17,NORMAL_CONSTANT,paper_incremental_mpc,paper_b_012,True,False,,40.994550947826106,7.72873876151073,37.00743290829799,65.34990602955304,76.96411326230357,2.0,0.25,139.4376574559304,1.5017980993475177,0.26237422679286154,[],1.5538,0.3070539419087137,0.004149377593360996,cross
v5d_strong_preexisting_aligned_00,STRONG_PREEXISTING,paper_incremental_mpc,paper_b_012,True,False,,44.9181239464568,8.238260636660995,43.812404731052,71.02580666978652,75.26955588868714,2.0,0.24093629272644068,138.8777672472736,1.3687657849305643,0.2919624212880525,[],1.6185,0.14107883817427386,0.0,aligned
v5d_strong_preexisting_aligned_01,STRONG_PREEXISTING,paper_incremental_mpc,paper_b_012,True,False,,42.10653495200714,8.250865149587854,43.15872845955424,66.38205407316902,69.3326218022376,2.0,0.25,139.03124927825948,1.4349398981771178,0.29735943536553994,[],1.5243,0.2863070539419087,0.004149377593360996,aligned
v5d_strong_preexisting_aligned_02,STRONG_PREEXISTING,paper_incremental_mpc,paper_b_012,True,False,,44.01671903646323,8.244854522850856,43.49200852966007,69.52554930123323,73.81089248148128,2.0,0.25,138.7183505715772,1.4118234873406021,0.2919624212880525,[],1.6405,0.1037344398340249,0.004149377593360996,aligned
v5d_strong_preexisting_aligned_03,STRONG_PREEXISTING,paper_incremental_mpc,paper_b_012,True,False,,46.54223711591736,8.214696947391772,44.6058854980264,73.73618477301774,77.75343246772883,2.0,0.25,138.82645024498063,1.3697718063173594,0.29735943536553994,[],1.5203,0.34024896265560167,0.004149377593360996,aligned
v5d_strong_preexisting_aligned_04,STRONG_PREEXISTING,paper_incremental_mpc,paper_b_012,True,False,,46.254949902440835,8.23516982856432,44.44487969301742,73.25772394014103,77.362841873962,2.0,0.2401075751462803,139.35869375545516,1.342616634128458,0.2919624212880525,[],1.5887,0.33195020746887965,0.0,aligned
v5d_strong_preexisting_aligned_05,STRONG_PREEXISTING,paper_incremental_mpc,paper_b_012,True,False,,46.232783750132484,8.217250771164489,44.46795391200519,73.2096804591659,77.29078731059809,2.0,0.25,141.05126633216844,1.3560230391909542,0.29735943536553994,[],1.6473,0.23236514522821577,0.0,aligned
v5d_strong_preexisting_opposed_00,STRONG_PREEXISTING,paper_incremental_mpc,paper_b_012,True,False,,45.353082610123586,8.238101622933117,44.190679445651796,71.69521950515691,75.69372811182325,2.0,0.1597873954425979,138.97658509499817,1.3660848778493562,0.2919624212880525,[],1.5398,0.42323651452282157,0.0,opposed
v5d_strong_preexisting_opposed_01,STRONG_PREEXISTING,paper_incremental_mpc,paper_b_012,True,False,,43.62738163964803,8.244250743679554,43.70574622787118,68.80523837745197,72.8176446750507,2.0,0.25,144.5984225494251,1.4075533147600436,0.29735943536553994,[],1.5769,0.1950207468879668,0.0,opposed
v5d_strong_preexisting_opposed_02,STRONG_PREEXISTING,paper_incremental_mpc,paper_b_012,True,False,,43.64731274408277,8.251752803296469,43.64423136000237,68.85148424660726,72.75904948829839,2.0,0.24999999992524852,138.75598281765434,1.4277516137318889,0.2919624212880525,[],1.6263,0.14107883817427386,0.0,opposed
v5d_strong_preexisting_opposed_03,STRONG_PREEXISTING,paper_incremental_mpc,paper_b_012,True,False,,46.25058819112885,8.215305059102084,44.678628548925204,73.17613443838927,76.89057216970834,2.0,0.21461184982384218,138.79205801233252,1.3552205985842931,0.29735943536553994,[],1.52,0.3900414937759336,0.0,opposed
v5d_strong_preexisting_opposed_04,STRONG_PREEXISTING,paper_incremental_mpc,paper_b_012,True,False,,43.71586624805047,8.249360579602996,43.60683637932816,68.97648503196697,73.12613479015998,2.0,0.25,138.74853554401432,1.42880736258353,0.2919624212880525,[],1.5783,0.12863070539419086,0.004149377593360996,opposed
v5d_strong_preexisting_opposed_05,STRONG_PREEXISTING,paper_incremental_mpc,paper_b_012,True,False,,44.96286365414315,8.225576300317039,44.12673393147015,71.01925197081775,74.97495997472174,2.0,0.25,141.56373584843797,1.3765139125872,0.29735943536553994,[],1.648,0.14522821576763487,0.004149377593360996,opposed
v5d_strong_preexisting_cross_00,STRONG_PREEXISTING,paper_incremental_mpc,paper_b_012,True,False,,46.13970969038049,8.23691985069062,44.457826379762835,73.04256503653298,77.19765288891713,2.0,0.24999999865920275,139.28908121098397,1.3416311992660839,0.2919624212880525,[],1.4798,0.4107883817427386,0.0,cross
v5d_strong_preexisting_cross_01,STRONG_PREEXISTING,paper_incremental_mpc,paper_b_012,True,False,,47.421824510043805,8.214669714450961,45.22365046083052,75.17417245055836,79.15068816157205,2.0,0.25,139.0873800048328,1.5504295723265342,0.29735943536553994,[],1.6043,0.2821576763485477,0.004149377593360996,cross
v5d_strong_preexisting_cross_02,STRONG_PREEXISTING,paper_incremental_mpc,paper_b_012,True,False,,42.41212499068327,8.264640649931886,43.287398563223505,66.85665949934634,70.2575218713886,2.0,0.25,138.93057998565502,1.4364987443374972,0.2919624212880525,[],1.5757,0.42323651452282157,0.004149377593360996,cross
v5d_strong_preexisting_cross_03,STRONG_PREEXISTING,paper_incremental_mpc,paper_b_012,True,False,,46.546392591690925,8.219210142641321,44.71424091845256,73.7092991901363,77.77187915116822,2.0,0.25,144.04880076849517,1.3674259655435828,0.29735943536553994,[],1.5646,0.1908713692946058,0.004149377593360996,cross
v5d_strong_preexisting_cross_04,STRONG_PREEXISTING,paper_incremental_mpc,paper_b_012,True,False,,46.754653072424524,8.235689710660804,44.781617576129904,74.07408957440656,78.12505007499941,2.0,0.25,139.53407029737392,1.3667965254249905,0.2919624212880525,[],1.5698,0.3236514522821577,0.004149377593360996,cross
v5d_strong_preexisting_cross_05,STRONG_PREEXISTING,paper_incremental_mpc,paper_b_012,True,False,,47.422188285551975,8.215494939697232,45.21429298405086,75.17714832514991,79.18289316173767,2.0,0.25,139.0775921617851,1.5784581327656462,0.29735943536553994,[],1.6099,0.2157676348547718,0.004149377593360996,cross
v5d_strong_simultaneous_aligned_00,STRONG_SIMULTANEOUS,paper_incremental_mpc,paper_b_012,True,False,,25.324519034213935,7.766308601026611,13.627583804947033,39.92650011644683,60.81687803208471,2.0,0.22645448022185696,140.2922745895711,1.3681574127873453,0.31313681410927086,[],1.5329,0.07468879668049792,0.0,aligned
v5d_strong_simultaneous_aligned_01,STRONG_SIMULTANEOUS,paper_incremental_mpc,paper_b_012,True,False,,14.407842687514517,7.406749228816919,3.772191594398745,21.44353430772136,49.41477233201026,2.0,0.24999950566251833,138.60908507262806,1.4761461447199828,0.2715582295038676,[],1.5868,0.12033195020746888,0.0,aligned
v5d_strong_simultaneous_aligned_02,STRONG_SIMULTANEOUS,paper_incremental_mpc,paper_b_012,True,False,,23.378308759923947,7.757425878598347,12.061420633914505,36.683799215352224,59.0472813255518,2.0,0.24507073535596394,139.6396136948039,1.415447142140065,0.31647935098006436,[],1.5252,0.12863070539419086,0.0,aligned
v5d_strong_simultaneous_aligned_03,STRONG_SIMULTANEOUS,paper_incremental_mpc,paper_b_012,True,False,,27.165146833947233,7.652175809080656,14.78094279086212,42.97522996252326,61.948694310454265,2.0,0.25,140.094087594757,1.3549295315621168,0.3135647423504037,[],1.5626,0.13692946058091288,0.004149377593360996,aligned
v5d_strong_simultaneous_aligned_04,STRONG_SIMULTANEOUS,paper_incremental_mpc,paper_b_012,True,False,,28.35756476840908,7.776028162576569,16.59400712890232,45.03864230936567,63.6557553972735,2.0,0.24010757323172263,140.88425323506596,1.333364649147,0.3183483799705015,[],1.4536,0.21161825726141079,0.0,aligned
v5d_strong_simultaneous_aligned_05,STRONG_SIMULTANEOUS,paper_incremental_mpc,paper_b_012,True,False,,27.27280663431999,7.719090284749983,15.146488149399815,43.177622697875094,62.37818941141992,2.0,0.2499999999325209,139.66644254192713,1.3495962171044158,0.3251088578590351,[],1.5346,0.13278008298755187,0.0,aligned
v5d_strong_simultaneous_opposed_00,STRONG_SIMULTANEOUS,paper_incremental_mpc,paper_b_012,True,False,,29.63770579581889,7.912517820796771,19.75438044203019,47.30354516967796,64.94471918458736,2.0,0.16557935194863085,138.3181968492504,1.3305794947682261,0.3520453435188998,[],1.6182,0.11618257261410789,0.0,opposed
v5d_strong_simultaneous_opposed_01,STRONG_SIMULTANEOUS,paper_incremental_mpc,paper_b_012,True,False,,26.40180693533433,7.999680036529338,17.95938069362997,42.08138839253533,61.892303398114905,2.0,0.25,141.21247198374942,1.3404750499902343,0.3373781579328435,[],1.6086,0.26556016597510373,0.008298755186721992,opposed
v5d_strong_simultaneous_opposed_02,STRONG_SIMULTANEOUS,paper_incremental_mpc,paper_b_012,True,False,,26.832084591294105,8.008255994577567,18.475479188494035,42.79463132147474,62.105978977981614,2.0,0.2499992723814538,139.03656949654362,1.3809040755680975,0.3491599535715533,[],1.5946,0.2074688796680498,0.0,opposed
v5d_strong_simultaneous_opposed_03,STRONG_SIMULTANEOUS,paper_incremental_mpc,paper_b_012,True,False,,31.238720715812974,7.926725374778435,21.148063350409583,49.950995294351465,66.4564729904817,2.0,0.21461184814557782,139.31591359745107,1.3004975881135448,0.37250360221513384,[],1.5724,0.08713692946058091,0.0,opposed
v5d_strong_simultaneous_opposed_04,STRONG_SIMULTANEOUS,paper_incremental_mpc,paper_b_012,True,False,,26.537310183469014,7.912219929218427,17.779180743232573,42.270128167253795,61.969514492210884,2.0,0.25,138.83533670006608,1.3824674854598655,0.3264260307507326,[],1.5676,0.11618257261410789,0.0,opposed
v5d_strong_simultaneous_opposed_05,STRONG_SIMULTANEOUS,paper_incremental_mpc,paper_b_012,True,False,,28.987465122620545,7.986228853427189,19.530039160020245,46.25558196845708,64.39406851810324,2.0,0.24999999932120726,139.3818559830214,1.2941255886820195,0.3600448557166778,[],1.5646,0.23651452282157676,0.0,opposed
v5d_strong_simultaneous_cross_00,STRONG_SIMULTANEOUS,paper_incremental_mpc,paper_b_012,True,False,,29.69211510536277,7.783879718606803,18.715915020913982,47.33079444023825,65.13077021990723,2.0,0.25,139.85094469488786,1.3332873454182734,0.31027508739072646,[],1.5496,0.11203319502074689,0.004149377593360996,cross
v5d_strong_simultaneous_cross_01,STRONG_SIMULTANEOUS,paper_incremental_mpc,paper_b_012,True,False,,32.0778414423923,7.7651480364304435,21.05840587742652,51.31933903925955,67.46158232877028,2.0,0.24999999999999997,138.8672041918699,1.5305721979917926,0.3022351819012918,[],1.5139,0.11618257261410789,0.004149377593360996,cross
v5d_strong_simultaneous_cross_02,STRONG_SIMULTANEOUS,paper_incremental_mpc,paper_b_012,True,False,,22.77573916912432,7.895966505525387,14.919602164915569,36.20673023200741,57.83317611992617,2.0,0.25,139.25398944058412,1.401044537715995,0.3164787689355096,[],1.4874,0.24481327800829875,0.008298755186721992,cross
v5d_strong_simultaneous_cross_03,STRONG_SIMULTANEOUS,paper_incremental_mpc,paper_b_012,True,False,,29.940401604094653,7.788816758403522,18.733542144965103,47.73320733618303,65.305267500803,2.0,0.25,140.61996136028145,1.3670775515807783,0.33135147527601283,[],1.5841,0.16182572614107885,0.004149377593360996,cross
v5d_strong_simultaneous_cross_04,STRONG_SIMULTANEOUS,paper_incremental_mpc,paper_b_012,True,False,,30.697833235833297,7.776199470532436,19.57276757715466,49.00647565997783,66.07316304276426,2.0,0.24999999999999997,140.36528739347054,1.3474192162579197,0.3105787056177089,[],1.5569,0.0912863070539419,0.004149377593360996,cross
v5d_strong_simultaneous_cross_05,STRONG_SIMULTANEOUS,paper_incremental_mpc,paper_b_012,True,False,,31.817678971019465,7.769755487339868,20.66734911401458,50.880093977411676,67.20819407861735,2.0,0.24999999999999997,139.09414618982882,1.5562484609152907,0.3126811909969547,[],1.5943,0.15352697095435686,0.004149377593360996,cross
v5d_strong_post_target_aligned_00,STRONG_POST_TARGET,paper_incremental_mpc,paper_b_012,True,False,,39.33655153065038,6.072437446223132,33.208172014575375,63.21070175950905,78.95035473870247,2.0,0.22645448022185996,139.27899360067238,1.3647983076045649,0.526683959934799,[],1.6133,0.21991701244813278,0.0,aligned
v5d_strong_post_target_aligned_01,STRONG_POST_TARGET,paper_incremental_mpc,paper_b_012,True,False,,28.38022453704456,6.359235222975752,23.03720631597796,44.97153066674574,73.99085138236515,2.0,0.24999950566251736,139.4342449388309,1.4261025844604784,0.5772659998564418,[],1.5693,0.2946058091286307,0.0,aligned
v5d_strong_post_target_aligned_02,STRONG_POST_TARGET,paper_incremental_mpc,paper_b_012,True,False,,36.38079888280264,6.137406382979243,29.916629337094097,58.34588165647742,77.68070154716557,2.0,0.24507073535596555,139.44433396110514,1.3590864293408345,0.5452657290226243,[],1.5987,0.25311203319502074,0.0,aligned
v5d_strong_post_target_aligned_03,STRONG_POST_TARGET,paper_incremental_mpc,paper_b_012,True,False,,44.19486418568272,6.138024042594106,39.15736756278747,71.04270819977306,81.88740556436946,2.0,0.25,140.55158306938824,1.3525746891506703,0.5436437692884283,[],1.6241,0.1078838174273859,0.004149377593360996,aligned
v5d_strong_post_target_aligned_04,STRONG_POST_TARGET,paper_incremental_mpc,paper_b_012,True,False,,43.002026312599824,5.934921120297285,37.50694054601546,69.19462081621536,80.43492853832649,2.0,0.24010757323172352,139.06851695541127,1.3397708327971312,0.46146546615047607,[],1.6256,0.16597510373443983,0.0,aligned
v5d_strong_post_target_aligned_05,STRONG_POST_TARGET,paper_incremental_mpc,paper_b_012,True,False,,43.129327852592574,6.080137595607331,37.78932824115206,69.35136213056045,81.12572580098147,2.0,0.2499999999325214,140.2735220774613,1.3313448497881033,0.5224949912562737,[],1.553,0.16182572614107885,0.0,aligned
v5d_strong_post_target_opposed_00,STRONG_POST_TARGET,paper_incremental_mpc,paper_b_012,True,False,,48.01523958014995,7.899273929759595,41.74085101285217,77.31274657500369,79.45135992828361,2.0,0.16557935194863074,138.78948648039463,1.3550881369275896,0.2578964515701835,[],1.5937,0.13278008298755187,0.0,opposed
v5d_strong_post_target_opposed_01,STRONG_POST_TARGET,paper_incremental_mpc,paper_b_012,True,False,,42.50906262919079,7.924485780697449,35.4376988658333,68.36327648835154,75.9895265792152,2.0,0.25,141.16844993800825,1.3706512089056446,0.25502479410537826,[],1.6016,0.17427385892116182,0.008298755186721992,opposed
v5d_strong_post_target_opposed_02,STRONG_POST_TARGET,paper_incremental_mpc,paper_b_012,True,False,,43.44103786004913,7.96020492313486,36.80162219175457,69.82112727013345,76.65101519542509,2.0,0.24999927238145284,138.70098626982238,1.3950596184287525,0.27131277374862267,[],1.593,0.22406639004149378,0.0,opposed
v5d_strong_post_target_opposed_03,STRONG_POST_TARGET,paper_incremental_mpc,paper_b_012,True,False,,50.63142937086985,7.93312667461163,45.105054339014714,81.47021317254924,81.29852034816491,2.0,0.2146118481455782,139.11697140285673,1.3380065843713382,0.26669441734542576,[],1.529,0.16182572614107885,0.0,opposed
v5d_strong_post_target_opposed_04,STRONG_POST_TARGET,paper_incremental_mpc,paper_b_012,True,False,,42.71024445074087,7.888410444230009,35.386494296917114,68.7322636882166,75.96265065444335,2.0,0.25,138.420359351572,1.4091286817421105,0.23647428035234053,[],1.6449,0.13278008298755187,0.0,opposed
v5d_strong_post_target_opposed_05,STRONG_POST_TARGET,paper_incremental_mpc,paper_b_012,True,False,,47.06742936368308,7.951017405192465,40.786454592869674,75.74091585622111,79.02623721621397,2.0,0.2499999993212071,139.21020600393555,1.3500697538539157,0.27582716167451576,[],1.5928,0.21991701244813278,0.0,opposed
v5d_strong_post_target_cross_00,STRONG_POST_TARGET,paper_incremental_mpc,paper_b_012,True,False,,39.809510201923075,5.137380230638451,32.82499668870488,64.23797524616333,73.15045827410863,2.0,0.25,140.09113648314255,1.340883485826791,0.26655799974245753,[],1.6263,0.16597510373443983,0.004149377593360996,cross
