time,wind_x,wind_y,wind_z,profile,seed
0.995,0,0,0,one_cosine_gust,
1,0,0,0,one_cosine_gust,
1.0050000000000001,0,0,0,one_cosine_gust,
1.01,0,0,0,one_cosine_gust,
1.0150000000000001,0,0,0,one_cosine_gust,
1.02,0,0,0,one_cosine_gust,
1.0249999999999999,0,0,0,one_cosine_gust,
1.03,0,0,0,one_cosine_gust,
1.0349999999999999,0,0,0,one_cosine_gust,
1.04,0,0,0,one_cosine_gust,
1.0449999999999999,0,0,0,one_cosine_gust,
1.05,0,0,0,one_cosine_gust,
1.0549999999999999,0,0,0,one_cosine_gust,
1.0600000000000001,0,0,0,one_cosine_gust,
1.0649999999999999,0,0,0,one_cosine_gust,
1.0700000000000001,0,0,0,one_cosine_gust,
1.075,0,0,0,one_cosine_gust,
1.0800000000000001,0,0,0,one_cosine_gust,
1.085,0,0,0,one_cosine_gust,
1.0900000000000001,0,0,0,one_cosine_gust,
1.095,0,0,0,one_cosine_gust,
1.1000000000000001,0,0,0,one_cosine_gust,
1.105,0,0,0,one_cosine_gust,
1.1100000000000001,0,0,0,one_cosine_gust,
1.115,0,0,0,one_cosine_gust,
1.1200000000000001,0,0,0,one_cosine_gust,
1.125,0,0,0,one_cosine_gust,
1.1300000000000001,0,0,0,one_cosine_gust,
1.135,0,0,0,one_cosine_gust,
1.1400000000000001,0,0,0,one_cosine_gust,
1.145,0,0,0,one_cosine_gust,
1.1500000000000001,0,0,0,one_cosine_gust,
1.155,0,0,0,one_cosine_gust,
1.1599999999999999,0,0,0,one_cosine_gust,
1.165,0,0,0,one_cosine_gust,
1.1699999999999999,0,0,0,one_cosine_gust,
1.175,0,0,0,one_cosine_gust,
1.1799999999999999,0,0,0,one_cosine_gust,
1.1850000000000001,0,0,0,one_cosine_gust,
1.1899999999999999,0,0,0,one_cosine_gust,
1.1950000000000001,0,0,0,one_cosine_gust,
1.2,0,0,0,one_cosine_gust,
1.2050000000000001,0,0,0,one_cosine_gust,
1.21,0,0,0,one_cosine_gust,
1.2150000000000001,0,0,0,one_cosine_gust,
1.22,0,0,0,one_cosine_gust,
1.2250000000000001,0,0,0,one_cosine_gust,
1.23,0,0,0,one_cosine_gust,
1.2350000000000001,0,0,0,one_cosine_gust,
1.24,0,0,0,one_cosine_gust,
1.2450000000000001,0,0,0,one_cosine_gust,
1.25,0,0,0,one_cosine_gust,
1.2550000000000001,0,0,0,one_cosine_gust,
1.26,0,0,0,one_cosine_gust,
1.2650000000000001,0,0,0,one_cosine_gust,
1.27,0,0,0,one_cosine_gust,
1.2750000000000001,0,0,0,one_cosine_gust,
1.28,0,0,0,one_cosine_gust,
1.2849999999999999,0,0,0,one_cosine_gust,
1.29,0,0,0,one_cosine_gust,
1.2949999999999999,0,0,0,one_cosine_gust,
1.3,0,0,0,one_cosine_gust,
1.3049999999999999,0,0,0,one_cosine_gust,
1.3100000000000001,0,0,0,one_cosine_gust,
1.3149999999999999,0,0,0,one_cosine_gust,
1.3200000000000001,0,0,0,one_cosine_gust,
1.325,0,0,0,one_cosine_gust,
1.3300000000000001,0,0,0,one_cosine_gust,
1.335,0,0,0,one_cosine_gust,
1.3400000000000001,0,0,0,one_cosine_gust,
1.345,0,0,0,one_cosine_gust,
1.3500000000000001,0,0,0,one_cosine_gust,
1.355,0,0,0,one_cosine_gust,
1.3600000000000001,0,0,0,one_cosine_gust,
1.365,0,0,0,one_cosine_gust,
1.3700000000000001,0,0,0,one_cosine_gust,
1.375,0,0,0,one_cosine_gust,
1.3800000000000001,0,0,0,one_cosine_gust,
1.385,0,0,0,one_cosine_gust,
1.3900000000000001,0,0,0,one_cosine_gust,
1.395,0,0,0,one_cosine_gust,
1.4000000000000001,0,0,0,one_cosine_gust,
1.405,0,0,0,one_cosine_gust,
1.4099999999999999,0,0,0,one_cosine_gust,
1.415,0,0,0,one_cosine_gust,
1.4199999999999999,0,0,0,one_cosine_gust,
1.425,0,0,0,one_cosine_gust,
1.4299999999999999,0,0,0,one_cosine_gust,
1.4350000000000001,0,0,0,one_cosine_gust,
1.4399999999999999,0,0,0,one_cosine_gust,
1.4450000000000001,0,0,0,one_cosine_gust,
1.45,0,0,0,one_cosine_gust,
1.4550000000000001,0,0,0,one_cosine_gust,
1.46,0,0,0,one_cosine_gust,
1.4650000000000001,0,0,0,one_cosine_gust,
1.47,0,0,0,one_cosine_gust,
1.4750000000000001,0,0,0,one_cosine_gust,
1.48,0,0,0,one_cosine_gust,
1.4850000000000001,0,0,0,one_cosine_gust,
1.49,0,0,0,one_cosine_gust,
1.4950000000000001,0,0,0,one_cosine_gust,
1.5,0,0,0,one_cosine_gust,
1.5050000000000001,0,0,0,one_cosine_gust,
1.51,0,0,0,one_cosine_gust,
1.5150000000000001,0,0,0,one_cosine_gust,
1.52,0,0,0,one_cosine_gust,
1.5250000000000001,0,0,0,one_cosine_gust,
1.53,0,0,0,one_cosine_gust,
1.5350000000000001,0,0,0,one_cosine_gust,
1.54,0,0,0,one_cosine_gust,
1.5449999999999999,0,0,0,one_cosine_gust,
1.55,0,0,0,one_cosine_gust,
1.5549999999999999,0,0,0,one_cosine_gust,
1.5600000000000001,0,0,0,one_cosine_gust,
1.5649999999999999,0,0,0,one_cosine_gust,
1.5700000000000001,0,0,0,one_cosine_gust,
1.575,0,0,0,one_cosine_gust,
1.5800000000000001,0,0,0,one_cosine_gust,
1.585,0,0,0,one_cosine_gust,
1.5900000000000001,0,0,0,one_cosine_gust,
1.595,0,0,0,one_cosine_gust,
1.6000000000000001,0,0,0,one_cosine_gust,
1.605,0,0,0,one_cosine_gust,
1.6100000000000001,0,0,0,one_cosine_gust,
1.615,0,0,0,one_cosine_gust,
1.6200000000000001,0,0,0,one_cosine_gust,
1.625,0,0,0,one_cosine_gust,
1.6300000000000001,0,0,0,one_cosine_gust,
1.635,0,0,0,one_cosine_gust,
1.6400000000000001,0,0,0,one_cosine_gust,
1.645,0,0,0,one_cosine_gust,
1.6500000000000001,0,0,0,one_cosine_gust,
1.655,0,0,0,one_cosine_gust,
1.6600000000000001,0,0,0,one_cosine_gust,
1.665,0,0,0,one_cosine_gust,
1.6699999999999999,0,0,0,one_cosine_gust,
1.675,0,0,0,one_cosine_gust,
1.6799999999999999,0,0,0,one_cosine_gust,
1.6850000000000001,0,0,0,one_cosine_gust,
1.6899999999999999,0,0,0,one_cosine_gust,
1.6950000000000001,0,0,0,one_cosine_gust,
1.7,0,0,0,one_cosine_gust,
1.7050000000000001,0,0,0,one_cosine_gust,
