time,position_error_3d_m,tip_speed_m_s,orientation_error_deg,angular_speed_rad_s,safe,task_success,ax,ay,az,uav_x,uav_y,uav_z,tip_x,tip_y,tip_z,target_x,target_y,target_z,wind_x,thrust_raw_N,max_abs_torque_Nm,solve_time_ms,force_total_x
1.055,0.006429000040431874,0.007306263642935691,0.09402051652936082,0.0031762177014725383,True,False,0.0031293406129682105,1.1633186304344733e-16,0.0033961747360103,0.002872773590214551,-4.046127215948961e-18,3.1995298232631444,0.23142824597353898,3.0297038578404145e-18,0.38990153567370334,0.225,0.0,0.38999999999999996,-0.24741309244190116,129.92935461309267,0.015786434076435756,0.0253,-0.02036794600090759
1.06,0.006465315421414019,0.007222421074306872,0.0949214674581212,0.0031138882424550903,True,False,0.0031293406129682105,1.1633186304344733e-16,0.0033961747360103,0.0028718870357150304,-4.100488764772446e-18,3.1995263684507376,0.231464567705502,2.9999063059500508e-18,0.3899016746250725,0.225,0.0,0.38999999999999996,-0.11351832369467832,129.92935571709364,0.01501328821626897,0.0253,-0.004331429200115682
1.065,0.006501217208365765,0.00714082871283412,0.09580195827553316,0.0030334917860607292,True,False,0.0031293406129682105,1.1633186304344733e-16,0.0033961747360103,0.0028710175756906835,-4.155325701667207e-18,3.199522998540087,0.23150047578875044,2.9690015267233956e-18,0.3899018179740451,0.225,0.0,0.38999999999999996,-0.04716303441156511,129.92935673854646,0.014243217453500823,0.0253,-0.0007683960835971811
1.07,0.006536711501742309,0.00705932912371289,0.09665910174786072,0.0029509053387469088,True,False,0.0031293406129682105,1.1633186304344733e-16,0.0033961747360103,0.002870189670659083,-4.210640226179664e-18,3.1995197135507922,0.23153597615513005,2.93698782143129e-18,0.3899019543138039,0.225,0.0,0.38999999999999996,-0.1321767168981521,129.92935768272713,0.013479213068628221,0.0253,-0.005856815346644454
1.075,0.006571794695593559,0.006976314608774477,0.0974938307660557,0.0028769410196010296,True,False,0.0031293406129682105,1.1633186304344733e-16,0.0033961747360103,0.00286940858445457,-4.266434484658248e-18,3.1995165134942187,0.2315710652577194,2.9038635152740837e-18,0.3899020872846619,0.225,0.0,0.38999999999999996,-0.20471513517763626,129.92935855472197,0.012723690980722346,0.0253,-0.013968453449962403
1.08,0.006606457616465916,0.006891230432054979,0.09830907758639525,0.0028148003332281527,True,False,0.0031293406129682105,1.1633186304344733e-16,0.0033961747360103,0.0028686687896636123,-4.322710570293107e-18,3.199513398377275,0.23160573409644536,2.8696269751064765e-18,0.3899022284027961,0.225,0.0,0.38999999999999996,-0.19092864195782444,129.92935935938524,0.011977897188997836,0.0253,-0.012159066021158307
1.085,0.006640694200735865,0.006805848051785386,0.0991063991144142,0.0027517955704990707,True,False,0.0031293406129682105,1.1633186304344733e-16,0.0033961747360103,0.002867970610763259,-4.379470523159007e-18,3.199510368209173,0.2316399766971708,2.8342766432779045e-18,0.38990238376817393,0.225,0.0,0.38999999999999996,-0.1281308503227221,129.92936010125075,0.01123967024081662,0.0253,-0.005506105364763708
1.09,0.006674505285421732,0.006721071898201519,0.09988469040477188,0.002681988986282245,True,False,0.0031293406129682105,1.1633186304344733e-16,0.0033961747360103,0.00286732741823097,-4.436716330257988e-18,3.1995074230039995,0.23167379383163142,2.7978110508637546e-18,0.3899025489969208,0.225,0.0,0.38999999999999996,-0.07334536552748858,129.92936078449947,0.010507834640938147,0.0253,-0.0018272859927423806
1.095,0.006707892794604578,0.006636414897613722,0.10064256193091063,0.002609260807362857,True,False,0.0031293406129682105,1.1633186304344733e-16,0.0033961747360103,0.002866754064957493,-4.49444992555817e-18,3.1995045627759255,0.2317071873442,2.760228793765748e-18,0.3899027185849645,0.225,0.0,0.38999999999999996,-0.022553422289208182,129.92936141303736,0.009783147487195248,0.0253,-0.00018537892586613082
1.1,0.006740856524157051,0.006551541630789458,0.10137955121188763,0.002536208604866429,True,False,-0.00038589818002891926,1.207416066532016e-16,0.0034866033186870676,0.002866260670815737,-4.552673190033986e-18,3.199501787536808,0.23174015700554002,2.7215285203003028e-18,0.3899028906804647,0.225,0.0,0.38999999999999996,-0.08509108789660563,129.93056265538706,0.014605739764965662,0.0236,-0.0024498476734568795
