method_id,family,case_count,safety_rate,success_rate,catastrophic_count,setpoint_position_rmse_m,setpoint_position_p90_m,setpoint_position_p95_m,trajectory_position_rmse_m,trajectory_position_p90_m,trajectory_position_p95_m,orientation_rmse_rad,tip_velocity_rmse_m_s,endpoint_position_error_m,endpoint_velocity_error_m_s,acquisition_time_s,strong_mean_m,strong_p90_m,physical_effort,thrust_saturation_rate,torque_saturation_rate,wrench_rate_rms,runtime_mean_ms,runtime_p95_ms,runtime_p99_ms,runtime_max_ms,deadline_miss_rate,large_endpoint_failure_fraction
r1r2_full_lqr_013,native_full_lqr,48,0.041666666666666664,0.0,46,17.558701430052043,30.55376350934231,32.21429667889838,3.9351772950084083,7.685553273224787,10.991062472488846,2.8370196031389376,3.860541470132039,12.393901662254555,8.115170935134868,,12.352148969264999,25.43259555487272,23954.84432288821,0.0,0.0,606.8648914117695,0.006137976010101009,0.07282,0.08516012000000016,12.4443,0.0,0.9583333333333334
r1r2_full_lqr_036,native_full_lqr,48,0.041666666666666664,0.0,46,20.638039511799192,34.9578120279556,36.887925560674496,4.674354937964398,11.372878112569877,13.87335504447328,2.809881322312392,4.115277817895715,11.432001712498518,8.043902124257757,,15.058473694484146,27.645241665603294,33948.05767210422,0.0,0.0,854.6197692222619,0.002569090211004273,0.0006,0.074312,4.4059,0.0,0.9583333333333334
r1r2_full_lqr_026,native_full_lqr,48,0.041666666666666664,0.0,46,21.023994323775735,35.215849807637106,45.111510501750516,4.72124044253297,11.351679713612187,18.303337481256655,3.042401791847555,4.157001002839159,11.75824356096097,8.932364093107369,,14.698370194783022,23.453530994476097,39255.45414218247,0.0,0.0,498.19337325574793,0.00914944878472222,0.06169499999999999,0.075406,13.234,2.8935185185185184e-06,0.9583333333333334
r1r2_full_lqr_037,native_full_lqr,48,0.041666666666666664,0.0,46,21.603790571973565,39.191132981417184,40.660115736488,4.593883340842823,11.468197185394967,12.547953518374287,3.021132662045281,4.057747879184732,11.17459569804476,8.67682455753529,,11.995439343104483,22.00850675694008,28344.230427944505,0.0,0.0,739.9459937334808,0.005365883838383839,0.063965,0.07560106000000003,5.17,0.0,0.9583333333333334
r1r2_full_lqr_022,native_full_lqr,48,0.020833333333333332,0.0,47,13.991105680371026,22.279125406159082,24.843027066239717,3.6120332109926068,8.912421332548533,10.473401423994394,3.0009376040821016,3.259789298340026,9.215234216908518,7.2715886803905105,,9.1276787626602,15.495250747752811,21553.15046805562,0.0,0.0,237.12865541314,0.02462494826388889,0.062555,0.081877,16.717,3.993055555555555e-05,0.9166666666666666
r1r2_full_lqr_000,native_full_lqr,48,0.020833333333333332,0.0,47,17.742945023903648,26.61233501592982,31.25448033322005,4.343936921140251,11.946709022605507,13.234492018819328,2.559751347021379,3.5793496908739812,11.231911903708628,7.9781121507953285,,11.530275504231264,19.15884366411716,25619.27135294136,0.0,0.0,665.8416960650703,0.002659555956196581,0.0007,0.077395,7.130999999999999,0.0,0.9166666666666666
r1r2_full_lqr_021,native_full_lqr,48,0.020833333333333332,0.0,47,12.326137625940534,19.19342339345916,22.835654291893178,3.307979905515417,6.517019394813907,7.022240188936046,2.866104981848045,3.6924424602299264,10.131942096875553,7.229836930318001,,6.313858495995518,13.161643259379684,22576.61400433183,0.0,0.0,381.8101486590979,0.014880018849206348,0.06226324999999995,0.07778500000000003,8.2488,2.48015873015873e-06,0.9375
r1r2_full_lqr_033,native_full_lqr,48,0.020833333333333332,0.0,47,13.357280533003562,21.94761617947906,22.62496656375903,3.395328972898716,5.99256864645644,7.78179826390438,3.37343034345265,3.8496819049036795,9.80822165052989,6.661707912637777,,8.86129766255823,17.024966803775783,24351.710855481924,0.0,0.0,398.8131600811094,0.01496408978174603,0.061329999999999996,0.07565447000000003,9.7365,7.4404761904761905e-06,0.9375
r1r2_full_lqr_038,native_full_lqr,48,0.020833333333333332,0.0,47,16.09114034620433,24.261839776211502,33.056407396063804,4.6573646776180855,9.924097704645689,12.4178355327826,2.723599683618044,4.023154821534313,13.08154943011288,8.367842134231127,,10.978128572975416,21.159939281504442,23873.716862567944,0.0,0.0,468.40068624182095,0.00919418287037037,0.060564999999999994,0.07471300000000003,5.7063999999999995,2.8935185185185184e-06,0.9583333333333334
r1r2_full_lqr_002,native_full_lqr,48,0.020833333333333332,0.0,47,16.27804499731631,23.159331489987945,36.637589425841625,4.310472789967728,9.354815526123257,9.687378772270266,2.744581897571219,3.9761740268867207,12.83645657821559,7.62461789472231,,8.440689074731193,15.402091041606594,26734.071209145764,0.0,0.0,539.3877459043978,0.009888544849537035,0.06715674999999997,0.079383,6.5476,0.0,0.9583333333333334
