candidate_id,stage1_rank,sample_id,scenario,safe,task_success,acquisition_time_s,position_rmse_3d_m,orientation_rmse_deg,ramp_peak_position_error_m,ramp_steady_state_position_error_m,equivalent_swing_rms_deg,equivalent_swing_peak_deg,paper_swing_correction_ax_mean,paper_swing_correction_ax_rms,paper_swing_correction_ax_peak,nominal_pid_ax_rms,final_ax_rms,paper_swing_correction_saturation_count,total_acceleration_effort,limiter_mismatch_max,runtime_limits_pass
lv2026_000,1,ramp_dev_0_to_3p0,RAMP_WIND_EQUILIBRIUM_HOLD,True,True,0.0,0.12132071218864744,0.3477774738576266,0.1462048302596153,0.19596440328494374,0.68725771385898,1.2797326126495117,0.004353502000683395,0.026590361486695625,0.061300729037671156,0.1470540053465895,0.14384689050749047,0,0.24832260343552126,0.0,True
lv2026_003,2,calm__+x_r0.15,CALM_3D_SETPOINT,True,False,,0.1919822532344996,7.417531290097778,,,6.55462335225498,14.063410477744823,0.21551968595456628,3.8369295016064537,8.155232527607073,1.1002076376751975,1.1904423848132875,1161,18.640676885709297,9.002478598401117,True
lv2026_003,2,wind_1p5__+x_r0.15,WIND_3D_SETPOINT,True,False,,0.35926784694844205,7.008067304017065,,,6.191589908772642,13.453052489974933,0.08759153966877543,3.7408969567397445,7.710346031682578,1.095955701922785,1.1745053382802837,1171,18.22775352763638,8.737613990228272,True
lv2026_003,2,wind_3p0__+x_r0.15,WIND_3D_SETPOINT,True,False,,1.0174992478793916,7.919399769171584,,,7.017104369690017,14.125592525464564,-0.12095400747876453,4.140294802466421,7.631776183042619,1.3281498893215118,1.3187654275637248,1371,23.025975079462846,8.298065080557931,True
lv2026_003,2,calm__-x_r0.15,CALM_3D_SETPOINT,True,False,,0.20686512299590323,7.478747255252231,,,6.6138281180808605,14.419588472413178,-0.2489850917747677,3.8546998659425964,8.281814070960111,1.0909296093501228,1.1860525631583723,1151,18.47055177200941,9.25629952457244,True
lv2026_003,2,wind_1p5__-x_r0.15,WIND_3D_SETPOINT,True,False,,0.3704011650937047,6.925150755158858,,,6.127891945153481,14.093871125697095,-0.007189350123261352,3.780062442154247,8.025652938400048,1.0930718897990759,1.1563097191319458,1141,17.6654880828067,8.927359571686466,True
lv2026_003,2,wind_3p0__-x_r0.15,WIND_3D_SETPOINT,True,False,,1.0588297722159525,7.384106043414141,,,6.513056393368107,13.09036467269782,-0.05421900590869756,3.9026756719188143,7.241473271463516,1.3082976140965665,1.3049340403415046,1381,22.272105329567577,7.917071731319496,True
lv2026_003,2,calm__+y_r0.15,CALM_3D_SETPOINT,True,True,4.955,0.09327564472024619,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00401628670776459,0.0,True
lv2026_003,2,wind_1p5__+y_r0.15,WIND_3D_SETPOINT,True,False,,0.4210121392399347,7.046135528766092,,,6.231608771829242,13.546741169376046,0.05587212665695805,3.7810144469065374,7.820752962129824,1.0967483087636283,1.1672594011700697,1131,18.038544935208126,8.720869920589092,True
lv2026_003,2,wind_3p0__+y_r0.15,WIND_3D_SETPOINT,True,False,,1.027368721101588,7.5934378337540895,,,6.707710884984274,13.42247814646573,-0.0791812388564013,3.993859065052158,7.441648636603242,1.3210626972059114,1.3099151528360897,1391,22.53996150029403,8.173610277204247,True
lv2026_003,2,calm__-y_r0.15,CALM_3D_SETPOINT,True,True,4.955,0.09327564472024619,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00401628670776459,0.0,True
lv2026_003,2,wind_1p5__-y_r0.15,WIND_3D_SETPOINT,True,False,,0.4210121392399347,7.046135528766092,,,6.231608771829242,13.546741169376046,0.05587212665695805,3.7810144469065374,7.820752962129824,1.0967483087636283,1.1672594011700697,1131,18.038544935208126,8.720869920589092,True
lv2026_003,2,wind_3p0__-y_r0.15,WIND_3D_SETPOINT,True,False,,1.027368721101588,7.5934378337540895,,,6.707710884984274,13.42247814646573,-0.0791812388564013,3.993859065052158,7.441648636603242,1.3210626972059114,1.3099151528360897,1391,22.53996150029403,8.173610277204247,True
lv2026_003,2,calm__+z_r0.15,CALM_3D_SETPOINT,True,True,0.99,0.029780750412311516,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.11217005724800687,0.0,True
lv2026_003,2,wind_1p5__+z_r0.15,WIND_3D_SETPOINT,True,False,,0.42470927175597145,7.034455823910805,,,6.220849645723997,13.88283698609254,0.053927494010646046,3.775891234376884,7.961351347249605,1.0916259528312724,1.1672329488376116,1131,18.11006484209687,8.86829856467731,True
lv2026_003,2,wind_3p0__+z_r0.15,WIND_3D_SETPOINT,True,False,,0.9525095184012354,7.718908749928066,,,6.828702273372362,13.704375990743342,-0.09970096343505538,4.042812404395019,7.405876680074659,1.3016117766009774,1.310152589204524,1371,22.62560998625682,8.149973278753066,True
lv2026_003,2,calm__-z_r0.15,CALM_3D_SETPOINT,True,True,0.99,0.029780750412311496,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.11217005724800738,0.0,True
lv2026_003,2,wind_1p5__-z_r0.15,WIND_3D_SETPOINT,True,False,,0.40725708342806954,7.066881301841647,,,6.251971934694577,13.806053033794019,0.05408919563796623,3.790380218759907,7.9321061575760226,1.0947762268345917,1.1677874471788727,1131,18.174193059892094,8.839207325545695,True
lv2026_003,2,wind_3p0__-z_r0.15,WIND_3D_SETPOINT,True,False,,1.0392771451676672,7.432602937345918,,,6.55970675861053,13.456728762293396,-0.06356308255049321,3.9174961946582583,7.322142658800753,1.3123369064605022,1.3042302099408098,1391,22.495266330527816,7.899185516234626,True
lv2026_003,2,calm__+x_r0.25,CALM_3D_SETPOINT,True,False,,0.21654231267616716,7.83556823524513,,,6.943913880871694,14.512014086885674,0.07089362075564874,4.250919513016989,8.50986914236775,1.1616318825523735,1.2131203571356548,1261,19.506803445501237,9.419300211604687,True
lv2026_003,2,wind_1p5__+x_r0.25,WIND_3D_SETPOINT,True,False,,0.3780326308972611,7.358248095919519,,,6.513211282214315,14.213532367819754,0.1848769578667416,3.819102144851301,8.028016814604669,1.0980216859019278,1.1937016516322774,1211,18.90288555178037,8.976352016583295,True
lv2026_003,2,wind_3p0__+x_r0.25,WIND_3D_SETPOINT,True,False,,1.0578917130561454,7.921552262449025,,,7.019661854666488,14.076587671689683,-0.11749211154002487,4.14295732448188,7.5856893639934215,1.3423501793248658,1.3197999561910088,1381,23.072908572321538,8.217311720094804,True
lv2026_003,2,calm__-x_r0.25,CALM_3D_SETPOINT,True,False,,0.2546368737249299,7.935909505416891,,,7.043826237394917,15.38017463017825,-0.08665422132422114,4.305235070721591,8.785438575540727,1.1603791915212631,1.213236447394432,1261,19.835079832698483,9.745877542039487,True
lv2026_003,2,wind_1p5__-x_r0.25,WIND_3D_SETPOINT,True,False,,0.33638196165356593,6.947062999858348,,,6.154262830377377,14.234759464740467,-0.039981655525298414,3.8156202413663336,8.255235960392707,1.087878351639391,1.1526261842650767,1121,17.578273949904816,9.281309669852392,True
lv2026_003,2,wind_3p0__-x_r0.25,WIND_3D_SETPOINT,True,False,,1.1600083087835675,7.602947276731088,,,6.716824727227719,13.486640264549168,-0.0795100298973687,3.996933635215061,7.4303706034503705,1.3340711077640208,1.3101615734800927,1381,22.549482461162413,8.173186183336261,True
lv2026_003,2,calm__+y_r0.25,CALM_3D_SETPOINT,True,True,5.34,0.15545997022509508,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0111572132455739,0.0,True
