sample_id,scenario,wind_kind,wind_speed_m_s,seed,sample_count,safe,safe_sample_count,task_success,acquisition_time_s,position_rmse_3d_m,orientation_rmse_deg,ramp_peak_position_error_m,ramp_steady_state_position_error_m,total_acceleration_effort,max_abs_ax_m_s2,max_abs_ay_m_s2,max_abs_az_m_s2,max_ax_step_m_s2,max_ay_step_m_s2,max_az_step_m_s2,max_thrust_N,max_abs_torque_Nm,max_cutter_angular_speed_rad_s,solve_time_mean_ms,solve_time_p95_ms,safety_failure_reasons,controller,candidate_id,method,stage2_rank
calm_axis_02,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.1750000000000003,0.05735368994680126,1.3936210077114516e-05,0.15483000990355428,2.450259929725209e-05,0.42766122546577917,2.33514467044748e-05,1.1182949513063787,0.005292272937628493,5.302775101903516e-06,0.25000000000000006,0.0007684421165324285,129.91006384163435,1.1478363319380496,0.015540424945132107,0.02569158683881716,0.0307,[],task_lqr,task_lqr_009,task_lqr,2
calm_axis_03,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.1750000000000003,0.057353689946801255,1.3936210077114516e-05,0.15483000990355425,2.4502599297251226e-05,0.42766122546577895,2.3351446705352166e-05,1.1182949513063791,0.005292272937628607,5.302775101939185e-06,0.25,0.0007684421165326453,129.91006384163435,1.1478363319380502,0.015540424945132095,0.02204369012911287,0.0306,[],task_lqr,task_lqr_009,task_lqr,2
calm_axis_04,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,0.7949999999999999,0.029156087767155787,0.002896124202877416,0.03024741434189453,2.2925750652602595e-08,0.1739017559651913,0.018613670529994093,3.4004553069326086e-16,1.0000000000000016,0.018613670529994096,5.028214851594541e-16,0.25000000000000006,143.1244004990525,0.02861342317047898,0.001133299951881182,0.026461807580174926,0.0295,[],task_lqr,task_lqr_009,task_lqr,2
calm_axis_05,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,0.7949999999999999,0.029155723113740685,0.0028122812109830126,0.030245474325223013,1.9748536314525807e-08,0.17389951807414414,0.018613670529994162,6.989804325231772e-16,0.9999999999999984,0.01861367052999416,5.36204478056984e-16,0.25,133.73733026279052,0.03010993558650376,0.0011491250421455945,0.02483669304456477,0.0308,[],task_lqr,task_lqr_009,task_lqr,2
calm_face_diagonal_00,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.22,0.07199901827443797,0.37145302817218284,0.1959258863811822,0.00021938206864061693,0.6311555345558499,0.9226125610896996,1.0220341581636823,0.06801592158448251,0.25,0.25000000000000006,0.026369583523204218,130.55276147757627,1.0433694824702742,0.13499380289855448,0.02003948354852145,0.0291,[],task_lqr,task_lqr_009,task_lqr,2
calm_face_diagonal_01,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.22,0.07189457458484995,0.36878178272555423,0.1956444720777874,0.00021607387601626894,0.6351612561091886,0.9240125839538263,1.0223613240426297,0.08506348222202093,0.25,0.25,0.025831455292769735,130.90469154340724,1.0493647059416824,0.13476181387096775,0.022855601832569763,0.0315,[],task_lqr,task_lqr_009,task_lqr,2
calm_face_diagonal_02,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.22,0.07199901827443804,0.3714530281721796,0.195925886381182,0.00021938206864061317,0.6311555345558268,0.9226125610896962,1.0220341581636498,0.0680159215844821,0.25,0.25,0.026369583523202372,130.55276147757624,1.0433694824702402,0.13499380289855287,0.027363265306122445,0.0336,[],task_lqr,task_lqr_009,task_lqr,2
calm_face_diagonal_03,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.22,0.07189457458485003,0.36878178272555173,0.1956444720777873,0.00021607387601627173,0.635161256109164,0.9240125839538225,1.0223613240425964,0.08506348222201954,0.25,0.25000000000000006,0.02583145529276932,130.90469154340727,1.0493647059416473,0.13476181387096497,0.02182374010828821,0.0292,[],task_lqr,task_lqr_009,task_lqr,2
calm_face_diagonal_04,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,1.955,0.05495238976068525,0.3719268686282745,0.1346728119804908,0.00021715864385618306,0.4232398163139489,0.9657139433297774,1.843307533176924e-14,0.923967693310652,0.25,1.8270299377303046e-14,0.25000000000000006,142.2258130362388,1.0118062924443953,0.13814184591459583,0.02446447313619325,0.0332,[],task_lqr,task_lqr_009,task_lqr,2
calm_face_diagonal_05,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,1.9300000000000002,0.0546104998860036,0.3765155227677489,0.13341812355444713,0.00020540038544462235,0.44821876106545466,0.9398905962434352,1.8074140429939314e-14,0.9270110609638588,0.25,1.8236916384405507e-14,0.25,133.50295755901982,0.9946927958730646,0.1482139052435823,0.02385106205747605,0.0343,[],task_lqr,task_lqr_009,task_lqr,2
