sample_id,scenario,wind_kind,wind_speed_m_s,seed,sample_count,safe,safe_sample_count,task_success,acquisition_time_s,position_rmse_3d_m,orientation_rmse_deg,ramp_peak_position_error_m,ramp_steady_state_position_error_m,total_acceleration_effort,max_abs_ax_m_s2,max_abs_ay_m_s2,max_abs_az_m_s2,max_ax_step_m_s2,max_ay_step_m_s2,max_az_step_m_s2,max_thrust_N,max_abs_torque_Nm,max_cutter_angular_speed_rad_s,solve_time_mean_ms,solve_time_p95_ms,safety_failure_reasons,controller,candidate_id,method,stage2_rank
stochastic_2011,WIND_3D_SETPOINT,stochastic,0.0,2011,2401,True,2401,True,3.1050000000000004,0.054146371152716144,0.510982173461098,0.19710450794882275,0.007711993503272612,0.35955405182702743,0.9475102967476332,8.570571444419804e-15,0.9913692630504787,0.25,8.551164936552902e-15,0.25,133.57165828498376,1.0768976377774209,0.13533567509017913,0.02506572261557684,0.0343,[],full_lqr,full_lqr_048,full_lqr,2
stochastic_2012,WIND_3D_SETPOINT,stochastic,0.0,2012,2401,True,2401,True,6.390000000000001,0.06653023088268857,0.8024002413491962,0.20919762763056768,0.02809652441970793,0.4091828934775897,1.006065936224481,1.2489214009807509e-14,0.993452875284007,0.25,1.2462822232294572e-14,0.25,133.61999357550093,1.0644411484973355,0.1411867074640706,0.02516459808413161,0.0345,[],full_lqr,full_lqr_048,full_lqr,2
stochastic_2013,WIND_3D_SETPOINT,stochastic,0.0,2013,2401,True,2401,True,6.27,0.0700580945055181,0.7779555125039845,0.21394198309310294,0.029596427475051566,0.35262793948689003,0.9856337218997426,1.2536204936208215e-14,0.9898939325019714,0.25,1.2458734023917198e-14,0.25,143.12681010114076,0.9207868923542303,0.09858977952031639,0.02433094543940025,0.0327,[],full_lqr,full_lqr_048,full_lqr,2
stochastic_2014,WIND_3D_SETPOINT,stochastic,0.0,2014,2401,True,2401,True,2.535,0.06977066246086973,0.5563806033340637,0.21312802617638887,0.02309404619043725,0.6963970954957052,0.27308293314851884,1.137374532086448,0.9921945020008835,0.07213136053902336,0.25,0.25000000000000006,143.02234440739915,1.0865508483209172,0.08139527546389419,0.025877551020408163,0.0352,[],full_lqr,full_lqr_048,full_lqr,2
stochastic_2015,WIND_3D_SETPOINT,stochastic,0.0,2015,2401,True,2401,True,2.2800000000000002,0.06223482627439387,0.2946410960403019,0.20004194209283824,0.018703450206359475,0.6773100957328946,0.12747343156086152,1.061704615103204,0.9918509486800813,0.029806533712571207,0.25,0.25,133.44679039450182,1.176299131241077,0.03944664461870023,0.02747430237401083,0.0343,[],full_lqr,full_lqr_048,full_lqr,2
stochastic_2016,WIND_3D_SETPOINT,stochastic,0.0,2016,2401,True,2401,True,3.295,0.06290469313211657,0.23072021467032292,0.2000342752209236,0.01271958267692787,0.6820809415483823,0.10278261265115349,1.0616881280494983,0.9918404008357871,0.03509024638363237,0.25,0.25,133.4449187952724,1.1762733109590318,0.03106275798671472,0.02548496459808413,0.0354,[],full_lqr,full_lqr_048,full_lqr,2
stochastic_2017,WIND_3D_SETPOINT,stochastic,0.0,2017,2401,True,2401,True,2.3049999999999997,0.06147007958086042,0.1418803699957797,0.1999495624687595,0.012020409067597868,0.6644363146374663,0.05452323499883282,1.137754374709509,0.9918244112372971,0.017174409350695308,0.25,0.25000000000000006,143.02258971652293,1.0870111080595304,0.020137439697129403,0.028044023323615157,0.0347,[],full_lqr,full_lqr_048,full_lqr,2
stochastic_2018,WIND_3D_SETPOINT,stochastic,0.0,2018,2401,True,2401,False,,0.06138559987382394,0.882554286955763,0.14849914457646196,0.03787455898574574,0.20798461657075618,0.9954176251254493,1.9939158000581657e-15,0.011708754487386437,0.25,2.0752466730492903e-15,0.005079325785544828,130.02118678814298,0.9597260464904885,0.132896429488226,0.024375635152019993,0.0341,[],full_lqr,full_lqr_048,full_lqr,2
stochastic_2019,WIND_3D_SETPOINT,stochastic,0.0,2019,2401,True,2401,False,,0.06832527643120465,0.9162953169577723,0.1622418323447436,0.037532885106805976,0.22247367350856717,1.0207817684015366,2.0997218646200284e-15,0.015083822759497895,0.25000000000000006,2.0758876737769204e-15,0.005984183831106913,130.05372941745244,0.9861852151688103,0.13099096877573746,0.02801711786755519,0.0364,[],full_lqr,full_lqr_048,full_lqr,2
ramp_wind_equilibrium_hold,RAMP_WIND_EQUILIBRIUM_HOLD,ramp,3.0,-1,2401,True,2401,True,0.0,0.09048094604174421,0.33612320956665104,0.11606252277987052,0.14438176601600006,0.2488870390114212,0.2375227212357574,1.0782328223432244e-16,0.0010212032671842932,0.003908923871215192,9.412903253929858e-18,0.00012980032885603283,129.92750773327415,0.06645278272709579,0.00814812364717307,0.027298125780924616,0.0347,[],full_lqr,full_lqr_048,full_lqr,2
calm_axis_00,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,8.065,0.06501757047350949,0.896087695591419,0.13953685501389745,0.027383899813877902,0.18403947583282934,1.0,2.2281695343037243e-15,0.010529872092232051,0.25,2.2281695343037594e-15,0.004264431387066995,130.00798179785414,0.9439309828493783,0.1314050433913837,0.028890837151187,0.0347,[],full_lqr,full_lqr_040,full_lqr,3
calm_axis_01,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,8.06,0.0650070244106364,0.8960876955914147,0.13938031034592438,0.027381615493264063,0.18403947583282967,1.0,2.2281695343038016e-15,0.010529872092245447,0.25,2.2281695343037665e-15,0.004264431387064168,130.00798179785423,0.9439309828493767,0.13140504339138376,0.025137942523948357,0.0341,[],full_lqr,full_lqr_040,full_lqr,3
