sample_id,scenario,wind_kind,wind_speed_m_s,seed,sample_count,safe,safe_sample_count,task_success,acquisition_time_s,position_rmse_3d_m,orientation_rmse_deg,ramp_peak_position_error_m,ramp_steady_state_position_error_m,total_acceleration_effort,max_abs_ax_m_s2,max_abs_ay_m_s2,max_abs_az_m_s2,max_ax_step_m_s2,max_ay_step_m_s2,max_az_step_m_s2,max_thrust_N,max_abs_torque_Nm,max_cutter_angular_speed_rad_s,solve_time_mean_ms,solve_time_p95_ms,safety_failure_reasons,controller,candidate_id,method,stage2_rank
constant_3_face_diagonal_07,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,1.9925286966513616,18.42376404668238,1.9693640186290473,2.8777331089895166,37.655138107276784,2.0,1.769671393028433e-17,2.0,0.25,7.165956865782661e-18,0.25,156.50416542398037,3.691833868612085,4.270770616023262,0.03724477301124531,0.0512,[],pid,pid_combo_003,pid,1
constant_3_face_diagonal_08,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,1.9658374976970627,18.673925540465607,2.073976038528521,2.838017622431988,37.99738705228726,2.0,0.11679351095059347,2.0,0.25,0.05660902318699634,0.25,156.6299230952317,3.8878377684598067,4.332405619564044,0.04265860058309038,0.0512,[],pid,pid_combo_003,pid,1
constant_3_face_diagonal_09,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.548844426795246,63.80472589300606,1.3452181810355495,0.3252285288998932,24.557843522247417,2.0,0.014554270973257021,2.0,0.25,0.01414213562373095,0.25,139.74044877013836,2.9506307520766817,1.3722927900365234,0.042675926697209494,0.0533,[],pid,pid_combo_003,pid,1
constant_3_face_diagonal_10,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.5488444267952447,63.80472589300662,1.3452181810355495,0.325228528899886,24.55784352224715,2.0,0.014554270973257021,2.0,0.25,0.01414213562373095,0.25,139.74044877013836,2.9506307520767714,1.3722927900365525,0.03461599333610996,0.0514,[],pid,pid_combo_003,pid,1
constant_3_face_diagonal_11,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,1.965837497697062,18.673925540465607,2.073976038528521,2.838017622431987,37.99738705228726,2.0,0.11679351095059588,2.0,0.25,0.05660902318700808,0.25,156.6299230952317,3.8878377684598044,4.332405619564009,0.03849067055393586,0.0519,[],pid,pid_combo_003,pid,1
stochastic_2000,WIND_3D_SETPOINT,stochastic,0.0,2000,2401,True,2401,False,,1.1432990119971884,12.9549528239538,0.4550567696391745,1.5758495909275094,19.615553529673672,2.0,4.809998556053661e-18,2.0,0.25,3.7444681578001e-18,0.25,154.85468202409763,2.9905653348626875,2.185580300909774,0.03827230320699709,0.0511,[],pid,pid_combo_003,pid,1
stochastic_2001,WIND_3D_SETPOINT,stochastic,0.0,2001,2401,True,2401,False,,1.0239122786890569,13.648129953900773,0.7083355896441256,1.4858289905019617,21.66386333088449,2.0,2.8158891735300175e-18,2.0,0.25,2.8158891735300175e-18,0.25,154.12944707412484,4.080091690847036,2.554282819023836,0.03962644731361933,0.0537,[],pid,pid_combo_003,pid,1
stochastic_2002,WIND_3D_SETPOINT,stochastic,0.0,2002,2401,True,2401,False,,0.4217640577061637,7.910913643501237,0.15798774586295128,0.5774689498632274,10.992364527341994,2.0,0.03143243932121492,1.6561248815505882,0.25,0.015,0.25,148.05544867532305,2.533869558325394,1.0320919164303801,0.03805939192003332,0.0524,[],pid,pid_combo_003,pid,1
stochastic_2003,WIND_3D_SETPOINT,stochastic,0.0,2003,2401,True,2401,False,,1.208168035050179,33.83809134354598,0.9262163978172248,1.8419881115743464,17.90794279215364,2.0,0.022045579951745112,2.0,0.2500000000000001,0.015,0.25,145.20386349191827,3.994829710024071,1.8301326458701237,0.04083227821740941,0.0535,[],pid,pid_combo_003,pid,1
stochastic_2004,WIND_3D_SETPOINT,stochastic,0.0,2004,2401,True,2401,True,0.9500000000000002,0.0540004950461539,0.8083822740269709,0.15000495576441933,0.05749576856125674,0.4752580943413549,0.4917270940885637,0.0,0.9995740896326423,0.07357415847754384,0.0,0.25,143.11876271143478,0.5000763486603077,0.11302250457099348,0.04094277384423157,0.0523,[],pid,pid_combo_003,pid,1
stochastic_2005,WIND_3D_SETPOINT,stochastic,0.0,2005,2401,True,2401,True,0.9500000000000002,0.5797970654372706,9.061508285909412,0.20418289888562322,0.7605291742016953,11.72153286371353,2.0,0.0,2.0,0.25,0.0,0.25000000000000006,151.06538923617435,2.842221059920108,0.7759318197454104,0.03844410662224073,0.0517,[],pid,pid_combo_003,pid,1
stochastic_2006,WIND_3D_SETPOINT,stochastic,0.0,2006,2401,True,2401,False,,1.1917371576663716,35.33216480687172,1.013211558421593,1.768462735295689,20.01760703223617,2.0,0.020452584340275363,2.0,0.25,0.01414213562373095,0.25000000000000006,144.19324853711166,3.8579566979468614,1.9579768265925428,0.03829333610995419,0.0533,[],pid,pid_combo_003,pid,1
