family,method_id,sample_id,task_family,wind_kind,wind_direction,horizontal_distance_bin,vertical_displacement_bin,safe,success,position_pass,speed_pass,endpoint_position_error_m,endpoint_velocity_error_m_s,final_error_bin,deadline_miss_rate,failure_class
native_full_lqr,native_full_lqr_006,native_development_070,setpoint,ramp,cross,near_<=1m,low_<=0.5m,True,False,False,False,0.9646847437921684,0.6464811022851971,0.75_to_1.0,0.0,C_moderate_position_fail
native_full_lqr,native_full_lqr_006,native_development_071,smooth_trajectory,ramp,cross,near_<=1m,low_<=0.5m,True,False,False,False,6.152006792066186,2.2694020549954277,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_072,setpoint,calm,aligned,near_<=1m,low_<=0.5m,True,False,False,False,0.5178202776046513,0.6038870536369207,0.5_to_0.75,0.0,B_narrow_position_fail
native_full_lqr,native_full_lqr_006,native_development_073,smooth_trajectory,calm,aligned,near_<=1m,mid_0.5_to_1m,True,False,False,True,1.0655319387465971,0.027433070524832293,1.0_to_1.5,0.0,C_moderate_position_fail
native_full_lqr,native_full_lqr_006,native_development_074,setpoint,moderate,aligned,mid_1_to_2m,low_<=0.5m,True,False,False,False,1.6681898335350873,0.7257180792948115,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_075,smooth_trajectory,moderate,aligned,mid_1_to_2m,low_<=0.5m,True,False,False,True,3.8294593080242656,0.16783713349580756,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_076,setpoint,strong_sustained,aligned,near_<=1m,low_<=0.5m,True,False,False,True,5.536067647762083,0.28938974873746365,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_077,smooth_trajectory,strong_sustained,aligned,mid_1_to_2m,low_<=0.5m,True,False,False,False,2.3297629538700435,0.5023921510306961,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_078,setpoint,strong_transient,aligned,near_<=1m,low_<=0.5m,True,False,False,True,1.1518497113052057,0.43557903916289537,1.0_to_1.5,0.0,C_moderate_position_fail
native_full_lqr,native_full_lqr_006,native_development_079,smooth_trajectory,strong_transient,aligned,mid_1_to_2m,low_<=0.5m,True,False,False,True,3.2809942639901584,0.13531571762236316,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_080,setpoint,stochastic,aligned,near_<=1m,low_<=0.5m,True,False,False,True,0.6126416611328405,0.3723594752749351,0.5_to_0.75,0.0,B_narrow_position_fail
native_full_lqr,native_full_lqr_006,native_development_081,smooth_trajectory,stochastic,aligned,mid_1_to_2m,low_<=0.5m,True,False,False,True,1.4458022097263694,0.3426115615314613,1.0_to_1.5,0.0,C_moderate_position_fail
native_full_lqr,native_full_lqr_006,native_development_082,setpoint,ramp,aligned,mid_1_to_2m,low_<=0.5m,True,False,False,False,5.191913555632791,0.894544012881209,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_083,smooth_trajectory,ramp,aligned,near_<=1m,low_<=0.5m,True,False,False,False,5.485671884136061,1.5609840195063363,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_084,setpoint,calm,opposed,near_<=1m,low_<=0.5m,True,True,True,True,0.20490181060313412,0.26247192063764113,<=0.5,0.0,PASS
native_full_lqr,native_full_lqr_006,native_development_085,smooth_trajectory,calm,opposed,mid_1_to_2m,low_<=0.5m,True,True,True,True,0.16941428532309885,0.03984887240710002,<=0.5,0.0,PASS
native_full_lqr,native_full_lqr_006,native_development_086,setpoint,moderate,opposed,mid_1_to_2m,low_<=0.5m,True,False,False,False,3.9896106917562855,0.5105929290483947,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_087,smooth_trajectory,moderate,opposed,mid_1_to_2m,low_<=0.5m,True,False,False,True,1.763335361779863,0.07085190789656616,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_088,setpoint,strong_sustained,opposed,mid_1_to_2m,low_<=0.5m,False,False,False,False,10.229771206074966,0.5036589054778272,>1.5,0.0,E_safety_catastrophic
native_full_lqr,native_full_lqr_006,native_development_089,smooth_trajectory,strong_sustained,opposed,mid_1_to_2m,low_<=0.5m,True,False,False,True,8.48493378058327,0.293780269497094,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_090,setpoint,strong_transient,opposed,near_<=1m,low_<=0.5m,True,False,False,True,2.991878399008979,0.3049212115282906,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_091,smooth_trajectory,strong_transient,opposed,near_<=1m,low_<=0.5m,True,False,False,True,2.1554714939303037,0.08168282338163603,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_092,setpoint,stochastic,opposed,mid_1_to_2m,low_<=0.5m,True,False,True,False,0.2774406331516933,0.931144051957836,<=0.5,0.0,A_position_pass_speed_fail
native_full_lqr,native_full_lqr_006,native_development_093,smooth_trajectory,stochastic,opposed,near_<=1m,low_<=0.5m,True,False,False,True,0.9537611134903727,0.04692381515534958,0.75_to_1.0,0.0,C_moderate_position_fail
native_full_lqr,native_full_lqr_006,native_development_094,setpoint,ramp,opposed,near_<=1m,low_<=0.5m,True,False,False,False,7.909939930011385,2.070410725311199,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_095,smooth_trajectory,ramp,opposed,mid_1_to_2m,low_<=0.5m,True,False,False,False,6.774910872795586,1.8555957363485462,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_096,setpoint,calm,cross,near_<=1m,low_<=0.5m,True,True,True,True,0.3828831277176152,0.18095647839816129,<=0.5,0.0,PASS
native_full_lqr,native_full_lqr_006,native_development_097,smooth_trajectory,calm,cross,near_<=1m,low_<=0.5m,True,False,False,True,0.5978753453881565,0.03223250726511506,0.5_to_0.75,0.0,B_narrow_position_fail
native_full_lqr,native_full_lqr_006,native_development_098,setpoint,moderate,cross,mid_1_to_2m,low_<=0.5m,True,False,False,False,0.832761131185016,0.9342162449304496,0.75_to_1.0,0.0,C_moderate_position_fail
native_full_lqr,native_full_lqr_006,native_development_099,smooth_trajectory,moderate,cross,mid_1_to_2m,low_<=0.5m,True,False,False,True,2.960340257893147,0.109422527956863,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_100,setpoint,strong_sustained,cross,mid_1_to_2m,low_<=0.5m,True,False,False,False,7.258131845693966,0.7040233594121903,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_101,smooth_trajectory,strong_sustained,cross,near_<=1m,low_<=0.5m,False,False,False,False,8.129220943190576,0.916347083870781,>1.5,0.0,E_safety_catastrophic
native_full_lqr,native_full_lqr_006,native_development_102,setpoint,strong_transient,cross,mid_1_to_2m,low_<=0.5m,True,False,False,False,1.5855449508071124,0.7972842701164532,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_103,smooth_trajectory,strong_transient,cross,mid_1_to_2m,low_<=0.5m,True,False,False,True,2.677500549413281,0.0748038327022229,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_104,setpoint,stochastic,cross,near_<=1m,low_<=0.5m,True,False,False,False,0.6790822360677621,0.7422354998024411,0.5_to_0.75,0.0,B_narrow_position_fail
native_full_lqr,native_full_lqr_006,native_development_105,smooth_trajectory,stochastic,cross,mid_1_to_2m,low_<=0.5m,True,False,False,True,2.1908876072247567,0.09049332441522424,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_106,setpoint,ramp,cross,mid_1_to_2m,low_<=0.5m,True,False,False,False,2.4994178286301563,1.473322796557161,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_107,smooth_trajectory,ramp,cross,near_<=1m,mid_0.5_to_1m,True,False,False,False,4.55579958918753,0.9219132374778028,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_108,setpoint,calm,aligned,mid_1_to_2m,low_<=0.5m,True,False,False,False,0.5129706489724949,0.6239652781259493,0.5_to_0.75,0.0,B_narrow_position_fail
native_full_lqr,native_full_lqr_006,native_development_109,smooth_trajectory,calm,aligned,mid_1_to_2m,low_<=0.5m,True,True,True,True,0.1135616949974663,0.030107916332493774,<=0.5,0.0,PASS
native_full_lqr,native_full_lqr_006,native_development_110,setpoint,moderate,aligned,mid_1_to_2m,low_<=0.5m,True,True,True,True,0.18293630703564134,0.017618815535990744,<=0.5,0.0,PASS
native_full_lqr,native_full_lqr_006,native_development_111,smooth_trajectory,moderate,aligned,near_<=1m,low_<=0.5m,True,False,False,True,3.3520846159524242,0.1823795468859326,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_112,setpoint,strong_sustained,aligned,near_<=1m,low_<=0.5m,True,False,False,False,6.096766992215536,0.7935305179219188,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_113,smooth_trajectory,strong_sustained,aligned,near_<=1m,low_<=0.5m,False,False,False,False,7.877400055821583,0.9497244811533747,>1.5,0.0,E_safety_catastrophic
native_full_lqr,native_full_lqr_006,native_development_114,setpoint,strong_transient,aligned,mid_1_to_2m,low_<=0.5m,True,False,False,False,1.003455388046148,1.199479753058118,1.0_to_1.5,0.0,C_moderate_position_fail
native_full_lqr,native_full_lqr_006,native_development_115,smooth_trajectory,strong_transient,aligned,near_<=1m,low_<=0.5m,True,False,False,True,2.072207443372692,0.0611611095462878,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_116,setpoint,stochastic,aligned,mid_1_to_2m,low_<=0.5m,True,False,False,False,1.8373784921727625,1.2796476382794104,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_117,smooth_trajectory,stochastic,aligned,near_<=1m,low_<=0.5m,True,True,True,True,0.05477941763148448,0.10250258180258734,<=0.5,0.0,PASS
native_full_lqr,native_full_lqr_006,native_development_118,setpoint,ramp,aligned,near_<=1m,low_<=0.5m,True,False,False,True,1.6256231585573255,0.37952318438040156,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_119,smooth_trajectory,ramp,aligned,mid_1_to_2m,low_<=0.5m,True,False,False,True,3.813828137009545,0.2943852072530607,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_120,setpoint,calm,opposed,near_<=1m,low_<=0.5m,True,True,True,True,0.2911004356704678,0.3702339220326406,<=0.5,0.0,PASS
native_full_lqr,native_full_lqr_006,native_development_121,smooth_trajectory,calm,opposed,mid_1_to_2m,mid_0.5_to_1m,True,False,False,True,1.2760596631708296,0.0883466040289143,1.0_to_1.5,0.0,C_moderate_position_fail
native_full_lqr,native_full_lqr_006,native_development_122,setpoint,moderate,opposed,mid_1_to_2m,low_<=0.5m,True,False,False,True,1.9535443370165129,0.41687241104049605,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_123,smooth_trajectory,moderate,opposed,mid_1_to_2m,low_<=0.5m,True,False,False,True,2.1494636444761754,0.15718863597598368,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_124,setpoint,strong_sustained,opposed,mid_1_to_2m,low_<=0.5m,False,False,False,True,10.575823788095269,0.3730536999298259,>1.5,0.0,E_safety_catastrophic
native_full_lqr,native_full_lqr_006,native_development_125,smooth_trajectory,strong_sustained,opposed,mid_1_to_2m,low_<=0.5m,True,False,False,True,9.559292461190601,0.30935971820750074,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_126,setpoint,strong_transient,opposed,mid_1_to_2m,low_<=0.5m,True,False,False,True,0.7461126143882508,0.17695336247116772,0.5_to_0.75,0.0,B_narrow_position_fail
native_full_lqr,native_full_lqr_006,native_development_127,smooth_trajectory,strong_transient,opposed,mid_1_to_2m,low_<=0.5m,True,False,False,True,1.5105171230438363,0.06097020042460357,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_128,setpoint,stochastic,opposed,near_<=1m,low_<=0.5m,True,True,True,True,0.46794597981236397,0.21423576538458605,<=0.5,0.0,PASS
native_full_lqr,native_full_lqr_006,native_development_129,smooth_trajectory,stochastic,opposed,mid_1_to_2m,low_<=0.5m,True,False,False,True,0.8106149606588725,0.09992284873075084,0.75_to_1.0,0.0,C_moderate_position_fail
native_full_lqr,native_full_lqr_006,native_development_130,setpoint,ramp,opposed,near_<=1m,low_<=0.5m,True,False,False,False,7.749116049106903,2.0583164768049564,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_131,smooth_trajectory,ramp,opposed,mid_1_to_2m,low_<=0.5m,True,False,False,False,7.9538908962692325,2.5425860132415243,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_132,setpoint,calm,cross,near_<=1m,low_<=0.5m,True,False,False,False,0.577866361124555,0.5903103001635066,0.5_to_0.75,0.0,B_narrow_position_fail
native_full_lqr,native_full_lqr_006,native_development_133,smooth_trajectory,calm,cross,mid_1_to_2m,low_<=0.5m,True,False,False,True,0.7911910210081071,0.05637226432650019,0.75_to_1.0,0.0,C_moderate_position_fail
native_full_lqr,native_full_lqr_006,native_development_134,setpoint,moderate,cross,mid_1_to_2m,low_<=0.5m,True,False,True,False,0.4779233422963233,1.136252041876882,<=0.5,0.0,A_position_pass_speed_fail
native_full_lqr,native_full_lqr_006,native_development_135,smooth_trajectory,moderate,cross,near_<=1m,low_<=0.5m,True,False,False,True,1.76431497713624,0.10700787573994862,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_136,setpoint,strong_sustained,cross,mid_1_to_2m,low_<=0.5m,True,False,False,False,3.564245246204426,1.347065074331931,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_137,smooth_trajectory,strong_sustained,cross,mid_1_to_2m,low_<=0.5m,False,False,False,True,9.108794154934639,0.4803304543902787,>1.5,0.0,E_safety_catastrophic
native_full_lqr,native_full_lqr_006,native_development_138,setpoint,strong_transient,cross,near_<=1m,low_<=0.5m,True,False,False,False,1.8853282581817992,0.6516470887988,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_139,smooth_trajectory,strong_transient,cross,near_<=1m,low_<=0.5m,True,False,False,True,1.415617563652383,0.27276972510421926,1.0_to_1.5,0.0,C_moderate_position_fail
native_full_lqr,native_full_lqr_006,native_development_140,setpoint,stochastic,cross,mid_1_to_2m,low_<=0.5m,True,False,False,True,0.7741506115146682,0.37489750790811227,0.75_to_1.0,0.0,C_moderate_position_fail
native_full_lqr,native_full_lqr_006,native_development_141,smooth_trajectory,stochastic,cross,mid_1_to_2m,low_<=0.5m,True,False,False,True,0.6136837135349363,0.2651876334738153,0.5_to_0.75,0.0,B_narrow_position_fail
native_full_lqr,native_full_lqr_006,native_development_142,setpoint,ramp,cross,mid_1_to_2m,low_<=0.5m,True,False,False,False,7.456714281841156,1.9759169077709267,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_143,smooth_trajectory,ramp,cross,mid_1_to_2m,low_<=0.5m,True,False,False,False,5.7038692997256915,2.5141920388263417,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_144,setpoint,calm,aligned,mid_1_to_2m,low_<=0.5m,True,True,True,True,0.35973449238271715,0.34374756915484095,<=0.5,0.0,PASS
native_full_lqr,native_full_lqr_006,native_development_145,smooth_trajectory,calm,aligned,near_<=1m,mid_0.5_to_1m,True,True,True,True,0.0929149215058769,0.035849415335345816,<=0.5,0.0,PASS
native_full_lqr,native_full_lqr_006,native_development_146,setpoint,moderate,aligned,near_<=1m,low_<=0.5m,True,False,False,True,1.1542986060057874,0.06476061907241609,1.0_to_1.5,0.0,C_moderate_position_fail
native_full_lqr,native_full_lqr_006,native_development_147,smooth_trajectory,moderate,aligned,mid_1_to_2m,low_<=0.5m,True,False,False,True,3.856926049933264,0.2722578110974027,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_148,setpoint,strong_sustained,aligned,near_<=1m,mid_0.5_to_1m,True,False,False,False,6.903988164276134,0.9643651490384474,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_149,smooth_trajectory,strong_sustained,aligned,mid_1_to_2m,low_<=0.5m,True,False,False,False,6.169203898915906,0.7202003724120948,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_150,setpoint,strong_transient,aligned,mid_1_to_2m,low_<=0.5m,True,False,False,False,1.3377627661509586,1.0706405736316507,1.0_to_1.5,0.0,C_moderate_position_fail
native_full_lqr,native_full_lqr_006,native_development_151,smooth_trajectory,strong_transient,aligned,near_<=1m,low_<=0.5m,True,False,False,True,1.7229596243329626,0.055107130033427494,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_152,setpoint,stochastic,aligned,mid_1_to_2m,low_<=0.5m,True,False,False,True,1.0024990317599678,0.4733504527033833,1.0_to_1.5,0.0,C_moderate_position_fail
native_full_lqr,native_full_lqr_006,native_development_153,smooth_trajectory,stochastic,aligned,mid_1_to_2m,low_<=0.5m,True,True,True,True,0.4617833930225487,0.13539920931495888,<=0.5,0.0,PASS
native_full_lqr,native_full_lqr_006,native_development_154,setpoint,ramp,aligned,near_<=1m,low_<=0.5m,True,False,False,False,5.027066319145988,1.3643765494251692,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_155,smooth_trajectory,ramp,aligned,near_<=1m,low_<=0.5m,True,False,False,False,5.479994350511042,0.9141344944300621,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_156,setpoint,calm,opposed,near_<=1m,mid_0.5_to_1m,True,True,True,True,0.48112792433866897,0.09933771387447954,<=0.5,0.0,PASS
native_full_lqr,native_full_lqr_006,native_development_157,smooth_trajectory,calm,opposed,near_<=1m,low_<=0.5m,True,False,False,True,0.6944060755263165,0.018074951432796336,0.5_to_0.75,0.0,B_narrow_position_fail
native_full_lqr,native_full_lqr_006,native_development_158,setpoint,moderate,opposed,near_<=1m,low_<=0.5m,True,False,False,True,3.768975190478799,0.37141199860543656,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_159,smooth_trajectory,moderate,opposed,mid_1_to_2m,low_<=0.5m,True,True,True,True,0.24596268813861388,0.11444042777587984,<=0.5,0.0,PASS
native_full_lqr,native_full_lqr_006,native_development_160,setpoint,strong_sustained,opposed,near_<=1m,low_<=0.5m,True,False,False,True,7.8193998510707,0.226455465991475,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_161,smooth_trajectory,strong_sustained,opposed,mid_1_to_2m,low_<=0.5m,True,False,False,False,1.6315158114580046,0.5716986684538798,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_162,setpoint,strong_transient,opposed,mid_1_to_2m,low_<=0.5m,True,False,False,False,2.4973669571129204,0.5028680893911268,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_163,smooth_trajectory,strong_transient,opposed,near_<=1m,low_<=0.5m,True,False,False,True,1.9859587573358404,0.17025966947305318,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_164,setpoint,stochastic,opposed,near_<=1m,low_<=0.5m,True,False,False,True,1.0852317673530278,0.39719668488283943,1.0_to_1.5,0.0,C_moderate_position_fail
native_full_lqr,native_full_lqr_006,native_development_165,smooth_trajectory,stochastic,opposed,mid_1_to_2m,low_<=0.5m,True,True,True,True,0.40942774026076684,0.06726509789349573,<=0.5,0.0,PASS
native_full_lqr,native_full_lqr_006,native_development_166,setpoint,ramp,opposed,near_<=1m,low_<=0.5m,True,False,False,False,7.510423854401504,2.0877479038818274,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_167,smooth_trajectory,ramp,opposed,mid_1_to_2m,low_<=0.5m,True,False,False,False,7.954285090614522,2.1461784106100645,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_168,setpoint,calm,cross,mid_1_to_2m,low_<=0.5m,True,False,False,False,0.8310599587024499,0.9917843149465579,0.75_to_1.0,0.0,C_moderate_position_fail
native_full_lqr,native_full_lqr_006,native_development_169,smooth_trajectory,calm,cross,near_<=1m,low_<=0.5m,True,False,False,True,0.9052298474275606,0.014854616339033441,0.75_to_1.0,0.0,C_moderate_position_fail
native_full_lqr,native_full_lqr_006,native_development_170,setpoint,moderate,cross,mid_1_to_2m,low_<=0.5m,True,False,False,False,2.096633530947845,0.9323303404719006,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_171,smooth_trajectory,moderate,cross,near_<=1m,low_<=0.5m,True,False,False,True,2.324293076317119,0.08854133629171398,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_172,setpoint,strong_sustained,cross,near_<=1m,low_<=0.5m,True,False,False,False,7.506410473461037,0.7196460261319049,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_173,smooth_trajectory,strong_sustained,cross,near_<=1m,low_<=0.5m,True,False,False,False,7.537435448730706,0.841733081566816,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_174,setpoint,strong_transient,cross,mid_1_to_2m,low_<=0.5m,True,False,False,True,2.9900655308976254,0.33823664501403355,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_175,smooth_trajectory,strong_transient,cross,near_<=1m,low_<=0.5m,True,False,False,True,2.1863761276829528,0.1460658410770792,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_176,setpoint,stochastic,cross,near_<=1m,low_<=0.5m,True,False,False,True,1.1527118876160989,0.07687679365440417,1.0_to_1.5,0.0,C_moderate_position_fail
native_full_lqr,native_full_lqr_006,native_development_177,smooth_trajectory,stochastic,cross,near_<=1m,mid_0.5_to_1m,True,False,False,True,1.011267647065534,0.17994154356878173,1.0_to_1.5,0.0,C_moderate_position_fail
native_full_lqr,native_full_lqr_006,native_development_178,setpoint,ramp,cross,near_<=1m,low_<=0.5m,True,False,False,False,6.2429311598805315,1.284479226924977,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_179,smooth_trajectory,ramp,cross,mid_1_to_2m,low_<=0.5m,True,False,False,False,6.376898237286617,1.2383829578818906,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_180,setpoint,calm,aligned,near_<=1m,low_<=0.5m,True,True,True,True,0.3574073673401332,0.34658434156407275,<=0.5,0.0,PASS
native_full_lqr,native_full_lqr_006,native_development_181,smooth_trajectory,calm,aligned,mid_1_to_2m,low_<=0.5m,True,False,False,True,1.3638464389088947,0.030445148943757334,1.0_to_1.5,0.0,C_moderate_position_fail
native_full_lqr,native_full_lqr_006,native_development_182,setpoint,moderate,aligned,mid_1_to_2m,low_<=0.5m,True,False,False,False,1.7066730838227617,0.7091056200439979,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_183,smooth_trajectory,moderate,aligned,near_<=1m,mid_0.5_to_1m,True,False,False,True,2.0897335732739064,0.095528549787196,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_184,setpoint,strong_sustained,aligned,near_<=1m,low_<=0.5m,True,False,False,True,4.37255015550282,0.26504081520103184,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_185,smooth_trajectory,strong_sustained,aligned,near_<=1m,low_<=0.5m,False,False,False,False,7.770043071092476,1.01163717160073,>1.5,0.0,E_safety_catastrophic
native_full_lqr,native_full_lqr_006,native_development_186,setpoint,strong_transient,aligned,near_<=1m,low_<=0.5m,True,False,False,False,1.8050397134260157,0.7342980578512374,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_187,smooth_trajectory,strong_transient,aligned,mid_1_to_2m,low_<=0.5m,True,False,False,True,3.420945848268549,0.23636875397018123,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_188,setpoint,stochastic,aligned,mid_1_to_2m,low_<=0.5m,True,False,False,True,0.5467995576812016,0.255960479923844,0.5_to_0.75,0.0,B_narrow_position_fail
native_full_lqr,native_full_lqr_006,native_development_189,smooth_trajectory,stochastic,aligned,near_<=1m,low_<=0.5m,True,True,True,True,0.12641820998843648,0.27101615167846943,<=0.5,0.0,PASS
native_full_lqr,native_full_lqr_006,native_development_190,setpoint,ramp,aligned,near_<=1m,low_<=0.5m,True,False,False,False,5.831037355792278,1.1359744920198953,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_191,smooth_trajectory,ramp,aligned,near_<=1m,low_<=0.5m,True,False,False,False,5.985159847689577,1.0410226269245608,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_192,setpoint,calm,opposed,mid_1_to_2m,low_<=0.5m,True,True,True,True,0.418001697307151,0.49224100205885185,<=0.5,0.0,PASS
native_full_lqr,native_full_lqr_006,native_development_193,smooth_trajectory,calm,opposed,near_<=1m,low_<=0.5m,True,False,False,True,0.7335875431086559,0.02761410798943203,0.5_to_0.75,0.0,B_narrow_position_fail
native_full_lqr,native_full_lqr_006,native_development_194,setpoint,moderate,opposed,mid_1_to_2m,low_<=0.5m,True,False,False,True,2.282618149053192,0.47267142724453237,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_195,smooth_trajectory,moderate,opposed,near_<=1m,low_<=0.5m,True,False,False,True,2.3776691889226877,0.09499354485038798,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_196,setpoint,strong_sustained,opposed,mid_1_to_2m,low_<=0.5m,True,False,False,True,2.9835266684652004,0.3658825083808602,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_197,smooth_trajectory,strong_sustained,opposed,mid_1_to_2m,low_<=0.5m,True,False,False,False,5.011128609920278,0.7125247766901374,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_198,setpoint,strong_transient,opposed,mid_1_to_2m,low_<=0.5m,True,False,False,False,3.152762307074651,0.557996866377139,>1.5,0.0,D_large_tracking_failure
native_full_lqr,native_full_lqr_006,native_development_199,smooth_trajectory,strong_transient,opposed,mid_1_to_2m,low_<=0.5m,True,False,False,True,0.9142587385448153,0.04545092979072413,0.75_to_1.0,0.0,C_moderate_position_fail
native_task_lqr,native_task_lqr_004,native_development_000,setpoint,calm,aligned,near_<=1m,low_<=0.5m,True,True,True,True,0.36627289508377125,0.19997034820218063,<=0.5,0.0,PASS
native_task_lqr,native_task_lqr_004,native_development_001,smooth_trajectory,calm,aligned,mid_1_to_2m,low_<=0.5m,True,False,False,True,0.7893006200513762,0.07526742200694976,0.75_to_1.0,0.0,C_moderate_position_fail
native_task_lqr,native_task_lqr_004,native_development_002,setpoint,moderate,aligned,mid_1_to_2m,low_<=0.5m,True,False,False,True,1.9594976387606813,0.32805570697212233,>1.5,0.0,D_large_tracking_failure
native_task_lqr,native_task_lqr_004,native_development_003,smooth_trajectory,moderate,aligned,near_<=1m,low_<=0.5m,True,False,False,True,3.01255110042642,0.12022183211927706,>1.5,0.0,D_large_tracking_failure
