controller,stage2_rank,sample_id,safe,task_success,acquisition_time_s,position_rmse_3d_m,orientation_rmse_deg,ramp_peak_position_error_m,ramp_steady_state_position_error_m,control_effort,x_control_effort,total_acceleration_effort,max_abs_ax_m_s2,max_ax_step_m_s2,max_abs_ay_m_s2,max_ay_step_m_s2,max_abs_az_m_s2,max_az_step_m_s2,max_cutter_angular_speed_rad_s,max_thrust_N,max_abs_torque_Nm
pid,2,stochastic_dev_0001,True,False,,0.07335110177689272,0.9697889824764664,,,0.05231649855745492,0.05231649855745492,0.055831762424376305,0.13713956695033283,0.12277073180848033,0.0,0.0,0.05420425012138161,0.014875290621510415,0.07429415221390395,130.6017256426396,0.23838307238502904
pid,2,stochastic_dev_0002,True,True,6.425000000000001,0.09564000136198109,0.5656445820386112,,,0.02528556396008202,0.02528556396008202,0.028559980609109317,0.11662906427810775,0.010594498146132655,0.03448835140132406,0.015,0.035662430650431634,0.008584550144332223,0.038383045721443805,130.3525036561286,0.10826135310854192
pid,2,stochastic_dev_0003,True,True,5.42,0.08843109028340841,0.3164541172945981,,,0.010858160960509407,0.010858160960509407,0.013710840079574757,0.06295499288665617,0.006329229648946125,0.0343820707664119,0.015,0.022384300457952297,0.009145960993303535,0.030483036097712232,130.18058938468758,0.06944627255243695
pid,2,stochastic_dev_0004,True,True,1.0600000000000005,0.044498238304485085,0.4631992766756456,,,0.017775338906268652,0.017775338906268652,0.13422610629018863,0.10804042815614942,0.009325194144371801,0.0,0.0,0.7553012661562282,0.25,0.03779292734910722,139.8841161579529,0.1143292704699076
pid,2,stochastic_dev_0005,True,True,0.9900000000000002,0.04105173322838989,0.3878506239447188,,,0.009524190627643151,0.009524190627643151,0.12352975690390566,0.0697024283194974,0.004918911194377262,0.0,0.0,0.7538464410512655,0.25000000000000006,0.027538351371540842,132.6175889745698,0.08104009247023337
pid,2,stochastic_dev_0006,True,False,,0.12028515412730097,1.0147154026504952,,,0.0683285734486679,0.0683285734486679,0.07171457005057041,0.21771774001826955,0.20193994614175767,0.0,0.0,0.03917527076710486,0.016494187394429462,0.06748929408021337,130.39283823563844,0.3251576533036405
pid,2,stochastic_dev_0007,True,True,2.455,0.0672581254349627,0.39372012416364394,,,0.020589082518042853,0.020589082518042853,0.021504733025200874,0.15221234920381516,0.19653017563491004,0.0,0.0,0.028118567551600183,0.010770458300412846,0.032843636003858895,130.25752439164285,0.3440003253477286
pid,2,stochastic_dev_0008,True,True,5.345000000000001,0.14342002163823,0.24270375758259194,,,0.008945512713733627,0.008945512713733627,0.016567229609795044,0.08499721924524643,0.01147947348792434,0.05732718735010819,0.025,0.0436420183100769,0.02118822074172817,0.04624143071325321,130.46278573860536,0.0746748522277722
pid,2,stochastic_dev_0009,True,True,5.385,0.14140331906978337,0.10841748476529227,,,0.00139334124116686,0.00139334124116686,0.007948371417290778,0.037808034209807086,0.004934589792213555,0.057355601527023334,0.025,0.014105901728664685,0.00817598866611109,0.01153623301034795,130.06990392014077,0.0747262288808863
pid,2,stochastic_dev_0010,True,True,6.540000000000001,0.08133811729658544,0.897065103361251,,,0.04910559020490709,0.04910559020490709,0.31659529016552634,0.1799746081006887,0.018189575220943693,0.0,0.0,0.9987289253749723,0.25,0.07546925255556414,143.10081420551316,0.14052563140710855
pid,2,stochastic_dev_0011,True,True,1.255,0.052587815240205435,0.12621934173888558,,,0.0016134200479748415,0.0016134200479748415,0.2816466173651906,0.026399176287568084,0.003640999233642701,0.0,0.0,1.0048982564447635,0.25000000000000006,0.013886618177179592,134.30433095904576,0.03402450526016665
pid,2,stochastic_dev_0012,True,True,2.8,0.06086258276707005,0.4673787205110015,,,0.01542577168179397,0.01542577168179397,0.016074154979340595,0.11047322582661741,0.12115052363071868,0.0,0.0,0.02242094389776703,0.009247695109528543,0.03330438508503611,130.08898726088205,0.19753306517555314
pid,2,stochastic_dev_0013,True,True,4.085,0.07088137466645848,0.6319899537664452,,,0.030468105446670196,0.030468105446670196,0.03162057874463242,0.13103928453621758,0.122879367790983,0.0,0.0,0.02868426240597273,0.00876021835478052,0.04647345165921052,130.26241083004064,0.19722413186140555
pid,2,stochastic_dev_0014,True,False,,0.09296377824931068,0.5371289547798486,,,0.019177689126761387,0.019177689126761387,0.022599895302994725,0.0995389487896984,0.008668396832160696,0.034404523964448215,0.015,0.02774177722613532,0.014154379626981368,0.05146947416028586,130.25748496763296,0.09390382694588538
pid,2,stochastic_dev_0015,True,True,5.125,0.08635483204717453,0.13858728992493557,,,0.004462031064226127,0.004462031064226127,0.007038757657664206,0.05046842181084636,0.006153921672517215,0.034421141146363354,0.015,0.013212038220022856,0.008779703257028508,0.018305727762360034,130.0552729899385,0.04484178026716381
pid,2,stochastic_dev_0016,True,True,1.0250000000000004,0.03780415748593285,0.3681377511580349,,,0.006302904695203335,0.006302904695203335,0.12233783608727161,0.06271430995569156,0.007804123571189314,0.0,0.0,0.7461123148490321,0.25,0.029002997638845084,139.76357436413974,0.0709462367001232
pid,2,stochastic_dev_0017,True,True,1.0200000000000005,0.0398637424548193,0.17440273580769747,,,0.010577768199007763,0.010577768199007763,0.12633439330338905,0.08535716052530273,0.00923529269567757,0.0,0.0,0.759793225418985,0.25,0.04417107206486115,132.54792376749566,0.03421444669633103
pid,2,stochastic_dev_0018,True,False,,0.11209233638173513,0.7744531831175232,,,0.04802873193171292,0.04802873193171292,0.049991254038500556,0.19747861701508174,0.20116853561036924,0.0,0.0,0.027566761467609432,0.01340807266403184,0.06088923417043893,130.24215795379789,0.30282735191307164
pid,2,stochastic_dev_0019,True,False,,0.10667108979491895,1.041478477630542,,,0.07079477140021603,0.07079477140021603,0.07387599804417791,0.19490318905899923,0.20014710555237783,0.0,0.0,0.04296318110332096,0.015035195714737628,0.07143895374118409,130.45477020553275,0.31194477568165047
pid,2,ramp_dev_0_to_3p0,True,True,0.0,0.14252576131137484,0.3668336916798293,0.16587089900484192,0.23180233572593295,0.25869262932754333,0.25869262932754333,0.2587873038339156,0.24939763861163233,0.004127443781166196,0.0,0.0,0.008429566919473134,0.0008229023914722142,0.011625485877645591,130.02617962665147,0.07258774429320108
pid,3,calm__+x_r0.15,True,True,5.295,0.07282876039311247,0.3859096312774164,,,0.01090968335348593,0.01090968335348593,0.01150930809304974,0.12,0.12,0.0,0.0,0.013430476550518608,0.0019989560524632547,0.023374569841253138,130.05898974649963,0.1891543217465406
pid,3,wind_1p5__+x_r0.15,True,True,1.955,0.0539214734623718,0.5469541624910185,,,0.051300860244668414,0.051300860244668414,0.052571492926252406,0.12277549258775083,0.11951321846897171,0.0,0.0,0.019102040235916797,0.009314939051336152,0.032960026994613346,130.1381574606904,0.18037221704280088
pid,3,wind_3p0__+x_r0.15,True,False,,0.18864858886047045,1.280575721575817,,,0.628454083992082,0.628454083992082,0.6392436167212536,0.38442568679854805,0.11748996533210297,0.0,0.0,0.07520431167649189,0.042634441300043846,0.10063476122369619,130.75674476517648,0.2256863378124946
pid,3,calm__-x_r0.15,True,True,5.295,0.07280826782722415,0.38628030379267536,,,0.01090936810947777,0.01090936810947777,0.011504326636388187,0.12,0.12,0.0,0.0,0.01479838029874047,0.0022080875465746233,0.023416701524017567,130.08047440740472,0.1891543217465406
pid,3,wind_1p5__-x_r0.15,True,False,,0.11981406857321858,0.2922190201587714,,,0.04146405902201003,0.04146405902201003,0.04194739220642493,0.15065298437473215,0.12048678153102826,0.0,0.0,0.015264765987995338,0.009314939051336152,0.02188533985571104,130.0866842726238,0.19796919304528254
pid,3,wind_3p0__-x_r0.15,True,False,,0.2888743329098241,1.0138836003526641,,,0.6080349042774306,0.6080349042774306,0.6154188446270719,0.38442568679854805,0.12251003466789703,0.0,0.0,0.07520431167649189,0.042634441300043846,0.10063476122369619,130.75674476517648,0.20234426532686006
pid,3,calm__+y_r0.15,True,True,4.955,0.09327564472024619,0.0,,,0.0,0.0,0.00401628670776459,0.0,0.0,0.03608193131196891,0.015,0.00040492998603170767,2.9042799648643482e-05,0.004141093032798707,129.88735865990498,0.06928912224660387
pid,3,wind_1p5__+y_r0.15,True,False,,0.10256823468298454,0.3397845721338081,,,0.037454418799888894,0.037454418799888894,0.040271436014670904,0.0967572749972657,0.011556222576706063,0.03441675026574632,0.015,0.015264765987995338,0.009314939051336152,0.02188533985571104,130.0866842726238,0.06460961745081217
pid,3,wind_3p0__+y_r0.15,True,False,,0.2477858267040686,1.1270320972591872,,,0.6102730942860692,0.6102730942860692,0.6212412701197276,0.38442568679854805,0.04638948329552417,0.03444313638530194,0.015,0.07520431167649189,0.042634441300043846,0.10063476122369619,130.75674476517648,0.20165386172253655
pid,3,calm__-y_r0.15,True,True,4.955,0.09327564472024619,0.0,,,0.0,0.0,0.00401628670776459,0.0,0.0,0.03608193131196891,0.015,0.00040492998603170767,2.9042799648643482e-05,0.004141093032798707,129.88735865990498,0.06928912224660387
pid,3,wind_1p5__-y_r0.15,True,False,,0.10256823468298454,0.3397845721338081,,,0.037454418799888894,0.037454418799888894,0.040271436014670904,0.0967572749972657,0.011556222576706063,0.03441675026574632,0.015,0.015264765987995338,0.009314939051336152,0.02188533985571104,130.0866842726238,0.06460961745081217
pid,3,wind_3p0__-y_r0.15,True,False,,0.2477858267040686,1.1270320972591872,,,0.6102730942860692,0.6102730942860692,0.6212412701197276,0.38442568679854805,0.04638948329552417,0.03444313638530194,0.015,0.07520431167649189,0.042634441300043846,0.10063476122369619,130.75674476517648,0.20165386172253655
pid,3,calm__+z_r0.15,True,True,0.99,0.029780750412311516,0.0,,,0.0,0.0,0.11217005724800687,0.0,0.0,0.0,0.0,0.7500000000000011,0.25,0.0,139.8144,0.0
pid,3,wind_1p5__+z_r0.15,True,True,3.45,0.0651436188910821,0.34417634417671034,,,0.037651839552599084,0.037651839552599084,0.15151479128800482,0.0967572749972657,0.011556222576706063,0.0,0.0,0.7497147246977083,0.25000000000000006,0.02188533985571104,139.8111301330756,0.06541952091549026
pid,3,wind_3p0__+z_r0.15,True,False,,0.23476045507870033,1.1420694056613347,,,0.6113889428963608,0.6113889428963608,0.7375686403788078,0.38442568679854805,0.04638948329552417,0.0,0.0,0.7486415479701151,0.25,0.10063476122369619,139.80354681484266,0.20165386172253655
pid,3,calm__-z_r0.15,True,True,0.99,0.029780750412311496,0.0,,,0.0,0.0,0.11217005724800738,0.0,0.0,0.0,0.0,0.7499999999999989,0.25,0.0,132.5522045707889,0.0
pid,3,wind_1p5__-z_r0.15,True,True,3.455,0.06498915652582407,0.3350147170060561,,,0.03723919154959976,0.03723919154959976,0.14851547673790869,0.0967572749972657,0.011556222576706063,0.0,0.0,0.7502852753022917,0.25,0.02188533985571104,132.4525289357659,0.063694311179785
pid,3,wind_3p0__-z_r0.15,True,False,,0.23468793214382386,1.111408815785704,,,0.608950462215154,0.608950462215154,0.7237674610326701,0.38442568679854805,0.04638948329552417,0.0,0.0,0.7513143498686251,0.25,0.10063476122369619,132.2180077115994,0.20165386172253655
pid,3,calm__+x_r0.25,True,True,5.65,0.1213166791344313,0.6312923745288197,,,0.03088108506237612,0.03088108506237612,0.03250974516853807,0.19999999999999998,0.19999999999999998,0.0,0.0,0.0222899965624948,0.004993188784330476,0.037854767698881735,130.17493127318772,0.3152152863762583
pid,3,wind_1p5__+x_r0.25,True,True,6.34,0.09198649710302781,0.7165213423579737,,,0.07057925937039257,0.07057925937039257,0.07282266529040866,0.16982306710839815,0.19951321846897171,0.0,0.0,0.025690360989668305,0.009314939051336152,0.04720913595465876,130.2266045121833,0.3064527465222273
pid,3,wind_3p0__+x_r0.25,True,False,,0.17028420882295447,1.395243972297768,,,0.6482307337183542,0.6482307337183542,0.6608805793380484,0.38442568679854805,0.19748996533210295,0.0,0.0,0.07520431167649189,0.042634441300043846,0.10063476122369619,130.75674476517648,0.30215194280255353
pid,3,calm__-x_r0.25,True,True,5.6450000000000005,0.12126370054701445,0.6324297558771254,,,0.03088090720360234,0.03088090720360234,0.03250599634506359,0.2,0.2,0.0,0.0,0.02555515641683325,0.00490551247402655,0.03798276948298499,130.2230520089772,0.3152152863762583
pid,3,wind_1p5__-x_r0.25,True,False,,0.16573043122346515,0.3967609136926029,,,0.05401871291863556,0.05401871291863556,0.054996444970521044,0.23040902180849526,0.20048678153102825,0.0,0.0,0.02243135361132689,0.009314939051336152,0.030567024874036636,130.18435248260224,0.32403241570729957
pid,3,wind_3p0__-x_r0.25,True,False,,0.3301610582792373,0.9659168496748138,,,0.6166418799168225,0.6166418799168225,0.6236787799390887,0.38442568679854805,0.20251003466789705,0.0,0.0,0.07520431167649189,0.042634441300043846,0.10063476122369619,130.75674476517648,0.32839705769971433
pid,3,calm__+y_r0.25,True,True,5.34,0.15545997022509508,0.0,,,0.0,0.0,0.0111572132455739,0.0,0.0,0.06013769356692848,0.025,0.0011248228730326635,8.068004949708576e-05,0.00690182891859581,129.89261842751176,0.1154804484858826
pid,3,wind_1p5__+y_r0.25,True,False,,0.15254524654935342,0.33978601461986363,,,0.03745540254862561,0.03745540254862561,0.0444162679659052,0.0967572749972657,0.011556222576706063,0.05736204189332596,0.025,0.015264765987995338,0.009314939051336152,0.02188533985571104,130.0866842726238,0.07474089598730613
pid,3,wind_3p0__+y_r0.25,True,False,,0.27229798884412026,1.1270400509284197,,,0.6103029633035693,0.6103029633035693,0.6254110751338084,0.38442568679854805,0.04638948329552417,0.05740602005871939,0.025,0.07520431167649189,0.042634441300043846,0.10063476122369619,130.75674476517648,0.20165386172253655
pid,3,calm__-y_r0.25,True,True,5.34,0.15545997022509508,0.0,,,0.0,0.0,0.0111572132455739,0.0,0.0,0.06013769356692848,0.025,0.0011248228730326635,8.068004949708576e-05,0.00690182891859581,129.89261842751176,0.1154804484858826
pid,3,wind_1p5__-y_r0.25,True,False,,0.15254524654935342,0.33978601461986363,,,0.03745540254862561,0.03745540254862561,0.0444162679659052,0.0967572749972657,0.011556222576706063,0.05736204189332596,0.025,0.015264765987995338,0.009314939051336152,0.02188533985571104,130.0866842726238,0.07474089598730613
pid,3,wind_3p0__-y_r0.25,True,False,,0.27229798884412026,1.1270400509284197,,,0.6103029633035693,0.6103029633035693,0.6254110751338084,0.38442568679854805,0.04638948329552417,0.05740602005871939,0.025,0.07520431167649189,0.042634441300043846,0.10063476122369619,130.75674476517648,0.20165386172253655
pid,3,calm__+z_r0.25,True,True,1.25,0.05180510724881431,0.0,,,0.0,0.0,0.2795887855244298,0.0,0.0,0.0,0.0,1.006249999999999,0.25,0.0,143.20714999999998,0.0
pid,3,wind_1p5__+z_r0.25,True,True,3.45,0.077749279941138,0.34690973014913773,,,0.037788901083562546,0.037788901083562546,0.3194050974751011,0.0967572749972657,0.011556222576706063,0.0,0.0,1.0007848914078208,0.25000000000000006,0.02188533985571104,143.1354272916009,0.06594965485252141
pid,3,wind_3p0__+z_r0.25,True,False,,0.2385606058735943,1.1512007738725856,,,0.6122192828863597,0.6122192828863597,0.9078377692211517,0.38442568679854805,0.04638948329552417,0.0,0.0,0.9986856501313749,0.25,0.10063476122369619,143.11514184687584,0.20165386172253655
pid,3,calm__-z_r0.25,True,True,1.25,0.05180510724881431,0.0,,,0.0,0.0,0.2795887855244335,0.0,0.0,0.0,0.0,1.0062500000000014,0.25,0.0,134.29456192176508,0.0
pid,3,wind_1p5__-z_r0.25,True,True,3.455,0.07754085078210377,0.3321417178608299,,,0.0371125949689063,0.0371125949689063,0.3152175368908314,0.0967572749972657,0.011556222576706063,0.0,0.0,1.0097165161567356,0.25,0.02188533985571104,134.19481998763808,0.06309173538817069
pid,3,wind_3p0__-z_r0.25,True,False,,0.23838036674830604,1.101129646846809,,,0.6080068888332391,0.6080068888332391,0.887377986204946,0.38442568679854805,0.04638948329552417,0.0,0.0,1.0171398429043006,0.25,0.10063476122369619,133.96288889670052,0.20165386172253655
pid,3,stochastic_dev_0000,True,True,4.67,0.08522404106466187,0.5882237107547451,,,0.03732536656283747,0.03732536656283747,0.03899928505059582,0.13722488526042365,0.1214033037850519,0.0,0.0,0.04007957136940393,0.016251637112583962,0.05575000039919894,130.4143430044044,0.16787065273899193
pid,3,stochastic_dev_0001,True,False,,0.08268496470280118,1.0243795468897643,,,0.07786668911289135,0.07786668911289135,0.08324008552717783,0.16199989820056923,0.11502939379753856,0.0,0.0,0.06783577144660496,0.016985578649345866,0.07867015467996144,130.7895504001078,0.22990414805591733
pid,3,stochastic_dev_0002,True,True,5.835000000000001,0.09399529514681049,0.5787710491349761,,,0.030343732226474462,0.030343732226474462,0.03400027722207672,0.1529501715283229,0.016602450852145654,0.03442661277145524,0.015,0.029037167804352945,0.013768491505885792,0.06415747786963663,130.2673787209782,0.13641278761828965
pid,3,stochastic_dev_0003,True,True,5.109999999999999,0.08766102560214814,0.36643631987844577,,,0.011829133299825049,0.011829133299825049,0.015170185363022424,0.06922711155966108,0.014753678250882876,0.034418016234743255,0.015,0.03363689821175675,0.010596764890885218,0.04721099213341323,130.17905434485067,0.08532370472934105
pid,3,stochastic_dev_0004,True,True,1.0149999999999997,0.043224212456828906,0.5507800660309957,,,0.0326065592069077,0.0326065592069077,0.1541886869557577,0.12304334448783558,0.02050009881992413,0.0,0.0,0.7656879732902939,0.25,0.04765399386675469,140.02210062072348,0.15940092871567196
pid,3,stochastic_dev_0005,True,True,1.0,0.03956202586065543,0.4458475041396373,,,0.015064372114173413,0.015064372114173413,0.12828879488449085,0.08062784590060176,0.010899143770745735,0.0,0.0,0.7499553612869356,0.25,0.04192101166166822,132.6160707284563,0.09993743926506748
pid,3,stochastic_dev_0006,True,False,,0.1223367144782868,0.8501762825400118,,,0.06299038987708891,0.06299038987708891,0.06628285918304569,0.20903532287072246,0.19989866107326257,0.0,0.0,0.03907870627426146,0.014846617634833727,0.06817954068676861,130.39855519078688,0.31111414477238014
pid,3,stochastic_dev_0007,True,True,6.41,0.09298900736362203,0.21063819110330864,,,0.031950301696559186,0.031950301696559186,0.033064256876941193,0.2474041756529587,0.2001857742714368,0.0,0.0,0.03054775545840899,0.012098737285490782,0.041689065464632864,130.27537425362019,0.317656098558307
pid,3,stochastic_dev_0008,True,True,5.370000000000001,0.14255060631026123,0.2825306248008366,,,0.014094793662038942,0.014094793662038942,0.022000760553291553,0.09955362390270071,0.02494120397720353,0.057346458173759454,0.025,0.04931456399440801,0.020568374619728186,0.056133706587667385,130.5402714677635,0.08245726707402656
pid,3,stochastic_dev_0009,True,True,5.375,0.14145079224259746,0.1515135628853153,,,0.0024555436605246555,0.0024555436605246555,0.009105960906810508,0.04815878480115676,0.009796076882871502,0.05735502824209615,0.025,0.0196434492179451,0.008454877028474667,0.021526399938087654,130.14311698886033,0.07471411447516048
pid,3,stochastic_dev_0010,True,False,,0.08041029910257837,1.1222547319647296,,,0.08776044716098116,0.08776044716098116,0.3495581486772695,0.22929025563453087,0.030958277668696077,0.0,0.0,0.9934744389980492,0.25,0.08911558727963685,143.03668757959394,0.20491229381598242
pid,3,stochastic_dev_0011,True,True,1.25,0.05242350452161201,0.18047348033165483,,,0.003813599035798745,0.003813599035798745,0.2825817303490324,0.053141050501550165,0.007300017827946952,0.0,0.0,1.0035016092714932,0.25,0.018603570854098885,134.29375762905897,0.04821386499193914
pid,3,stochastic_dev_0012,True,True,5.535,0.06922778577313846,0.30928408323365714,,,0.012794697211762844,0.012794697211762844,0.013220087807285348,0.10478242137740501,0.11978300819169171,0.0,0.0,0.018178736521968664,0.005826386185649409,0.026326173859877053,130.01629452642862,0.19119071841522586
pid,3,stochastic_dev_0013,True,True,2.87,0.07897886025301543,0.6159240157438217,,,0.030861808101143563,0.030861808101143563,0.03247693262129832,0.14238496659029165,0.12237372836228236,0.0,0.0,0.02762073527454765,0.008667897717956043,0.04781415717518056,130.24251264905263,0.2101169907475191
pid,3,stochastic_dev_0014,True,False,,0.09058682648645092,0.5707476948295956,,,0.02547911673876268,0.02547911673876268,0.02925351243595027,0.12870502545050722,0.019002922277904996,0.03448177140078229,0.015,0.026811593758294807,0.013004314185522463,0.041664855202390695,130.23584962244632,0.13802705365862974
pid,3,stochastic_dev_0015,True,True,5.0649999999999995,0.08581272569522928,0.13338654570210762,,,0.007528210854838662,0.007528210854838662,0.010215097121636001,0.08341844041638968,0.013434726136105385,0.034414796140198864,0.015,0.01980387998468208,0.010700016949061836,0.020549480131365993,130.14726123547914,0.04483724122101516
pid,3,stochastic_dev_0016,True,True,1.0700000000000003,0.04136588785436145,0.5733548637329854,,,0.01721340528007466,0.01721340528007466,0.1325342303240171,0.08865637423265932,0.014904376918971899,0.0,0.0,0.7437785587703136,0.25000000000000006,0.03793209523084484,139.73084768426392,0.11967948802867368
pid,3,stochastic_dev_0017,True,True,1.005,0.03381543336772602,0.1868652123559164,,,0.016055743656979142,0.016055743656979142,0.13492464068368548,0.10288106202629044,0.017734466744980547,0.0,0.0,0.7668913629866569,0.24999999999999997,0.051031857515043605,132.63928974816812,0.03387238805763718
pid,3,stochastic_dev_0018,True,True,6.145,0.12715807030869145,0.6326209668717386,,,0.036759399608029375,0.036759399608029375,0.03891924264466644,0.20214148333490176,0.2013626094810889,0.0,0.0,0.031201512751902416,0.01336044427170342,0.04975951594649371,130.29611953866248,0.31230770107354217
pid,3,stochastic_dev_0019,True,False,,0.11759282358586183,0.8036031341983438,,,0.054103463841829,0.054103463841829,0.05702739488850917,0.18327011410698166,0.19824719043084765,0.0,0.0,0.046580905726163996,0.01323134344839691,0.06240212669960117,130.50839547776377,0.3031541794651238
pid,3,ramp_dev_0_to_3p0,True,True,0.0,0.11945912143624748,0.32917708783191496,0.13286109785062333,0.19621069482175593,0.2445008295223135,0.2445008295223135,0.24460332641192517,0.23618602751042983,0.00356186632488964,0.0,0.0,0.009181802149491122,0.0008790405994416957,0.011790329797650982,130.03048540162268,0.07010950600345764
lqr,1,calm__+x_r0.15,True,True,2.49,0.05619795116352618,0.4001864880722582,,,0.03555610822345251,0.03555610822345251,0.036273789738714673,0.5,0.25,5.06741773715118e-31,2.179978220049123e-32,0.03240603620094833,0.012922665038753445,0.04931427868521234,130.31027032415668,0.663761291714986
lqr,1,wind_1p5__+x_r0.15,True,True,4.315,0.06481776422304544,0.45309897510431674,,,0.06624581304900723,0.06624581304900723,0.06712244354500652,0.44531507512891494,0.25,0.0,0.0,0.028208932363122073,0.012222874044668541,0.05167216853969907,130.25730474299183,0.6760416232972375
lqr,1,wind_3p0__+x_r0.15,True,False,,0.22075774006029023,0.8434280031409929,,,0.5911572873030454,0.5911572873030454,0.5947950804618661,0.2915582601515597,0.25,0.0,0.0,0.06956972977002435,0.042008300251336186,0.09703790414752869,130.76035985894023,0.7153841903881225
lqr,1,calm__-x_r0.15,True,True,2.49,0.05619934043037793,0.4002204393606656,,,0.03556792842364019,0.03556792842364019,0.03628130210294787,0.5,0.25,5.061098799337398e-31,2.17285836370199e-32,0.03216050295065207,0.012978572049325848,0.049215168537876774,130.1604520832329,0.6637217572037458
lqr,1,wind_1p5__-x_r0.15,True,True,2.5549999999999997,0.09282180742575123,0.3473022645966744,,,0.06806444641913026,0.06806444641913026,0.06870304813954146,0.554684924871085,0.25,0.0,0.0,0.032245127157171184,0.012075208938369816,0.04255530396671238,130.1193423492687,0.6512203029592902
lqr,1,wind_3p0__-x_r0.15,True,False,,0.26148937416674367,0.6756893100690563,,,0.6096438442430556,0.6096438442430556,0.6122399247611918,0.7220406363776215,0.25,0.0,0.0,0.06956972977002435,0.042008300251336186,0.09703790414752869,130.76035985894023,0.6090953129213476
lqr,1,calm__+y_r0.15,True,True,4.955,0.09327564472024619,0.0,,,2.5887994961120373e-37,2.5887994961120373e-37,0.00401628670776459,5.260252771053648e-19,3.071843545962038e-20,0.03608193131196891,0.015,0.0004049299860317076,2.9042799648643482e-05,0.004141093032798707,129.88735865990498,0.06928912224660387
lqr,1,wind_1p5__+y_r0.15,True,False,,0.10240059454520982,0.17547305153202325,,,0.03291286792087929,0.03291286792087929,0.035347526099393865,0.06639177078355811,0.018213056723538797,0.034436902685953244,0.015,0.015258118316759195,0.008936188654964875,0.02186839665748764,130.08677498695297,0.044851385331577516
lqr,1,wind_3p0__+y_r0.15,True,False,,0.25031883549410566,0.6890024373759229,,,0.5681726597750382,0.5681726597750382,0.5729514206263664,0.2915582601515597,0.08029680271440798,0.03445886993553013,0.015,0.06956972977002435,0.042008300251336186,0.09703790414752869,130.76035985894023,0.20177822680731788
lqr,1,calm__-y_r0.15,True,True,4.955,0.09327564472024619,0.0,,,2.5887994961120373e-37,2.5887994961120373e-37,0.00401628670776459,5.260252771053648e-19,3.071843545962038e-20,0.03608193131196891,0.015,0.0004049299860317076,2.9042799648643482e-05,0.004141093032798707,129.88735865990498,0.06928912224660387
lqr,1,wind_1p5__-y_r0.15,True,False,,0.10240059454520982,0.17547305153202325,,,0.03291286792087929,0.03291286792087929,0.035347526099393865,0.06639177078355811,0.018213056723538797,0.034436902685953244,0.015,0.015258118316759195,0.008936188654964875,0.02186839665748764,130.08677498695297,0.044851385331577516
lqr,1,wind_3p0__-y_r0.15,True,False,,0.25031883549410566,0.6890024373759229,,,0.5681726597750382,0.5681726597750382,0.5729514206263664,0.2915582601515597,0.08029680271440798,0.03445886993553013,0.015,0.06956972977002435,0.042008300251336186,0.09703790414752869,130.76035985894023,0.20177822680731788
lqr,1,calm__+z_r0.15,True,True,0.99,0.02978075041231152,0.0,,,8.236711263446438e-30,8.236711263446438e-30,0.11217005724800709,4.814494350919358e-15,4.814494350919358e-15,2.2233591636723173e-14,1.2894942751828457e-15,0.7500000000000011,0.25,2.294380826109114e-15,139.8144,5.062913643927267e-14
lqr,1,wind_1p5__+z_r0.15,True,False,,0.06482491880876087,0.17708184613222921,,,0.03293564151930661,0.03293564151930661,0.14647685682100436,0.06639177078355811,0.018213056723538797,0.0,0.0,0.75234066013187,0.25,0.02186839665748764,139.84666067991637,0.04267949143523004
lqr,1,wind_3p0__+z_r0.15,True,False,,0.23737260204197783,0.6942399468485567,,,0.5676395381488184,0.5676395381488184,0.6884622801370146,0.2915582601515597,0.08029680271440798,0.0,0.0,0.7637258424792559,0.25000000000000006,0.09703790414752869,140.01740786416994,0.20177822680731788
lqr,1,calm__-z_r0.15,True,True,0.99,0.029780750412311506,0.0,,,8.457440749179165e-30,8.457440749179165e-30,0.1121700572480075,4.814494350919372e-15,4.814494350919372e-15,2.226017028841792e-14,1.3221398551609638e-15,0.7499999999999989,0.25,2.298557332903704e-15,132.55220457078892,5.090914774284984e-14
lqr,1,wind_1p5__-z_r0.15,True,False,,0.06478832474734927,0.17401780076463888,,,0.032874433850002605,0.032874433850002605,0.14377815839249752,0.06639177078355811,0.018213056723538797,0.0,0.0,0.74765933986813,0.25,0.02186839665748764,132.51836544754318,0.04267949143523004
lqr,1,wind_3p0__-z_r0.15,True,False,,0.23744863608829747,0.682812765729727,,,0.5684322520156728,0.5684322520156728,0.6764601607139111,0.2915582601515597,0.08029680271440798,0.0,0.0,0.7362741575207441,0.25,0.09703790414752869,132.4359217739305,0.20177822680731788
lqr,1,calm__+x_r0.25,True,True,5.33,0.09455380366578003,0.6692373510611671,,,0.08888916579122631,0.08888916579122631,0.0909946949393951,0.75,0.25,5.069163355878033e-31,2.18263252410978e-32,0.05866956855549898,0.021189000923205206,0.0852950442287327,130.64999335173445,0.838231638135853
lqr,1,wind_1p5__+x_r0.25,True,True,4.3,0.0912863505914911,0.6887963971408587,,,0.11715633016345972,0.11715633016345972,0.11937611331900738,0.695315075128915,0.25000000000000006,0.0,0.0,0.053083599320045374,0.019932607190535138,0.08621874723108043,130.58176465766388,0.849559737444437
