candidate_id,stage1_rank,sample_id,scenario,safe,task_success,acquisition_time_s,position_rmse_3d_m,orientation_rmse_deg,ramp_peak_position_error_m,ramp_steady_state_position_error_m,equivalent_swing_rms_deg,equivalent_swing_peak_deg,paper_swing_correction_ax,nominal_pid_ax,final_ax_effort,total_acceleration_effort,limiter_mismatch_max,runtime_limits_pass
lv2026_000,1,wind_1p5__-z_r0.25,WIND_3D_SETPOINT,True,True,1.2649999999999997,0.07201051045950735,1.0048487066540512,,,0.8095717380630728,3.9914345016534076,,,3.9116104381154226,4.2428932297572395,2.367618548578007,True
lv2026_000,1,wind_3p0__-z_r0.25,WIND_3D_SETPOINT,True,False,,0.29103835744682066,3.463471776859998,,,3.1690572996026893,9.436129609370242,,,10.744194649250119,11.402652682042728,4.066595539560865,True
lv2026_000,1,stochastic_dev_0000,WIND_3D_SETPOINT,True,False,,0.08315700458273963,1.8505931635082686,,,1.5560106872025814,7.260652663115231,,,5.742875921281417,5.8221946956259565,3.2524753443473404,True
lv2026_000,1,stochastic_dev_0001,WIND_3D_SETPOINT,True,True,2.6100000000000003,0.07334344547794928,2.408716870614223,,,2.0340409395111045,8.508734286155114,,,7.146495987037462,7.3139529644259795,4.1750038956988,True
lv2026_000,1,stochastic_dev_0002,WIND_3D_SETPOINT,True,False,,0.0927378166734529,0.7707376575407195,,,0.594026350569536,2.2786890451586217,,,2.5081239912643762,2.5350767734323565,1.8714992371837944,True
lv2026_000,1,stochastic_dev_0003,WIND_3D_SETPOINT,True,True,6.525,0.0896918790631835,0.4133141949753974,,,0.3357980907968778,1.1006764704659775,,,0.5339983873470617,0.5414846084439953,1.3877787807814457e-17,True
lv2026_000,1,stochastic_dev_0004,WIND_3D_SETPOINT,True,True,1.0099999999999998,0.05010877375634892,2.0593679556499294,,,1.7232497914198397,7.033084231639276,,,6.424018021935436,6.629113457295274,3.508873419645234,True
lv2026_000,1,stochastic_dev_0005,WIND_3D_SETPOINT,True,True,0.98,0.05272557965592691,2.022064408351497,,,1.66415847355955,6.709756578181366,,,5.99054433633461,6.271144894771729,4.19958520348408,True
lv2026_000,1,stochastic_dev_0006,WIND_3D_SETPOINT,True,False,,0.12240870126877472,2.8121873654798373,,,2.3797956904990394,8.252276290075017,,,8.488724420603459,8.684141476961253,4.326241345401417,True
lv2026_000,1,stochastic_dev_0007,WIND_3D_SETPOINT,True,False,,0.11209935772043264,3.4733997769255938,,,2.9596096377374974,8.841298840136654,,,9.199913775385225,9.519331255764362,4.515966220703653,True
lv2026_000,1,stochastic_dev_0008,WIND_3D_SETPOINT,True,True,5.355,0.143362673409676,0.3162065399593305,,,0.26343981866751326,0.7339628102022935,,,0.46105878031176056,0.472527289958754,1.3877787807814457e-17,True
lv2026_000,1,stochastic_dev_0009,WIND_3D_SETPOINT,True,True,5.395,0.14137715154572472,0.09736343387789727,,,0.08679090376892626,0.23092149462173137,,,0.025199655338370847,0.031875847410968376,6.938893903907228e-18,True
lv2026_000,1,stochastic_dev_0010,WIND_3D_SETPOINT,True,True,2.2700000000000005,0.10514022359367071,2.954271936141085,,,2.5108589093779834,8.531204225806016,,,8.326860157372819,8.860650653137522,4.290774177954125,True
lv2026_000,1,stochastic_dev_0011,WIND_3D_SETPOINT,True,True,1.255,0.05227030163997037,0.173909060304559,,,0.1206158350258876,0.5850536407039244,,,0.1369437531889923,0.416547897353082,6.938893903907228e-18,True
lv2026_000,1,stochastic_dev_0012,WIND_3D_SETPOINT,True,True,2.995,0.06471583152194588,0.5876234090223673,,,0.4088827308114091,1.3558195239218356,,,2.096272775068228,2.1192860640907702,1.1219253133252374,True
lv2026_000,1,stochastic_dev_0013,WIND_3D_SETPOINT,True,True,2.9800000000000004,0.07081927436137532,1.640041160568567,,,1.3601041804174658,6.534059383770307,,,5.201111150718055,5.26313727928449,3.130204889966455,True
lv2026_000,1,stochastic_dev_0014,WIND_3D_SETPOINT,True,False,,0.09137399482242334,0.9388732859390657,,,0.7174839668075101,2.897870140446155,,,3.229008284761059,3.272249741291083,2.529141646208928,True
lv2026_000,1,stochastic_dev_0015,WIND_3D_SETPOINT,True,True,5.234999999999999,0.08689039277770519,0.9892730506113068,,,0.7633536892037345,4.201958717134647,,,3.7631396683616702,3.802567260880778,1.9997061771945988,True
lv2026_000,1,stochastic_dev_0016,WIND_3D_SETPOINT,True,True,0.9849999999999999,0.04023630903185924,1.3473045631656848,,,1.0977306241664262,5.97353215225479,,,4.63535366269563,4.806848100860655,2.847723045818073,True
lv2026_000,1,stochastic_dev_0017,WIND_3D_SETPOINT,True,True,0.9849999999999999,0.06653746916673269,2.8928119508355548,,,2.438726331235885,8.447623940777133,,,7.738167069479124,8.115452589982688,4.519215262565041,True
lv2026_000,1,stochastic_dev_0018,WIND_3D_SETPOINT,True,True,3.5200000000000005,0.11984630673491062,1.6007521092734724,,,1.3213798828398997,6.216336967645643,,,5.283058732913254,5.375575257622455,3.514271928949497,True
lv2026_000,1,stochastic_dev_0019,WIND_3D_SETPOINT,True,False,,0.11108787149701359,1.9550767755711662,,,1.6261678819864536,6.754087733354174,,,5.762033526758443,5.864416301919211,3.9628922021557793,True
lv2026_000,1,ramp_dev_0_to_3p0,RAMP_WIND_EQUILIBRIUM_HOLD,True,True,0.0,0.12132071218864744,0.3477774738576266,0.1462048302596153,0.19596440328494374,0.68725771385898,1.2797326126495117,,,0.24829811882964453,0.24832260343552126,0.0,True
lv2026_003,2,calm__+x_r0.15,CALM_3D_SETPOINT,True,False,,0.1919822532344996,7.417531290097778,,,6.55462335225498,14.063410477744823,,,17.011516374077168,18.640676885709297,9.002478598401117,True
lv2026_003,2,wind_1p5__+x_r0.15,WIND_3D_SETPOINT,True,False,,0.35926784694844205,7.008067304017065,,,6.191589908772642,13.453052489974933,,,16.558080142342245,18.22775352763638,8.737613990228272,True
lv2026_003,2,wind_3p0__+x_r0.15,WIND_3D_SETPOINT,True,False,,1.0174992478793916,7.919399769171584,,,7.017104369690017,14.125592525464564,,,20.874496496512695,23.025975079462846,8.298065080557931,True
lv2026_003,2,calm__-x_r0.15,CALM_3D_SETPOINT,True,False,,0.20686512299590323,7.478747255252231,,,6.6138281180808605,14.419588472413178,,,16.886847769765044,18.47055177200941,9.25629952457244,True
lv2026_003,2,wind_1p5__-x_r0.15,WIND_3D_SETPOINT,True,False,,0.3704011650937047,6.925150755158858,,,6.127891945153481,14.093871125697095,,,16.04365500954079,17.6654880828067,8.927359571686466,True
lv2026_003,2,wind_3p0__-x_r0.15,WIND_3D_SETPOINT,True,False,,1.0588297722159525,7.384106043414141,,,6.513056393368107,13.09036467269782,,,20.442123459952253,22.272105329567577,7.917071731319496,True
lv2026_003,2,calm__+y_r0.15,CALM_3D_SETPOINT,True,True,4.955,0.09327564472024619,0.0,,,0.0,0.0,,,0.0,0.00401628670776459,0.0,True
lv2026_003,2,wind_1p5__+y_r0.15,WIND_3D_SETPOINT,True,False,,0.4210121392399347,7.046135528766092,,,6.231608771829242,13.546741169376046,,,16.35284033798702,18.038544935208126,8.720869920589092,True
lv2026_003,2,wind_3p0__+y_r0.15,WIND_3D_SETPOINT,True,False,,1.027368721101588,7.5934378337540895,,,6.707710884984274,13.42247814646573,,,20.597705630093305,22.53996150029403,8.173610277204247,True
lv2026_003,2,calm__-y_r0.15,CALM_3D_SETPOINT,True,True,4.955,0.09327564472024619,0.0,,,0.0,0.0,,,0.0,0.00401628670776459,0.0,True
lv2026_003,2,wind_1p5__-y_r0.15,WIND_3D_SETPOINT,True,False,,0.4210121392399347,7.046135528766092,,,6.231608771829242,13.546741169376046,,,16.35284033798702,18.038544935208126,8.720869920589092,True
lv2026_003,2,wind_3p0__-y_r0.15,WIND_3D_SETPOINT,True,False,,1.027368721101588,7.5934378337540895,,,6.707710884984274,13.42247814646573,,,20.597705630093305,22.53996150029403,8.173610277204247,True
lv2026_003,2,calm__+z_r0.15,CALM_3D_SETPOINT,True,True,0.99,0.029780750412311516,0.0,,,0.0,0.0,,,0.0,0.11217005724800687,0.0,True
lv2026_003,2,wind_1p5__+z_r0.15,WIND_3D_SETPOINT,True,False,,0.42470927175597145,7.034455823910805,,,6.220849645723997,13.88283698609254,,,16.352098996010017,18.11006484209687,8.86829856467731,True
lv2026_003,2,wind_3p0__+z_r0.15,WIND_3D_SETPOINT,True,False,,0.9525095184012354,7.718908749928066,,,6.828702273372362,13.704375990743342,,,20.605173933026816,22.62560998625682,8.149973278753066,True
lv2026_003,2,calm__-z_r0.15,CALM_3D_SETPOINT,True,True,0.99,0.029780750412311496,0.0,,,0.0,0.0,,,0.0,0.11217005724800738,0.0,True
lv2026_003,2,wind_1p5__-z_r0.15,WIND_3D_SETPOINT,True,False,,0.40725708342806954,7.066881301841647,,,6.251971934694577,13.806053033794019,,,16.367642649071524,18.174193059892094,8.839207325545695,True
lv2026_003,2,wind_3p0__-z_r0.15,WIND_3D_SETPOINT,True,False,,1.0392771451676672,7.432602937345918,,,6.55970675861053,13.456728762293396,,,20.420077368469602,22.495266330527816,7.899185516234626,True
lv2026_003,2,calm__+x_r0.25,CALM_3D_SETPOINT,True,False,,0.21654231267616716,7.83556823524513,,,6.943913880871694,14.512014086885674,,,17.657290315767746,19.506803445501237,9.419300211604687,True
lv2026_003,2,wind_1p5__+x_r0.25,WIND_3D_SETPOINT,True,False,,0.3780326308972611,7.358248095919519,,,6.513211282214315,14.213532367819754,,,17.106051965481072,18.90288555178037,8.976352016583295,True
lv2026_003,2,wind_3p0__+x_r0.25,WIND_3D_SETPOINT,True,False,,1.0578917130561454,7.921552262449025,,,7.019661854666488,14.076587671689683,,,20.90726620196327,23.072908572321538,8.217311720094804,True
lv2026_003,2,calm__-x_r0.25,CALM_3D_SETPOINT,True,False,,0.2546368737249299,7.935909505416891,,,7.043826237394917,15.38017463017825,,,17.660671840821575,19.835079832698483,9.745877542039487,True
lv2026_003,2,wind_1p5__-x_r0.25,WIND_3D_SETPOINT,True,False,,0.33638196165356593,6.947062999858348,,,6.154262830377377,14.234759464740467,,,15.940872756591084,17.578273949904816,9.281309669852392,True
lv2026_003,2,wind_3p0__-x_r0.25,WIND_3D_SETPOINT,True,False,,1.1600083087835675,7.602947276731088,,,6.716824727227719,13.486640264549168,,,20.605456550229103,22.549482461162413,8.173186183336261,True
lv2026_003,2,calm__+y_r0.25,CALM_3D_SETPOINT,True,True,5.34,0.15545997022509508,0.0,,,0.0,0.0,,,0.0,0.0111572132455739,0.0,True
lv2026_003,2,wind_1p5__+y_r0.25,WIND_3D_SETPOINT,True,False,,0.43591622197959584,7.046071132693291,,,6.231589167476302,13.546597586131345,,,16.352839503432257,18.042441660334976,8.720711748220296,True
lv2026_003,2,wind_3p0__+y_r0.25,WIND_3D_SETPOINT,True,False,,1.0336282623589783,7.5934372934965735,,,6.707753082884091,13.422859901592233,,,20.59769792736759,22.54405458837629,8.173685696360268,True
lv2026_003,2,calm__-y_r0.25,CALM_3D_SETPOINT,True,True,5.34,0.15545997022509508,0.0,,,0.0,0.0,,,0.0,0.0111572132455739,0.0,True
lv2026_003,2,wind_1p5__-y_r0.25,WIND_3D_SETPOINT,True,False,,0.43591622197959584,7.046071132693291,,,6.231589167476302,13.546597586131345,,,16.352839503432257,18.042441660334976,8.720711748220296,True
lv2026_003,2,wind_3p0__-y_r0.25,WIND_3D_SETPOINT,True,False,,1.0336282623589783,7.5934372934965735,,,6.707753082884091,13.422859901592233,,,20.59769792736759,22.54405458837629,8.173685696360268,True
lv2026_003,2,calm__+z_r0.25,CALM_3D_SETPOINT,True,True,1.25,0.05180510724881431,0.0,,,0.0,0.0,,,0.0,0.2795887855244298,0.0,True
lv2026_003,2,wind_1p5__+z_r0.25,WIND_3D_SETPOINT,True,False,,0.41037143234114876,7.068083103211727,,,6.252050436178864,13.429756101103965,,,16.336593640401674,18.290920998969252,8.67660644253233,True
lv2026_003,2,wind_3p0__+z_r0.25,WIND_3D_SETPOINT,True,False,,1.0177340619550532,7.951122476750613,,,7.04776974999398,14.219470170574544,,,20.855309791147977,23.141215406916785,8.259507186212357,True
lv2026_003,2,calm__-z_r0.25,CALM_3D_SETPOINT,True,True,1.25,0.05180510724881431,0.0,,,0.0,0.0,,,0.0,0.2795887855244335,0.0,True
lv2026_003,2,wind_1p5__-z_r0.25,WIND_3D_SETPOINT,True,False,,0.37502036382385795,5.871923670307169,,,5.408553569794472,11.511231116794272,,,16.844220048708898,17.692313377476705,7.0755919034846,True
lv2026_003,2,wind_3p0__-z_r0.25,WIND_3D_SETPOINT,True,False,,0.967367385590675,5.8902913386320375,,,5.4929817906188125,11.431070573192638,,,20.244940966544103,21.591435526797042,6.07649461114171,True
lv2026_003,2,stochastic_dev_0000,WIND_3D_SETPOINT,True,False,,0.19851734896949175,5.780568691466497,,,5.101554083035398,13.49016247893715,,,12.42837891737306,13.495573043681457,9.20407597645335,True
lv2026_003,2,stochastic_dev_0001,WIND_3D_SETPOINT,True,False,,0.17626855737604305,6.750309182872569,,,5.951769077120272,14.035046732650482,,,14.94134532636936,16.243941532479553,8.963671127771724,True
lv2026_003,2,stochastic_dev_0002,WIND_3D_SETPOINT,True,False,,0.1751891641641977,5.690381009252012,,,5.0283814819102055,13.485340466869863,,,12.874014472212803,13.774012679273753,8.618839704967119,True
lv2026_003,2,stochastic_dev_0003,WIND_3D_SETPOINT,True,False,,0.16835296209311384,5.399183237829067,,,4.786052950326817,13.57159471092088,,,12.020820658558003,12.902530526257802,8.77852503545868,True
lv2026_003,2,stochastic_dev_0004,WIND_3D_SETPOINT,True,False,,0.20265232630656144,6.6324800281863325,,,5.851586314493734,14.177230532570329,,,15.243140880879235,16.665082922425903,9.131772398864648,True
lv2026_003,2,stochastic_dev_0005,WIND_3D_SETPOINT,True,False,,0.1862067052173653,7.467272607389001,,,6.614267365711879,14.920146901623662,,,16.434194709899067,18.141301144553324,9.507495985459059,True
lv2026_003,2,stochastic_dev_0006,WIND_3D_SETPOINT,True,False,,0.2994828938395384,7.094317249157492,,,6.276937579146321,14.62778887107206,,,15.695521007326914,17.153849875162628,9.252034279657943,True
lv2026_003,2,stochastic_dev_0007,WIND_3D_SETPOINT,True,False,,0.2597515461915171,7.009629137613338,,,6.208003707424249,14.40298514762704,,,15.939371315105829,17.3967106945418,9.549236870322629,True
lv2026_003,2,stochastic_dev_0008,WIND_3D_SETPOINT,True,False,,0.20283781582967136,5.280872621567799,,,4.671659283991169,14.005363798190647,,,11.459563036244761,12.291034572368376,8.92452699438721,True
lv2026_003,2,stochastic_dev_0009,WIND_3D_SETPOINT,True,False,,0.19340810774223371,4.778042219409063,,,4.203081580499627,12.097251944739154,,,10.659453556612682,11.246725830441854,8.310431693330472,True
lv2026_003,2,stochastic_dev_0010,WIND_3D_SETPOINT,True,False,,0.18882384488446022,7.284135346391104,,,6.426911264397778,13.956188052233042,,,16.496438905258593,18.357103118881355,9.002201379970176,True
lv2026_003,2,stochastic_dev_0011,WIND_3D_SETPOINT,True,True,1.2649999999999997,0.1007598285162029,4.230361817253141,,,3.8265832012703105,11.217697027846912,,,9.918301115760663,10.495677056717275,7.372888087851045,True
lv2026_003,2,stochastic_dev_0012,WIND_3D_SETPOINT,True,False,,0.16259887172050133,5.834647527485082,,,5.1393971591140595,13.309115388944972,,,12.924477685645892,13.750283699284676,8.63158546769142,True
lv2026_003,2,stochastic_dev_0013,WIND_3D_SETPOINT,True,False,,0.15752060033651832,5.485519318902434,,,4.826925833056353,12.95557519358966,,,11.702545607171842,12.443737573009884,8.723594940446226,True
lv2026_003,2,stochastic_dev_0014,WIND_3D_SETPOINT,True,False,,0.17209663350026203,5.877715222777127,,,5.184929847512889,13.718297515533692,,,13.164706169086722,14.10201314031438,9.02695772550667,True
lv2026_003,2,stochastic_dev_0015,WIND_3D_SETPOINT,True,False,,0.2600093274702968,6.21280911118019,,,5.4890879945176465,14.121386657127434,,,13.75909706891746,14.87996915551447,9.049749201391963,True
lv2026_003,2,stochastic_dev_0016,WIND_3D_SETPOINT,True,False,,0.1770782444035762,6.58425897945337,,,5.827185559555917,14.350879237849485,,,13.855041226923477,15.147026457908844,9.08759077339227,True
lv2026_003,2,stochastic_dev_0017,WIND_3D_SETPOINT,True,False,,0.18275249293305418,7.458549252581829,,,6.59614347710088,14.938003451935364,,,16.534269998768337,18.181489928047526,9.440657629810778,True
lv2026_003,2,stochastic_dev_0018,WIND_3D_SETPOINT,True,False,,0.23601616630614822,6.518479082587704,,,5.767928216338224,14.061526370941714,,,14.102292689055124,15.258859187708536,9.003217393953868,True
lv2026_003,2,stochastic_dev_0019,WIND_3D_SETPOINT,True,False,,0.2306873151735709,6.0893176326346845,,,5.373793486199636,13.642966299857935,,,13.833309762437809,15.017614030451107,8.896224570949794,True
lv2026_003,2,ramp_dev_0_to_3p0,RAMP_WIND_EQUILIBRIUM_HOLD,True,True,0.0,0.16859928517225925,0.35949991598065173,0.18431941573567073,0.2774994748847531,0.6951036690397483,1.2677113058971472,,,0.2783118469464693,0.27836202886875905,0.0,True
lv2026_001,3,calm__+x_r0.15,CALM_3D_SETPOINT,True,False,,0.19198225323447266,7.417531290097677,,,6.554623352254884,14.06341047774426,,,17.01151637407719,18.64067688570928,9.002478598400964,True
lv2026_001,3,wind_1p5__+x_r0.15,WIND_3D_SETPOINT,True,False,,0.35926784694844377,7.008067304017045,,,6.191589908772623,13.453052489975,,,16.558080142342185,18.22775352763631,8.737613990228116,True
lv2026_001,3,wind_3p0__+x_r0.15,WIND_3D_SETPOINT,True,False,,1.0174992478797225,7.919399769171174,,,7.017104369689565,14.125592525459833,,,20.87449649651242,23.025975079461617,8.298065080558516,True
lv2026_001,3,calm__-x_r0.15,CALM_3D_SETPOINT,True,False,,0.2068651229958223,7.478747255252116,,,6.613828118080753,14.41958847241297,,,16.8868477697655,18.470551772009777,9.256299524572313,True
lv2026_001,3,wind_1p5__-x_r0.15,WIND_3D_SETPOINT,True,False,,0.370401165093784,6.925150755158953,,,6.127891945153568,14.093871125697218,,,16.0436550095408,17.665488082806803,8.927359571686466,True
lv2026_001,3,wind_3p0__-x_r0.15,WIND_3D_SETPOINT,True,False,,1.0588297722159794,7.384106043414108,,,6.513056393368071,13.090364672697213,,,20.442123459952278,22.27210532956753,7.9170717313195365,True
lv2026_001,3,calm__+y_r0.15,CALM_3D_SETPOINT,True,True,4.955,0.09327564472024619,0.0,,,0.0,0.0,,,0.0,0.00401628670776459,0.0,True
lv2026_001,3,wind_1p5__+y_r0.15,WIND_3D_SETPOINT,True,False,,0.4210121392399361,7.046135528766103,,,6.231608771829253,13.546741169376116,,,16.35284033798702,18.038544935208172,8.720869920589113,True
lv2026_001,3,wind_3p0__+y_r0.15,WIND_3D_SETPOINT,True,False,,1.027368721102479,7.593437833755045,,,6.707710884985206,13.422478146471203,,,20.597705630093188,22.53996150029491,8.173610277205949,True
lv2026_001,3,calm__-y_r0.15,CALM_3D_SETPOINT,True,True,4.955,0.09327564472024619,0.0,,,0.0,0.0,,,0.0,0.00401628670776459,0.0,True
lv2026_001,3,wind_1p5__-y_r0.15,WIND_3D_SETPOINT,True,False,,0.4210121392399361,7.046135528766103,,,6.231608771829253,13.546741169376116,,,16.35284033798702,18.038544935208172,8.720869920589113,True
lv2026_001,3,wind_3p0__-y_r0.15,WIND_3D_SETPOINT,True,False,,1.027368721102479,7.593437833755045,,,6.707710884985206,13.422478146471203,,,20.597705630093188,22.53996150029491,8.173610277205949,True
lv2026_001,3,calm__+z_r0.15,CALM_3D_SETPOINT,True,True,0.99,0.029780750412311516,0.0,,,0.0,0.0,,,0.0,0.11217005724800687,0.0,True
lv2026_001,3,wind_1p5__+z_r0.15,WIND_3D_SETPOINT,True,False,,0.42470927175596707,7.034455823910801,,,6.220849645723995,13.882836986092515,,,16.352098996010017,18.110064842096875,8.868298564677318,True
lv2026_001,3,wind_3p0__+z_r0.15,WIND_3D_SETPOINT,True,False,,0.9525095183969922,7.718908749928063,,,6.82870227337251,13.704375990754047,,,20.605173933026407,22.625609986257594,8.149973278756974,True
lv2026_001,3,calm__-z_r0.15,CALM_3D_SETPOINT,True,True,0.99,0.029780750412311496,0.0,,,0.0,0.0,,,0.0,0.11217005724800738,0.0,True
lv2026_001,3,wind_1p5__-z_r0.15,WIND_3D_SETPOINT,True,False,,0.4072570834280785,7.066881301841631,,,6.251971934694561,13.806053033793942,,,16.367642649071524,18.174193059892094,8.839207325545697,True
