method_id,family,case_count,all_safety_rate,all_catastrophic_count,all_deadline_miss_rate,overall_success_rate,nominal_case_count,nominal_success_rate,nominal_setpoint_success_rate,nominal_trajectory_success_rate,nominal_setpoint_rmse_m,nominal_trajectory_rmse_m,nominal_endpoint_position_error_m,nominal_endpoint_velocity_error_m_s,challenge_case_count,challenge_success_rate,challenge_setpoint_rmse_m,challenge_trajectory_rmse_m,challenge_rmse_m,challenge_endpoint_position_error_m,challenge_endpoint_velocity_error_m_s,strong_mean_m,strong_p90_m,orientation_rmse_rad,acquisition_time_s,physical_effort,thrust_saturation_rate,torque_saturation_rate,wrench_rate_rms,runtime_mean_ms,runtime_p95_ms,runtime_p99_ms,runtime_max_ms,nominal_calm_success_rate,nominal_moderate_success_rate,nominal_stochastic_success_rate
r1r3_pid_a_021,native_pid,42,0.8095238095238095,8,8.597883597883597e-05,0.14285714285714285,36,0.16666666666666666,0.0,0.3333333333333333,1.7635441467816602,0.35274632308911047,1.4140802541652475,1.3318034614212502,6,0.0,1.9670647451002814,0.5843863195628968,1.2757255323315893,1.309610003142945,1.8705537264865943,1.1166053340523712,1.8900387437888764,0.15630597882959843,2.63,16689.049613334097,0.007357142857142857,0.0028809523809523807,9.574430474384203,0.09361033630952381,0.1486047499999999,0.19427141,19.131,0.25,0.08333333333333333,0.16666666666666666
r1r3_pid_a_015,native_pid,42,0.7619047619047619,10,8.597883597883597e-05,0.11904761904761904,36,0.1388888888888889,0.0,0.2777777777777778,1.771560472152571,0.359762879021183,1.3016013809030573,1.3961544672888353,6,0.0,1.9853790762876395,0.5626518733476923,1.274015474817666,1.194537605812735,2.296595679603493,1.1267774576729646,1.9438301564648297,0.16820685798903254,2.61,16636.23694340007,0.009388888888888888,0.0028095238095238095,11.255321070323744,0.09461143518518518,0.145395,0.18233418000000015,18.398799999999998,0.25,0.08333333333333333,0.08333333333333333
r1r3_pid_a_017,native_pid,42,0.7619047619047619,10,8.597883597883597e-05,0.11904761904761904,36,0.1388888888888889,0.0,0.2777777777777778,1.8119595567203346,0.3581739282733138,1.405545117287681,1.5348564208576072,6,0.0,1.9368442757928885,0.5941402317966527,1.2654922537947704,1.2097016821391315,2.1152941780037495,1.1155080654042533,1.873411441895753,0.1580126826441287,2.13,16711.573950975122,0.006130952380952381,0.0017103174603174602,11.306514712996957,0.09387576818783068,0.1470797499999999,0.1895016900000001,18.4713,0.25,0.08333333333333333,0.08333333333333333
r1r3_pid_a_004,native_pid,42,0.7142857142857143,12,8.597883597883597e-05,0.11904761904761904,36,0.1388888888888889,0.0,0.2777777777777778,1.8990131092981426,0.3623240213367352,1.7658778012965066,1.3663710092135044,6,0.0,1.966679534818784,0.6005249694746958,1.28360225214674,1.2622154493962832,2.3015875903045115,1.1333584736532478,1.9164899063748932,0.23471755350371454,2.16,16520.310520520616,0.013837301587301589,0.004623015873015873,11.789929593911369,0.09206486309523809,0.15013025,0.20457077000000007,19.788899999999998,0.25,0.08333333333333333,0.08333333333333333
r1r3_pid_a_005,native_pid,42,0.6904761904761905,13,8.597883597883597e-05,0.11904761904761904,36,0.1388888888888889,0.0,0.2777777777777778,2.084929002559299,0.39646862590671766,1.607746900920867,1.466317589467794,6,0.0,2.272983536999577,0.5965785770260535,1.4347810570128152,1.436617959543403,2.7287482776256007,1.2958154318851538,2.3220133485679026,0.3433048589174891,2.16,16285.670296301032,0.023690476190476192,0.0062420634920634915,21.345763162275304,0.09212229232804232,0.146195,0.19764841000000008,18.6994,0.25,0.08333333333333333,0.08333333333333333
r1r3_pid_a_010,native_pid,42,0.6666666666666666,14,8.597883597883597e-05,0.11904761904761904,36,0.1388888888888889,0.0,0.2777777777777778,1.8976457843654302,0.3829872593682342,1.4969548783346271,1.475040869988106,6,0.0,2.079334025325322,0.6094690566049438,1.3444015409651329,1.3763384752524424,2.308322757017114,1.214634773121928,2.0879229642397896,0.3005697147305053,2.21,16301.790918769922,0.022134920634920636,0.004722222222222222,16.04347863712791,0.08915191765873016,0.14258525,0.19015741,17.7287,0.25,0.08333333333333333,0.08333333333333333
r1r3_pid_a_020,native_pid,42,0.5952380952380952,17,8.597883597883597e-05,0.11904761904761904,36,0.1388888888888889,0.0,0.2777777777777778,2.0116667231356415,0.4099850395745263,1.5372146012525059,1.4541510677367613,6,0.0,2.1656804276714414,0.6131570665623786,1.38941874711691,1.4036702754193617,2.5817767019220406,1.2669191878656818,2.203343892893968,0.3772969074483044,2.13,16213.033324066486,0.02544047619047619,0.008781746031746033,23.19091630212049,0.09542476289682539,0.15458024999999997,0.20459382000000007,19.4174,0.25,0.08333333333333333,0.08333333333333333
r1r3_pid_a_014,native_pid,42,0.5952380952380952,17,8.928571428571429e-05,0.11904761904761904,36,0.1388888888888889,0.0,0.2777777777777778,2.01913925385076,0.41753060000887116,1.5479568820866858,1.4639134222280092,6,0.0,2.222575612933999,0.5936060059570067,1.408090809445503,1.4765828943492563,1.8376099748555388,1.2987626354388628,2.284813106147165,0.32903046494646737,2.1199999999999997,16124.940856134339,0.031015873015873014,0.007706349206349206,21.39392133435131,0.09541358366402115,0.150855,0.20133231000000015,21.008699999999997,0.25,0.08333333333333333,0.08333333333333333
r1r3_pid_a_018,native_pid,42,0.5952380952380952,17,8.597883597883597e-05,0.11904761904761904,36,0.1388888888888889,0.0,0.2777777777777778,2.222985704216987,0.41176863369902733,1.6682095019330214,1.3625688338732327,6,0.0,2.3251522555797854,0.5875840638428148,1.4563681597113003,1.4025294437577145,2.333368760012514,1.327632449474717,2.391036617533353,0.3162779512546491,2.1500000000000004,16295.654709727254,0.02230952380952381,0.004924603174603174,21.94318505923011,0.09465892625661373,0.1515999999999999,0.20226462000000026,21.286199999999997,0.25,0.08333333333333333,0.08333333333333333
r1r3_pid_a_023,native_pid,42,0.5952380952380952,17,8.597883597883597e-05,0.11904761904761904,36,0.1388888888888889,0.0,0.2777777777777778,2.244244438615363,0.4137537435328951,1.6817160653299457,1.6599664733295445,6,0.0,2.442339843818413,0.5867220377424455,1.5145309407804293,1.4922509997150704,2.893723982549997,1.3766496657109741,2.519136641966373,0.40056113463464477,2.1500000000000004,16281.406377282412,0.024214285714285716,0.007773809523809524,22.30305109963403,0.09382327810846561,0.14429499999999998,0.18542674000000012,20.7273,0.25,0.08333333333333333,0.08333333333333333
r1r3_pid_a_006,native_pid,42,0.5714285714285714,18,9.259259259259259e-05,0.11904761904761904,36,0.1388888888888889,0.0,0.2777777777777778,2.403886838172194,0.43856236348710254,1.969611674964378,1.3082951931694395,6,0.0,2.609572939957103,0.6119556842301267,1.6107643120936146,1.6844035062996223,2.377162576114411,1.4798195552544795,2.7442046578323294,0.48406372306964035,2.12,15975.77609289727,0.037222222222222226,0.013924603174603175,24.85177341672977,0.0890167423941799,0.14258025,0.18660154000000015,19.0287,0.25,0.08333333333333333,0.08333333333333333
r1r3_pid_a_022,native_pid,42,0.5714285714285714,18,8.597883597883597e-05,0.11904761904761904,36,0.1388888888888889,0.0,0.2777777777777778,2.4723422943386892,0.4868748433754751,2.1075591948636845,1.1474510772744848,6,0.0,3.011076751914654,0.624728434587203,1.8179025932509287,2.4713240428757572,3.4012649081221915,1.8082936979669535,3.5805195382463806,0.4739549371645759,2.08,15813.935678219412,0.04700396825396825,0.012376984126984125,25.365456315382797,0.09281432936507936,0.144,0.18747636000000006,21.488899999999997,0.25,0.08333333333333333,0.08333333333333333
r1r3_pid_a_019,native_pid,42,0.5714285714285714,18,8.597883597883597e-05,0.11904761904761904,36,0.1388888888888889,0.0,0.2777777777777778,2.6480367589693303,0.4819371060841321,2.195229924119394,1.2336129448707265,6,0.0,2.806266322773782,0.6206737339625154,1.7134700283681485,1.580521204850797,3.388293292582891,1.6008462457136963,2.9840274052908606,0.5437692919142724,2.08,15920.528162240827,0.041178571428571425,0.012031746031746034,27.01502510866024,0.09463044675925926,0.15137,0.20882800000000007,22.9144,0.25,0.08333333333333333,0.08333333333333333
r1r3_pid_a_007,native_pid,42,0.5714285714285714,18,8.597883597883597e-05,0.11904761904761904,36,0.1388888888888889,0.0,0.2777777777777778,2.7682359103309864,0.48753816285699947,2.6686611979864745,1.0625283542351425,6,0.0,3.321811963489077,0.6423497501544979,1.9820808568217874,3.1118797751009857,2.493657611961858,1.939675980240984,3.899859536272555,0.647840218493535,2.08,15644.458960985057,0.05558333333333333,0.02148412698412698,29.618921843720283,0.09059456712962961,0.14847,0.20849169000000017,20.924699999999998,0.25,0.08333333333333333,0.08333333333333333
