method_id,family,case_count,safety_rate,success_rate,catastrophic_count,setpoint_position_rmse_m,setpoint_position_p90_m,setpoint_position_p95_m,trajectory_position_rmse_m,trajectory_position_p90_m,trajectory_position_p95_m,orientation_rmse_rad,tip_velocity_rmse_m_s,endpoint_position_error_m,endpoint_velocity_error_m_s,acquisition_time_s,strong_mean_m,strong_p90_m,physical_effort,thrust_saturation_rate,torque_saturation_rate,wrench_rate_rms,runtime_mean_ms,runtime_p95_ms,runtime_p99_ms,runtime_max_ms,deadline_miss_rate,large_endpoint_failure_fraction
r1r2_task_lqr_045,native_task_lqr,48,0.0,0.0,48,8.928449230815652,15.991224492806346,16.68838728612436,5.042527938107778,8.32498395640482,8.668551821714512,5.514618522999208,3.184285751354166,7.7506856560026165,3.1398874742404956,,7.308613232062649,14.751805166069486,18369.069837777944,0.0,0.0,505.02946497334864,0.015517776041666665,0.062334999999999925,0.07783847000000005,8.713199999999999,1.4880952380952383e-05,0.9791666666666666
r1r2_task_lqr_022,native_task_lqr,48,0.0,0.0,48,8.930221936186676,12.98377704201235,13.602548439145014,8.075806406557955,12.793596684057379,13.511182895507938,5.985294574214778,3.86737613991154,12.402485435552697,3.348776821840964,,9.238093164997801,13.12530883938986,19187.088511262325,0.0,0.0,556.9515656496174,0.025810813888888885,0.0619,0.08068547000000004,10.4008,6.42361111111111e-05,0.9791666666666666
r1r2_task_lqr_018,native_task_lqr,48,0.0,0.0,48,9.183559725001968,13.161849578301618,18.763518161402036,4.70597056947818,6.7486485909040805,8.007957886192942,5.080156165917174,3.5699819707624854,8.76071583584877,4.579640801387184,,6.271935392852182,10.342033468000182,20967.553795870554,0.0,0.0,1296.4399716306436,0.0025389296207264955,0.0006,0.07293232999999998,1.7437,0.0,0.9791666666666666
r1r2_task_lqr_043,native_task_lqr,48,0.0,0.0,48,9.48148699555429,18.309075442337335,19.6134085009172,4.294852835715909,6.850282921702207,7.215325280643538,4.5258069109378205,3.468556272544859,6.6562175100186245,3.4787727655484617,,5.774391036232973,9.687321753411421,22440.746958643304,0.0,0.0,1447.6157920407506,0.005278542297979798,0.06396324999999994,0.07627147000000001,6.1868,0.0,0.9791666666666666
r1r2_task_lqr_015,native_task_lqr,48,0.0,0.0,48,9.77228513450701,18.252075238037513,23.339727878166098,4.3622182999902295,6.265820549125987,8.80508700952981,4.263409820728202,3.134572252196834,8.751929091653187,3.0194288289139344,,6.046339792337328,9.158013518874736,19651.24864541704,0.0,0.0,689.5681768996155,0.0144600716765873,0.06135499999999999,0.07533806000000004,4.4631,0.0,0.9791666666666666
r1r2_task_lqr_032,native_task_lqr,48,0.0,0.0,48,9.989988207930432,24.83507995504911,26.277001138321914,5.387105416713529,7.808745882527283,7.930616865422598,4.444704797165578,3.287316839401788,8.921321735492505,3.104938696014685,3.49,8.394259058969364,15.995090616829422,18466.072499364414,0.0,0.0,676.3643686337747,0.00906789872685185,0.063225,0.075712,5.8879,0.0,0.9791666666666666
r1r2_task_lqr_029,native_task_lqr,48,0.0,0.0,48,10.105918794332046,17.050207750777236,23.838278734453986,4.382692814340288,6.686578493663963,7.610415840271506,4.514312600220397,3.2457946658731185,7.197569215321149,3.6779742130444135,,6.1805806583271865,9.270989767245235,19750.305637764894,0.0,0.0,395.3685432695748,0.024545795572916668,0.059465,0.07926099999999983,15.3286,0.00012847222222222223,0.9791666666666666
r1r2_task_lqr_020,native_task_lqr,48,0.0,0.0,48,5.967259250140747,10.018599384309368,10.225887709343313,7.797768969202838,13.501454541093684,14.335313438502313,6.352373668249666,3.779740327175754,11.035716972596154,3.172040124930119,,8.003697983379613,11.73285161704899,19602.23528594076,0.0,0.0,982.780761386537,0.008997666087962963,0.061965,0.07437353000000005,7.341399999999999,0.0,1.0
r1r2_task_lqr_016,native_task_lqr,48,0.0,0.0,48,6.4208286783445985,10.18233132799094,10.520472848984436,6.036624141831937,9.76403014035547,12.847872320259665,6.414152667864375,3.7173574425374105,8.233374340148387,3.3023242439453746,,6.559119412600585,10.104449896168434,20647.292525847737,0.0,0.0,659.3685085759224,0.024362297569444444,0.061095,0.07730347000000005,7.275799999999999,3.8194444444444444e-05,1.0
r1r2_task_lqr_024,native_task_lqr,48,0.0,0.0,48,6.568281809451214,9.360956779093373,10.249659168635123,3.3885768602338238,4.983159973400884,6.4746444444325055,4.522237157035519,3.1159205807712325,6.057777904493549,3.918355024572732,,5.006835398642458,8.306043443171308,18268.81255814386,0.0,0.0,729.2987039811266,0.002487467280982906,0.0005,0.07338532999999997,3.4816,0.0,1.0
