method_id,family,case_count,safety_rate,success_rate,catastrophic_count,setpoint_position_rmse_m,setpoint_position_p90_m,setpoint_position_p95_m,trajectory_position_rmse_m,trajectory_position_p90_m,trajectory_position_p95_m,orientation_rmse_rad,tip_velocity_rmse_m_s,endpoint_position_error_m,endpoint_velocity_error_m_s,acquisition_time_s,strong_mean_m,strong_p90_m,physical_effort,thrust_saturation_rate,torque_saturation_rate,wrench_rate_rms,runtime_mean_ms,runtime_p95_ms,runtime_p99_ms,runtime_max_ms,deadline_miss_rate,large_endpoint_failure_fraction
r1r2_task_lqr_c_0_23,native_task_lqr,48,0.0,0.0,48,5.2679722884097915,7.641672870617218,8.325269549973056,3.6953388558043074,5.899084047403564,6.896638646455597,3.9840138455821,2.952428301616871,7.711500923988353,3.779585143020805,,4.925241361017392,7.208117970317687,17799.893430803422,0.0,0.0,252.9501308355179,0.02493374513888889,0.060599999999999994,0.08332605999999983,13.665,7.552083333333334e-05,1.0
r1r2_task_lqr_c_1_01,native_task_lqr,48,0.0,0.0,48,5.664882138998032,8.616551790692167,9.225922180573345,3.342298713852992,4.670638965514147,5.992626134538783,3.683684125717278,3.1165471489914296,6.724363741352558,2.97845785396386,,4.754670503677284,6.383167846166836,18035.540622461853,0.0,0.0,592.9526738997134,0.005336101641414141,0.06291999999999999,0.072677,4.3617,0.0,1.0
r1r2_task_lqr_c_0_10,native_task_lqr,48,0.0,0.0,48,5.7227363222295,8.783396873244493,9.638763309447132,3.8192265402633425,6.22822135194712,6.881830413807438,3.805196831802634,2.9530916665312574,7.959388173365586,3.2228674965748474,,5.006489467951153,7.842117775907422,17709.569844322297,0.0,0.0,285.2774324211725,0.025478915624999997,0.06379,0.08869906000000005,5.8424,1.736111111111111e-05,1.0
r1r2_task_lqr_c_0_18,native_task_lqr,48,0.0,0.0,48,5.890294521631636,9.930126985698775,11.286808547795285,3.208548128983312,4.825237589966968,7.616302823155246,2.945844896323298,2.9065078294850153,7.386721178862454,3.368233972710916,,5.150143609083475,9.564535798709507,17546.42287340337,0.0,0.0,491.6418975536158,0.002617545405982906,0.0006,0.07375032999999998,4.1953,0.0,1.0
r1r2_task_lqr_c_0_13,native_task_lqr,48,0.0,0.0,48,6.135887187702077,8.677713756943115,10.89690621290749,4.945803309709254,7.752073447782423,8.232450264748644,4.144616589417102,3.175349513259111,9.306274952310906,3.071209368905881,,5.772850782494711,8.315556029167235,17827.762200921017,0.0,0.0,565.9410050602038,0.005369709911616161,0.06226674999999997,0.07398635000000008,4.1055,0.0,1.0
r1r2_task_lqr_c_0_07,native_task_lqr,48,0.0,0.0,48,6.154082426299797,9.78524639326351,10.538956654791198,3.4648129562110435,6.125416581332121,7.055863078553957,3.80499092795039,2.8553056906206784,6.700460974048905,2.9379078607059275,,4.745412321723853,7.256903196309114,17703.72617168243,0.0,0.0,496.30760477689313,0.005392791035353536,0.06346324999999994,0.07331853,12.715499999999999,0.0,1.0
r1r2_task_lqr_c_1_20,native_task_lqr,48,0.0,0.0,48,6.251855032711757,8.659998641211946,10.623015829300627,3.30848529276059,5.392159265962356,7.366779729640484,4.0106001711776935,2.9974285661864877,6.5810705591320575,2.875509817852136,,5.311677403037987,7.832248349050151,18051.78089465859,0.0,0.0,531.3620606876394,0.009210209780092592,0.06346,0.08022547000000003,4.5169,0.0,1.0
r1r2_task_lqr_c_1_21,native_task_lqr,48,0.0,0.0,48,6.442374632407695,8.895197431062618,9.809693793875576,3.127191173020064,5.079974913341807,5.63275016708163,3.9478531642239485,3.000089001660444,6.319736770236125,2.827032288894376,,4.614936195066587,6.72050916805696,18033.281031143386,0.0,0.0,441.90338701902243,0.014956076884920635,0.064465,0.08958712000000005,3.0225,0.0,1.0
r1r2_task_lqr_c_0_01,native_task_lqr,48,0.0,0.0,48,6.482617657973354,10.158449061706575,11.961277310591289,3.4351780287376017,6.240430993862697,6.668532493404809,4.039878733825455,2.9230995973398666,6.703138913707311,2.9220582199709497,,5.222892759746552,7.554987216394114,17700.30257191883,0.0,0.0,513.8378244666764,0.005467111742424241,0.06419674999999997,0.07390694000000002,3.4294,0.0,1.0
r1r2_task_lqr_c_0_16,native_task_lqr,48,0.0,0.0,48,8.380160109653943,13.442648204252833,16.05991635062849,6.039683526073657,9.036205124873437,9.205656493866307,5.949218097543519,3.4429596015686363,9.420117630158153,3.6944292170480426,,7.363404743298696,11.986679981733761,19396.821868873103,0.0,0.0,504.3439474695463,0.025213096701388885,0.061595,0.08325547000000004,9.6008,3.8194444444444444e-05,1.0
