sample_id,cohort,controller,candidate_id,safe,task_success,acquisition_time_s,position_rmse_3d_m,orientation_rmse_deg,ramp_peak_position_error_m,ramp_steady_state_position_error_m,total_acceleration_effort,max_abs_command_m_s2,max_command_step_m_s2,max_thrust_N,max_abs_torque_Nm,max_cutter_angular_speed_rad_s,safety_failure_reasons,solve_time_p95_ms,amplitude_saturation_fraction,slew_activity_fraction,directional_stratum,wind_direction_sign,residual_clip_fraction_mean,residual_clip_fraction_p95,residual_clip_fraction_max,trust_mean,trust_p95,trust_max,residual_unrepresented_norm_mean,residual_unrepresented_norm_p95,residual_unrepresented_norm_max,residual_debt_norm_mean,residual_debt_norm_p95,residual_debt_norm_max,steady_equality_residual_mean,steady_equality_residual_p95,steady_equality_residual_max,steady_task_residual_mean,steady_task_residual_p95,steady_task_residual_max,requested_steady_input_max_abs_mean,requested_steady_input_max_abs_p95,requested_steady_input_max_abs_max,feasible_steady_input_max_abs_mean,feasible_steady_input_max_abs_p95,feasible_steady_input_max_abs_max,backbone_norm_mean,backbone_norm_p95,backbone_norm_max,qp_correction_norm_mean,qp_correction_norm_p95,qp_correction_norm_max,limiter_mismatch_mean,limiter_mismatch_p95,limiter_mismatch_max,steady_infeasibility_fraction,steady_constraint_activity_fraction,reachable_constraint_activity_fraction,solver_success_rate,qp_iterations_max
v5d_strong_post_target_cross_01,STRONG_POST_TARGET,legacy_self,self_a_034,True,False,,0.6492046895318712,7.646145243578753,1.2831002544469479,0.8374893514567353,17.470423458581788,2.0,0.25,137.8081384157647,2.1627806091988924,0.8041448963388963,[],1.481,0.0954356846473029,0.34024896265560167,cross,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_strong_post_target_cross_02,STRONG_POST_TARGET,legacy_self,self_a_034,True,True,0.9299999999999999,0.5455869302416468,7.663657345708285,1.1865141005938356,0.6507209876901019,17.137888423058605,2.0,0.25,136.7336480297229,2.0493299646829577,0.7582748436505558,[],1.454,0.06224066390041494,0.3278008298755187,cross,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_strong_post_target_cross_03,STRONG_POST_TARGET,legacy_self,self_a_034,True,False,,0.6276010325112312,7.777130322932681,1.3095430586096957,0.7858629315546737,17.48366710588928,2.0,0.25,142.16984251821458,2.113412389900577,0.8108371362007942,[],1.4356,0.0912863070539419,0.29045643153526973,cross,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_strong_post_target_cross_04,STRONG_POST_TARGET,legacy_self,self_a_034,True,False,,0.5491148541103357,7.666478229979895,1.1709977546053065,0.6591153647671429,17.29796675090551,2.0,0.25,136.69718516281864,2.0179237764510862,0.765353295695767,[],1.6981,0.0954356846473029,0.36929460580912865,cross,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_strong_post_target_cross_05,STRONG_POST_TARGET,legacy_self,self_a_034,True,False,,0.6492342501552774,7.647557882868156,1.2848321178206612,0.8369573493804877,17.486658374876598,2.0,0.25,137.80222607905222,2.162463860405582,0.8040548520361822,[],1.2676,0.11203319502074689,0.31950207468879666,cross,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_stochastic_4500,NORMAL_STOCHASTIC,legacy_self,self_a_034,True,True,2.125,0.06599264100782569,0.516216112644009,0.17554506594170882,0.033964069019430436,0.39730239567111075,0.6262016576859045,0.25,135.67043970570754,0.8310454982513407,0.08220181041291785,[],1.563,0.0,0.008298755186721992,aligned,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_stochastic_4501,NORMAL_STOCHASTIC,legacy_self,self_a_034,True,True,2.3200000000000003,0.07536707374710945,0.5276977864189487,0.22956658163111038,0.006720268849583586,0.4257813349243037,0.8798144419173273,0.25,137.98651281824343,0.9734087682634194,0.12355973033030018,[],1.7861,0.0,0.016597510373443983,opposed,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_stochastic_4502,NORMAL_STOCHASTIC,legacy_self,self_a_034,True,True,2.1050000000000004,0.05621260692775101,0.27968559320499387,0.1753880604224342,0.006039050407864577,0.31431882933644206,0.8189769150122722,0.25,136.02501389337792,0.921027734594006,0.10790859605915211,[],1.1928,0.0,0.02074688796680498,aligned,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_stochastic_4503,NORMAL_STOCHASTIC,legacy_self,self_a_034,True,True,2.3600000000000003,0.08328242536750743,0.4460882019776603,0.23541126491531544,0.013717774290512068,0.539809554844704,0.7979003996856174,0.25,130.6837676404725,0.8306674888697129,0.10290271013068496,[],1.3436,0.0,0.004149377593360996,opposed,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_stochastic_4504,NORMAL_STOCHASTIC,legacy_self,self_a_034,True,True,2.3500000000000005,0.06839743589597816,0.3137825376785925,0.18578297150817988,0.012458742025512396,0.437312826855479,0.7145359873655454,0.25,130.49566564326145,0.7449314200947956,0.07819201860818739,[],1.2818,0.0,0.004149377593360996,aligned,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_stochastic_4505,NORMAL_STOCHASTIC,legacy_self,self_a_034,True,True,2.3500000000000005,0.07730951712544515,0.3723547654571062,0.2305392182062672,0.013651705565242306,0.6684274101902818,0.6856709190597159,0.25,132.63638013477413,0.7475092894940083,0.1261260032534622,[],1.4711,0.0,0.004149377593360996,opposed,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_stochastic_4506,NORMAL_STOCHASTIC,legacy_self,self_a_034,True,True,2.0700000000000003,0.058733180844226004,0.24954106271596013,0.19394803039091252,0.0049463818620302585,0.39539328466928103,0.7479021703467883,0.25,132.4655782016747,0.854231862826882,0.10117374236675586,[],1.4227,0.0,0.004149377593360996,opposed,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_stochastic_4507,NORMAL_STOCHASTIC,legacy_self,self_a_034,True,True,1.9800000000000004,0.06070921646896293,0.280340634953762,0.23036133040807583,0.007305861001596005,0.5000974274938177,1.0130615893428856,0.25,135.89071047366033,0.705939814598116,0.07957511053142419,[],1.3521,0.0,0.008298755186721992,aligned,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_stochastic_4508,NORMAL_STOCHASTIC,legacy_self,self_a_034,True,True,2.135,0.05630497314036823,0.3690436593419668,0.17663367675209746,0.009662136237344538,0.3186954062790589,0.6480365173214455,0.25,137.92309623616367,0.709546290587584,0.09132253468831178,[],1.0539,0.0,0.004149377593360996,opposed,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_stochastic_4509,NORMAL_STOCHASTIC,legacy_self,self_a_034,True,True,2.4400000000000004,0.0848310940031726,0.5729050350358799,0.23604826455330127,0.020930824976066957,0.5746668921961369,0.822894895532218,0.25,132.00620106055501,0.927801962584919,0.12189670353483126,[],1.299,0.0,0.012448132780082987,aligned,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_stochastic_4510,NORMAL_STOCHASTIC,legacy_self,self_a_034,True,True,1.5200000000000005,0.04405896902526849,0.2439033488615634,0.1808119300157039,0.006666810982547939,0.35461232342215493,0.7967086335689474,0.25,134.64575462382163,0.6163653679315961,0.0695267943173495,[],1.5902,0.0,0.008298755186721992,opposed,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_stochastic_4511,NORMAL_STOCHASTIC,legacy_self,self_a_034,True,True,2.05,0.06997305376125022,0.31507964467394106,0.24117021700278451,0.004506479642368237,0.45104577877496516,0.7685939881540409,0.25,135.00269848133502,0.918311502012284,0.10198102462945682,[],1.3532,0.0,0.012448132780082987,aligned,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_stochastic_4512,NORMAL_STOCHASTIC,legacy_self,self_a_034,True,True,2.2649999999999997,0.05691021383218382,0.3386532125950493,0.17980592242822876,0.00965529505784647,0.46841551896910755,0.7050271771703052,0.25,133.39840431353002,0.7212414120801544,0.07779181715283937,[],1.2494,0.0,0.004149377593360996,cross,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_stochastic_4513,NORMAL_STOCHASTIC,legacy_self,self_a_034,True,True,2.6100000000000003,0.091076371996957,0.42293985700813475,0.24122702750366184,0.018674833690200857,0.9549006548844925,1.0775658988971653,0.25,133.15596360662832,1.0932575308651105,0.10810767457122929,[],1.269,0.0,0.004149377593360996,cross,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_stochastic_4514,NORMAL_STOCHASTIC,legacy_self,self_a_034,True,True,0.9300000000000002,0.03678884542057039,0.18367133048545609,0.17999555611000392,0.00781250028097372,0.3175096227153288,0.9452735880622648,0.25,134.46179822915872,0.5416833389699021,0.045697024342736765,[],1.3041,0.0,0.004149377593360996,cross,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_stochastic_4515,NORMAL_STOCHASTIC,legacy_self,self_a_034,True,True,2.335,0.06854722432099807,0.2574951994212493,0.23036597018248675,0.00882135670184357,0.6105501756739481,0.9183976377830703,0.25,134.52195725204692,0.8481761997062572,0.05621662509094669,[],1.3134,0.0,0.004149377593360996,cross,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_stochastic_4516,NORMAL_STOCHASTIC,legacy_self,self_a_034,True,True,2.425,0.0681743196089796,0.20542298892335428,0.18426703473936443,0.0045511624317759345,0.4614185317954091,0.8356805166156606,0.25,132.07404408051045,0.8950609562118564,0.037833078348110526,[],1.1111,0.0,0.004149377593360996,cross,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_stochastic_4517,NORMAL_STOCHASTIC,legacy_self,self_a_034,True,True,2.6050000000000004,0.08970433564224659,0.3568839602020097,0.23922428791751527,0.013077560280278878,0.7445210773619826,1.0548983474429283,0.25,131.1840152302542,1.0995848350269248,0.06510804241939733,[],1.1179,0.0,0.004149377593360996,cross,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_ramp_aligned_00,RAMP_STRONG,legacy_self,self_a_034,True,True,2.245,0.0649526064635565,0.5468915084579289,0.1795293630191995,0.026348125703925623,0.7328103377089106,0.6425096809173276,0.25,135.48908587070008,0.7713590237974844,0.0890114544537824,[],1.1351,0.0,0.008298755186721992,aligned,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_ramp_aligned_01,RAMP_STRONG,legacy_self,self_a_034,True,True,2.3899999999999997,0.07726559487170087,0.6220989608654299,0.2294868173403949,0.02676614260532164,0.8351854559861096,0.8224645657730973,0.25,134.3822441907387,0.9789568070900216,0.12924091446667738,[],1.1386,0.0,0.012448132780082987,aligned,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_ramp_aligned_02,RAMP_STRONG,legacy_self,self_a_034,True,True,2.25,0.0634552868967518,0.5584554295736402,0.17949850191887623,0.026399927655793517,0.7075125711457723,0.6755147787560444,0.25,135.95072428588682,0.8155968788840878,0.09523290717711888,[],1.2504,0.0,0.008298755186721992,aligned,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_ramp_aligned_03,RAMP_STRONG,legacy_self,self_a_034,True,True,2.465,0.087721278464072,0.5662973080944189,0.23442769688217777,0.02654687527351446,0.9451930898241898,0.804835513085584,0.25,131.62612143734557,0.8421126114579358,0.1013325601226176,[],1.2218,0.0,0.008298755186721992,aligned,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_ramp_opposed_00,RAMP_STRONG,legacy_self,self_a_034,True,True,2.29,0.07087524649528833,0.5086483888807541,0.18053424426256826,0.02540333282656172,0.7109080218248074,0.6781933532894033,0.25,132.42677256147337,0.7894039721853405,0.09687011156929055,[],1.116,0.0,0.004149377593360996,opposed,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_ramp_opposed_01,RAMP_STRONG,legacy_self,self_a_034,True,True,2.115,0.06788387288865975,0.4971012043955211,0.23029650680754296,0.025571633847807727,0.8524326809831624,1.0007392773750827,0.25,143.20120522305623,0.6962026342515542,0.0805424440535335,[],1.1658,0.0,0.008298755186721992,opposed,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_ramp_opposed_02,RAMP_STRONG,legacy_self,self_a_034,True,True,2.1799999999999997,0.06449121482017454,0.5030839527712277,0.18054245482691184,0.02542946658557251,0.6586353147364902,0.6557349730368359,0.25,137.86910304929808,0.711045004860937,0.08590936845291919,[],1.096,0.0,0.004149377593360996,opposed,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_ramp_opposed_03,RAMP_STRONG,legacy_self,self_a_034,True,True,2.4350000000000005,0.0900231832827116,0.5546083657942619,0.23800503566392256,0.02532926674451534,0.8546423408945105,0.8158458053604524,0.25,130.7223226311851,0.9246484915524718,0.11870333077621731,[],1.0961,0.0,0.016597510373443983,opposed,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_ramp_cross_00,RAMP_STRONG,legacy_self,self_a_034,True,True,2.2750000000000004,0.06263311931375909,0.44608580881012516,0.1799806940571928,0.025809427088071397,0.804066188426725,0.7035645576629321,0.25,133.422844026669,0.7212235280773528,0.011922863089553495,[],1.0608,0.0,0.004149377593360996,cross,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_ramp_cross_01,RAMP_STRONG,legacy_self,self_a_034,True,True,2.705,0.09410675585817786,0.44574067983325877,0.2423114379316664,0.025871721888078892,1.075650011723658,1.0576683988601219,0.25,130.71636923493352,1.0969104745321216,0.023175852321564987,[],1.0848,0.0,0.004149377593360996,cross,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_ramp_cross_02,RAMP_STRONG,legacy_self,self_a_034,True,True,0.9300000000000002,0.045088190547139154,0.44994169287215424,0.1798758095635657,0.025865233829715426,0.7066253265445257,0.9551795848592516,0.25,134.67388434530295,0.13745214635898603,0.011272726757824772,[],1.2239,0.0,0.004149377593360996,cross,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_ramp_cross_03,RAMP_STRONG,legacy_self,self_a_034,True,True,2.375,0.07359391068630017,0.4502739586393746,0.22990405763182198,0.0259661982409957,0.9775203846716992,0.9287238202088397,0.25,142.18550673998058,0.7415090746116174,0.012930504042432274,[],1.1292,0.0,0.004149377593360996,cross,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_calm_00,NORMAL_CALM,cart_ofmpc,cart_b_001,True,True,2.1550000000000002,0.06067485794989702,0.30110268858620787,0.18000000000000066,0.0011733399058250363,0.20503762947914478,0.638260618046557,0.25,135.45845200178442,0.660591196232734,0.08153780922433297,[],3.1978,0.0,0.004149377593360996,not_applicable,0,0.0,0.0,0.0,0.9327358939413106,0.9999999254094578,1.0,0.00011093641534990613,0.0005622320967316296,0.0010305970654744027,0.00023990833088310758,0.0011084737626890966,0.0015074622743254894,0.00011093641534990613,0.0005622320967316296,0.0010305970654744027,5.192176607906532e-11,2.304883554020747e-10,6.979096736924421e-10,0.00038539553780547053,0.002082427283957274,0.003505609277062275,0.00038539553780547053,0.002082427283957274,0.003505609277062275,0.0718044520981044,0.23900523520871622,1.9995196505244976,0.03304167650246784,0.12211059258980925,1.6013167256965155,9.358736686473233e-09,8.470329472543003e-22,2.2554555414167066e-06,0.008298755186721992,0.0,0.0,1.0,75
v5d_moderate_00,NORMAL_CONSTANT,cart_ofmpc,cart_b_001,True,True,2.1000000000000005,0.059472132987913526,0.4012061328284605,0.1675287320079112,0.020839927494617928,0.3403253847333285,0.5610056081464583,0.25,135.37020121058072,0.6705010829739664,0.07257690859822183,[],3.6871,0.0,0.004149377593360996,aligned,1,0.0,0.0,0.0,0.9284936335395737,0.9360474927715758,1.0,0.00029658549299955587,0.000712569831880268,0.0010581073275471777,0.0009159363539780489,0.0014155104707997193,0.0017421817830513006,0.00029658549299955587,0.000712569831880268,0.0010581073275471777,1.759280553215165e-09,1.9657154915925126e-09,2.4022274540799855e-09,0.0013710880832086662,0.0030684715642273225,0.004305475804742732,0.0013710880832086662,0.0030684715642273225,0.004305475804742732,0.753774245414703,0.7937320315269801,2.6584229019684824,0.058581314550843144,0.2008351890094916,1.5827301747259956,1.1612282140311127e-08,0.0,2.7985599957980334e-06,0.0,0.0,0.0,1.0,75
v5d_calm_01,NORMAL_CALM,cart_ofmpc,cart_b_001,True,True,2.34,0.0748768924214584,0.4273766076216595,0.23000000000000018,0.0017456969104871936,0.25174246611179224,0.8270359957423209,0.25,137.8538626397453,0.8687512730179944,0.11277044892125446,[],3.948,0.0,0.012448132780082987,not_applicable,0,0.0,0.0,0.0,0.9316156866630457,0.9999999254094578,1.0,0.00015876814330749854,0.0008050860491245508,0.001481024276256179,0.0003450768623023736,0.0015625514131869598,0.002156976504439746,0.00015876814330749854,0.0008050860491245508,0.001481024276256179,7.553049228990589e-11,3.3797115262708026e-10,9.821820283011333e-10,0.0005772021369863785,0.0029592296877244194,0.006142617929481479,0.0005772021369863785,0.0029592296877244194,0.006142617929481479,0.08168055572526216,0.29412030460773575,2.52914650650746,0.04311805819827674,0.1597518459567194,2.2008656747446147,2.016988843292873e-08,6.162975822039155e-33,2.779029812022271e-06,0.012448132780082987,0.0,0.0,1.0,100
v5d_moderate_01,NORMAL_CONSTANT,cart_ofmpc,cart_b_001,True,True,2.3899999999999997,0.08616528549590688,0.5127523343278294,0.24446272598045596,0.019407552830784613,0.37926755970592463,0.9005223029616715,0.25,137.97040992727045,0.8125335297059453,0.11117223273328718,[],4.3908,0.0,0.012448132780082987,opposed,-1,0.0,0.0,0.0,0.9293405474485823,0.9389091022020656,1.0,0.0003367434632544434,0.0008695526998172955,0.0015807514405311051,0.0010151333937704874,0.0015791793883121465,0.0027481846921057285,0.0003367434632544434,0.0008695526998172955,0.0015807514405311051,1.8178991586940389e-09,2.2211182134541197e-09,2.421874481455649e-09,0.001598936406995073,0.0040278882836695855,0.007778632339694331,0.001598936406995073,0.0040278882836695855,0.007778632339694331,0.7692547952949396,0.9555107137288689,1.879891832894217,0.069919637710449,0.2334256302195004,2.2207329761621937,1.1092318917812087e-08,0.0,2.219831683192286e-06,0.0,0.0,0.0,1.0,100
v5d_calm_02,NORMAL_CALM,cart_ofmpc,cart_b_001,True,True,2.1550000000000002,0.05923790609059847,0.321412467683254,0.1799999999999999,0.001249289305060899,0.17417076996818368,0.6712318721701942,0.25,135.920604216833,0.7010024266894292,0.08688871304100217,[],3.4004,0.0,0.004149377593360996,not_applicable,0,0.0,0.0,0.0,0.9335087003147636,0.9999999254094578,1.0,0.0001185627188335046,0.0005980904066166417,0.0010922034009587804,0.0002564770915292163,0.0011852005048341159,0.00160524122146434,0.0001185627188335046,0.0005980904066166417,0.0010922034009587804,5.5471879827216513e-11,2.488167275811047e-10,7.373836925658296e-10,0.0004142642996671538,0.00224798859349932,0.003737254396684704,0.0004142642996671538,0.00224798859349932,0.003737254396684704,0.06529505954867282,0.22431575815420043,1.9868111780048068,0.0320709531211554,0.11967782450038374,1.6350971687695486,6.57217903889805e-09,1.3552527156068805e-20,1.5838951483437835e-06,0.008298755186721992,0.0,0.0,1.0,75
v5d_moderate_02,NORMAL_CONSTANT,cart_ofmpc,cart_b_001,True,True,2.1050000000000004,0.057564214687484266,0.4146547758365359,0.1665934428492188,0.020871268376066135,0.3092862877973263,0.5942247596479298,0.25,135.82818858447524,0.7118947761913421,0.07788564730608558,[],3.9414,0.0,0.004149377593360996,aligned,1,0.0,0.0,0.0,0.9285587769621282,0.9360981427552508,1.0,0.0003020862430933142,0.0007201140440394345,0.0011043991676575307,0.0009241846022034871,0.0014527677568006265,0.0018004836102565162,0.0003020862430933142,0.0007201140440394345,0.0011043991676575307,1.7580124534442384e-09,1.9657154915925126e-09,2.4424860425644643e-09,0.001384882280065159,0.003153928928928017,0.004470633692521834,0.001384882280065159,0.003153928928928017,0.004470633692521834,0.7524942734451061,0.7893063904930445,2.6795381109682586,0.05746930296679318,0.19048504949457465,1.6154541945802514,8.087477236790674e-09,0.0,1.949082014063297e-06,0.0,0.0,0.0,1.0,75
v5d_calm_03,NORMAL_CALM,cart_ofmpc,cart_b_001,True,True,2.3950000000000005,0.08480513282339044,0.33588505859145457,0.23721420300321605,0.0014124739311423841,0.4056156548770846,0.7960892646211066,0.25,130.47136475119504,0.8313760485900941,0.093420849480025,[],3.5853,0.0,0.004149377593360996,not_applicable,0,0.0,0.0,0.0,0.9331007503701858,0.9999999254094578,1.0,0.00012516683362688008,0.0006471412215917546,0.0011340171117646492,0.00026934055071635475,0.001251679211704873,0.0016927494004426236,0.00012516683362688008,0.0006471412215917546,0.0011340171117646492,5.960968651658525e-11,2.689967898270351e-10,8.024034234787045e-10,0.0004888258187173529,0.00253389237785438,0.00391754693212813,0.0004888258187173529,0.00253389237785438,0.00391754693212813,0.10941573112547953,0.36815428715457327,2.6053337902559806,0.0514429122559668,0.17207114652853445,2.245169443462628,7.725204993611966e-09,1.0164395367051604e-20,1.8617744034221673e-06,0.008298755186721992,0.0,0.0,1.0,100
v5d_moderate_03,NORMAL_CONSTANT,cart_ofmpc,cart_b_001,True,True,2.4699999999999998,0.09358946372299952,0.44782434894742146,0.24951093130787624,0.019626205800571592,0.543601922193334,0.7966085393359476,0.25,130.46382140917294,0.8319063845669125,0.0948102869672044,[],3.276,0.0,0.004149377593360996,opposed,-1,0.0,0.0,0.0,0.9293072231473068,0.9398474561126455,1.0,0.00031431150982825747,0.0007730923648578824,0.0013160237664564475,0.0009707701043137798,0.0014803540891419528,0.0024136649592457447,0.00031431150982825747,0.0007730923648578824,0.0013160237664564475,1.8095666895072189e-09,2.126036885437572e-09,2.2806590695378993e-09,0.001533574904505013,0.0038943044808867427,0.005890954475330669,0.001533574904505013,0.0038943044808867427,0.005890954475330669,0.7828202631313583,0.9733193828547498,2.128857458642994,0.07800849384901638,0.2718432770498557,2.260245592215698,7.707580170127298e-08,0.0,1.8575268209974904e-05,0.0,0.0,0.0,1.0,75
v5d_calm_04,NORMAL_CALM,cart_ofmpc,cart_b_001,True,True,2.2800000000000002,0.0670716928391814,0.22029224558198335,0.18688328281253969,0.0008699313296439709,0.2939631713319213,0.7146716617076665,0.25,130.3257077364837,0.7456937237457285,0.061273578221239085,[],3.0496,0.0,0.004149377593360996,not_applicable,0,0.0,0.0,0.0,0.9296431517704132,0.9999999254094578,1.0,8.109884236671703e-05,0.0004083007575397973,0.0007642785203188022,0.00017449770795793256,0.0008002758710644009,0.00111954822911149,8.109884236671703e-05,0.0004083007575397973,0.0007642785203188022,3.801071593318752e-11,1.7137593619592749e-10,5.443068062565497e-10,0.0003324421805719893,0.0019296076494897938,0.002607110650302581,0.0003324421805719893,0.0019296076494897938,0.002607110650302581,0.08944335387191657,0.325341282877646,2.0507731766017603,0.03984899274465428,0.1380732624438521,1.694225523142516,4.989154502659735e-09,5.082197683525802e-21,1.2023862351051573e-06,0.004149377593360996,0.0,0.0,1.0,75
v5d_moderate_04,NORMAL_CONSTANT,cart_ofmpc,cart_b_001,True,True,2.2750000000000004,0.0674394661980612,0.3517488416796323,0.1775667566626552,0.02073498744144684,0.42911714629946207,0.7143855780062153,0.25,130.32110000053774,0.7453670625889556,0.05100448819725871,[],3.5256,0.0,0.004149377593360996,aligned,1,0.0,0.0,0.0,0.9281430113857982,0.9361259538226341,1.0,0.00027489973824727136,0.000616666525335377,0.0008677265099764508,0.0008871385805476699,0.001317447766847555,0.0015168556367081462,0.00027489973824727136,0.000616666525335377,0.0008677265099764508,1.7630532592010693e-09,1.96511426469551e-09,2.2129644467226984e-09,0.0013648914884064466,0.002670061259275243,0.004054043615761028,0.0013648914884064466,0.002670061259275243,0.004054043615761028,0.76052525065394,0.8261862754237499,2.5853984459798363,0.06568011086630071,0.2325871255094494,1.6822101142378805,4.989154500160871e-09,0.0,1.2023862345222902e-06,0.0,0.0,0.0,1.0,75
v5d_calm_05,NORMAL_CALM,cart_ofmpc,cart_b_001,True,True,2.2700000000000005,0.0758900332493968,0.2811961868234178,0.2300000000000008,0.001128657753074426,0.40296677966631966,0.681202182977126,0.25,132.93931479538986,0.7536193387153185,0.08043695231116565,[],3.3878,0.0,0.004149377593360996,not_applicable,0,0.0,0.0,0.0,0.9322378553450968,0.9999999254094578,1.0,0.00010560656868425824,0.0005548218044800867,0.0009567940687819586,0.00022550759750764626,0.0010368043111721433,0.0014445175480196557,0.00010560656868425824,0.0005548218044800867,0.0009567940687819586,5.15351210099964e-11,2.7626474800675084e-10,7.151585241642412e-10,0.00040125088608187304,0.0020576468969661873,0.0032339726577846005,0.00040125088608187304,0.0020576468969661873,0.0032339726577846005,0.10438675817169048,0.4125526404384128,2.563643101429,0.0472982601705403,0.19506026281685293,2.1327904461423444,4.3732638718706935e-08,7.888609052210118e-31,1.053956593119465e-05,0.004149377593360996,0.0,0.0,1.0,75
v5d_moderate_05,NORMAL_CONSTANT,cart_ofmpc,cart_b_001,True,True,2.3950000000000005,0.08471474177856667,0.4122647167062298,0.24047331733664506,0.01975163908586902,0.5447647993462377,0.6819314041093262,0.25,132.99053891431393,0.754486562674759,0.08539546495293282,[],3.3418,0.0,0.004149377593360996,opposed,-1,0.0,0.0,0.0,0.9291575091696304,0.938739193535673,1.0,0.0003022467579704028,0.0007415938439221938,0.001158145429667383,0.0009465746387336347,0.0014763225341626659,0.0022427983499650004,0.0003022467579704028,0.0007415938439221938,0.001158145429667383,1.8039608938997894e-09,2.1222938152445533e-09,2.1957785496454625e-09,0.001457269782094392,0.003502845538884292,0.004930019053416286,0.001457269782094392,0.003502845538884292,0.004930019053416286,0.778923028944733,0.9561915857573987,2.164046123631546,0.07421631438663062,0.30052573360075446,2.145750576118078,3.763009290649269e-08,0.0,9.068852390436977e-06,0.0,0.0,0.0,1.0,75
v5d_calm_06,NORMAL_CALM,cart_ofmpc,cart_b_001,True,True,2.17,0.0625102257202406,0.30297866644786164,0.17999999999999924,0.0011845125585882943,0.2049658704095433,0.6334932322450584,0.25,131.73256957947788,0.6849621594139058,0.0860225841188907,[],3.3286,0.0,0.004149377593360996,not_applicable,0,0.0,0.0,0.0,0.9316916923395625,0.9999999254094578,1.0,0.00011380581279094826,0.000599008215618793,0.0010458836564972121,0.00024308430436554697,0.0011295590496857221,0.0015530729213585836,0.00011380581279094826,0.000599008215618793,0.0010458836564972121,5.473457589649364e-11,2.4507657321679106e-10,7.600359322803135e-10,0.00040303663344467254,0.0022481252041908688,0.0034532594363273395,0.00040303663344467254,0.0022481252041908688,0.0034532594363273395,0.07283190917360172,0.23466545117532314,2.0106303249642234,0.03391152761627621,0.10768601043686381,1.6289601164543983,8.592139487057249e-09,3.3881317890172014e-21,2.0707056163637994e-06,0.008298755186721992,0.0,0.0,1.0,75
