sample_id,cohort,controller,candidate_id,safe,task_success,acquisition_time_s,position_rmse_3d_m,orientation_rmse_deg,ramp_peak_position_error_m,ramp_steady_state_position_error_m,total_acceleration_effort,max_abs_command_m_s2,max_command_step_m_s2,max_thrust_N,max_abs_torque_Nm,max_cutter_angular_speed_rad_s,safety_failure_reasons,solve_time_p95_ms,amplitude_saturation_fraction,slew_activity_fraction,residual_clip_fraction_mean,residual_clip_fraction_p95,residual_clip_fraction_max,trust_mean,trust_p95,trust_max,residual_unrepresented_norm_mean,residual_unrepresented_norm_p95,residual_unrepresented_norm_max,residual_debt_norm_mean,residual_debt_norm_p95,residual_debt_norm_max,steady_equality_residual_mean,steady_equality_residual_p95,steady_equality_residual_max,steady_task_residual_mean,steady_task_residual_p95,steady_task_residual_max,requested_steady_input_max_abs_mean,requested_steady_input_max_abs_p95,requested_steady_input_max_abs_max,feasible_steady_input_max_abs_mean,feasible_steady_input_max_abs_p95,feasible_steady_input_max_abs_max,backbone_norm_mean,backbone_norm_p95,backbone_norm_max,qp_correction_norm_mean,qp_correction_norm_p95,qp_correction_norm_max,limiter_mismatch_mean,limiter_mismatch_p95,limiter_mismatch_max,steady_infeasibility_fraction,steady_constraint_activity_fraction,reachable_constraint_activity_fraction,solver_success_rate,qp_iterations_max,directional_stratum,wind_direction_sign
v5d_strong_preexisting_cross_05,STRONG_PREEXISTING,cart_ofmpc,cart_b_014,True,True,6.205,0.12438969939963648,0.9169417765089792,0.24330430816135573,0.049534488970081746,1.6081062537013453,1.2558000205353945,0.25,136.33655545341946,0.9658421669234396,0.1548790950485052,[],2.5438,0.0,0.029045643153526972,0.0,0.0,0.0,0.9658945453270553,0.9705295732916872,1.0,0.0006528763068990944,0.0012085470534368994,0.002203460110365168,0.0022949063788991427,0.0031978529326157474,0.0040357377712591765,0.0006528763068990944,0.0012085470534368994,0.002203460110365168,6.348962220655678e-09,7.071771485627357e-09,7.3666034920903195e-09,0.01975658410286552,0.0332028946806048,0.05244790870126143,0.01975658410286552,0.0332028946806048,0.05244790870126143,2.4686855589011962,2.7025270393975904,3.648543280117783,0.42813135028500715,1.1799391436310989,2.3761310610490347,1.9153624098965003e-08,0.0,1.9728056579459974e-06,0.0,0.0,0.0,1.0,175,cross,-1
v5d_strong_simultaneous_aligned_00,STRONG_SIMULTANEOUS,cart_ofmpc,cart_b_014,True,True,5.550000000000001,0.06889034149168109,0.8621975812395625,0.1800000000000006,0.04785990757431207,1.2098512735535207,1.243796585357729,0.25,138.92271722915407,0.9962965549316973,0.21190380763207523,[],3.3749,0.0,0.016597510373443983,0.0,0.0,0.0,0.974497811295546,0.9999999870504397,1.0,0.0005156428300346435,0.0014007891751169187,0.001959103884196466,0.0017159883047164523,0.0028828530122184622,0.004259844464628173,0.0005156428300346435,0.0014007891751169187,0.001959103884196466,4.6865467074293205e-09,6.947200086564117e-09,7.1118328817719915e-09,0.014900488506563985,0.035217471621973306,0.04313295868261632,0.014900488506563985,0.035217471621973306,0.04313295868261632,1.8176456059347772,2.5856251623275703,2.670650423034757,0.1883894531310196,0.5048334458098095,1.638592967715453,1.719895347535631e-08,0.0,2.8099400517511697e-06,0.0,0.0,0.0,1.0,225,aligned,1
v5d_strong_simultaneous_aligned_01,STRONG_SIMULTANEOUS,cart_ofmpc,cart_b_014,True,True,2.9299999999999997,0.0671827497515041,0.8592981484399097,0.23000000000000007,0.04778109289502735,1.3112191133694349,1.1965251808229171,0.2500000000000001,137.38684832801636,0.8871018450926389,0.23997771231147585,[],3.2277,0.0,0.03319502074688797,0.0002909288994636421,0.0,0.04797524773363853,0.9740045110572711,0.9999999870504397,1.0,0.0005245415384202414,0.00150845568972107,0.002169522109221843,0.0017040425039309794,0.0028528230948826074,0.004225388280544716,0.0005245415384202414,0.00150845568972107,0.002169522109221843,4.763878010388923e-09,6.9376087300578385e-09,1.0531369828786893e-08,0.014948797386146389,0.03435827214083007,0.04394758422182725,0.014948797386146389,0.03435827214083007,0.04394758422182725,1.8328438458644718,2.5828533722131426,3.1154694447155604,0.14712106637074301,0.2946257639976558,2.201142980881783,1.228601422219652e-07,6.162975822039155e-33,1.2516625010561278e-05,0.0,0.0,0.0,1.0,325,aligned,-1
v5d_strong_simultaneous_aligned_02,STRONG_SIMULTANEOUS,cart_ofmpc,cart_b_014,True,True,5.52,0.06441624968053511,0.8632558754424787,0.17999999999999966,0.047719769935295954,1.207945111157786,1.2415817646373006,0.25,139.5436331955975,1.0006422805663069,0.21396312131943854,[],2.5514,0.0,0.029045643153526972,0.0,0.0,0.0,0.9744938127795422,0.9999999870504397,1.0,0.0005155555761401432,0.0014035601970035815,0.0019798429505766394,0.0017149536336169037,0.002904985304332324,0.004259336977745357,0.0005155555761401432,0.0014035601970035815,0.0019798429505766394,4.6838683852543825e-09,6.936095084922899e-09,7.0940583607089045e-09,0.014898075451105613,0.034842143025154176,0.043626966400298686,0.014898075451105613,0.034842143025154176,0.043626966400298686,1.8119132289076234,2.580703962933989,2.6659914629321513,0.16697704151125278,0.3752390626378465,1.6489351035492832,9.814614524826309e-08,4.930380657631324e-32,9.075837112459961e-06,0.0,0.0,0.0,1.0,200,aligned,1
v5d_strong_simultaneous_aligned_03,STRONG_SIMULTANEOUS,cart_ofmpc,cart_b_014,True,True,5.805,0.09125855102199526,0.8483807500985222,0.22999999999999896,0.04887391758908183,1.1678355080852443,1.2082069222544756,0.2500000000000001,132.39945581154447,0.9289973944590496,0.19959673568887057,[],3.5119,0.0,0.03734439834024896,0.0,0.0,0.0,0.9745269642739848,0.9999999870504397,1.0,0.0005104730333789403,0.0012971172958539281,0.0019393564988499572,0.0016998315388432543,0.002820299478227567,0.00403771195884469,0.0005104730333789403,0.0012971172958539281,0.0019393564988499572,4.683750219170302e-09,6.9030561466510356e-09,7.0681972363493585e-09,0.014826542849137507,0.03212448219909622,0.04261995245352171,0.014826542849137507,0.03212448219909622,0.04261995245352171,1.845762755251923,2.590506921631835,2.724191040021803,0.25698754492497883,0.8194919235684757,2.241726618641643,6.067142186583481e-08,8.673617379884035e-19,2.873511397161188e-06,0.0,0.0,0.0,1.0,175,aligned,-1
v5d_strong_simultaneous_aligned_04,STRONG_SIMULTANEOUS,cart_ofmpc,cart_b_014,True,True,5.66,0.08428485234607706,0.8497067131205785,0.17999999999999883,0.0483912225691336,1.1595359022040954,1.2333411443244242,0.25,132.1750835123048,0.9589699578935763,0.1966291582006255,[],4.2279,0.0,0.02074688796680498,0.0,0.0,0.0,0.9745336923062168,0.9999999870504397,1.0,0.0005129421698217379,0.0013726425240714734,0.0019133921834130756,0.0017129995855835888,0.0029221277720678047,0.0041337237077317636,0.0005129421698217379,0.0013726425240714734,0.0019133921834130756,4.694116737261e-09,6.964917834230403e-09,7.162680303474852e-09,0.01487304839660849,0.03461870484512511,0.04577986398488,0.01487304839660849,0.03461870484512511,0.04577986398488,1.8312591500353557,2.598469917789049,2.6537709328908163,0.24521331818067832,0.788090629791799,1.6900508891247656,3.264230640674924e-08,0.0,3.1337388051166926e-06,0.0,0.0,0.0,1.0,200,aligned,1
v5d_strong_simultaneous_aligned_05,STRONG_SIMULTANEOUS,cart_ofmpc,cart_b_014,True,True,5.700000000000001,0.08576889790334533,0.8538868754476612,0.22999999999999912,0.048480137045155,1.305213006271695,1.2226514117781027,0.25,141.71203015960094,0.9506446303741664,0.19685206342976153,[],3.5155,0.0,0.02074688796680498,0.0,0.0,0.0,0.9744916443686363,0.9999999870504397,1.0,0.0005109338578222295,0.0013482897495623153,0.0018663467269536152,0.0017122467548741948,0.0028800705951759656,0.004182130350914716,0.0005109338578222295,0.0013482897495623153,0.0018663467269536152,4.692219451369323e-09,6.952965807988921e-09,7.138694686252215e-09,0.01484464180176492,0.033412843508395,0.0429149407656204,0.01484464180176492,0.033412843508395,0.0429149407656204,1.8456574529579042,2.5949113770573935,2.69967115674088,0.24225432834159552,0.7657781786819419,2.132797987372357,5.8440601447210753e-08,4.930380657631324e-32,4.432818327293475e-06,0.0,0.0,0.0,1.0,150,aligned,-1
v5d_strong_simultaneous_opposed_00,STRONG_SIMULTANEOUS,cart_ofmpc,cart_b_014,True,False,,0.5308958003378307,7.40098338720603,0.891101037808239,0.7631567573610888,19.038556898942666,2.0,0.25000000000000006,135.3153969075227,1.8584514425765362,0.7266493320604515,[],3.827,0.06224066390041494,0.3236514522821577,0.19372803547946224,0.5651767218766655,0.5941865878147702,0.6887402659714837,0.9999999870504397,1.0,0.005167794186671593,0.011148361721147162,0.011710850029718759,0.011852913365923782,0.03075753475913517,0.03267694724696579,0.005167794186671593,0.011148361721147162,0.011710850029718759,5.676219957903686e-08,1.2638835607686858e-07,1.3401119195652696e-07,0.12895178675369529,0.2667343486803793,0.2753482561881258,0.12895178675369529,0.2667343486803793,0.2753482561881258,5.253887170707815,15.214095158452,16.514072414614127,14.169769217563998,36.939794919706905,39.11546286692124,2.5278654573851386e-06,9.192801535107264e-06,8.781733576679329e-05,0.0,0.0,0.0,1.0,400,opposed,1
v5d_strong_simultaneous_opposed_01,STRONG_SIMULTANEOUS,cart_ofmpc,cart_b_014,True,False,,0.5654385713822159,7.524357723497008,0.9058270913962574,0.8559853046009052,19.34715267515307,2.0,0.25,145.5622346823429,2.11102561444862,0.7988536366666962,[],4.0129,0.07883817427385892,0.35269709543568467,0.18691762065917522,0.564605394967224,0.6114140749670478,0.698184566869577,0.9999999870504397,1.0,0.0049416109199000744,0.01117784526155283,0.011929439230826937,0.011537180808446209,0.03064491697611552,0.032352951818112645,0.0049416109199000744,0.01117784526155283,0.011929439230826937,5.373750758438118e-08,1.286949193835103e-07,1.38210494730439e-07,0.12428613636243921,0.2631538715418326,0.2779077315226431,0.12428613636243921,0.2631538715418326,0.2779077315226431,5.643829458191925,17.719190816675816,18.8470871398899,13.743063753532448,39.758471872307354,42.173809777759175,2.0511263335813647e-06,1.0616487280401543e-05,4.5363971945988624e-05,0.0,0.0,0.0,1.0,450,opposed,-1
v5d_strong_simultaneous_opposed_02,STRONG_SIMULTANEOUS,cart_ofmpc,cart_b_014,True,False,,0.4667023837129494,7.383130906912903,0.8360775287351402,0.6691913598039325,18.585967335782975,2.0,0.25,141.75357308744964,1.8418540194165007,0.7178574791892507,[],3.1854,0.03319502074688797,0.36099585062240663,0.18607118066232492,0.5656045266641668,0.5919824485895218,0.7049346060671434,0.9999999870504397,1.0,0.004866829383704999,0.011261455488809396,0.011684188315327297,0.011143132942458353,0.030801803333607797,0.032791144507183435,0.004866829383704999,0.011261455488809396,0.011684188315327297,5.2553347537939966e-08,1.262590390955388e-07,1.327015590090539e-07,0.12267252371452962,0.26657200951423504,0.27846802997695635,0.12267252371452962,0.26657200951423504,0.27846802997695635,5.149950488168093,15.760062950483379,18.121384120705486,13.214100767340975,37.806408831511604,41.109038617159875,2.3594101513913973e-06,1.240671770830204e-05,4.995282548314606e-05,0.0,0.0,0.0,1.0,525,opposed,1
v5d_strong_simultaneous_opposed_03,STRONG_SIMULTANEOUS,cart_ofmpc,cart_b_014,True,False,,0.6486137889173541,7.5214794438846795,0.9871228169132307,0.9481411519377951,19.0588847096853,2.0,0.25,137.6032586295089,2.0264638852964554,0.776933135830612,[],3.7319,0.07468879668049792,0.3278008298755187,0.20217486647703287,0.573829549003607,0.6081504057473918,0.6792671583551418,0.9999999870504397,1.0,0.005272799215425608,0.011276969469279035,0.01188461487006174,0.011926156741783033,0.030878070439760607,0.03281695665933126,0.005272799215425608,0.011276969469279035,0.01188461487006174,5.772356996608757e-08,1.286261778590906e-07,1.3907467574175327e-07,0.13113990010224033,0.2669950019294876,0.2763382369601135,0.13113990010224033,0.2669950019294876,0.2763382369601135,5.900058946988161,17.590822460716517,18.727732974121107,14.682784420960248,39.60808271714421,41.78630317617279,2.4856289848532244e-06,1.1749023133944547e-05,9.291760217244871e-05,0.0,0.0,0.0,1.0,400,opposed,-1
v5d_strong_simultaneous_opposed_04,STRONG_SIMULTANEOUS,cart_ofmpc,cart_b_014,True,False,,0.5010312208540771,7.555384089131016,0.9358022742619764,0.7228260508758687,19.240427446746345,2.0,0.25000000000000006,136.5295503266936,1.8709016029101808,0.7259017256230709,[],4.0598,0.06224066390041494,0.31950207468879666,0.190025443431258,0.5683191688178905,0.5939487881246498,0.6945594315656379,0.9999999870504397,1.0,0.005054619913756679,0.011352007368855725,0.011714797145992422,0.011746970865150187,0.031071165675174667,0.03301079109970829,0.005054619913756679,0.011352007368855725,0.011714797145992422,5.5464058155150136e-08,1.2727979169030702e-07,1.33832679518072e-07,0.12719256967132417,0.26675785568877974,0.2810169601706278,0.12719256967132417,0.26675785568877974,0.2810169601706278,5.285257422617864,15.513935914321564,17.026771662738042,13.960130481937084,37.18222277435047,39.95421563471436,1.87533862840175e-06,1.1927305912706743e-05,3.814716602335011e-05,0.0,0.0,0.0,1.0,425,opposed,1
v5d_strong_simultaneous_opposed_05,STRONG_SIMULTANEOUS,cart_ofmpc,cart_b_014,True,False,,0.5764798631233947,7.46389933095053,0.9332053602972875,0.8608500547162105,19.206469550387048,2.0,0.25,143.04948186468152,2.0197495849817453,0.7761727745914095,[],2.9595,0.07883817427385892,0.34439834024896265,0.1905992186214963,0.5715636477934968,0.606484164549016,0.6924095525915204,0.9999999870504397,1.0,0.005060064705783145,0.011283406125448908,0.011870184025058865,0.011671162337666506,0.030803423666904292,0.032560521530327895,0.005060064705783145,0.011283406125448908,0.011870184025058865,5.532187583025827e-08,1.2841805098208076e-07,1.388807183013677e-07,0.126465850224456,0.2658466038814189,0.27631878691168926,0.126465850224456,0.2658466038814189,0.27631878691168926,5.7013557286525,17.539314326499568,19.2245825754252,14.080189350840477,39.9690338082635,42.3060508168209,1.9530744256011328e-06,9.949368646289258e-06,4.440238613767633e-05,0.0,0.0,0.0,1.0,525,opposed,-1
v5d_strong_simultaneous_cross_00,STRONG_SIMULTANEOUS,cart_ofmpc,cart_b_014,True,True,5.49,0.09342725547670543,0.8431583651917238,0.21307381121344987,0.047845173014872934,1.3461346816766093,1.2266210285713528,0.25,135.95525723622282,0.9996833203905635,0.1377715724995571,[],3.8528,0.0,0.02074688796680498,0.0,0.0,0.0,0.9746134654023388,0.9999999870504397,1.0,0.0005056571765929766,0.0011707458105569498,0.0023089696506928253,0.0017160794902338359,0.0031974902494750533,0.003844328911259443,0.0005056571765929766,0.0011707458105569498,0.0023089696506928253,4.72832381059393e-09,7.0207029162045195e-09,7.301565128259402e-09,0.014840548022952168,0.030046584329010972,0.05329707070288767,0.014840548022952168,0.030046584329010972,0.05329707070288767,1.830965420809342,2.6291081343273257,2.645478598755162,0.2538343789704481,0.8702116317414597,1.6455640995203615,3.996155496978611e-08,0.0,3.6575680671946387e-06,0.0,0.0,0.0,1.0,100,cross,1
v5d_strong_simultaneous_cross_01,STRONG_SIMULTANEOUS,cart_ofmpc,cart_b_014,True,True,5.83,0.1261811706690815,0.8654641937207134,0.2866315063412687,0.04939145001303434,1.3582814498137425,1.2850049437139681,0.25,133.86374684700203,0.9594980202394652,0.15006663402606885,[],4.9086,0.0,0.029045643153526972,4.8388381823523216e-05,0.0,0.011661600019469096,0.9744781180584658,0.9999999870504397,1.0,0.00051194677227975,0.001190725203590664,0.002389069539448523,0.0017332253495714774,0.0033105859762922367,0.003964963875022138,0.00051194677227975,0.001190725203590664,0.002389069539448523,4.7259138267266815e-09,7.085333638960267e-09,7.421960415562065e-09,0.014921782706700453,0.03152753767066732,0.05601166458436503,0.014921782706700453,0.03152753767066732,0.05601166458436503,1.8704874965185023,2.6492335550700408,2.6981101740225153,0.3489108733556114,1.2451108765130867,2.3683049092952992,1.6514540649115108e-07,4.930380657631324e-32,1.3557316835055566e-05,0.0,0.0,0.0,1.0,125,cross,-1
v5d_strong_simultaneous_cross_02,STRONG_SIMULTANEOUS,cart_ofmpc,cart_b_014,True,True,5.3149999999999995,0.07364791565489692,0.8301400423685782,0.18000000000000005,0.047159138723494275,1.4194221703314178,1.2116986594248929,0.25,138.28874047150669,1.0280143124184122,0.13800274641001675,[],3.5792,0.0,0.016597510373443983,7.721029053704735e-06,0.0,0.0018607680019428413,0.9746291896163302,0.9999999870504397,1.0,0.0005036276319461884,0.0012362336409592193,0.0023019606356724166,0.0017053493334324118,0.0031203193319260195,0.003772613718041947,0.0005036276319461884,0.0012362336409592193,0.0023019606356724166,4.716217292648984e-09,6.966931625469104e-09,7.2270066320370405e-09,0.014836899572341432,0.028892345432475985,0.05319053713273944,0.014836899572341432,0.028892345432475985,0.05319053713273944,1.8151034266444446,2.6111154189778025,2.7047433986044953,0.19178986503457157,0.6188591314173815,1.6560840279329472,4.6538386777966946e-08,0.0,5.08752889771813e-06,0.0,0.0,0.0,1.0,125,cross,1
v5d_strong_simultaneous_cross_03,STRONG_SIMULTANEOUS,cart_ofmpc,cart_b_014,True,True,5.585000000000001,0.09951322501498013,0.8685989990790985,0.230000000000001,0.04817974009091988,1.5154523660075911,1.2954344585571904,0.25,144.32599705595277,0.965140624465649,0.17306928421286757,[],4.0572,0.0,0.016597510373443983,0.0,0.0,0.0,0.9744542250015074,0.9999999870504397,1.0,0.0005129391657756035,0.0012878800004811424,0.0020103045232287894,0.00174015227112941,0.0032298307761728508,0.00427349703064116,0.0005129391657756035,0.0012878800004811424,0.0020103045232287894,4.731067376960459e-09,7.1079101187287514e-09,7.392151788450862e-09,0.0149570184343418,0.034290537103887374,0.05046261737030639,0.0149570184343418,0.034290537103887374,0.05046261737030639,1.8591172693702578,2.6304153902455862,2.6689511733738276,0.2747348416791866,0.9861395903045123,2.182059666773926,3.954755984900231e-08,4.930380657631324e-32,4.595191392509079e-06,0.0,0.0,0.0,1.0,175,cross,-1
v5d_strong_simultaneous_cross_04,STRONG_SIMULTANEOUS,cart_ofmpc,cart_b_014,True,True,5.625,0.10312711033817636,0.8509411645697309,0.23420905355907964,0.04841440142235863,1.2426236751899133,1.2408531143621642,0.25,133.46218055180984,0.98630853050887,0.14749240561392601,[],2.8275,0.0,0.024896265560165973,0.0,0.0,0.0,0.9745587826396952,0.9999999870504397,1.0,0.0005073544117148541,0.001206831537670459,0.0021657207509292297,0.0017229240247898106,0.00320474377756414,0.003987154203964267,0.0005073544117148541,0.001206831537670459,0.0021657207509292297,4.7270929785354164e-09,7.059660474429301e-09,7.327016221909008e-09,0.014866398069948555,0.03286311199560005,0.051299952151066315,0.014866398069948555,0.03286311199560005,0.051299952151066315,1.842256758995227,2.63747874471611,2.65305665742206,0.2872454833493708,1.0370512737551747,1.7590900172155532,1.3149140787618104e-07,6.162975822039155e-33,1.2431050683436862e-05,0.0,0.0,0.0,1.0,100,cross,1
v5d_strong_simultaneous_cross_05,STRONG_SIMULTANEOUS,cart_ofmpc,cart_b_014,True,True,5.825000000000001,0.12305323495245413,0.869407408589921,0.27696678942819863,0.04940073060536025,1.3372175125952104,1.283145098822937,0.25,135.76018880398078,0.9863744746164952,0.15321480400031295,[],3.0803,0.0,0.024896265560165973,0.0,0.0,0.0,0.9744978842338675,0.9999999870504397,1.0,0.0005127537240302896,0.001228663713169604,0.0021715975414106008,0.00173757577716592,0.0032411576553035854,0.004133979987899723,0.0005127537240302896,0.001228663713169604,0.0021715975414106008,4.737690520186145e-09,7.118361838571341e-09,7.40801127513442e-09,0.014937643360742024,0.034519922070297,0.05215476341883321,0.014937643360742024,0.034519922070297,0.05215476341883321,1.8764250483644334,2.648549789770893,2.689109886091385,0.3456026642512957,1.2777402677479226,2.3619671928229997,8.210903478307708e-08,0.0,1.0022550963717514e-05,0.0,0.0,0.0,1.0,125,cross,-1
v5d_strong_post_target_aligned_00,STRONG_POST_TARGET,cart_ofmpc,cart_b_014,True,True,8.345,0.09334778752113036,0.8559201179702548,0.18076637567518783,0.04932133881847993,1.1895466865977085,1.2682068309774985,0.25,138.24772513442127,0.9758881696668836,0.15476012434351757,[],2.8955,0.0,0.016597510373443983,0.0,0.0,0.0,0.9677007068468874,0.9999999870504397,1.0,0.0005222015562720235,0.0012944067211951775,0.0020628398830994936,0.0016618093953599767,0.0032249198441311497,0.004119248741393435,0.0005222015562720235,0.0012944067211951775,0.0020628398830994936,4.22334967068271e-09,7.079513878882887e-09,7.3053112503746895e-09,0.014217298077092582,0.03527226440462006,0.04983156076179664,0.014217298077092582,0.03527226440462006,0.04983156076179664,1.6806534321015965,2.624208380763221,2.630384094828521,0.2664311607508322,0.7119681081715314,1.6385929677154438,3.0623051423182903e-08,0.0,3.5865740004581426e-06,0.004149377593360996,0.0,0.0,1.0,175,aligned,1
v5d_strong_post_target_aligned_01,STRONG_POST_TARGET,cart_ofmpc,cart_b_014,True,True,8.385,0.1019690643917086,0.876169027799064,0.19639432844730342,0.04928881786194376,1.307542606862258,1.2692770532706268,0.25,135.40341544052845,0.9409836491002259,0.14862965388036115,[],3.6541,0.0,0.03319502074688797,0.0,0.0,0.0,0.9685012621452231,0.9999999870504397,1.0,0.0005483682311889492,0.001254797908090979,0.0021252583363614765,0.0017081842316057992,0.0031847594691532836,0.004018651061668449,0.0005483682311889492,0.001254797908090979,0.0021252583363614765,4.248593543137501e-09,7.079518249685925e-09,7.298143164640159e-09,0.014655984354912676,0.033762949515357944,0.05098002194374102,0.014655984354912676,0.033762949515357944,0.05098002194374102,1.6714070024566687,2.615964021389443,2.634748172296259,0.2520646274354883,0.7822578494031365,2.20114298088178,6.826294951998231e-08,8.673617379884035e-19,1.1258383235207559e-05,0.0,0.0,0.0,1.0,175,aligned,-1
v5d_strong_post_target_aligned_02,STRONG_POST_TARGET,cart_ofmpc,cart_b_014,True,True,8.345,0.09167915785245148,0.8585862657709435,0.18007216857878094,0.04929996068144118,1.1937138357620718,1.2692260593590414,0.25,138.8648332522078,0.9748507772133858,0.15434162786916797,[],3.1449,0.0,0.024896265560165973,0.0,0.0,0.0,0.9686564002795792,0.9999999870504397,1.0,0.0005258533916247606,0.001301150180782972,0.0020586407854121707,0.0016694854532552333,0.003210623511381732,0.004116533910775483,0.0005258533916247606,0.001301150180782972,0.0020586407854121707,4.2254953141551105e-09,7.075242867339053e-09,7.30145386625214e-09,0.014274926614765367,0.03532428700568717,0.04975737349692681,0.014274926614765367,0.03532428700568717,0.04975737349692681,1.663651040411071,2.623646850571698,2.6300473284286747,0.2477877467746854,0.6894254463426063,1.64893510354929,5.9086168862221927e-08,0.0,9.075837112348939e-06,0.0,0.0,0.0,1.0,175,aligned,1
v5d_strong_post_target_aligned_03,STRONG_POST_TARGET,cart_ofmpc,cart_b_014,True,True,8.39,0.11365818213387584,0.8570444852366799,0.22556223796667785,0.049420791086589484,1.2025379553905746,1.2659644423041947,0.25,132.77926911265476,0.9475592360998986,0.14805826115656548,[],4.1201,0.0,0.024896265560165973,0.0,0.0,0.0,0.9687260932488028,0.9999999870504397,1.0,0.000527079685747989,0.0012397238990148611,0.0021320739717770204,0.0016687532066897957,0.0032196907580055623,0.004009611913582651,0.000527079685747989,0.0012397238990148611,0.0021320739717770204,4.2328426408257606e-09,7.077052352188799e-09,7.30833808960339e-09,0.014291096467270722,0.03361584324913568,0.05110665132139429,0.014291096467270722,0.03361584324913568,0.05110665132139429,1.7508241271324163,2.616526584726196,2.6379696890485413,0.3406661553591273,0.9639936904618372,2.241726618641663,3.203764885890309e-08,2.168404344971009e-19,2.621151362736107e-06,0.0,0.0,0.0,1.0,175,aligned,-1
v5d_strong_post_target_aligned_04,STRONG_POST_TARGET,cart_ofmpc,cart_b_014,True,True,8.345,0.10016396452243959,0.8459126921804768,0.18328325957223646,0.04940262072853448,1.1362427650782534,1.2651846412167338,0.25,132.02627572842505,0.980915913246484,0.15611574390730326,[],3.4952,0.0,0.024896265560165973,0.0,0.0,0.0,0.9685910544633052,0.9999999870504397,1.0,0.0005060098897782891,0.00128352826206784,0.0020760878028385377,0.0016281578482606157,0.0032478165655383828,0.004123482573144584,0.0005060098897782891,0.00128352826206784,0.0020760878028385377,4.214839808562673e-09,7.0837561243769315e-09,7.3191485924200646e-09,0.013973833290106126,0.035012672934252254,0.050072275187472336,0.013973833290106126,0.035012672934252254,0.050072275187472336,1.7243637971697199,2.6254917994508946,2.6315370178498414,0.3157248847725727,0.8420103300057454,1.690050889124792,2.3145960927893348e-08,0.0,2.229551741783631e-06,0.0,0.0,0.0,1.0,175,aligned,1
v5d_strong_post_target_aligned_05,STRONG_POST_TARGET,cart_ofmpc,cart_b_014,True,True,8.38,0.10618428481619227,0.8465827532474987,0.19412256882613788,0.04938779026045936,1.3223669420009037,1.263064554524892,0.25,142.36549104833415,0.9515511770785959,0.1486532108733051,[],2.4118,0.0,0.03319502074688797,0.0,0.0,0.0,0.9683805081947386,0.9999999870504397,1.0,0.0005124777575499344,0.0012310760963240644,0.002133934396462344,0.0016423274911878658,0.0032395420286261234,0.004003908985543775,0.0005124777575499344,0.0012310760963240644,0.002133934396462344,4.22227080412903e-09,7.075209574448218e-09,7.3150008846219e-09,0.01404878855262977,0.03353298355832599,0.05115823584597626,0.01404878855262977,0.03353298355832599,0.05115823584597626,1.7397283752468227,2.6165100294910153,2.6395133920882725,0.32301463971596034,0.9831422420625924,2.132797987372375,5.2913558525568086e-08,2.168404344971009e-19,5.397051105027195e-06,0.0,0.0,0.0,1.0,175,aligned,-1
v5d_strong_post_target_opposed_00,STRONG_POST_TARGET,cart_ofmpc,cart_b_014,True,True,8.3,0.09757234272900099,0.8925466896054393,0.19263459232763208,0.049348125794829674,1.1427863567473575,1.255771247580064,0.25,132.77528585005336,1.0217827850153574,0.16814889371867633,[],3.8605,0.0,0.024896265560165973,0.0,0.0,0.0,0.9683105696423097,0.9999999870504397,1.0,0.0005282045114826229,0.0012373503883087835,0.0021818433519300005,0.0016676082502901104,0.0033257496107401757,0.004177874210303104,0.0005282045114826229,0.0012373503883087835,0.0021818433519300005,4.22903466647906e-09,7.075074270028981e-09,7.408256881697324e-09,0.014283654188033302,0.03387433483663632,0.052087331571220925,0.014283654188033302,0.03387433483663632,0.052087331571220925,1.690151801077047,2.6317422165782185,2.6492041585329775,0.2770885063769501,0.7263593695874065,1.6575165527305782,4.289429228813358e-08,2.710505431213761e-20,4.4059122877859735e-06,0.0,0.0,0.0,1.0,175,opposed,1
v5d_strong_post_target_opposed_01,STRONG_POST_TARGET,cart_ofmpc,cart_b_014,True,True,2.025,0.09343320624772762,0.8842668758130869,0.19130899069566318,0.049310646413538446,1.4406361297514159,1.2477474815329166,0.25,145.4884842964012,0.9916636607151751,0.15955720064546314,[],4.6652,0.0,0.03734439834024896,0.0,0.0,0.0,0.9665529736791199,0.9999999870504397,1.0,0.0005229893042030981,0.0011588971761489534,0.0022439586103309367,0.0016566732766254044,0.003357253446161052,0.004043318942175679,0.0005229893042030981,0.0011588971761489534,0.0022439586103309367,4.226591805965725e-09,7.07274322986016e-09,7.411305213197731e-09,0.0141641621531467,0.03270808332461728,0.05314112387098433,0.0141641621531467,0.03270808332461728,0.05314112387098433,1.6831722349443214,2.624752133825568,2.6609464294825327,0.24624333409923632,0.733151792501267,2.1202746405200745,7.27202918356574e-08,1.5178830414797062e-18,6.833443624953972e-06,0.0,0.0,0.0,1.0,150,opposed,-1
