sample_id,task_family,wind_kind,wind_direction,safe,endpoint_success,equilibrium_pass,time_pass,failure_mechanism,solver_success,solver_nfev,max_generalized_acceleration_residual,endpoint_position_error_m,available_time_s,certified_transition_time_s,rest_to_rest_translation_time_s,two_longest_mode_periods_s,required_thrust_N,required_torque_Nm,roll_pitch_deg,joint_angles_deg,uav_position_world_m,target_world_m,final_wind_world_m_s,final_external_force_world_N,semantic_fingerprint,execution_authority
native_development_104,setpoint,stochastic,cross,True,True,True,True,CERTIFIED_REACHABLE,True,4,2.1649120571984863e-15,2.220446049250313e-16,11.5,8.413465811822466,2.0697259626030515,6.343739849219413,129.88449514997708,"[-0.001429929155089728,0.0016526029491229029,9.867424488854097e-07]","[-0.005312803709417901,-0.06914890098415168]","[-0.006888360393291271,0.010067286308244404,0.011409367468689435,0.013039002846192497,0.016044213984476224]","[-0.07526153677454878,-0.9451960163277678,3.6976441131186917]","[0.15235927178100972,-0.9454565920344634,0.8877455355337481]","[0.6637326430489828,-0.05099549036941484,0.0]","[0.15675444076187978,-0.012043658930973379,0.0]",e020a9e9076be6b860c5aac58fdd71d5eb860203b511f31c5853be269ea99bd5,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_105,smooth_trajectory,stochastic,cross,True,True,True,True,CERTIFIED_REACHABLE,True,4,6.542962749081027e-15,3.188872858294072e-16,11.45,8.797571464058864,2.45383161483945,6.343739849219413,129.88440947186498,"[0.0013239933569136814,-0.00032121991094990343,2.396934568196404e-07]","[0.0043879711827824654,0.021437006901076732]","[0.0009679364390850331,-0.0027683091689228957,-0.0031373996193085098,-0.0035855782660905683,-0.004412054356719853]","[-0.3003001558438495,-1.471200619417879,3.307445340805944]","[-0.07609808843633939,-1.4709854207396855,0.49741208743067244]","[-0.34895373019354065,0.07142783309243887,-0.0]","[-0.04859577673480363,0.009947138343200407,0.0]",9447888e10be615635c550d6ff8d5b7a0f384683d621173b6186dae3982f72c8,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_106,setpoint,ramp,cross,True,True,True,True,CERTIFIED_REACHABLE,True,5,3.751883436141102e-15,3.1401849173675503e-16,11.4,8.52432117098357,2.1805813217641563,6.343739849219413,129.93333046852007,"[0.08844512590587575,0.019132950076253385,-0.0011398379282961985]","[0.27281229968753284,-1.5486232730053062]","[-0.04238062168792565,0.19817269008916416,0.22457499373410078,0.2566211912586306,0.315702333991049]","[0.149267310572614,-1.1817799798272077,3.2717878681790253]","[0.4308541276241992,-1.1683830630670107,0.46478613188270046]","[2.9544938613637357,0.5205439685213937,0.0]","[3.511445374976634,0.6186716901461851,0.0]",66e12186de3ab4132e1e5a9c4b6ebea21318d9d7e68e1a882cfe82c78caf3fe8,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_107,smooth_trajectory,ramp,cross,True,True,True,True,CERTIFIED_REACHABLE,True,5,1.1963751664648047e-14,1.576213700060856e-16,11.35,8.432954363950492,2.0892145147310783,6.343739849219413,129.94504610731946,"[0.25057804547350043,0.0008443993952793256,-7.761180477901104e-05]","[1.7501282386215238,-0.03872403420247927]","[-0.00403329882082391,0.0040130276473690565,0.004549036388715623,0.005200119972074165,0.006400579981778316]","[-0.9706658581118923,-0.06438725416445587,3.699871627192679]","[-0.7440170991219958,0.021434187788309557,0.8912716926594898]","[0.06634231577724733,2.9992663598182325,-0.0]","[0.0877839302744806,3.968619212643999,0.0]",720a0a547405ca7f40c89b2004d56165985d73c634b7b0fc683bddecb7f0fc34,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_108,setpoint,calm,aligned,True,True,True,True,CERTIFIED_REACHABLE,True,1,2.146654790816012e-15,2.220446049250313e-16,11.3,8.819295019645702,2.475555170426289,6.343739849219413,129.8844,"[0.0,0.0,0.0]","[0.0,0.0]","[0.0,0.0,0.0,0.0,0.0]","[1.2462944215135832,-0.8214516379938777,3.5453656842435928]","[1.4712944215135833,-0.8214516379938777,0.7353656842435927]","[0.0,-0.0,0.0]","[0.0,0.0,0.0]",4546ff4fb3b0a3768161f111192006a4e207664efb5839e3fc09fddced6e7d57,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_109,smooth_trajectory,calm,aligned,True,True,True,True,CERTIFIED_REACHABLE,True,1,2.146654790816012e-15,6.106226635438361e-16,11.25,8.61981166047455,2.2760718112551372,6.343739849219413,129.8844,"[0.0,0.0,0.0]","[0.0,0.0]","[0.0,0.0,0.0,0.0,0.0]","[1.2949070452948424,-0.00035770031165196803,3.2237960746993317]","[1.5199070452948424,-0.00035770031165196803,0.41379607469933133]","[0.0,-0.0,0.0]","[0.0,0.0,0.0]",41b97668b3c044f46d9ff6a23e582180b51cfc0aef8b32672b37153d2e623636,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_110,setpoint,moderate,aligned,True,True,True,True,CERTIFIED_REACHABLE,True,5,5.607073874065046e-14,2.220446049250313e-16,11.75,8.402405855095601,2.058666005876189,6.343739849219413,129.8866599602135,"[0.0021296046030969736,-0.009381798972553803,7.80757506713865e-06]","[0.008301346459599125,0.33789001181133926]","[0.041570847438145,-0.05175316747930144,-0.0586485842423887,-0.06702065099982053,-0.08246020433213697]","[-1.0350910112469938,0.025340086824891344,3.3542998369060526]","[-0.8229787114001698,0.025747090913215965,0.5438634642038844]","[-1.4995475025629488,0.03684138375825403,0.0]","[-0.7659752706803679,0.01881873621758329,0.0]",a002f37c7116e1c98e78fe9f9fb733946dc0c4b1cd557d15049fb6d4683e824a,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_111,smooth_trajectory,moderate,aligned,True,True,True,True,CERTIFIED_REACHABLE,True,5,2.2732199700470148e-14,2.482534153247273e-16,11.7,8.389203250501335,2.045463401281923,6.343739849219413,129.88930843723656,"[-0.1252611304877268,0.00023411337425300425,0.00022721143574626218]","[-0.40036519215671795,-0.2963463830716932]","[0.010747385554408576,0.02707040340453166,0.03067921264673011,0.03506126009828061,0.04314217686170004]","[0.5754310619310282,-0.7728480227055964,3.5485528830851334]","[0.8115791367485831,-0.7924872775286009,0.7392323965082346]","[0.8924007050295247,-1.2056620511830034,0.0]","[0.6717966963968408,-0.9076189411224003,0.0]",00965fa0b5669ad806d1999073668bb77775ac6d6d9be7444e183cc036311836,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_112,setpoint,strong_sustained,aligned,True,True,True,True,CERTIFIED_REACHABLE,True,5,2.1515308489265164e-15,1.594436429147036e-16,11.65,8.362185343812016,2.0184454945926014,6.343739849219413,129.95633727188007,"[0.41939178019963314,-0.004248958198836997,0.001049543361478779]","[1.8625716984374,0.40695492553353313]","[0.012003451896867925,-0.038332741849159004,-0.04345293831595428,-0.04967240235599348,-0.0611396618321478]","[-0.1800633434301828,0.8080926566766873,3.635122975595337]","[0.028559990753382364,0.8994008812598543,0.8257681336395871]","[-0.6401453947726331,2.930906664080484,0.0]","[-0.9225458777068671,4.223877704925779,0.0]",465d781a06d4b48f56ad67ec9204d46b986d26c16c2f516b4645117caf8090b3,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_113,smooth_trajectory,strong_sustained,aligned,True,True,True,True,CERTIFIED_REACHABLE,True,5,1.525196263642107e-14,2.498001805406602e-16,11.6,8.201753513006883,1.8580136637874696,6.343739849219413,129.96356162353518,"[0.5157654621639871,-0.002710367676807476,0.002332336848679653]","[1.8474385675032887,0.765987057037833]","[-0.01256056237354725,-0.06868364742441516,-0.07785665436867341,-0.0889986203653997,-0.10954173779852523]","[-0.2811111010565105,0.6591780613418835,3.4936189746379767]","[-0.08573351185608255,0.7497218164023612,0.6836384866433174]","[-1.1486452410280006,2.771392088872256,0.0]","[-1.7365275043157222,4.189804141148535,0.0]",803d77ffd6e897bba6537b943109f0ae415eb0f7fad895f6f6997afb82cd933c,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_114,setpoint,strong_transient,aligned,True,True,True,True,CERTIFIED_REACHABLE,True,1,2.146654790816012e-15,5.551115123125783e-16,11.55,8.815624773807437,2.4718849245880246,6.343739849219413,129.8844,"[0.0,0.0,0.0]","[0.0,0.0]","[0.0,0.0,0.0,0.0,0.0]","[-0.5511611818267841,-1.3630201941087194,3.614509134579795]","[-0.3261611818267841,-1.3630201941087194,0.8045091345797944]","[-0.0,-0.0,0.0]","[0.0,0.0,0.0]",e49032c87e187db4d5f3f900ab99e3c8c05d3303374494d857004dabf64b6acf,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_115,smooth_trajectory,strong_transient,aligned,True,True,True,True,CERTIFIED_REACHABLE,True,1,2.146654790816012e-15,5.551115123125783e-17,11.5,7.985243520297916,1.6415036710785034,6.343739849219413,129.8844,"[0.0,0.0,0.0]","[0.0,0.0]","[0.0,0.0,0.0,0.0,0.0]","[-0.5615738838542222,0.36489210593930893,3.272599711378774]","[-0.33657388385422227,0.36489210593930893,0.46259971137877387]","[-0.0,0.0,0.0]","[0.0,0.0,0.0]",b4953b340872cc1e2d14fb1bb0c5f6734886a8d6e2b1f7916d862df58e209299,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_116,setpoint,stochastic,aligned,True,True,True,True,CERTIFIED_REACHABLE,True,4,1.1171551068815009e-14,2.482534153247273e-16,11.45,8.905759454295081,2.5620196050756676,6.343739849219413,129.88440369098365,"[-0.003112912740018635,-4.0083967884436785e-05,-8.519608473436713e-08]","[-0.012915004778421647,0.004447541514956409]","[8.632078187924895e-05,-0.00042084079420002954,-0.000476952755475068,-0.0005450886873699629,-0.0006707360012475073]","[-0.5314936727503643,-1.5432594927236596,3.362971388918332]","[-0.30667054313492925,-1.5438928912148333,0.5529619618488587]","[-0.08268478365848515,-0.2401044243475692,0.0]","[-0.010082178254919336,-0.02927715958072252,0.0]",eaf4b878578ef8181f241c94a1cde010bc250c70f338772a02c1fd004ed5ee50,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_117,smooth_trajectory,stochastic,aligned,True,True,True,True,CERTIFIED_REACHABLE,True,4,2.8870732746171844e-14,2.220446049250313e-16,11.4,8.007331306709066,1.6635914574896529,6.343739849219413,129.88450933750173,"[0.004637985641346282,-0.0010580408223976865,2.830902300736685e-06]","[0.01526966659859722,0.07275855575979054]","[0.0030847510171208292,-0.009344555365792578,-0.010590302680133175,-0.012102966072060954,-0.01489246596748806]","[0.6730329928246463,-0.14142908040833985,3.297952711862057]","[0.895328219931268,-0.14068024463121862,0.4878406955759538]","[-0.6410741903601065,0.13454076860417344,-0.0]","[-0.16493721736217018,0.03461499515816556,0.0]",32a788de47f2c36c9552d037fd59ea2adffdf9e07ca451a1a2310fb3dc369c3d,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_118,setpoint,ramp,aligned,True,True,True,True,CERTIFIED_REACHABLE,True,5,3.50458513527286e-14,3.3422138886441676e-16,11.35,8.332810711898354,1.9890708626789406,6.343739849219413,129.9318759888259,"[0.07607209819055095,0.020890533173710486,-0.0009887954643435404]","[0.23801985784078414,-1.5305307862819666]","[-0.05395687814426857,0.1995717738606897,0.22615950488454795,0.25843038556433273,0.31792565492525376]","[0.7911687148649165,0.12008604620048363,3.6901674808765503]","[1.072238457029141,0.13177436499093143,0.8830950783109494]","[2.9643591223815333,0.4610585576186441,0.0]","[3.4704017000396274,0.539765371238857,0.0]",1dcb3df1e7a44c5dec200542d6a63a10dda53fd2566ecc219c4d1aade3eec03d,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_119,smooth_trajectory,ramp,aligned,True,True,True,True,CERTIFIED_REACHABLE,True,5,2.162964335512402e-15,2.482534153247273e-16,11.3,8.747731557973209,2.4039917087537956,6.343739849219413,129.9439655626384,"[-0.23383825140687978,-0.00023036865402008063,-1.964263374758838e-05]","[-1.7348684698309877,0.010014593729183131]","[0.0011215412737280283,-0.0010485078944455035,-0.0011885523742074934,-0.0013586623780715633,-0.0016723094966948045]","[-0.007729533337516775,-1.3286581318139625,3.4966162955712328]","[0.21684168963444042,-1.4137290970299883,0.6878813231627646]","[-0.01731203214839419,-2.999950048507957,0.0]","[-0.022702187177816333,-3.933993822420441,0.0]",31d9bce8c447fa876b217973020a76818381003babca197e40e8871efae7acbd,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_120,setpoint,calm,opposed,True,True,True,True,CERTIFIED_REACHABLE,True,1,2.146654790816012e-15,1.1102230246251565e-16,11.25,8.108583679477466,1.7648438302580525,6.343739849219413,129.8844,"[0.0,0.0,0.0]","[0.0,0.0]","[0.0,0.0,0.0,0.0,0.0]","[-0.557283121970831,-0.4947810510095799,3.4257249813781208]","[-0.332283121970831,-0.4947810510095799,0.6157249813781204]","[0.0,0.0,-0.0]","[0.0,0.0,0.0]",9182691a20b348877ba36085bbfbcf41f9e2060e88cc50881e000d80bcf27790,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_121,smooth_trajectory,calm,opposed,True,True,True,True,CERTIFIED_REACHABLE,True,1,2.146654790816012e-15,1.1102230246251565e-16,11.75,8.684247485602508,2.340507636383095,6.343739849219413,129.8844,"[0.0,0.0,0.0]","[0.0,0.0]","[0.0,0.0,0.0,0.0,0.0]","[0.45536253692799766,1.1816383868390195,3.721430240766481]","[0.6803625369279976,1.1816383868390195,0.911430240766481]","[-0.0,-0.0,-0.0]","[0.0,0.0,0.0]",32280006e599361f5617d71c9b49b7666e4bbebb12688109fc71c3773a616dac,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_122,setpoint,moderate,opposed,True,True,True,True,CERTIFIED_REACHABLE,True,5,5.304182770454866e-15,4.440892098500626e-16,11.7,8.579304230888699,2.2355643816692856,6.343739849219413,129.8879442682229,"[0.044833963523946974,-0.003083090576786358,0.00013561295651488736]","[0.13633001905968584,0.4007142629815188]","[0.00021722763781676128,-0.04641492820299819,-0.05259973239562149,-0.060109155746050205,-0.07395776158528317]","[1.1779192088752524,-0.4024400441714711,3.4272367991487016]","[1.3882326203340183,-0.39575610862660304,0.6166271294061582]","[-1.4200634636751563,0.4831353424610112,-0.0]","[-0.9083981518671527,0.3090560833509913,0.0]",a207d195f17661d86c08293df8b2c42c46db1b21d92692bebfbbe50e1785e259,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_123,smooth_trajectory,moderate,opposed,True,True,True,True,CERTIFIED_REACHABLE,True,5,1.2224389639131914e-14,5.978733960281817e-16,11.65,8.751515317235643,2.4077754680162298,6.343739849219413,129.88911335178733,"[-0.11935418432186275,-0.0011044628259147618,-0.0001377321230581142]","[-0.448938199135102,0.19158910714624103]","[-0.0004064835924607201,-0.0176871867796416,-0.020045474084612644,-0.022909124218675782,-0.028189894865813175]","[0.5588407246146707,1.314007381281151,3.5571815093745105]","[0.7763592080349802,1.2919927473898674,0.7468762435675075]","[-0.5887564658929402,-1.3796252476195319,-0.0]","[-0.4343169634441917,-1.0177292020534925,0.0]",904fd4ffbe26d99c2b533403f74a521a177a601863b93ad064030eb6e8a0e723,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_124,setpoint,strong_sustained,opposed,True,True,True,True,CERTIFIED_REACHABLE,True,5,1.2832979129459377e-14,2.220446049250313e-16,11.6,8.956140734812482,2.612400885593069,6.343739849219413,129.9654186541528,"[-0.5361469649046395,-0.0013802567832461128,-0.002878992484460923]","[-1.808367178775793,0.9074246756106567]","[-0.027230970837753606,-0.08055877132653227,-0.09131669596521974,-0.10438343061079254,-0.1284753200416219]","[0.7990415478096934,1.6125592565440265,3.265508926725581]","[0.9894150474892072,1.5239392565354393,0.45526367431341563]","[-1.3450820946241469,-2.6815581587430684,-0.0]","[-2.0572224646696675,-4.101282521366066,0.0]",b723d9546f5560972d99b9ef7984e72f42ca6abe66c9f122a5c57bd7ba41d1d0,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_125,smooth_trajectory,strong_sustained,opposed,True,True,True,True,CERTIFIED_REACHABLE,True,5,1.3855792884536333e-14,1.1102230246251565e-16,11.55,9.00713722985816,2.663397380638745,6.343739849219413,129.9622913604044,"[-0.5001905566058844,0.0033044846242275662,0.0020355585072628943]","[-1.860713653105938,-0.6879872613836241]","[0.00545440252954099,0.06216870967620292,0.07047197303884448,0.08055762428941901,0.0991531674014383]","[-0.6173078668497003,1.6889376791933106,3.6907138222366465]","[-0.36550193209168735,1.5976572788275738,0.8837835112289787]","[1.0400486270530451,-2.813947201595132,-0.0]","[1.5596804572351115,-4.219858902612171,0.0]",d82a0598bc772952b113d0fbb7c1cc03c94d6d1259435e17318436bbc299559a,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_126,setpoint,strong_transient,opposed,True,True,True,True,CERTIFIED_REACHABLE,True,1,2.146654790816012e-15,2.220446049250313e-16,11.5,8.443439796413127,2.099699947193713,6.343739849219413,129.8844,"[0.0,0.0,0.0]","[0.0,0.0]","[0.0,0.0,0.0,0.0,0.0]","[-1.0781288339291548,-0.2245749370668013,3.155099925301104]","[-0.8531288339291548,-0.2245749370668013,0.3450999253011036]","[0.0,0.0,-0.0]","[0.0,0.0,0.0]",cea9dde2c44c579a310d890db7d63bdc49a5b39f543efaebf5574fcc0c105fc8,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_127,smooth_trajectory,strong_transient,opposed,True,True,True,True,CERTIFIED_REACHABLE,True,1,2.146654790816012e-15,4.996003610813204e-16,11.45,8.854491075930225,2.510751226710812,6.343739849219413,129.8844,"[0.0,0.0,0.0]","[0.0,0.0]","[0.0,0.0,0.0,0.0,0.0]","[-1.2683738478987043,0.9335861203900218,3.257616456719487]","[-1.0433738478987042,0.9335861203900218,0.4476164567194869]","[0.0,-0.0,-0.0]","[0.0,0.0,0.0]",55724d7d94f5e74b088f0f2147ca4b462d4e3dc1647791031a4c7825877f8ce3,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_128,setpoint,stochastic,opposed,True,True,True,True,CERTIFIED_REACHABLE,True,3,9.702008412368181e-15,1.594436429147036e-16,11.4,8.130907280821216,1.7871674316018016,6.343739849219413,129.88440004110734,"[9.079479193116767e-05,2.057463612887284e-05,-1.0734675624212469e-09]","[0.00029972416104125403,-0.0014100092497123095]","[-6.032876635053032e-05,0.00018096609645748855,0.0002050948340345818,0.00023439400422019583,0.0002884236791072597]","[0.6545804078087898,0.13913990893080144,3.6355216832956123]","[0.8796328613845471,0.13915460854564926,0.8255238887157993]","[0.08920874698657293,0.01896300811955765,0.0]","[0.0031963646709634638,0.0006794478260934477,0.0]",2b3379247e5dfc097fef6cc1536be1a4c45917b4b55893ebd875e8ac8926e801,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_129,smooth_trajectory,stochastic,opposed,True,True,True,True,CERTIFIED_REACHABLE,True,4,7.229673782799323e-15,1.6653345369377348e-16,11.35,8.420060387787402,2.0763205385679875,6.343739849219413,129.8844104444604,"[0.005214665375905036,6.771483355698073e-05,-2.367489703949343e-07]","[0.02176409204651296,-0.007368054133236573]","[-0.0001517532794571477,0.000697965905375116,0.0007910276459735403,0.0009040311334462576,0.001112417320781476]","[-0.32657935219559087,-0.9648659024501285,3.555276263071219]","[-0.10128603022665697,-0.963798504741298,0.7452922461808122]","[0.10567345024106743,0.3121430398428193,-0.0]","[0.016702718833239073,0.04933724997483804,0.0]",9ad3bd9375f01daf6b4283b319ee3548a910cb95f3d1bd84878ba656e3164889,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_130,setpoint,ramp,opposed,True,True,True,True,CERTIFIED_REACHABLE,True,6,1.1134144511394958e-14,2.498001805406602e-16,11.3,8.156975922568826,1.8132360733494133,6.343739849219413,129.9669043128396,"[-0.5460781454054453,-0.0007445541536217025,0.0035946580742067416]","[-1.7209764848031495,-1.0986180943852246]","[0.049549529058235196,0.09708457937494637,0.11004702539531326,0.12579062446834127,0.15481792263575367]","[-0.39548076548682143,0.6396178716595654,3.6880382283259245]","[-0.12927206886120016,0.5551653464361637,0.8818280593529728]","[1.6138189662379565,-2.5289500477887366,-0.0]","[2.4907740748741647,-3.903190721799445,0.0]",6ee60385e6ee7ee47fc7ffb690579873496c1aa96243166edd45675d1f658663,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_131,smooth_trajectory,ramp,opposed,True,True,True,True,CERTIFIED_REACHABLE,True,5,1.1275837099464268e-14,2.7194799110210365e-16,11.25,8.74152175890448,2.397781909685066,6.343739849219413,129.96517695335953,"[-0.49314577732264875,-0.004108514910080005,0.004466281975896454]","[-1.4156687070424097,-1.441331894890547]","[0.08847247385096253,0.13109412547680022,0.1485879113181532,0.16983181964046798,0.20899992806206905]","[-1.0658593412355133,1.0649993838640077,3.4155695914397093]","[-0.7882397389288508,0.9955063753348842,0.6096751885981389]","[2.1399641336679327,-2.1025112381661253,-0.0]","[3.2680596988810473,-3.2108632737306553,0.0]",5788a24b5d35650560e5e9a3d744cf86883bbb2b4f2c13c56b1cbab039e8526c,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_132,setpoint,calm,cross,True,True,True,True,CERTIFIED_REACHABLE,True,1,2.146654790816012e-15,3.885780586188048e-16,11.75,8.0805763897119,1.7368365404924868,6.343739849219413,129.8844,"[0.0,0.0,0.0]","[0.0,0.0]","[0.0,0.0,0.0,0.0,0.0]","[0.2596050853680476,-0.7010036342740107,3.299708412164613]","[0.4846050853680476,-0.7010036342740107,0.4897084121646128]","[0.0,0.0,0.0]","[0.0,0.0,0.0]",0436038ef7d5cda6921360d2b9f5c0400e324003546dc41c9c9a16f392d9d777,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_133,smooth_trajectory,calm,cross,True,True,True,True,CERTIFIED_REACHABLE,True,1,2.146654790816012e-15,2.220446049250313e-16,11.7,8.362086036392336,2.0183461871729222,6.343739849219413,129.8844,"[0.0,0.0,0.0]","[0.0,0.0]","[0.0,0.0,0.0,0.0,0.0]","[0.7145383414377142,-0.722979282181858,3.262739612341777]","[0.9395383414377142,-0.722979282181858,0.4527396123417767]","[-0.0,-0.0,-0.0]","[0.0,0.0,0.0]",e5d2d6298515e7b7a4681123a7ad035643669129bec8afad73879e2d60d7247c,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_134,setpoint,moderate,cross,True,True,True,True,CERTIFIED_REACHABLE,True,5,1.1866709928844775e-14,4.440892098500626e-16,11.65,8.794191613576881,2.450451764357468,6.343739849219413,129.88749805681564,"[0.02679945470250543,-0.005010952819431389,8.508594280903068e-05]","[0.08591329007738044,0.3862921625376503]","[0.012546121222885578,-0.04876683524362414,-0.0552646885074879,-0.06315413235514628,-0.07770360779979092]","[0.3396869452802098,1.4589036184296025,3.1172584624115536]","[0.5504068976170933,1.4631157479334014,0.3066967288276813]","[-1.4642233341516508,0.3256532323282281,0.0]","[-0.8757029996650654,0.19476230555066265,0.0]",8eda9aac6005cdcfe5bfc495b3c2aa4ba51334291a31f060e4c62f13b437835f,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_135,smooth_trajectory,moderate,cross,True,True,True,True,CERTIFIED_REACHABLE,True,4,1.1269692081557193e-13,1.5716250041522723e-16,11.6,8.229404789804367,1.8856649405849528,6.343739849219413,129.8881563468897,"[0.06325151076550185,0.000612361909144964,-1.4230846012219877e-05]","[0.43484190462972605,-0.028107434201946776]","[-0.0029177846907445975,0.0029308987294727495,0.0033217266697080187,0.0037963130480282354,0.004671474459186834]","[-0.887987767348289,0.0359932310247689,3.222551011565292]","[-0.6617927241584567,0.0573196564418921,0.4126962340105238]","[0.09675365427572066,1.4968763243448988,-0.0]","[0.06371704077927545,0.985766692883967,0.0]",8338e667256775ef8b17d60da979a8ce539a876f958da3a4abf8a7ff5c193bbe,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_136,setpoint,strong_sustained,cross,True,True,True,True,CERTIFIED_REACHABLE,True,5,2.825944139830654e-15,1.1102230246251565e-16,11.55,8.740364617806925,2.396624768587512,6.343739849219413,129.93237779000367,"[0.08028044118677174,0.02027908771928025,-0.0010403517673673655]","[0.24991837434941555,-1.536902926274258]","[-0.049923884455280114,0.1990975474522326,0.2256224281021793,0.2578171531219921,0.3171720555148813]","[0.17321680925609245,-1.423239481079747,3.3329760927834533]","[0.4544686685341178,-1.4109668463896068,0.5259281900506622]","[2.961096195390458,0.4815696436073932,0.0]","[3.484857126174065,0.5667500457725038,0.0]",40717c35ccb6c2f7c51d8c7a4047caa9fe06775e0c868cb012d47804c5ae4d60,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_137,smooth_trajectory,strong_sustained,cross,True,True,True,True,CERTIFIED_REACHABLE,True,5,1.6474844692672552e-14,1.1102230246251565e-16,11.5,8.945812445299785,2.602072596080372,6.343739849219413,129.9637876629879,"[-0.5184293938929688,0.0025827331972687207,0.0023903718843273822]","[-1.8442084115335264,-0.7810779243839412]","[0.014023911872864019,0.06994482894298265,0.07928618645020785,0.09063261082132681,0.11155269685810769]","[1.5194460328920687,0.7465303964116776,3.3799496984215898]","[1.7745956572073376,0.6560535441651638,0.5732073382865297]","[1.1696085330065586,-2.7626103379807745,-0.0]","[1.770743385154389,-4.182488280214313,0.0]",a7ae87e8419b84498b533b55c3dd1f506499a65226b258dd507296554bad78d4,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_138,setpoint,strong_transient,cross,True,True,True,True,CERTIFIED_REACHABLE,True,1,2.146654790816012e-15,2.220446049250313e-16,11.45,8.2940033946057,1.950263545386286,6.343739849219413,129.8844,"[0.0,0.0,0.0]","[0.0,0.0]","[0.0,0.0,0.0,0.0,0.0]","[0.37178493398898804,-0.8412599181639412,3.4413177192991]","[0.596784933988988,-0.8412599181639412,0.6313177192991]","[0.0,0.0,0.0]","[0.0,0.0,0.0]",5bbee7511337765d2b44b1350c81b2ea3050d6cd479d8153d218b433c3b5cc85,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
