sample_id,task_family,wind_kind,wind_direction,safe,success,safety_reasons,failure_mechanism,endpoint_position_error_m,endpoint_velocity_error_m_s,position_rmse_m,velocity_rmse_m_s,orientation_rmse_rad,max_requested_or_applied_thrust_N,max_requested_or_applied_torque_Nm,thrust_saturation_rate,torque_saturation_rate,max_true_external_force_N,runtime_mean_ms,runtime_p95_ms,semantic_fingerprint,execution_authority
native_development_165,smooth_trajectory,stochastic,opposed,False,False,"[""attitude"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,2.9673985105738927,0.04973291191835362,1.1026158711240546,1.687324197369579,1.0200882545839387,143.31847919300773,"[25.0,25.0,12.0]",0.06641666666666667,0.16633333333333333,7.230321819829411,0.0778576388888889,0.13269999999999998,049ae80d7772be6777093ee6dcb824872c5eb946de73d4f8975344cabe3ce6b6,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_166,setpoint,ramp,opposed,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,4.913041212865249,0.008247470576218215,3.129564941951817,1.7154118636579279,2.489362266760762,140.39218704419272,"[25.0,19.176936054097514,12.0]",0.38233333333333336,0.49191666666666667,26.05215243517263,0.07849306249999999,0.1314,b10d0ad53d6353b98f8f144407791475efacac213b89e75783d0299ec01abdfd,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_167,smooth_trajectory,ramp,opposed,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,7.496395785575514,0.11915457113079078,5.118934084781352,1.6680591036538068,2.991652630016223,137.41108240827197,"[25.0,25.0,12.0]",0.4855,0.605,5.845276134415278,0.08009386805555554,0.13410499999999992,ebfc6550e806c550f1b48bdb6695f7870a1793634097c0959f26f12dda0f95c5,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_168,setpoint,calm,cross,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,3.3424324595944683,0.17038607173437176,2.579151558474958,1.4278318260399732,1.9598938878089434,137.0783230559055,"[25.0,19.38479525953116,12.0]",0.5535,0.6419166666666667,0.10584455563669691,0.07665530555555555,0.1299,0bedabecf962745f2ddde2307d62a2cdeda9ddc1fa8568cbbb7b0b0b83b76d4b,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_169,smooth_trajectory,calm,cross,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,2.2719606222900777,0.3941430677464629,1.2299925511538357,1.7490525975257198,1.3195375283714315,145.37112463019946,"[25.0,25.0,12.0]",0.10358333333333333,0.20225,0.14665187689070494,0.07737146527777777,0.1303,bea0ad6fc4d688df2b6e5ad745d1cd9606a891871293464fcad26dd79cc29bbc,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_170,setpoint,moderate,cross,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,3.45054440531262,0.042716489014930796,2.6394368719975945,1.333161501036965,3.076882939288747,135.78303723322733,"[25.0,20.052623528443533,12.0]",0.53725,0.6245,1.2379284337084202,0.07685634027777777,0.12789999999999999,a3e4a439f5fdd4b324d758ce0ce77c573509cf2cc69a48bb33d2e880aa839362,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_171,smooth_trajectory,moderate,cross,False,False,"[""attitude"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,4.161886758289344,3.071860429088379,1.0030297482902806,1.4266040670350695,0.3651572373110509,136.70321749010816,"[25.0,10.864760709955371,12.0]",0.017083333333333332,0.12941666666666668,15.71563080412326,0.07641379861111111,0.1296,94f6e04900e4fb381af091f5f1b65bf0178e31531421553041c9a93b44315b8b,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_172,setpoint,strong_sustained,cross,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,5.154185296074943,0.07587112409443343,2.267974942907689,1.8947940976049187,2.0056242674244547,142.5513856610445,"[25.0,25.0,12.0]",0.14208333333333334,0.2781666666666667,34.142313551566545,0.07616490277777778,0.1286,4cc3d03d6d939a92a7e7319e59b06e99423d903defdcbd766450aef92735599c,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_173,smooth_trajectory,strong_sustained,cross,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,2.2808030613758645,0.14596794048690998,1.5177771228193209,1.6521185822482216,1.70604177736811,142.507968600019,"[25.0,25.0,12.0]",0.20316666666666666,0.29191666666666666,32.21113238831636,0.07867784722222222,0.13460499999999992,b5692164724ea9afcf8962208cc891593ae100252b7c533afa9db2b5f775596e,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_174,setpoint,strong_transient,cross,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,1.4126382481947477,0.09347872818662151,2.1684939823388683,2.120944353502733,1.5869510835209923,139.859577413942,"[25.0,25.0,12.0]",0.29933333333333334,0.38166666666666665,1.4540040573048403,0.07735478472222222,0.1295,2e33fb83fe72324890b2c9930369707a5d81b5d603d7bdeb58d8e64a415b2360,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_175,smooth_trajectory,strong_transient,cross,False,False,"[""attitude"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,3.211377133598575,4.5680236707241,0.9548989303422653,1.7838523692708141,0.5840032393897456,142.22512711086497,"[25.0,12.24310268501628,12.0]",0.034666666666666665,0.13383333333333333,4.284393650939704,0.07630495138888888,0.1293,7505d3bcbe647a16aa1a9d704fcf41f60b3f533c6930e0d5d58ea43e0d2b290a,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_176,setpoint,stochastic,cross,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,4.1713142652049635,0.07865516146264702,2.2242585052098627,1.6605878018825446,1.4772638776307077,140.44714492901562,"[25.0,25.0,12.0]",0.25275,0.36283333333333334,19.321076550763454,0.07750097222222221,0.1294049999999999,458892dc75b33d3ce44e265dce0a58cf32155a60ec5af2ba1e9101f040360240,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_177,smooth_trajectory,stochastic,cross,False,False,"[""attitude""]",SAFETY_OR_AUTHORITY_LIMIT,2.4773351457656645,2.682942901124452,0.8213744152114612,1.0212988334605952,0.15448847126927998,143.29882977702204,"[25.0,0.20827011542224944,0.1528944553536836]",0.0,0.02125,3.9272668744525565,0.07818205555555553,0.1318,15ecca92dc0816c8acbd3f28ba5fc13c1ffbad592e84f2afd30fb4b2d88eac9d,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_178,setpoint,ramp,cross,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,1.3624088738735207,0.014585450486117413,1.7579537684591664,2.0197473217592625,1.3814831601797624,155.613320412963,"[25.0,24.500042529434452,12.0]",0.2465,0.32716666666666666,35.87937217277087,0.0772345347222222,0.13050499999999993,e770be93fa26378ac0c735461ffd5411bc3723a74b0bbbb47df31968e29d5385,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_179,smooth_trajectory,ramp,cross,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,2.9075560044381055,0.00025354637570209715,2.018045852839743,1.5364556478626226,2.465956516159116,138.91544033433118,"[25.0,22.470319547816707,12.0]",0.418,0.5108333333333334,6.24480367962082,0.0774317986111111,0.1339,4be32069295602a4176d6f14e10eab5deec950622bc5c605c58fa85eded8e2ec,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_180,setpoint,calm,aligned,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,3.0394034794709777,0.00021001579101048192,2.070692797829073,1.5460771441888732,1.187366417370677,140.83193817056355,"[25.0,18.569777199859768,12.0]",0.402,0.4985833333333333,0.12671167533973893,0.07703768055555556,0.1311,57438b73a16ae5dda6e002c5d0344c339a47081d74912be06c1c65b31609b932,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_181,smooth_trajectory,calm,aligned,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,0.8225756893322352,0.3784637929544485,1.6371617712979956,2.090043240031098,1.2512067667026445,151.95362632709737,"[25.0,25.0,12.0]",0.10125,0.18341666666666667,0.346910580589654,0.07771783333333333,0.1308,a8540809524c5d3e6b3e3928082ee7fe171915d2dd7aaffedfbe7d8b00429488,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_182,setpoint,moderate,aligned,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,4.078529750762878,0.11269813719512044,3.0674078672339875,1.4573601503875608,2.593265603073967,135.68104827945115,"[25.0,25.0,12.0]",0.5080833333333333,0.6045,17.51962040913272,0.07689326388888888,0.13,001bd8b485a1d8bf47ab6f1bedf92f3aacb139b9e8e010a5865b847e7601a44a,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_183,smooth_trajectory,moderate,aligned,False,False,"[""attitude""]",SAFETY_OR_AUTHORITY_LIMIT,3.151791578358031,3.920825252295939,0.8418422177070606,1.5200034946467662,0.2644593792033674,138.77433145602234,"[25.0,11.011452183846634,12.0]",0.0,0.10525,1.8824155267251503,0.07719070833333333,0.1314,b311acfb6acb0419c1034027fb46032f7aa618d4f0dcbc3a178df963f494042b,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_184,setpoint,strong_sustained,aligned,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,1.3021575360192217,0.0038072597924433092,1.7296963175756086,2.062173302919611,1.8949991164911277,151.57834520570754,"[25.0,25.0,12.0]",0.24983333333333332,0.33625,8.12353287583279,0.07644652777777777,0.1299,742d0436ceadf30a8bd7530d71327a69c7114bfef3bdedacbbc1c6645db1bed6,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_185,smooth_trajectory,strong_sustained,aligned,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,4.320067598587524,0.4273514251023951,2.7010472769828735,1.66694160049684,3.155225623933622,138.521911813337,"[25.0,25.0,12.0]",0.34391666666666665,0.4635,9.510647299211508,0.07975479166666667,0.1362,d0557183d4691e0b7b0f7604bf5f557e6410df7aad59739cc7af5af94e10520f,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_186,setpoint,strong_transient,aligned,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,2.551773963425494,0.045655082942451346,2.078942394668898,2.0899056106964,2.780899813720952,150.16328321959435,"[25.0,25.0,12.0]",0.37233333333333335,0.46291666666666664,10.1183128156958,0.07691213194444443,0.131,95814da90c50388ee986d0c095f2bd953f9c87a82f02bf5917b8f2c3f815c1c2,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_187,smooth_trajectory,strong_transient,aligned,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,4.909686781522852,0.02233504707914025,2.321495648451023,1.4206931554933306,1.0686611524517518,135.17230439488367,"[25.0,10.0490120513612,12.0]",0.22325,0.32366666666666666,2.7446224951797835,0.07779523611111112,0.1315,7c99e2df1283981c90279a9c092d1371054a97bb85220f342c318e84fec89d40,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_188,setpoint,stochastic,aligned,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,4.317999319299526,0.0007482639778531911,2.823103519294836,1.7083103298195728,3.215967552592665,140.20265060989655,"[25.0,22.722370033904348,12.0]",0.41508333333333336,0.51375,2.0021623451604724,0.07628171527777777,0.1301,61f7a19b039c23f3b987cd30fc0697243ea4cb0a3ab8c3ec7b1491ffef9503f2,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_189,smooth_trajectory,stochastic,aligned,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,3.4168733845977917,0.8824714143544355,0.8968737650971607,1.4304399059215331,0.8069705722657264,138.90693341954176,"[25.0,25.0,12.0]",0.058583333333333334,0.15425,16.380089157016947,0.07710841666666665,0.1316,28f804b3615ba57b92a118220422a3e9afd0acb297002786beb8c2ccafe367cd,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_190,setpoint,ramp,aligned,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,4.550210586624149,0.1871242224700013,3.319877063730344,1.3158463157453013,3.0368880789080617,133.77149502316018,"[25.0,24.576396668841788,12.0]",0.5000833333333333,0.6135,19.827502811383365,0.07778280555555556,0.13019999999999998,d0d897babd2768e24eadc2c1801f571111e217a723c2542619314f9264c2e0ef,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_191,smooth_trajectory,ramp,aligned,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,3.3046468473252086,0.0006190092660911536,2.2417262764698345,1.5680948096416345,1.3447557496964637,138.8364949513196,"[25.0,14.524703276671508,12.0]",0.4045,0.49533333333333335,6.002335942269163,0.07786895138888889,0.132,d9fcf603edb20ac7eeafb2e89eb15a8b745f0fd901ea16b219991209fcd0a63b,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_192,setpoint,calm,opposed,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,1.714346687209119,0.003495478976377583,1.564522968158425,1.6913457048348963,2.0568141295024374,145.39527369255475,"[25.0,25.0,12.0]",0.41258333333333336,0.50875,0.16840740032154902,0.07441069444444445,0.1276,4b6d2822bc2689a766f06ec4657c0a84a661c2865fb8fc6833938faaadfbb546,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_193,smooth_trajectory,calm,opposed,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,3.3735057124298544,0.07472710022441144,1.2193830820739753,1.7321898792677932,1.1144081577858416,142.73066336872375,"[25.0,17.893729693627186,12.0]",0.09116666666666666,0.18425,0.18309935017452877,0.07687834722222221,0.13019999999999998,5dd1730d6a0dbdef5ebb6e896cc2afb1d5e856e611a02440596328f4591ab934,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_194,setpoint,moderate,opposed,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,3.5409666709595804,0.01966088750142984,2.450620021444163,1.9548129293031655,1.6590474405371565,143.00082511103182,"[25.0,25.0,12.0]",0.3888333333333333,0.48825,6.387194737265877,0.07655847222222223,0.1284,b05fa472fe94b8d9624e5edfb9eff7ff8e88202a125504fdf140016da7c3d633,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_195,smooth_trajectory,moderate,opposed,False,False,"[""attitude"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,3.3792529274758447,3.621359802840392,1.0197591716338001,1.6612190578397295,0.5638982044550512,141.7061833592137,"[25.0,15.357752900747323,12.0]",0.03175,0.13833333333333334,22.475056860406585,0.07593586111111111,0.1293,dc37069756f448170a261d08db168abff3a271646e445e75d4e6f596aacf8da3,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_196,setpoint,strong_sustained,opposed,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,3.8164910240328864,0.0010210199904242758,2.103022682507697,2.0253868072121626,2.9257375462567246,144.28033230176038,"[25.0,25.0,12.0]",0.22416666666666665,0.34125,7.374546593475199,0.07716684027777777,0.1316,116d81a871c612166882b61dc2616fbbf3711d82e0298cfe03446e2c20e6e723,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_197,smooth_trajectory,strong_sustained,opposed,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,3.471532699453395,0.12406589880042045,2.2319792982811633,1.4074588507010355,2.637716243709215,135.15725205774538,"[25.0,25.0,12.0]",0.37866666666666665,0.46608333333333335,7.856398026757022,0.07807354166666666,0.1325,1d9ea893ef4be2840d87e7d582a44ce2dcef390660e5e48724fb4f1cfdd96e91,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_198,setpoint,strong_transient,opposed,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,2.4514573789465333,0.0003976992361871195,2.0355850303827503,1.9958232990608897,3.1535472152972006,148.41769036117208,"[25.0,13.816455769858052,12.0]",0.41825,0.5075833333333334,15.282782555579022,0.07711424305555555,0.13100499999999993,e653a63241efe6da941f59faf0982773507d727ea90976e8eca5b328c474e1db,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
native_development_199,smooth_trajectory,strong_transient,opposed,False,False,"[""attitude"",""joint_angle"",""uav_height""]",SAFETY_OR_AUTHORITY_LIMIT,3.4614485321642006,0.19230168159677316,1.0668047076125453,1.344289631976736,1.0980132544278176,136.42365524709678,"[25.0,25.0,12.0]",0.09558333333333334,0.18783333333333332,4.732303324276923,0.07633977083333333,0.13,abe1e1427f34598d16b7876fe413f89293a48b69f9e2d1b550ceab73d70a651a,NONCAUSAL_DIAGNOSTIC_FEASIBILITY_ORACLE_NO_SELECTION_AUTHORITY
